gid	gname	chr	start	end	logCPM	logFC.A1.A2	absLogFC	PV.A1.A2	FDR.A1.A2	A1_1	A1_2	A2_1	A2_2
MvSl-1064-A1-R4_MC05-1g06142	MvSl-1064-A1-R4_MC05-1	Chr05	30637	32339	8.22831633	-0.363444538	0.363444538	0.137152682	0.631932601	8.17285981	7.882978962	8.572306098	8.200850175
MvSl-1064-A1-R4_MC05-1g06143	MvSl-1064-A1-R4_MC05-1	Chr05	31308	37460	-3.165730362	-2.245764857	2.245764857	0.274140994	0.839992727	-3.335044318	-3.335044318	-3.335044318	-2.780505068
MvSl-1064-A1-R4_MC05-1g06144	MvSl-1064-A1-R4_MC05-1	Chr05	31348	33422	-2.251831874	-2.547870217	2.547870217	0.046386112	0.344231852	-3.335044318	-2.722882557	-1.815550095	-1.811583723
MvSl-1064-A1-R4_MC05-1g06145	MvSl-1064-A1-R4_MC05-1	Chr05	33379	36208	-2.636298872	-1.587750876	1.587750876	0.286114553	0.855793133	-2.706608466	-3.335044318	-1.815550095	-3.335044318
MvSl-1064-A1-R4_MC05-1g06146	MvSl-1064-A1-R4_MC05-1	Chr05	35469	37235	-3.335044318	0	0	1	1	-3.335044318	-3.335044318	-3.335044318	-3.335044318
MvSl-1064-A1-R4_MC05-1g06147	MvSl-1064-A1-R4_MC05-1	Chr05	37573	38270	6.952170615	0.021342002	0.021342002	0.9100735	1	7.055390098	6.863932803	6.995608685	6.885216506
MvSl-1064-A1-R4_MC05-1g06148	MvSl-1064-A1-R4_MC05-1	Chr05	37675	39097	6.974593584	-0.003104259	0.003104259	0.98727761	1	6.837277641	7.097045611	6.89379829	7.054061986
MvSl-1064-A1-R4_MC05-1g06149	MvSl-1064-A1-R4_MC05-1	Chr05	37960	43677	6.722565313	0.682339441	0.682339441	0.000983479	0.017400727	6.817348052	7.204438081	6.196001289	6.474920149
MvSl-1064-A1-R4_MC05-1g06150	MvSl-1064-A1-R4_MC05-1	Chr05	39128	41193	6.401077549	0.504360068	0.504360068	0.006934454	0.086981573	6.654139808	6.60839011	6.145054767	6.110009364
MvSl-1064-A1-R4_MC05-1g06151	MvSl-1064-A1-R4_MC05-1	Chr05	39609	41880	6.689548534	0.129852601	0.129852601	0.52452348	0.97758346	6.574493266	6.911784767	6.468840478	6.762832483
MvSl-1064-A1-R4_MC05-1g06152	MvSl-1064-A1-R4_MC05-1	Chr05	41709	42518	3.402992825	0.389511474	0.389511474	0.19988168	0.752122397	3.636067821	3.53225901	3.224833849	3.172596607
MvSl-1064-A1-R4_MC05-1g06153	MvSl-1064-A1-R4_MC05-1	Chr05	42564	46361	6.207914016	-0.105789898	0.105789898	0.580553953	0.990162992	6.094079588	6.211538001	6.227509458	6.291193959
MvSl-1064-A1-R4_MC05-1g06154	MvSl-1064-A1-R4_MC05-1	Chr05	43578	45074	5.821548123	0.322549135	0.322549135	0.1327035	0.627239202	5.860185142	6.079214369	5.515639076	5.776425286
MvSl-1064-A1-R4_MC05-1g06155	MvSl-1064-A1-R4_MC05-1	Chr05	45136	45363	5.919251017	0.062188168	0.062188168	0.844629347	1	5.281143297	6.404961375	5.601973896	6.126407819
MvSl-1064-A1-R4_MC05-1g06156	MvSl-1064-A1-R4_MC05-1	Chr05	45572	46027	1.655279137	-0.033651419	0.033651419	0.946135661	1	0.590299044	2.235182245	1.499709991	1.822151549
MvSl-1064-A1-R4_MC05-1g06157	MvSl-1064-A1-R4_MC05-1	Chr05	45617	48440	7.078425776	0.147565605	0.147565605	0.482491633	0.971706087	6.962078523	7.316763251	6.84122992	7.148238294
MvSl-1064-A1-R4_MC05-1g06158	MvSl-1064-A1-R4_MC05-1	Chr05	46132	46413	6.326213252	-0.196115482	0.196115482	0.302723353	0.868677606	6.219816865	6.229775941	6.513345476	6.321672176
MvSl-1064-A1-R4_MC05-1g06159	MvSl-1064-A1-R4_MC05-1	Chr05	47644	48820	3.671996013	-0.215245655	0.215245655	0.45599019	0.961685163	3.462868602	3.651302899	3.716075636	3.829708268
MvSl-1064-A1-R4_MC05-1g06160	MvSl-1064-A1-R4_MC05-1	Chr05	49145	49730	5.297753797	0.259279703	0.259279703	0.26966031	0.839992727	5.587399468	5.234692997	5.271483107	5.045667592
MvSl-1064-A1-R4_MC05-1g06161	MvSl-1064-A1-R4_MC05-1	Chr05	49800	53884	4.859986538	0.402790292	0.402790292	0.092831321	0.521720111	5.055680876	5.039434372	4.508536931	4.771690867
MvSl-1064-A1-R4_MC05-1g06162	MvSl-1064-A1-R4_MC05-1	Chr05	54916	56133	4.106656101	0.462681804	0.462681804	0.152734307	0.662551209	3.829629172	4.684323581	3.710989318	3.994317292
MvSl-1064-A1-R4_MC05-1g06163	MvSl-1064-A1-R4_MC05-1	Chr05	56085	59331	3.307141846	-0.049243655	0.049243655	0.878681039	1	3.511581925	3.010836008	3.301279433	3.360465055
MvSl-1064-A1-R4_MC05-1g06164	MvSl-1064-A1-R4_MC05-1	Chr05	56477	57173	2.149039758	-2.151753746	2.151753746	8.60E-09	3.65E-07	0.737983555	0.740183395	2.879780501	2.772673426
MvSl-1064-A1-R4_MC05-1g06165	MvSl-1064-A1-R4_MC05-1	Chr05	57635	60681	2.109645571	0.257747295	0.257747295	0.457664734	0.962992201	2.163746902	2.297991773	1.925662802	2.033310482
MvSl-1064-A1-R4_MC05-1g06168	MvSl-1064-A1-R4_MC05-1	Chr05	58164	58531	6.334496776	0.016733849	0.016733849	0.941116407	1	6.551381017	6.099192126	6.527880525	6.091458362
MvSl-1064-A1-R4_MC05-1g06170	MvSl-1064-A1-R4_MC05-1	Chr05	58707	60454	7.99675197	-0.066325106	0.066325106	0.768731328	1	8.07554057	7.841411951	8.15318095	7.894220011
MvSl-1064-A1-R4_MC05-1g06171	MvSl-1064-A1-R4_MC05-1	Chr05	60078	60317	6.609705389	0.073792949	0.073792949	0.699985176	0.998834644	6.69614081	6.594382435	6.496447103	6.644582843
MvSl-1064-A1-R4_MC05-1g06172	MvSl-1064-A1-R4_MC05-1	Chr05	60392	64986	7.105682108	0.182726983	0.182726983	0.407828183	0.938874241	6.987516625	7.374824571	6.786673413	7.206108767
MvSl-1064-A1-R4_MC05-1g06173	MvSl-1064-A1-R4_MC05-1	Chr05	61446	63018	-0.69921964	-1.107250464	1.107250464	0.083637897	0.493319929	-1.239009097	-1.274551604	-0.253087623	-0.416315952
MvSl-1064-A1-R4_MC05-1g06174	MvSl-1064-A1-R4_MC05-1	Chr05	61838	63839	6.319699072	0.305830437	0.305830437	0.163331627	0.684128684	6.694634733	6.190999491	6.278253972	6.029208776
MvSl-1064-A1-R4_MC05-1g06175	MvSl-1064-A1-R4_MC05-1	Chr05	63672	64505	5.314034262	-0.295103049	0.295103049	0.217102157	0.77431196	5.215445909	5.100174951	5.667767221	5.20129075
MvSl-1064-A1-R4_MC05-1g06176	MvSl-1064-A1-R4_MC05-1	Chr05	64276	65235	6.186330621	0.199688848	0.199688848	0.307026902	0.871964653	6.346060292	6.216627266	6.165649765	5.995997377
MvSl-1064-A1-R4_MC05-1g06177	MvSl-1064-A1-R4_MC05-1	Chr05	66085	68805	6.55938549	-0.15802713	0.15802713	0.409975763	0.940425895	6.463909432	6.492324972	6.51917708	6.744201848
MvSl-1064-A1-R4_MC05-1g06178	MvSl-1064-A1-R4_MC05-1	Chr05	66102	66329	8.072573335	0.020643737	0.020643737	0.926919667	1	8.186050363	7.971742515	8.149190831	7.969668529
MvSl-1064-A1-R4_MC05-1g06179	MvSl-1064-A1-R4_MC05-1	Chr05	66754	66948	7.643052215	0.124316225	0.124316225	0.553295679	0.984366338	7.612143542	7.79010198	7.465770271	7.685150952
MvSl-1064-A1-R4_MC05-1g06180	MvSl-1064-A1-R4_MC05-1	Chr05	67497	69802	7.320635394	0.097875768	0.097875768	0.621578597	0.997914448	7.312168841	7.423174205	7.242505823	7.298817252
MvSl-1064-A1-R4_MC05-1g06181	MvSl-1064-A1-R4_MC05-1	Chr05	69520	71315	2.747489178	0.148003076	0.148003076	0.662527947	0.998466238	2.6350121	2.982434086	2.555907884	2.782445598
MvSl-1064-A1-R4_MC05-1g06183	MvSl-1064-A1-R4_MC05-1	Chr05	70047	76565	3.739657853	-0.340190781	0.340190781	0.299276456	0.867325449	3.835107797	3.219919435	4.132201079	3.616814679
MvSl-1064-A1-R4_MC05-1g06184	MvSl-1064-A1-R4_MC05-1	Chr05	71756	72543	2.549770376	-0.398501723	0.398501723	0.257278942	0.82584059	2.44744072	2.2190431	2.924410142	2.504006761
MvSl-1064-A1-R4_MC05-1g06185	MvSl-1064-A1-R4_MC05-1	Chr05	72075	72266	5.265935485	0.024330961	0.024330961	0.914121079	1	5.170646852	5.377860711	5.173198401	5.330136558
MvSl-1064-A1-R4_MC05-1g06186	MvSl-1064-A1-R4_MC05-1	Chr05	72629	73341	5.729289349	0.085959199	0.085959199	0.679567282	0.998466238	5.689223908	5.849519004	5.670389963	5.701145906
MvSl-1064-A1-R4_MC05-1g06187	MvSl-1064-A1-R4_MC05-1	Chr05	73722	75747	2.508902566	-0.006869211	0.006869211	0.985267012	1	2.812133558	2.118222358	2.665137181	2.341641903
MvSl-1064-A1-R4_MC05-1g06188	MvSl-1064-A1-R4_MC05-1	Chr05	75120	80861	5.99556885	0.190529151	0.190529151	0.330164579	0.889598907	6.054704551	6.119983879	5.892194072	5.902757329
MvSl-1064-A1-R4_MC05-1g06189	MvSl-1064-A1-R4_MC05-1	Chr05	76299	80019	3.913975792	-0.255760766	0.255760766	0.363427693	0.913676674	3.899278105	3.651302899	4.128390901	3.934220196
MvSl-1064-A1-R4_MC05-1g06190	MvSl-1064-A1-R4_MC05-1	Chr05	78199	78889	1.623121856	-0.401198486	0.401198486	0.296869224	0.865101229	1.645425752	1.133663841	1.925662802	1.661984606
MvSl-1064-A1-R4_MC05-1g06191	MvSl-1064-A1-R4_MC05-1	Chr05	78978	82030	6.173870404	0.178587749	0.178587749	0.37252703	0.918372233	6.095221564	6.408523825	6.042494939	6.120641389
MvSl-1064-A1-R4_MC05-1g06192	MvSl-1064-A1-R4_MC05-1	Chr05	80863	84318	6.142104291	-0.194186723	0.194186723	0.335995475	0.893955857	6.145696795	5.929803255	6.346261095	6.115818361
MvSl-1064-A1-R4_MC05-1g06193	MvSl-1064-A1-R4_MC05-1	Chr05	82670	83353	8.421468346	0.149064606	0.149064606	0.528773586	0.979279424	8.605780925	8.37302697	8.367543597	8.322216458
MvSl-1064-A1-R4_MC05-1g06194	MvSl-1064-A1-R4_MC05-1	Chr05	83776	84767	7.151399739	0.184140679	0.184140679	0.427491177	0.950386413	6.902658734	7.514028472	6.94017801	7.16421029
MvSl-1064-A1-R4_MC05-1g06195	MvSl-1064-A1-R4_MC05-1	Chr05	85300	88547	6.591146517	0.371867305	0.371867305	0.046741788	0.345133126	6.762336764	6.768048164	6.404132805	6.383172773
MvSl-1064-A1-R4_MC05-1g06196	MvSl-1064-A1-R4_MC05-1	Chr05	85478	86658	5.367194042	0.652633892	0.652633892	0.017509203	0.175746754	5.244557307	5.97735318	4.792359953	5.192155501
MvSl-1064-A1-R4_MC05-1g06197	MvSl-1064-A1-R4_MC05-1	Chr05	85567	87403	6.462419816	0.261337695	0.261337695	0.189537453	0.733363635	6.411698439	6.743576063	6.313077878	6.339158255
MvSl-1064-A1-R4_MC05-1g06198	MvSl-1064-A1-R4_MC05-1	Chr05	87196	89665	3.7583625	0.109505765	0.109505765	0.719014321	1	4.009987085	3.583584885	3.870035952	3.514988443
MvSl-1064-A1-R4_MC05-1g06200	MvSl-1064-A1-R4_MC05-1	Chr05	89727	91650	-2.874523562	1.021655607	1.021655607	0.517960138	0.976550288	-2.270315873	-3.335044318	-2.782444626	-3.335044318
MvSl-1064-A1-R4_MC05-1g06201	MvSl-1064-A1-R4_MC05-1	Chr05	89728	92677	-3.335044318	0	0	1	1	-3.335044318	-3.335044318	-3.335044318	-3.335044318
MvSl-1064-A1-R4_MC05-1g06202	MvSl-1064-A1-R4_MC05-1	Chr05	89789	93859	6.242348935	-0.258713263	0.258713263	0.352623114	0.906207934	6.499709463	5.566663573	6.560058657	6.140723857
MvSl-1064-A1-R4_MC05-1g06203	MvSl-1064-A1-R4_MC05-1	Chr05	93643	94493	9.186071431	0.370265852	0.370265852	0.163958061	0.685230112	9.369985581	9.348675631	9.013480902	8.964428675
MvSl-1064-A1-R4_MC05-1g06204	MvSl-1064-A1-R4_MC05-1	Chr05	94542	94998	4.016568719	0.142616035	0.142616035	0.598314301	0.990687849	4.014822963	4.1539943	3.888175165	3.998515648
MvSl-1064-A1-R4_MC05-1g06205	MvSl-1064-A1-R4_MC05-1	Chr05	96156	96447	7.883659738	0.185753417	0.185753417	0.378793074	0.922724517	7.999205908	7.947458704	7.775710286	7.799948456
MvSl-1064-A1-R4_MC05-1g06206	MvSl-1064-A1-R4_MC05-1	Chr05	96625	97133	7.167705282	0.255825006	0.255825006	0.186376384	0.728371934	7.21360909	7.36247967	7.011727522	7.05658098
MvSl-1064-A1-R4_MC05-1g06207	MvSl-1064-A1-R4_MC05-1	Chr05	98191	103032	2.453623442	-0.72202047	0.72202047	0.045722689	0.342769254	1.978130849	2.118222358	3.009729608	2.455965954
MvSl-1064-A1-R4_MC05-1g06211	MvSl-1064-A1-R4_MC05-1	Chr05	98598	99021	2.970473642	-0.613200803	0.613200803	0.071472604	0.450057045	2.755475301	2.498505572	3.442996406	2.99907547
MvSl-1064-A1-R4_MC05-1g06213	MvSl-1064-A1-R4_MC05-1	Chr05	99133	99783	6.760473477	0.918471216	0.918471216	0.003791646	0.05316927	6.491926667	7.597158979	5.864975654	6.521614978
MvSl-1064-A1-R4_MC05-1g06215	MvSl-1064-A1-R4_MC05-1	Chr05	99173	100465	5.066362418	-0.992722348	0.992722348	1.55E-05	0.000416956	4.4563711	4.516194606	5.530151151	5.420522772
MvSl-1064-A1-R4_MC05-1g06216	MvSl-1064-A1-R4_MC05-1	Chr05	99865	100195	5.102254626	-3.54E-05	3.53691E-05	0.999878393	1	5.248668536	4.939552688	5.093360099	5.111108635
MvSl-1064-A1-R4_MC05-1g06217	MvSl-1064-A1-R4_MC05-1	Chr05	100711	102384	6.479900115	-0.066436366	0.066436366	0.728618655	1	6.533800555	6.353216788	6.549412159	6.474920149
MvSl-1064-A1-R4_MC05-1g06218	MvSl-1064-A1-R4_MC05-1	Chr05	100959	103702	6.620070765	0.049799961	0.049799961	0.792734763	1	6.607681869	6.680883932	6.547986672	6.640558836
MvSl-1064-A1-R4_MC05-1g06219	MvSl-1064-A1-R4_MC05-1	Chr05	103045	103935	6.898556925	0.24671783	0.24671783	0.199474751	0.751517264	6.925309181	7.102554417	6.655811164	6.876118366
MvSl-1064-A1-R4_MC05-1g06220	MvSl-1064-A1-R4_MC05-1	Chr05	104091	109253	7.605543623	-0.008289647	0.008289647	0.968396454	1	7.708942091	7.485218639	7.685564388	7.529566853
MvSl-1064-A1-R4_MC05-1g06221	MvSl-1064-A1-R4_MC05-1	Chr05	105675	107080	-0.122397165	0.286528551	0.286528551	0.60466325	0.992068571	0.101382073	-0.093697362	0.159112538	-0.827377773
MvSl-1064-A1-R4_MC05-1g06222	MvSl-1064-A1-R4_MC05-1	Chr05	106611	109486	6.604788573	-0.017828123	0.017828123	0.925135459	1	6.62438975	6.566749683	6.690464041	6.532513529
MvSl-1064-A1-R4_MC05-1g06223	MvSl-1064-A1-R4_MC05-1	Chr05	107594	108672	5.578107405	-0.51158654	0.51158654	0.04318277	0.332266292	5.330465486	5.268412	5.408178793	6.124488235
MvSl-1064-A1-R4_MC05-1g06224	MvSl-1064-A1-R4_MC05-1	Chr05	109091	109288	6.284457994	-0.320885329	0.320885329	0.109294412	0.574606042	6.283317368	5.92483654	6.471850574	6.398345445
MvSl-1064-A1-R4_MC05-1g06225	MvSl-1064-A1-R4_MC05-1	Chr05	109363	110773	6.785657031	-0.005431401	0.005431401	0.97746952	1	6.91887383	6.632961696	6.858583128	6.714521352
MvSl-1064-A1-R4_MC05-1g06226	MvSl-1064-A1-R4_MC05-1	Chr05	109589	110148	-3.164539156	2.402326487	2.402326487	0.228180964	0.78229106	-3.335044318	-2.722882557	-3.335044318	-3.335044318
MvSl-1064-A1-R4_MC05-1g06227	MvSl-1064-A1-R4_MC05-1	Chr05	110049	112585	7.034880734	-0.225690206	0.225690206	0.225860103	0.78229106	6.924666936	6.910529098	7.106285846	7.179082926
MvSl-1064-A1-R4_MC05-1g06228	MvSl-1064-A1-R4_MC05-1	Chr05	110391	110646	6.91293855	-0.05629881	0.05629881	0.761820852	1	6.95076731	6.815110262	6.945601391	6.935898607
MvSl-1064-A1-R4_MC05-1g06229	MvSl-1064-A1-R4_MC05-1	Chr05	111299	112009	5.347982695	0.487127338	0.487127338	0.105873069	0.562282352	5.083567459	5.934752929	4.753309255	5.354907765
MvSl-1064-A1-R4_MC05-1g06230	MvSl-1064-A1-R4_MC05-1	Chr05	111739	112791	3.165509613	0.113369912	0.113369912	0.716525483	1	3.129984725	3.306479415	3.090283869	3.127304293
MvSl-1064-A1-R4_MC05-1g06231	MvSl-1064-A1-R4_MC05-1	Chr05	113213	115426	1.498270698	0.39223195	0.39223195	0.334146061	0.892294257	1.341051689	1.952407612	1.029703544	1.52899174
MvSl-1064-A1-R4_MC05-1g06232	MvSl-1064-A1-R4_MC05-1	Chr05	113532	114952	3.040953089	0.339931755	0.339931755	0.341740222	0.897851819	2.823203008	3.499227621	2.654578968	3.048506412
MvSl-1064-A1-R4_MC05-1g06233	MvSl-1064-A1-R4_MC05-1	Chr05	113570	115970	6.059646847	0.114665156	0.114665156	0.575122257	0.989791831	5.943704409	6.269497716	5.980440315	6.022008829
MvSl-1064-A1-R4_MC05-1g06234	MvSl-1064-A1-R4_MC05-1	Chr05	115145	119698	-0.553198778	0.015840676	0.015840676	0.978864024	1	-0.418442198	-0.683021628	-0.832392134	-0.329555839
MvSl-1064-A1-R4_MC05-1g06235	MvSl-1064-A1-R4_MC05-1	Chr05	116241	118105	10.89683904	0.08013849	0.08013849	0.832002656	1	11.1323463	10.70948805	11.14185673	10.49970642
MvSl-1064-A1-R4_MC05-1g06236	MvSl-1064-A1-R4_MC05-1	Chr05	116626	118727	5.857547267	-0.060105946	0.060105946	0.773418081	1	5.943704409	5.700554761	5.970897542	5.798263882
MvSl-1064-A1-R4_MC05-1g06237	MvSl-1064-A1-R4_MC05-1	Chr05	118823	120439	2.167867583	-0.752413443	0.752413443	0.054435187	0.380803117	2.055265821	1.356587618	2.706613898	2.217472667
MvSl-1064-A1-R4_MC05-1g06238	MvSl-1064-A1-R4_MC05-1	Chr05	119018	120135	2.021645293	-1.048657323	1.048657323	0.007175	0.089165511	1.694475147	1.063088492	2.643942916	2.188365593
MvSl-1064-A1-R4_MC05-1g06239	MvSl-1064-A1-R4_MC05-1	Chr05	120238	126655	6.783386924	0.002972117	0.002972117	0.991591423	1	6.294297353	7.150145803	6.420583838	7.070606642
MvSl-1064-A1-R4_MC05-1g06240	MvSl-1064-A1-R4_MC05-1	Chr05	120558	121649	7.091123943	0.085535014	0.085535014	0.670949743	0.998466238	7.022753002	7.235858531	6.88986516	7.190137643
MvSl-1064-A1-R4_MC05-1g06241	MvSl-1064-A1-R4_MC05-1	Chr05	120910	121678	4.848205015	0.341248648	0.341248648	0.344350927	0.899910141	5.48308292	4.299236115	4.983757609	4.265643173
MvSl-1064-A1-R4_MC05-1g06242	MvSl-1064-A1-R4_MC05-1	Chr05	121840	124877	3.77965669	-0.117687883	0.117687883	0.744517629	1	3.056843402	4.17087345	3.741241674	3.925426828
MvSl-1064-A1-R4_MC05-1g06243	MvSl-1064-A1-R4_MC05-1	Chr05	122523	124678	4.422694499	0.065991345	0.065991345	0.813770022	1	4.152839072	4.704750761	4.206364782	4.552211947
MvSl-1064-A1-R4_MC05-1g06244	MvSl-1064-A1-R4_MC05-1	Chr05	124813	126762	-0.458070679	-0.666369429	0.666369429	0.262136969	0.833145069	-0.643760176	-0.948679438	0.034356029	-0.508629343
MvSl-1064-A1-R4_MC05-1g06245	MvSl-1064-A1-R4_MC05-1	Chr05	124965	126220	-1.430498233	-0.591839049	0.591839049	0.460985447	0.964833709	-1.436085193	-1.964520834	-1.408909039	-1.087239506
MvSl-1064-A1-R4_MC05-1g06246	MvSl-1064-A1-R4_MC05-1	Chr05	126567	126740	5.158635782	-0.167764764	0.167764764	0.493964051	0.973728968	4.791158912	5.307098071	5.200674162	5.27755399
MvSl-1064-A1-R4_MC05-1g06247	MvSl-1064-A1-R4_MC05-1	Chr05	126793	127386	5.819829104	-0.118950336	0.118950336	0.565039742	0.986655743	5.824824262	5.690347575	5.804179402	5.947961225
MvSl-1064-A1-R4_MC05-1g06248	MvSl-1064-A1-R4_MC05-1	Chr05	126867	129126	6.416246025	-0.020896965	0.020896965	0.914879313	1	6.359429003	6.45060087	6.277394018	6.56188955
MvSl-1064-A1-R4_MC05-1g06249	MvSl-1064-A1-R4_MC05-1	Chr05	127725	128510	5.26688998	0.287532006	0.287532006	0.192959458	0.739940453	5.342056069	5.462553128	5.110844168	5.122694538
MvSl-1064-A1-R4_MC05-1g06250	MvSl-1064-A1-R4_MC05-1	Chr05	128026	128839	5.940902322	0.703594248	0.703594248	0.001484886	0.0244317	6.052354562	6.424446875	5.689910011	5.390486405
MvSl-1064-A1-R4_MC05-1g06251	MvSl-1064-A1-R4_MC05-1	Chr05	128590	129981	8.63545002	0.604211309	0.604211309	0.028302804	0.251803829	8.547319802	9.193293251	8.302036463	8.302189344
MvSl-1064-A1-R4_MC05-1g06252	MvSl-1064-A1-R4_MC05-1	Chr05	130096	135094	2.361497076	-0.29183833	0.29183833	0.390751515	0.930213801	2.198167305	2.2190431	2.437726193	2.550499261
MvSl-1064-A1-R4_MC05-1g06253	MvSl-1064-A1-R4_MC05-1	Chr05	130245	131638	7.221761593	-0.029169903	0.029169903	0.883176858	1	7.188147531	7.225797476	7.129345303	7.335788473
MvSl-1064-A1-R4_MC05-1g06255	MvSl-1064-A1-R4_MC05-1	Chr05	133114	133557	8.333717586	-0.042167281	0.042167281	0.85610664	1	8.399617618	8.219754373	8.403851558	8.303674552
MvSl-1064-A1-R4_MC05-1g06256	MvSl-1064-A1-R4_MC05-1	Chr05	135164	137791	-1.041031795	1.924485377	1.924485377	0.029668007	0.25976787	-1.935783428	0.261831908	-2.071902355	-1.811583723
MvSl-1064-A1-R4_MC05-1g06257	MvSl-1064-A1-R4_MC05-1	Chr05	135946	137894	3.548585763	-0.802677688	0.802677688	0.006666447	0.08429512	3.066191439	3.119162103	3.888175165	3.889707388
MvSl-1064-A1-R4_MC05-1g06260	MvSl-1064-A1-R4_MC05-1	Chr05	138691	142941	3.340871151	0.040029211	0.040029211	0.898791247	1	3.165210268	3.53225901	3.360946552	3.279971658
MvSl-1064-A1-R4_MC05-1g06261	MvSl-1064-A1-R4_MC05-1	Chr05	141268	143881	2.219338607	0.219046122	0.219046122	0.553504506	0.984366338	1.997804658	2.589196042	2.24004503	1.966300395
MvSl-1064-A1-R4_MC05-1g06264	MvSl-1064-A1-R4_MC05-1	Chr05	142427	143277	1.942567455	-0.152456723	0.152456723	0.677598274	0.998466238	1.978130849	1.742624662	2.211516155	1.783745804
MvSl-1064-A1-R4_MC05-1g06266	MvSl-1064-A1-R4_MC05-1	Chr05	144137	145430	4.921522725	0.107843531	0.107843531	0.65752148	0.998466238	4.776996175	5.147843611	4.894599193	4.838790171
MvSl-1064-A1-R4_MC05-1g06267	MvSl-1064-A1-R4_MC05-1	Chr05	144715	146038	2.399439058	0.072649876	0.072649876	0.854097502	1	2.696500651	2.118222358	2.696355973	1.931590836
MvSl-1064-A1-R4_MC05-1g06270	MvSl-1064-A1-R4_MC05-1	Chr05	147765	148044	1.466901722	0.438004621	0.438004621	0.264891583	0.835418192	1.341051689	1.932749914	1.213568807	1.275831416
MvSl-1064-A1-R4_MC05-1g06272	MvSl-1064-A1-R4_MC05-1	Chr05	148148	148306	0.876339911	3.537520634	3.537520634	1.18E-10	6.68E-09	1.542021555	1.952407612	-0.832392134	-2.38092321
MvSl-1064-A1-R4_MC05-1g06273	MvSl-1064-A1-R4_MC05-1	Chr05	149251	149472	0.280890887	0.1938335	0.1938335	0.69557966	0.998834644	-0.135243083	0.740183395	0.217665371	0.164659885
MvSl-1064-A1-R4_MC05-1g06275	MvSl-1064-A1-R4_MC05-1	Chr05	149560	152357	0.627258903	-2.012860864	2.012860864	2.95E-05	0.0007563	-0.910900353	-0.358474892	1.269994543	1.219395724
MvSl-1064-A1-R4_MC05-1g06276	MvSl-1064-A1-R4_MC05-1	Chr05	149646	152857	-3.335044318	0	0	1	1	-3.335044318	-3.335044318	-3.335044318	-3.335044318
MvSl-1064-A1-R4_MC05-1g06279	MvSl-1064-A1-R4_MC05-1	Chr05	160120	163267	2.736486559	-0.329176151	0.329176151	0.359342004	0.910788151	2.181059753	2.862881252	2.94188247	2.830337565
MvSl-1064-A1-R4_MC05-1g06280	MvSl-1064-A1-R4_MC05-2	Chr05	164649	166505	-3.335044318	0	0	1	1	-3.335044318	-3.335044318	-3.335044318	-3.335044318
MvSl-1064-A1-R4_MC05-1g06281	MvSl-1064-A1-R4_MC05-2	Chr05	168262	168722	-1.477631449	0.054817531	0.054817531	0.948178322	1	-2.270315873	-0.948679438	-1.241793746	-1.811583723
MvSl-1064-A1-R4_MC05-1g06282	MvSl-1064-A1-R4_MC05-2	Chr05	169411	174218	0.695065997	0.480779525	0.480779525	0.335562361	0.89384984	0.871944052	0.95029697	-0.334882985	0.968588876
MvSl-1064-A1-R4_MC05-1g06283	MvSl-1064-A1-R4_MC05-2	Chr05	170799	172746	-3.335044318	0	0	1	1	-3.335044318	-3.335044318	-3.335044318	-3.335044318
MvSl-1064-A1-R4_MC05-1g06292	MvSl-1064-A1-R4_MC05-2	Chr05	174389	177722	3.722667076	0.536705357	0.536705357	0.069706651	0.443094711	3.750660227	4.1539943	3.37387734	3.491350115
MvSl-1064-A1-R4_MC05-2g06297	MvSl-1064-A1-R4_MC05-2	Chr05	174827	178285	1.67428517	0.343081554	0.343081554	0.38106144	0.923413007	2.146223765	1.442501378	1.499709991	1.505583606
MvSl-1064-A1-R4_MC05-2g06302	MvSl-1064-A1-R4_MC05-2	Chr05	176076	178080	5.237176212	-0.276499543	0.276499543	0.351705198	0.906207934	5.308971169	4.837533487	5.735707941	4.873492391
MvSl-1064-A1-R4_MC05-2g06304	MvSl-1064-A1-R4_MC05-2	Chr05	178128	178487	1.656568357	1.061145125	1.061145125	0.009759093	0.113896493	1.694475147	2.401729438	1.269994543	0.824680291
MvSl-1064-A1-R4_MC05-2g06305	MvSl-1064-A1-R4_MC05-2	Chr05	178795	180229	2.031024973	-1.409096395	1.409096395	0.001144482	0.019657062	1.341051689	0.988882281	2.967700496	1.949049997
MvSl-1064-A1-R4_MC05-2g06306	MvSl-1064-A1-R4_MC05-2	Chr05	180667	185119	4.04968414	-1.762162592	1.762162592	6.96E-08	2.62E-06	3.112044082	2.69800075	4.973175072	4.282957097
MvSl-1064-A1-R4_MC05-2g06309	MvSl-1064-A1-R4_MC05-2	Chr05	181752	184110	-0.002074911	-0.645854078	0.645854078	0.259856913	0.830215757	-0.051980582	-0.683021628	0.700752729	-0.416315952
MvSl-1064-A1-R4_MC05-2g06310	MvSl-1064-A1-R4_MC05-2	Chr05	181941	183011	-1.385459268	-0.970213315	0.970213315	0.236819295	0.796604825	-1.935783428	-1.696186612	-0.718218638	-1.593686272
MvSl-1064-A1-R4_MC05-2g06311	MvSl-1064-A1-R4_MC05-2	Chr05	183072	186648	5.699141853	-0.31859623	0.31859623	0.211540097	0.767131468	5.770102772	5.244692421	6.083414086	5.569058866
