gene	location	chr	start	end	log2FC
MvSl-1064-A1-R4_MC07g08175	MvSl-1064-A1-R4_MC07	Chr07	1586753	1591747	-0.546723197980091
MvSl-1064-A1-R4_MC07g08176	MvSl-1064-A1-R4_MC07	Chr07	1591859	1592731	-0.041093975059001
MvSl-1064-A1-R4_MC07g08178	MvSl-1064-A1-R4_MC07	Chr07	1595200	1600441	-0.000110201963027115
MvSl-1064-A1-R4_MC07g08179	MvSl-1064-A1-R4_MC07	Chr07	1601310	1603640	-0.0313925752723248
MvSl-1064-A1-R4_MC07g08181	MvSl-1064-A1-R4_MC07	Chr07	1606084	1607130	0.213455359962199
MvSl-1064-A1-R4_MC07g08182	MvSl-1064-A1-R4_MC07	Chr07	1607633	1608491	0.0836477269903814
MvSl-1064-A1-R4_MC07g08183	MvSl-1064-A1-R4_MC07	Chr07	1608542	1612486	-0.0428748551235343
MvSl-1064-A1-R4_MC07g08185	MvSl-1064-A1-R4_MC07	Chr07	1619703	1620907	0.325019072407531
MvSl-1064-A1-R4_MC07g08186	MvSl-1064-A1-R4_MC07	Chr07	1621522	1624152	0.0772763867061161
MvSl-1064-A1-R4_MC07g08188	MvSl-1064-A1-R4_MC07	Chr07	1626850	1628156	-0.635007369540957
MvSl-1064-A1-R4_MC07g08189	MvSl-1064-A1-R4_MC07	Chr07	1628315	1629023	-0.130595466394128
MvSl-1064-A1-R4_MC07g08190	MvSl-1064-A1-R4_MC07	Chr07	1629516	1631534	0.52857897319374
MvSl-1064-A1-R4_MC07g08191	MvSl-1064-A1-R4_MC07	Chr07	1631741	1631986	-0.416619809881886
MvSl-1064-A1-R4_MC07g08192	MvSl-1064-A1-R4_MC07	Chr07	1632418	1632760	-0.379620720235895
MvSl-1064-A1-R4_MC07g08193	MvSl-1064-A1-R4_MC07	Chr07	1634090	1635723	-0.161517768472579
MvSl-1064-A1-R4_MC07g08194	MvSl-1064-A1-R4_MC07	Chr07	1635808	1636121	0.0224662582973733
MvSl-1064-A1-R4_MC07g08195	MvSl-1064-A1-R4_MC07	Chr07	1637287	1641234	-0.264343668844358
MvSl-1064-A1-R4_MC07g08196	MvSl-1064-A1-R4_MC07	Chr07	1641582	1642628	-0.142512017701556
MvSl-1064-A1-R4_MC07g08197	MvSl-1064-A1-R4_MC07	Chr07	1643358	1646085	-0.0237773281802697
MvSl-1064-A1-R4_MC07g08199	MvSl-1064-A1-R4_MC07	Chr07	1648882	1649178	0.517190612703519
MvSl-1064-A1-R4_MC07g08201	MvSl-1064-A1-R4_MC07	Chr07	1652457	1654470	-0.105380417666156
MvSl-1064-A1-R4_MC07g08202	MvSl-1064-A1-R4_MC07	Chr07	1655019	1656302	-0.13512409409491
MvSl-1064-A1-R4_MC07g08204	MvSl-1064-A1-R4_MC07	Chr07	1665091	1665321	0.0887118304868019
MvSl-1064-A1-R4_MC07g08205	MvSl-1064-A1-R4_MC07	Chr07	1666269	1671198	-0.00982168248680424
MvSl-1064-A1-R4_MC07g08206	MvSl-1064-A1-R4_MC07	Chr07	1671516	1673472	-0.018512725294434
MvSl-1064-A1-R4_MC07g08208	MvSl-1064-A1-R4_MC07	Chr07	1676693	1679325	0.0369646369841284
MvSl-1064-A1-R4_MC07g08209	MvSl-1064-A1-R4_MC07	Chr07	1679903	1680320	0.00479935294792338
MvSl-1064-A1-R4_MC07g08210	MvSl-1064-A1-R4_MC07	Chr07	1680389	1680937	-0.000611259730050331
MvSl-1064-A1-R4_MC07g08211	MvSl-1064-A1-R4_MC07	Chr07	1681218	1684130	0.348129692176256
MvSl-1064-A1-R4_MC07g08212	MvSl-1064-A1-R4_MC07	Chr07	1684388	1687474	-0.70078778326855
MvSl-1064-A1-R4_MC07g08213	MvSl-1064-A1-R4_MC07	Chr07	1687994	1691309	-0.224469968506558
MvSl-1064-A1-R4_MC07g08214	MvSl-1064-A1-R4_MC07	Chr07	1691898	1695699	0.294462662876725
MvSl-1064-A1-R4_MC07g08215	MvSl-1064-A1-R4_MC07	Chr07	1696533	1696814	-0.210594218094782
MvSl-1064-A1-R4_MC07g08216	MvSl-1064-A1-R4_MC07	Chr07	1698497	1699344	0.151142318322593
MvSl-1064-A1-R4_MC07g08217	MvSl-1064-A1-R4_MC07	Chr07	1700283	1701941	-0.126775146728748
MvSl-1064-A1-R4_MC07g08219	MvSl-1064-A1-R4_MC07	Chr07	1705852	1707676	-0.139822574861482
MvSl-1064-A1-R4_MC07g08220	MvSl-1064-A1-R4_MC07	Chr07	1709349	1710155	0.186952503256697
MvSl-1064-A1-R4_MC07g08222	MvSl-1064-A1-R4_MC07	Chr07	1714866	1717550	0.0430583206518528
MvSl-1064-A1-R4_MC07g08223	MvSl-1064-A1-R4_MC07	Chr07	1717635	1718075	0.306890376490356
MvSl-1064-A1-R4_MC07g08224	MvSl-1064-A1-R4_MC07	Chr07	1718608	1718925	-0.0231345749722146
MvSl-1064-A1-R4_MC07g08225	MvSl-1064-A1-R4_MC07	Chr07	1720483	1724488	-0.112636026980908
MvSl-1064-A1-R4_MC07g08228	MvSl-1064-A1-R4_MC08	Chr08	6562	7216	0.24767702628003
MvSl-1064-A1-R4_MC07g08229	MvSl-1064-A1-R4_MC08	Chr08	7509	8445	-0.0486284685426847
MvSl-1064-A1-R4_MC07g08230	MvSl-1064-A1-R4_MC08	Chr08	8523	8834	0.0210167482978992
MvSl-1064-A1-R4_MC07g08232	MvSl-1064-A1-R4_MC08	Chr08	14234	17185	0.0910560706674296
MvSl-1064-A1-R4_MC07g08233	MvSl-1064-A1-R4_MC08	Chr08	17879	20903	0.0295841701494971
MvSl-1064-A1-R4_MC07g08236	MvSl-1064-A1-R4_MC08	Chr08	26786	27502	0.236146803367058
MvSl-1064-A1-R4_MC07g08239	MvSl-1064-A1-R4_MC08	Chr08	29980	31788	0.0436139429207373
MvSl-1064-A1-R4_MC07g08240	MvSl-1064-A1-R4_MC08	Chr08	31872	34333	-0.00282485960397198
MvSl-1064-A1-R4_MC07g08241	MvSl-1064-A1-R4_MC08	Chr08	38978	39921	-0.0924013151749777
MvSl-1064-A1-R4_MC07g08242	MvSl-1064-A1-R4_MC08	Chr08	40064	42401	0.058113885290549
MvSl-1064-A1-R4_MC07g08248	MvSl-1064-A1-R4_MC08	Chr08	55024	57371	-0.301028391122451
MvSl-1064-A1-R4_MC07g08251	MvSl-1064-A1-R4_MC08	Chr08	63023	67925	0.164996444295028
MvSl-1064-A1-R4_MC07g08252	MvSl-1064-A1-R4_MC08	Chr08	68297	68838	0.407647530931216
MvSl-1064-A1-R4_MC07g08255	MvSl-1064-A1-R4_MC08	Chr08	70547	70871	0.115627718691719
MvSl-1064-A1-R4_MC08g08257	MvSl-1064-A1-R4_MC08	Chr08	75666	76489	0.238150167001691
MvSl-1064-A1-R4_MC08g08262	MvSl-1064-A1-R4_MC08	Chr08	83103	85143	0.071283463053531
MvSl-1064-A1-R4_MC08g08266	MvSl-1064-A1-R4_MC08	Chr08	93628	95078	0.0884308401609523
MvSl-1064-A1-R4_MC08g08267	MvSl-1064-A1-R4_MC08	Chr08	95554	97158	0.128512329559861
MvSl-1064-A1-R4_MC08g08269	MvSl-1064-A1-R4_MC08	Chr08	101342	104177	0.275151529153559
MvSl-1064-A1-R4_MC08g08272	MvSl-1064-A1-R4_MC08	Chr08	110344	111863	-0.140405534180203
MvSl-1064-A1-R4_MC08g08273	MvSl-1064-A1-R4_MC08	Chr08	112944	117797	0.0085144549227059
MvSl-1064-A1-R4_MC08g08274	MvSl-1064-A1-R4_MC08	Chr08	118929	119694	0.156758899796724
MvSl-1064-A1-R4_MC08g08276	MvSl-1064-A1-R4_MC08	Chr08	124399	125044	-0.013981462494567
MvSl-1064-A1-R4_MC08g08278	MvSl-1064-A1-R4_MC08	Chr08	128269	129061	0.107440952669577
MvSl-1064-A1-R4_MC08g08279	MvSl-1064-A1-R4_MC08	Chr08	129783	130445	-0.0342254078902216
MvSl-1064-A1-R4_MC08g08280	MvSl-1064-A1-R4_MC08	Chr08	130589	131900	-0.0775439975969678
MvSl-1064-A1-R4_MC08g08281	MvSl-1064-A1-R4_MC08	Chr08	132648	132894	-0.116309865485599
MvSl-1064-A1-R4_MC08g08282	MvSl-1064-A1-R4_MC08	Chr08	134283	135277	0.253329307181429
MvSl-1064-A1-R4_MC08g08285	MvSl-1064-A1-R4_MC08	Chr08	141745	143335	0.5133826785792
MvSl-1064-A1-R4_MC08g08286	MvSl-1064-A1-R4_MC08	Chr08	144292	144939	0.154307427952749
MvSl-1064-A1-R4_MC08g08287	MvSl-1064-A1-R4_MC08	Chr08	145659	146974	0.257229257535808
MvSl-1064-A1-R4_MC08g08288	MvSl-1064-A1-R4_MC08	Chr08	147431	148150	0.24351630805084
MvSl-1064-A1-R4_MC08g08289	MvSl-1064-A1-R4_MC08	Chr08	148462	150755	-0.0736024167660888
MvSl-1064-A1-R4_MC08g08293	MvSl-1064-A1-R4_MC08	Chr08	163112	163803	0.0654190486630749
MvSl-1064-A1-R4_MC08g08294	MvSl-1064-A1-R4_MC08	Chr08	164920	166055	-0.0993624388235557
MvSl-1064-A1-R4_MC08g08295	MvSl-1064-A1-R4_MC08	Chr08	166098	168527	0.177103481383931
MvSl-1064-A1-R4_MC08g08296	MvSl-1064-A1-R4_MC08	Chr08	168971	169664	0.0372058710172877
MvSl-1064-A1-R4_MC08g08297	MvSl-1064-A1-R4_MC08	Chr08	170007	171453	0.0652188285580387
MvSl-1064-A1-R4_MC08g08298	MvSl-1064-A1-R4_MC08	Chr08	171628	172097	0.253609692018317
MvSl-1064-A1-R4_MC08g08299	MvSl-1064-A1-R4_MC08	Chr08	172599	174460	0.156261366275179
MvSl-1064-A1-R4_MC08g08300	MvSl-1064-A1-R4_MC08	Chr08	175069	176470	0.152035670683762
MvSl-1064-A1-R4_MC08g08301	MvSl-1064-A1-R4_MC08	Chr08	176781	179885	-0.0629027700706079
MvSl-1064-A1-R4_MC08g08302	MvSl-1064-A1-R4_MC08	Chr08	180397	181822	0.135464026682815
MvSl-1064-A1-R4_MC08g08303	MvSl-1064-A1-R4_MC08	Chr08	184524	184970	-0.151782524915433
MvSl-1064-A1-R4_MC08g08304	MvSl-1064-A1-R4_MC08	Chr08	186161	186429	-1.43113196365302
MvSl-1064-A1-R4_MC08g08306	MvSl-1064-A1-R4_MC08	Chr08	189923	192389	1.05272536200644
MvSl-1064-A1-R4_MC08g08307	MvSl-1064-A1-R4_MC08	Chr08	193199	196241	0.949694596978659
MvSl-1064-A1-R4_MC08g08308	MvSl-1064-A1-R4_MC08	Chr08	196884	201872	0.0483412178084368
MvSl-1064-A1-R4_MC08g08310	MvSl-1064-A1-R4_MC08	Chr08	203435	204421	-0.174628108415599
MvSl-1064-A1-R4_MC08g08311	MvSl-1064-A1-R4_MC08	Chr08	204579	205954	-0.53959300791352
MvSl-1064-A1-R4_MC08g08312	MvSl-1064-A1-R4_MC08	Chr08	206342	207665	1.0270678951437
MvSl-1064-A1-R4_MC08g08313	MvSl-1064-A1-R4_MC08	Chr08	208272	211238	-0.167152430975931
MvSl-1064-A1-R4_MC08g08316	MvSl-1064-A1-R4_MC08	Chr08	220621	222975	-0.0272840837049477
MvSl-1064-A1-R4_MC08g08317	MvSl-1064-A1-R4_MC08	Chr08	223701	226271	-0.200964775442034
MvSl-1064-A1-R4_MC08g08319	MvSl-1064-A1-R4_MC08	Chr08	233060	234144	0.612669859518126
MvSl-1064-A1-R4_MC08g08321	MvSl-1064-A1-R4_MC08	Chr08	237196	239965	-0.00264563687196149
MvSl-1064-A1-R4_MC08g08322	MvSl-1064-A1-R4_MC08	Chr08	242577	244390	-0.104080466836411
MvSl-1064-A1-R4_MC08g08323	MvSl-1064-A1-R4_MC08	Chr08	244830	250609	0.179519121755536
MvSl-1064-A1-R4_MC08g08325	MvSl-1064-A1-R4_MC08	Chr08	253044	258928	0.231851952440374
MvSl-1064-A1-R4_MC08g08326	MvSl-1064-A1-R4_MC08	Chr08	260033	262161	0.452354921905772
MvSl-1064-A1-R4_MC08g08327	MvSl-1064-A1-R4_MC08	Chr08	262832	263341	-0.164610245811793
MvSl-1064-A1-R4_MC08g08328	MvSl-1064-A1-R4_MC08	Chr08	263982	265205	0.383066308160663
MvSl-1064-A1-R4_MC08g08329	MvSl-1064-A1-R4_MC08	Chr08	265593	267330	0.186670220684695
MvSl-1064-A1-R4_MC08g08330	MvSl-1064-A1-R4_MC08	Chr08	269317	270993	0.168960634487077
MvSl-1064-A1-R4_MC08g08332	MvSl-1064-A1-R4_MC08	Chr08	275743	277376	0.116989068542048
MvSl-1064-A1-R4_MC08g08333	MvSl-1064-A1-R4_MC08	Chr08	277924	278301	0.12451968213783
MvSl-1064-A1-R4_MC08g08334	MvSl-1064-A1-R4_MC08	Chr08	278725	279152	-0.0730647488690191
MvSl-1064-A1-R4_MC08g08335	MvSl-1064-A1-R4_MC08	Chr08	279363	279844	-0.0647573439401683
MvSl-1064-A1-R4_MC08g08336	MvSl-1064-A1-R4_MC08	Chr08	280089	282504	-0.582597365467882
MvSl-1064-A1-R4_MC08g08337	MvSl-1064-A1-R4_MC08	Chr08	283888	285292	-0.726554277766619
MvSl-1064-A1-R4_MC08g08339	MvSl-1064-A1-R4_MC08	Chr08	291221	295505	-0.036100972814336
MvSl-1064-A1-R4_MC08g08340	MvSl-1064-A1-R4_MC08	Chr08	295673	299736	-0.0827447405699634
MvSl-1064-A1-R4_MC08g08341	MvSl-1064-A1-R4_MC08	Chr08	300099	301533	-0.0476745054505938
MvSl-1064-A1-R4_MC08g08342	MvSl-1064-A1-R4_MC08	Chr08	303008	307961	-0.0953207658803568
MvSl-1064-A1-R4_MC08g08343	MvSl-1064-A1-R4_MC08	Chr08	309021	309289	0.210531154788295
MvSl-1064-A1-R4_MC08g08344	MvSl-1064-A1-R4_MC08	Chr08	310294	312695	-0.347752757450221
MvSl-1064-A1-R4_MC08g08345	MvSl-1064-A1-R4_MC08	Chr08	312848	317889	-0.0336911281435793
MvSl-1064-A1-R4_MC08g08346	MvSl-1064-A1-R4_MC08	Chr08	319491	320700	0.19093967150469
MvSl-1064-A1-R4_MC08g08347	MvSl-1064-A1-R4_MC08	Chr08	321102	322279	0.17401511766925
MvSl-1064-A1-R4_MC08g08348	MvSl-1064-A1-R4_MC08	Chr08	322492	322656	-0.373151671923703
MvSl-1064-A1-R4_MC08g08349	MvSl-1064-A1-R4_MC08	Chr08	322767	324322	-0.0189205624622909
MvSl-1064-A1-R4_MC08g08350	MvSl-1064-A1-R4_MC08	Chr08	324467	324760	-0.272499274428058
MvSl-1064-A1-R4_MC08g08351	MvSl-1064-A1-R4_MC08	Chr08	325428	327022	0.180902074666032
MvSl-1064-A1-R4_MC08g08352	MvSl-1064-A1-R4_MC08	Chr08	327270	329313	0.442253152290031
MvSl-1064-A1-R4_MC08g08353	MvSl-1064-A1-R4_MC08	Chr08	329690	332510	0.350052689422381
MvSl-1064-A1-R4_MC08g08354	MvSl-1064-A1-R4_MC08	Chr08	332757	333770	0.0319017327961659
MvSl-1064-A1-R4_MC08g08355	MvSl-1064-A1-R4_MC08	Chr08	334016	335813	0.00943034518153652
MvSl-1064-A1-R4_MC08g08356	MvSl-1064-A1-R4_MC08	Chr08	342144	343430	0.00525401295864108
MvSl-1064-A1-R4_MC08g08357	MvSl-1064-A1-R4_MC08	Chr08	344952	345272	0.25802910823952
MvSl-1064-A1-R4_MC08g08358	MvSl-1064-A1-R4_MC08	Chr08	345347	347246	-0.0250884417099726
MvSl-1064-A1-R4_MC08g08359	MvSl-1064-A1-R4_MC08	Chr08	347296	347797	0.0738800806985459
MvSl-1064-A1-R4_MC08g08360	MvSl-1064-A1-R4_MC08	Chr08	348515	349241	-0.15757616658353
MvSl-1064-A1-R4_MC08g08362	MvSl-1064-A1-R4_MC08	Chr08	351305	354849	0.0280126600250593
MvSl-1064-A1-R4_MC08g08363	MvSl-1064-A1-R4_MC08	Chr08	355028	356757	-0.818143883084836
MvSl-1064-A1-R4_MC08g08364	MvSl-1064-A1-R4_MC08	Chr08	357429	358308	0.458956466262105
MvSl-1064-A1-R4_MC08g08365	MvSl-1064-A1-R4_MC08	Chr08	359390	361797	0.124363953163433
MvSl-1064-A1-R4_MC08g08366	MvSl-1064-A1-R4_MC08	Chr08	363223	364208	0.12700468565058
MvSl-1064-A1-R4_MC08g08367	MvSl-1064-A1-R4_MC08	Chr08	365103	366523	-0.190401019312816
MvSl-1064-A1-R4_MC08g08368	MvSl-1064-A1-R4_MC08	Chr08	366642	367076	-0.643790423792288
MvSl-1064-A1-R4_MC08g08370	MvSl-1064-A1-R4_MC08	Chr08	375019	377979	-0.289034317117253
MvSl-1064-A1-R4_MC08g08372	MvSl-1064-A1-R4_MC08	Chr08	381118	383207	0.418768310369964
MvSl-1064-A1-R4_MC08g08373	MvSl-1064-A1-R4_MC08	Chr08	387208	387658	-0.210501187038416
MvSl-1064-A1-R4_MC08g08374	MvSl-1064-A1-R4_MC08	Chr08	387959	389283	0.224136973046273
MvSl-1064-A1-R4_MC08g08375	MvSl-1064-A1-R4_MC08	Chr08	389463	394416	0.0871444317505393
MvSl-1064-A1-R4_MC08g08379	MvSl-1064-A1-R4_MC08	Chr08	401493	402132	0.0733201906328161
MvSl-1064-A1-R4_MC08g08380	MvSl-1064-A1-R4_MC08	Chr08	402220	402414	-0.243127219021838
MvSl-1064-A1-R4_MC08g08381	MvSl-1064-A1-R4_MC08	Chr08	402717	404856	0.161163292728577
MvSl-1064-A1-R4_MC08g08383	MvSl-1064-A1-R4_MC08	Chr08	407227	407451	0.28468742959873
MvSl-1064-A1-R4_MC08g08384	MvSl-1064-A1-R4_MC08	Chr08	407629	407904	-0.00860156856385647
MvSl-1064-A1-R4_MC08g08386	MvSl-1064-A1-R4_MC08	Chr08	410123	413624	0.0302704654081517
MvSl-1064-A1-R4_MC08g08387	MvSl-1064-A1-R4_MC08	Chr08	415125	416085	0.104322559393425
MvSl-1064-A1-R4_MC08g08388	MvSl-1064-A1-R4_MC08	Chr08	416953	420949	-0.111713900877249
MvSl-1064-A1-R4_MC08g08389	MvSl-1064-A1-R4_MC08	Chr08	422169	424322	-0.0411040349744754
MvSl-1064-A1-R4_MC08g08390	MvSl-1064-A1-R4_MC08	Chr08	424643	427856	0.00562347724391751
MvSl-1064-A1-R4_MC08g08392	MvSl-1064-A1-R4_MC08	Chr08	430842	431403	0.492268011038004
MvSl-1064-A1-R4_MC08g08393	MvSl-1064-A1-R4_MC08	Chr08	431739	435029	0.0229868211182946
MvSl-1064-A1-R4_MC08g08395	MvSl-1064-A1-R4_MC08	Chr08	436563	439848	0.0291079697647695
MvSl-1064-A1-R4_MC08g08397	MvSl-1064-A1-R4_MC08	Chr08	443225	444544	0.026016614654306
MvSl-1064-A1-R4_MC08g08398	MvSl-1064-A1-R4_MC08	Chr08	444914	446570	0.216299979275613
MvSl-1064-A1-R4_MC08g08400	MvSl-1064-A1-R4_MC08	Chr08	449805	451700	-0.67622329172913
MvSl-1064-A1-R4_MC08g08402	MvSl-1064-A1-R4_MC08	Chr08	452583	453407	0.0626782042699974
MvSl-1064-A1-R4_MC08g08403	MvSl-1064-A1-R4_MC08	Chr08	453709	457741	-0.0400566727787344
MvSl-1064-A1-R4_MC08g08404	MvSl-1064-A1-R4_MC08	Chr08	458450	461773	0.0861144153379954
MvSl-1064-A1-R4_MC08g08405	MvSl-1064-A1-R4_MC08	Chr08	462130	463895	-0.328581942150405
MvSl-1064-A1-R4_MC08g08406	MvSl-1064-A1-R4_MC08	Chr08	464701	467315	-0.214611702886487
MvSl-1064-A1-R4_MC08g08407	MvSl-1064-A1-R4_MC08	Chr08	468513	470055	-0.264092871177003
MvSl-1064-A1-R4_MC08g08409	MvSl-1064-A1-R4_MC08	Chr08	470728	471098	0.27811907744222
MvSl-1064-A1-R4_MC08g08414	MvSl-1064-A1-R4_MC08	Chr08	477767	478401	-0.0878891761727319
MvSl-1064-A1-R4_MC08g08415	MvSl-1064-A1-R4_MC08	Chr08	479108	479293	0.060604156521476
MvSl-1064-A1-R4_MC08g08416	MvSl-1064-A1-R4_MC08	Chr08	479562	479717	-0.0263837785740175
MvSl-1064-A1-R4_MC08g08417	MvSl-1064-A1-R4_MC08	Chr08	479948	483441	-0.0992350847447502
MvSl-1064-A1-R4_MC08g08418	MvSl-1064-A1-R4_MC08	Chr08	485086	485959	-0.0125586372839851
MvSl-1064-A1-R4_MC08g08419	MvSl-1064-A1-R4_MC08	Chr08	486839	487021	-0.0316469438210992
MvSl-1064-A1-R4_MC08g08420	MvSl-1064-A1-R4_MC08	Chr08	487080	487244	-0.151498915754556
MvSl-1064-A1-R4_MC08g08421	MvSl-1064-A1-R4_MC08	Chr08	487613	488134	0.157036057301089
MvSl-1064-A1-R4_MC08g08422	MvSl-1064-A1-R4_MC08	Chr08	490317	491758	0.556341088397053
MvSl-1064-A1-R4_MC08g08423	MvSl-1064-A1-R4_MC08	Chr08	493752	494069	-0.160884348890422
MvSl-1064-A1-R4_MC08g08424	MvSl-1064-A1-R4_MC08	Chr08	494140	495699	-0.0693299428624073
MvSl-1064-A1-R4_MC08g08425	MvSl-1064-A1-R4_MC08	Chr08	496115	497663	-0.409785391414029
MvSl-1064-A1-R4_MC08g08426	MvSl-1064-A1-R4_MC08	Chr08	498574	502929	0.0363438107451843
MvSl-1064-A1-R4_MC08g08427	MvSl-1064-A1-R4_MC08	Chr08	504256	505400	-0.18245030634774
MvSl-1064-A1-R4_MC08g08428	MvSl-1064-A1-R4_MC08	Chr08	505637	507278	0.029157745499757
MvSl-1064-A1-R4_MC08g08430	MvSl-1064-A1-R4_MC08	Chr08	509662	511468	0.27928957412945
MvSl-1064-A1-R4_MC08g08431	MvSl-1064-A1-R4_MC08	Chr08	512004	513793	0.112406462549532
MvSl-1064-A1-R4_MC08g08432	MvSl-1064-A1-R4_MC08	Chr08	514223	515759	-0.126757938292564
MvSl-1064-A1-R4_MC08g08433	MvSl-1064-A1-R4_MC08	Chr08	516199	520603	-0.0656540142779115
MvSl-1064-A1-R4_MC08g08434	MvSl-1064-A1-R4_MC08	Chr08	521110	523550	0.152655912109487
MvSl-1064-A1-R4_MC08g08435	MvSl-1064-A1-R4_MC08	Chr08	523914	525938	0.281308394696749
MvSl-1064-A1-R4_MC08g08437	MvSl-1064-A1-R4_MC08	Chr08	529787	532631	-0.530020289066665
MvSl-1064-A1-R4_MC08g08438	MvSl-1064-A1-R4_MC08	Chr08	532927	535486	-0.0834097890340318
MvSl-1064-A1-R4_MC08g08439	MvSl-1064-A1-R4_MC08	Chr08	535769	536053	0.351720774488835
MvSl-1064-A1-R4_MC08g08440	MvSl-1064-A1-R4_MC08	Chr08	536201	536484	0.248589790082962
MvSl-1064-A1-R4_MC08g08441	MvSl-1064-A1-R4_MC08	Chr08	536738	539876	0.187487126476781
MvSl-1064-A1-R4_MC08g08442	MvSl-1064-A1-R4_MC08	Chr08	540601	541601	0.241277009215334
MvSl-1064-A1-R4_MC08g08446	MvSl-1064-A1-R4_MC08	Chr08	553279	556632	-0.339276322872603
MvSl-1064-A1-R4_MC08g08450	MvSl-1064-A1-R4_MC08	Chr08	567564	568214	-0.191118081423408
MvSl-1064-A1-R4_MC08g08452	MvSl-1064-A1-R4_MC08	Chr08	569146	569640	0.195933199894708
MvSl-1064-A1-R4_MC08g08453	MvSl-1064-A1-R4_MC08	Chr08	570393	570884	0.101957081398867
MvSl-1064-A1-R4_MC08g08454	MvSl-1064-A1-R4_MC08	Chr08	571867	574425	-0.128461599076
MvSl-1064-A1-R4_MC08g08455	MvSl-1064-A1-R4_MC08	Chr08	574654	578879	-0.176640149350841
MvSl-1064-A1-R4_MC08g08456	MvSl-1064-A1-R4_MC08	Chr08	579207	583362	-0.195950372830924
MvSl-1064-A1-R4_MC08g08457	MvSl-1064-A1-R4_MC08	Chr08	585778	587490	-0.00396843305032987
MvSl-1064-A1-R4_MC08g08458	MvSl-1064-A1-R4_MC08	Chr08	588768	589779	-0.0608968656008295
MvSl-1064-A1-R4_MC08g08459	MvSl-1064-A1-R4_MC08	Chr08	590030	592036	0.137127694183712
MvSl-1064-A1-R4_MC08g08460	MvSl-1064-A1-R4_MC08	Chr08	593160	594395	0.063987328723167
MvSl-1064-A1-R4_MC08g08461	MvSl-1064-A1-R4_MC08	Chr08	594809	596582	0.290815528696979
MvSl-1064-A1-R4_MC08g08462	MvSl-1064-A1-R4_MC08	Chr08	596725	598211	0.0249117239934773
MvSl-1064-A1-R4_MC08g08463	MvSl-1064-A1-R4_MC08	Chr08	600868	603352	0.123390296846998
MvSl-1064-A1-R4_MC08g08464	MvSl-1064-A1-R4_MC08	Chr08	604519	608056	0.382147334908704
MvSl-1064-A1-R4_MC08g08465	MvSl-1064-A1-R4_MC08	Chr08	608544	610057	0.0159228441223899
MvSl-1064-A1-R4_MC08g08466	MvSl-1064-A1-R4_MC08	Chr08	610914	612941	0.218695771217211
MvSl-1064-A1-R4_MC08g08468	MvSl-1064-A1-R4_MC08	Chr08	615566	617072	-0.1506422969987
MvSl-1064-A1-R4_MC08g08469	MvSl-1064-A1-R4_MC08	Chr08	617483	619077	-0.618868077360982
MvSl-1064-A1-R4_MC08g08470	MvSl-1064-A1-R4_MC08	Chr08	619899	620602	-0.250048078110452
MvSl-1064-A1-R4_MC08g08471	MvSl-1064-A1-R4_MC08	Chr08	621066	622223	-0.654168536520304
MvSl-1064-A1-R4_MC08g08474	MvSl-1064-A1-R4_MC08	Chr08	624382	625738	-0.381846327271866
MvSl-1064-A1-R4_MC08g08475	MvSl-1064-A1-R4_MC08	Chr08	625832	627881	0.103635662493395
MvSl-1064-A1-R4_MC08g08476	MvSl-1064-A1-R4_MC08	Chr08	628158	630126	-0.0855718575939623
MvSl-1064-A1-R4_MC08g08477	MvSl-1064-A1-R4_MC08	Chr08	630848	633118	-0.203388948392238
MvSl-1064-A1-R4_MC08g08478	MvSl-1064-A1-R4_MC08	Chr08	633403	633941	0.431653832327749
MvSl-1064-A1-R4_MC08g08483	MvSl-1064-A1-R4_MC08	Chr08	647609	649443	0.00568457875827477
MvSl-1064-A1-R4_MC08g08484	MvSl-1064-A1-R4_MC08	Chr08	649531	650758	0.049463949864755
MvSl-1064-A1-R4_MC08g08485	MvSl-1064-A1-R4_MC08	Chr08	652131	655480	0.116478414767314
MvSl-1064-A1-R4_MC08g08486	MvSl-1064-A1-R4_MC08	Chr08	656304	658331	0.29482653292701
MvSl-1064-A1-R4_MC08g08487	MvSl-1064-A1-R4_MC08	Chr08	658631	661719	-0.260419342404842
MvSl-1064-A1-R4_MC08g08488	MvSl-1064-A1-R4_MC08	Chr08	661972	662196	0.0245545220587173
MvSl-1064-A1-R4_MC08g08489	MvSl-1064-A1-R4_MC08	Chr08	662436	663792	-0.137888101561047
MvSl-1064-A1-R4_MC08g08490	MvSl-1064-A1-R4_MC08	Chr08	664259	666020	-0.14162429523606
MvSl-1064-A1-R4_MC08g08491	MvSl-1064-A1-R4_MC08	Chr08	669862	671064	0.0754076430486445
MvSl-1064-A1-R4_MC08g08492	MvSl-1064-A1-R4_MC08	Chr08	671556	675846	-0.411889754461745
MvSl-1064-A1-R4_MC08g08493	MvSl-1064-A1-R4_MC08	Chr08	676192	678786	-0.212343974209809
MvSl-1064-A1-R4_MC08g08494	MvSl-1064-A1-R4_MC08	Chr08	680309	682762	0.457815315120715
MvSl-1064-A1-R4_MC08g08495	MvSl-1064-A1-R4_MC08	Chr08	683380	686125	-0.136633922265214
MvSl-1064-A1-R4_MC08g08496	MvSl-1064-A1-R4_MC08	Chr08	686769	689192	-0.613479332357029
MvSl-1064-A1-R4_MC08g08497	MvSl-1064-A1-R4_MC08	Chr08	689956	690276	-0.0268631585727394
