gene	perc	gid	chr	lqqogCPM	logFC.A1.A2	FDR.A1.A2
MvSl-1064-A1-R4_MC07g07919	100.000	MvSl-1064-A1-R4_MC07g07919	Chr07	6.38530996547116	0.142500463789717	0.999958419202852
MvSl-1064-A1-R4_MC07g07920	100.000	MvSl-1064-A1-R4_MC07g07920	Chr07	6.54755608611238	-0.0976338153437199	0.999958419202852
MvSl-1064-A1-R4_MC07g07921	100.000	MvSl-1064-A1-R4_MC07g07921	Chr07	5.08935798473658	-0.0729673743963489	0.999958419202852
MvSl-1064-A1-R4_MC07g07922	100.000	MvSl-1064-A1-R4_MC07g07922	Chr07	5.77476677103015	0.0388509141518971	0.999958419202852
MvSl-1064-A1-R4_MC07g07923	100.000	MvSl-1064-A1-R4_MC07g07923	Chr07	7.20143560843675	0.0831580998425228	0.999958419202852
MvSl-1064-A1-R4_MC07g07924	100.000	MvSl-1064-A1-R4_MC07g07924	Chr07	5.47556880367897	-0.0728003607129145	0.999958419202852
MvSl-1064-A1-R4_MC07g07926	100.000	MvSl-1064-A1-R4_MC07g07926	Chr07	7.38127570041255	-0.109611767859001	0.999958419202852
MvSl-1064-A1-R4_MC07g07927	100.000	MvSl-1064-A1-R4_MC07g07927	Chr07	4.90507708071346	0.0658443916579091	0.999958419202852
MvSl-1064-A1-R4_MC07g07928	100.000	MvSl-1064-A1-R4_MC07g07928	Chr07	4.65510012477529	-0.110777891781405	0.999958419202852
MvSl-1064-A1-R4_MC07g07929	100.000	MvSl-1064-A1-R4_MC07g07929	Chr07	7.67030405862858	0.192126524033364	0.967207546167601
MvSl-1064-A1-R4_MC07g07931	100.000	MvSl-1064-A1-R4_MC07g07931	Chr07	6.28079208804497	0.356304705308976	0.531593845438264
MvSl-1064-A1-R4_MC07g07933	100.000	MvSl-1064-A1-R4_MC07g07933	Chr07	9.90124311036559	-0.618402438331437	0.429870096564361
MvSl-1064-A1-R4_MC07g07934	100.000	MvSl-1064-A1-R4_MC07g07934	Chr07	5.94508463566304	-0.0981121068280824	0.999958419202852
MvSl-1064-A1-R4_MC07g07935	100.000	MvSl-1064-A1-R4_MC07g07935	Chr07	5.15209745462702	-0.0973536312024353	0.999958419202852
MvSl-1064-A1-R4_MC07g07936	100.000	MvSl-1064-A1-R4_MC07g07936	Chr07	6.25655625067345	0.0800788506860467	0.999958419202852
MvSl-1064-A1-R4_MC07g07937	100.000	MvSl-1064-A1-R4_MC07g07937	Chr07	4.11209474638405	0.289548194734556	0.969431244023445
MvSl-1064-A1-R4_MC07g07938	100.000	MvSl-1064-A1-R4_MC07g07938	Chr07	6.37357121161874	0.300167690177894	0.704817655691085
MvSl-1064-A1-R4_MC07g07939	100.000	MvSl-1064-A1-R4_MC07g07939	Chr07	8.20757061703399	-0.0284628670208373	0.999958419202852
MvSl-1064-A1-R4_MC07g07940	100.000	MvSl-1064-A1-R4_MC07g07940	Chr07	6.45466334351196	-0.0191854021362947	0.999958419202852
MvSl-1064-A1-R4_MC07g07941	100.000	MvSl-1064-A1-R4_MC07g07941	Chr07	5.98725995038484	-0.320784837663045	0.71482723593832
MvSl-1064-A1-R4_MC07g07942	100.000	MvSl-1064-A1-R4_MC07g07942	Chr07	6.60575781983004	-0.121147446158854	0.999958419202852
MvSl-1064-A1-R4_MC07g07943	100.000	MvSl-1064-A1-R4_MC07g07943	Chr07	7.60635557645489	0.105311255713407	0.999958419202852
MvSl-1064-A1-R4_MC07g07944	100.000	MvSl-1064-A1-R4_MC07g07944	Chr07	4.81361520139209	-0.0422049761396309	0.999958419202852
MvSl-1064-A1-R4_MC07g07945	100.000	MvSl-1064-A1-R4_MC07g07945	Chr07	2.66029734281063	-0.616683007760471	0.533341754915838
MvSl-1064-A1-R4_MC07g07946	100.000	MvSl-1064-A1-R4_MC07g07946	Chr07	7.16288956734516	0.0200861408590237	0.999958419202852
MvSl-1064-A1-R4_MC07g07947	100.000	MvSl-1064-A1-R4_MC07g07947	Chr07	7.57278932601698	0.0622536397051897	0.999958419202852
MvSl-1064-A1-R4_MC07g07948	100.000	MvSl-1064-A1-R4_MC07g07948	Chr07	8.09851628459198	0.1820626293689	0.999958419202852
MvSl-1064-A1-R4_MC07g07949	100.000	MvSl-1064-A1-R4_MC07g07949	Chr07	7.02842137159085	0.151895789872651	0.999958419202852
MvSl-1064-A1-R4_MC07g07950	100.000	MvSl-1064-A1-R4_MC07g07950	Chr07	6.00967407294515	-0.0296188252999616	0.999958419202852
MvSl-1064-A1-R4_MC07g07951	100.000	MvSl-1064-A1-R4_MC07g07951	Chr07	1.99529661470704	-0.929294206200217	0.308895268777791
MvSl-1064-A1-R4_MC07g07953	100.000	MvSl-1064-A1-R4_MC07g07953	Chr07	6.17269045339579	-0.12314734026717	0.999958419202852
MvSl-1064-A1-R4_MC07g07954	100.000	MvSl-1064-A1-R4_MC07g07954	Chr07	5.50623773347754	0.312746841685175	0.752145517055057
MvSl-1064-A1-R4_MC07g07955	100.000	MvSl-1064-A1-R4_MC07g07955	Chr07	4.97812420032925	-0.257718609435359	0.920917331003336
MvSl-1064-A1-R4_MC07g07956	100.000	MvSl-1064-A1-R4_MC07g07956	Chr07	6.71857518119606	-0.300545669167183	0.64211975441066
MvSl-1064-A1-R4_MC07g07957	100.000	MvSl-1064-A1-R4_MC07g07957	Chr07	0.91795178259362	-0.0584183181476811	0.999958419202852
MvSl-1064-A1-R4_MC07g07958	100.000	MvSl-1064-A1-R4_MC07g07958	Chr07	3.97547122064733	-0.399297582556921	0.817155424039138
MvSl-1064-A1-R4_MC07g07959	100.000	MvSl-1064-A1-R4_MC07g07959	Chr07	3.71635383507055	-0.11554452425293	0.999958419202852
MvSl-1064-A1-R4_MC07g07960	100.000	MvSl-1064-A1-R4_MC07g07960	Chr07	3.11327041994327	-1.13651906241478	0.0595134196929917
MvSl-1064-A1-R4_MC07g07961	100.000	MvSl-1064-A1-R4_MC07g07961	Chr07	4.46258920381324	-4.09879713274562	2.95562446423105e-36
MvSl-1064-A1-R4_MC07g07962	100.000	MvSl-1064-A1-R4_MC07g07962	Chr07	3.37478878247491	-0.591848323935427	0.454044687350547
MvSl-1064-A1-R4_MC07g07964	100.000	MvSl-1064-A1-R4_MC07g07964	Chr07	0.911932081323547	-1.66684139845191	0.0201736652101905
MvSl-1064-A1-R4_MC07g07967	100.000	MvSl-1064-A1-R4_MC07g07967	Chr07	5.80550628860621	0.00329042233146492	0.999958419202852
MvSl-1064-A1-R4_MC07g07968	100.000	MvSl-1064-A1-R4_MC07g07968	Chr07	8.03290233208372	0.185373305765382	0.991089783988423
MvSl-1064-A1-R4_MC07g07969	100.000	MvSl-1064-A1-R4_MC07g07969	Chr07	6.63135323478155	0.0911772237318167	0.999958419202852
MvSl-1064-A1-R4_MC07g07970	100.000	MvSl-1064-A1-R4_MC07g07970	Chr07	10.1825388942823	-0.206626058439743	0.999958419202852
MvSl-1064-A1-R4_MC07g07971	100.000	MvSl-1064-A1-R4_MC07g07971	Chr07	5.83877958150234	-0.0960367038319295	0.999958419202852
MvSl-1064-A1-R4_MC07g07972	100.000	MvSl-1064-A1-R4_MC07g07972	Chr07	4.6272676709023	-0.0137006085919528	0.999958419202852
MvSl-1064-A1-R4_MC07g07973	100.000	MvSl-1064-A1-R4_MC07g07973	Chr07	2.94568819417291	-0.34271790390548	0.945084765505755
MvSl-1064-A1-R4_MC07g07975	100.000	MvSl-1064-A1-R4_MC07g07975	Chr07	8.03417653724082	-0.0771625500544515	0.999958419202852
MvSl-1064-A1-R4_MC07g07976	100.000	MvSl-1064-A1-R4_MC07g07976	Chr07	3.58254436374017	0.309930407806332	0.950853858775511
MvSl-1064-A1-R4_MC07g07977	100.000	MvSl-1064-A1-R4_MC07g07977	Chr07	5.42490627212407	-0.303504614830413	0.823934800920632
MvSl-1064-A1-R4_MC07g07978	100.000	MvSl-1064-A1-R4_MC07g07978	Chr07	2.50709829226468	-0.792208240171448	0.471620761987108
MvSl-1064-A1-R4_MC07g07979	100.000	MvSl-1064-A1-R4_MC07g07979	Chr07	9.32148854395551	0.181316009981684	0.999958419202852
MvSl-1064-A1-R4_MC07g07980	100.000	MvSl-1064-A1-R4_MC07g07980	Chr07	4.63185408394222	-0.319323852380822	0.837160439754779
MvSl-1064-A1-R4_MC07g07981	100.000	MvSl-1064-A1-R4_MC07g07981	Chr07	4.88125396136069	0.812984352373353	0.0302901892348919
MvSl-1064-A1-R4_MC07g07983	100.000	MvSl-1064-A1-R4_MC07g07983	Chr07	1.92184126454554	-0.696480386396592	0.507751025267023
MvSl-1064-A1-R4_MC07g07984	100.000	MvSl-1064-A1-R4_MC07g07984	Chr07	0.835117610828228	-0.413983895376953	0.973083412153159
MvSl-1064-A1-R4_MC07g07986	100.000	MvSl-1064-A1-R4_MC07g07986	Chr07	3.49996583507701	-0.194688291530399	0.999958419202852
MvSl-1064-A1-R4_MC07g07987	100.000	MvSl-1064-A1-R4_MC07g07987	Chr07	2.64852693511168	-0.257345697459855	0.999958419202852
MvSl-1064-A1-R4_MC07g07988	100.000	MvSl-1064-A1-R4_MC07g07988	Chr07	2.69392049310986	-0.595872675139128	0.541128175198351
MvSl-1064-A1-R4_MC07g07989	100.000	MvSl-1064-A1-R4_MC07g07989	Chr07	6.75260759990382	-0.315740846409858	0.618857914838784
MvSl-1064-A1-R4_MC07g07991	100.000	MvSl-1064-A1-R4_MC07g07991	Chr07	3.42801616813492	0.0250981096296367	0.999958419202852
MvSl-1064-A1-R4_MC07g07992	100.000	MvSl-1064-A1-R4_MC07g07992	Chr07	3.23710226491789	0.0755852838777949	0.999958419202852
MvSl-1064-A1-R4_MC07g07993	100.000	MvSl-1064-A1-R4_MC07g07993	Chr07	8.29242813287923	0.175175845280742	0.999958419202852
MvSl-1064-A1-R4_MC07g07994	100.000	MvSl-1064-A1-R4_MC07g07994	Chr07	5.82490665031928	0.13770274922595	0.999958419202852
MvSl-1064-A1-R4_MC07g07995	100.000	MvSl-1064-A1-R4_MC07g07995	Chr07	6.35664299608542	0.060630818776236	0.999958419202852
MvSl-1064-A1-R4_MC07g07996	100.000	MvSl-1064-A1-R4_MC07g07996	Chr07	7.43803343600761	0.00842835748249788	0.999958419202852
MvSl-1064-A1-R4_MC07g07997	100.000	MvSl-1064-A1-R4_MC07g07997	Chr07	6.78482440049312	0.185298583866853	0.944716222422525
MvSl-1064-A1-R4_MC07g07998	100.000	MvSl-1064-A1-R4_MC07g07998	Chr07	5.31993589844365	0.748358199619605	0.147910832860528
MvSl-1064-A1-R4_MC07g07999	100.000	MvSl-1064-A1-R4_MC07g07999	Chr07	0.502432912990516	0.938286253528553	0.437215039904456
MvSl-1064-A1-R4_MC07g08000	100.000	MvSl-1064-A1-R4_MC07g08000	Chr07	7.00784768690059	-0.0660605813722837	0.999958419202852
MvSl-1064-A1-R4_MC07g08001	100.000	MvSl-1064-A1-R4_MC07g08001	Chr07	6.46318501845612	-0.0171083086512897	0.999958419202852
MvSl-1064-A1-R4_MC07g08002	100.000	MvSl-1064-A1-R4_MC07g08002	Chr07	6.35157750778142	0.140505157975573	0.999958419202852
MvSl-1064-A1-R4_MC07g08003	100.000	MvSl-1064-A1-R4_MC07g08003	Chr07	2.71143403973861	0.601937501340863	0.627290323750654
MvSl-1064-A1-R4_MC07g08004	100.000	MvSl-1064-A1-R4_MC07g08004	Chr07	5.44878292365061	-2.06605191799088	9.29214181960169e-09
MvSl-1064-A1-R4_MC07g08005	100.000	MvSl-1064-A1-R4_MC07g08005	Chr07	6.01602983329066	0.300850475143397	0.726142659047997
MvSl-1064-A1-R4_MC07g08006	100.000	MvSl-1064-A1-R4_MC07g08006	Chr07	7.51947102393794	0.0967676169648524	0.999958419202852
MvSl-1064-A1-R4_MC07g08007	100.000	MvSl-1064-A1-R4_MC07g08007	Chr07	6.07630753024799	-0.109399133233725	0.999958419202852
MvSl-1064-A1-R4_MC07g08008	100.000	MvSl-1064-A1-R4_MC07g08008	Chr07	6.02481467488839	-0.248538602073372	0.838192195224897
MvSl-1064-A1-R4_MC07g08009	100.000	MvSl-1064-A1-R4_MC07g08009	Chr07	4.29972295706385	0.217092329880823	0.999958419202852
MvSl-1064-A1-R4_MC07g08010	100.000	MvSl-1064-A1-R4_MC07g08010	Chr07	6.01444225192059	-0.0517329734265017	0.999958419202852
MvSl-1064-A1-R4_MC07g08011	100.000	MvSl-1064-A1-R4_MC07g08011	Chr07	7.03481348293666	0.0244727609726105	0.999958419202852
MvSl-1064-A1-R4_MC07g08012	100.000	MvSl-1064-A1-R4_MC07g08012	Chr07	5.73405858047196	0.066376029680969	0.999958419202852
MvSl-1064-A1-R4_MC07g08013	100.000	MvSl-1064-A1-R4_MC07g08013	Chr07	2.93678320311264	-0.0966382556782862	0.999958419202852
MvSl-1064-A1-R4_MC07g08014	100.000	MvSl-1064-A1-R4_MC07g08014	Chr07	1.80694966616099	-0.753380597178025	0.454044687350547
MvSl-1064-A1-R4_MC07g08016	100.000	MvSl-1064-A1-R4_MC07g08016	Chr07	5.04330750091467	-0.541980407030423	0.287634155268232
MvSl-1064-A1-R4_MC07g08018	100.000	MvSl-1064-A1-R4_MC07g08018	Chr07	5.94707224683839	-0.0362473481163028	0.999958419202852
MvSl-1064-A1-R4_MC07g08019	100.000	MvSl-1064-A1-R4_MC07g08019	Chr07	5.58941934988931	-0.0191201818631801	0.999958419202852
MvSl-1064-A1-R4_MC07g08020	100.000	MvSl-1064-A1-R4_MC07g08020	Chr07	7.40276088739614	-0.336894364315771	0.71482723593832
MvSl-1064-A1-R4_MC07g08021	100.000	MvSl-1064-A1-R4_MC07g08021	Chr07	7.81822484147356	-0.351344804535479	0.640990086166092
MvSl-1064-A1-R4_MC07g08023	100.000	MvSl-1064-A1-R4_MC07g08023	Chr07	0.559963913359181	-0.971537104262761	0.476509928273931
MvSl-1064-A1-R4_MC07g08024	100.000	MvSl-1064-A1-R4_MC07g08024	Chr07	9.24065502684126	-0.051125816511286	0.999958419202852
MvSl-1064-A1-R4_MC07g08025	100.000	MvSl-1064-A1-R4_MC07g08025	Chr07	4.73134786605525	0.313134786807245	0.860546729358687
MvSl-1064-A1-R4_MC07g08026	97.708	MvSl-1064-A1-R4_MC07g08026	Chr07	8.68624487710563	-0.305310747242816	0.849788415046861
MvSl-1064-A1-R4_MC07g08029	100.000	MvSl-1064-A1-R4_MC07g08029	Chr07	0.786329345206123	0.219081393204837	0.999958419202852
MvSl-1064-A1-R4_MC07g08030	100.000	MvSl-1064-A1-R4_MC07g08030	Chr07	8.77897857183053	0.16027781177398	0.999958419202852
MvSl-1064-A1-R4_MC07g08031	100.000	MvSl-1064-A1-R4_MC07g08031	Chr07	4.99755949383386	-0.208842789515419	0.999958419202852
MvSl-1064-A1-R4_MC07g08032	100.000	MvSl-1064-A1-R4_MC07g08032	Chr07	7.66870141336551	0.292964015131255	0.781615122913872
MvSl-1064-A1-R4_MC07g08033	100.000	MvSl-1064-A1-R4_MC07g08033	Chr07	6.39026793735205	0.358350892209686	0.59003434349495
MvSl-1064-A1-R4_MC07g08034	100.000	MvSl-1064-A1-R4_MC07g08034	Chr07	5.93720172033591	-0.0239129065326712	0.999958419202852
MvSl-1064-A1-R4_MC07g08035	100.000	MvSl-1064-A1-R4_MC07g08035	Chr07	5.82844000754516	-0.118845729019322	0.999958419202852
MvSl-1064-A1-R4_MC07g08036	100.000	MvSl-1064-A1-R4_MC07g08036	Chr07	4.74393753860811	0.0301612003722322	0.999958419202852
MvSl-1064-A1-R4_MC07g08037	100.000	MvSl-1064-A1-R4_MC07g08037	Chr07	4.47435365604268	-0.137336777002222	0.999958419202852
MvSl-1064-A1-R4_MC07g08038	100.000	MvSl-1064-A1-R4_MC07g08038	Chr07	2.57108290554012	0.217829151402572	0.999958419202852
MvSl-1064-A1-R4_MC07g08039	100.000	MvSl-1064-A1-R4_MC07g08039	Chr07	6.51141456840712	0.114795440874321	0.999958419202852
MvSl-1064-A1-R4_MC07g08040	100.000	MvSl-1064-A1-R4_MC07g08040	Chr07	3.8011174651319	0.0245051789533755	0.999958419202852
MvSl-1064-A1-R4_MC07g08041	100.000	MvSl-1064-A1-R4_MC07g08041	Chr07	3.47636287707774	0.0065355095932628	0.999958419202852
MvSl-1064-A1-R4_MC07g08042	100.000	MvSl-1064-A1-R4_MC07g08042	Chr07	4.69070292897498	0.122398197787671	0.999958419202852
MvSl-1064-A1-R4_MC07g08043	100.000	MvSl-1064-A1-R4_MC07g08043	Chr07	6.57480522688764	0.0180504995891617	0.999958419202852
MvSl-1064-A1-R4_MC07g08044	100.000	MvSl-1064-A1-R4_MC07g08044	Chr07	3.94873820487049	-0.151921202356316	0.999958419202852
MvSl-1064-A1-R4_MC07g08045	100.000	MvSl-1064-A1-R4_MC07g08045	Chr07	6.38673354887192	0.460705889104278	0.317713512879584
MvSl-1064-A1-R4_MC07g08046	100.000	MvSl-1064-A1-R4_MC07g08046	Chr07	4.29079925424169	0.659042930255028	0.424400032841234
MvSl-1064-A1-R4_MC07g08047	99.449	MvSl-1064-A1-R4_MC07g08047	Chr07	8.58772840610383	0.0586507983624159	0.999958419202852
MvSl-1064-A1-R4_MC07g08048	100.000	MvSl-1064-A1-R4_MC07g08048	Chr07	6.44463268299269	0.162320082881158	0.988867199848635
MvSl-1064-A1-R4_MC07g08049	100.000	MvSl-1064-A1-R4_MC07g08049	Chr07	5.55647273046029	0.281310484017196	0.802383192969841
MvSl-1064-A1-R4_MC07g08051	100.000	MvSl-1064-A1-R4_MC07g08051	Chr07	0.0632135259931208	0.84224503800735	0.655909855191711
MvSl-1064-A1-R4_MC07g08052	100.000	MvSl-1064-A1-R4_MC07g08052	Chr07	6.07846882591973	-0.108797905925493	0.999958419202852
MvSl-1064-A1-R4_MC07g08053	100.000	MvSl-1064-A1-R4_MC07g08053	Chr07	7.3161690075711	0.160445577107171	0.999958419202852
MvSl-1064-A1-R4_MC07g08054	100.000	MvSl-1064-A1-R4_MC07g08054	Chr07	6.31389083511864	-0.218454341052455	0.945084765505755
MvSl-1064-A1-R4_MC07g08055	100.000	MvSl-1064-A1-R4_MC07g08055	Chr07	3.56892993202943	0.296266533794444	0.97512906377421
MvSl-1064-A1-R4_MC07g08056	100.000	MvSl-1064-A1-R4_MC07g08056	Chr07	5.70149537938753	-0.00200348945425535	0.999958419202852
MvSl-1064-A1-R4_MC07g08057	100.000	MvSl-1064-A1-R4_MC07g08057	Chr07	4.3979907374569	1.07689215512294	0.0031524067873455
MvSl-1064-A1-R4_MC07g08058	100.000	MvSl-1064-A1-R4_MC07g08058	Chr07	7.80540614338421	-0.0415827568318183	0.999958419202852
MvSl-1064-A1-R4_MC07g08059	100.000	MvSl-1064-A1-R4_MC07g08059	Chr07	8.67801815087169	0.288336238107695	0.960463409317885
MvSl-1064-A1-R4_MC07g08060	100.000	MvSl-1064-A1-R4_MC07g08060	Chr07	6.85059953917274	-0.0541495856176339	0.999958419202852
MvSl-1064-A1-R4_MC07g08061	100.000	MvSl-1064-A1-R4_MC07g08061	Chr07	5.6068501501606	0.217314785100158	0.98298627667505
MvSl-1064-A1-R4_MC07g08062	100.000	MvSl-1064-A1-R4_MC07g08062	Chr07	4.69354419477945	-0.289088757324987	0.924193161687352
MvSl-1064-A1-R4_MC07g08063	100.000	MvSl-1064-A1-R4_MC07g08063	Chr07	5.96666379416063	0.564169400484858	0.507751025267023
MvSl-1064-A1-R4_MC07g08064	100.000	MvSl-1064-A1-R4_MC07g08064	Chr07	5.65328664519169	-0.033419202674651	0.999958419202852
MvSl-1064-A1-R4_MC07g08065	100.000	MvSl-1064-A1-R4_MC07g08065	Chr07	1.19112581292499	-0.383527881995107	0.98298627667505
MvSl-1064-A1-R4_MC07g08066	100.000	MvSl-1064-A1-R4_MC07g08066	Chr07	5.16709540131604	-0.206978812814512	0.999958419202852
MvSl-1064-A1-R4_MC07g08067	100.000	MvSl-1064-A1-R4_MC07g08067	Chr07	3.74502396952104	0.0947639744307535	0.999958419202852
MvSl-1064-A1-R4_MC07g08068	100.000	MvSl-1064-A1-R4_MC07g08068	Chr07	5.98895514583517	-0.13664798343698	0.999958419202852
MvSl-1064-A1-R4_MC07g08069	100.000	MvSl-1064-A1-R4_MC07g08069	Chr07	7.3759128455304	-0.00307502153838986	0.999958419202852
MvSl-1064-A1-R4_MC07g08070	100.000	MvSl-1064-A1-R4_MC07g08070	Chr07	3.98503733302073	0.228325461355684	0.999958419202852
MvSl-1064-A1-R4_MC07g08071	100.000	MvSl-1064-A1-R4_MC07g08071	Chr07	4.68528225156035	0.290815561204013	0.882867968757444
MvSl-1064-A1-R4_MC07g08072	100.000	MvSl-1064-A1-R4_MC07g08072	Chr07	5.29542316128111	0.220186602857153	0.996679717264486
MvSl-1064-A1-R4_MC07g08073	100.000	MvSl-1064-A1-R4_MC07g08073	Chr07	4.84395387327054	0.250749679324779	0.945084765505755
MvSl-1064-A1-R4_MC07g08074	100.000	MvSl-1064-A1-R4_MC07g08074	Chr07	5.91880162792651	0.327988962034602	0.731054860312794
MvSl-1064-A1-R4_MC07g08075	100.000	MvSl-1064-A1-R4_MC07g08075	Chr07	6.0754806651577	-0.112950698080608	0.999958419202852
MvSl-1064-A1-R4_MC07g08076	100.000	MvSl-1064-A1-R4_MC07g08076	Chr07	6.56052758286433	0.278499362110062	0.740188928726702
MvSl-1064-A1-R4_MC07g08079	100.000	MvSl-1064-A1-R4_MC07g08079	Chr07	8.28270471833023	-0.586572984036162	0.168620987597406
MvSl-1064-A1-R4_MC07g08080	100.000	MvSl-1064-A1-R4_MC07g08080	Chr07	5.53607539135217	0.203742475359922	0.999958419202852
MvSl-1064-A1-R4_MC07g08081	100.000	MvSl-1064-A1-R4_MC07g08081	Chr07	6.93577124463815	0.0251091781380592	0.999958419202852
MvSl-1064-A1-R4_MC07g08082	100.000	MvSl-1064-A1-R4_MC07g08082	Chr07	5.73853909613661	-0.0883740968805734	0.999958419202852
MvSl-1064-A1-R4_MC07g08083	100.000	MvSl-1064-A1-R4_MC07g08083	Chr07	6.96299680882405	-0.143702743061466	0.999958419202852
MvSl-1064-A1-R4_MC07g08084	100.000	MvSl-1064-A1-R4_MC07g08084	Chr07	5.20156600547776	-0.035853602743552	0.999958419202852
MvSl-1064-A1-R4_MC07g08085	100.000	MvSl-1064-A1-R4_MC07g08085	Chr07	1.30842362751329	0.346662185392748	0.988867199848635
MvSl-1064-A1-R4_MC07g08086	100.000	MvSl-1064-A1-R4_MC07g08086	Chr07	5.95223635131067	0.0768943733679757	0.999958419202852
MvSl-1064-A1-R4_MC07g08087	100.000	MvSl-1064-A1-R4_MC07g08087	Chr07	5.27433461054151	0.153217308395183	0.999958419202852
MvSl-1064-A1-R4_MC07g08088	100.000	MvSl-1064-A1-R4_MC07g08088	Chr07	4.64633645269962	0.325633027467969	0.861401735485779
MvSl-1064-A1-R4_MC07g08089	100.000	MvSl-1064-A1-R4_MC07g08089	Chr07	6.9161040340337	0.254306432812976	0.934316152201256
MvSl-1064-A1-R4_MC07g08090	100.000	MvSl-1064-A1-R4_MC07g08090	Chr07	4.40533396706177	0.399707941439821	0.722829029283184
MvSl-1064-A1-R4_MC07g08091	100.000	MvSl-1064-A1-R4_MC07g08091	Chr07	11.3478039420559	-0.340111021021491	0.970176644054378
MvSl-1064-A1-R4_MC07g08092	100.000	MvSl-1064-A1-R4_MC07g08092	Chr07	5.50562807770902	0.0235594582399963	0.999958419202852
MvSl-1064-A1-R4_MC07g08093	100.000	MvSl-1064-A1-R4_MC07g08093	Chr07	5.74677504111985	0.290487272769616	0.918863020796146
MvSl-1064-A1-R4_MC07g08094	100.000	MvSl-1064-A1-R4_MC07g08094	Chr07	8.20207205004522	-0.137365660860633	0.999958419202852
MvSl-1064-A1-R4_MC07g08095	100.000	MvSl-1064-A1-R4_MC07g08095	Chr07	7.33467143119063	0.141981366885377	0.999958419202852
MvSl-1064-A1-R4_MC07g08096	100.000	MvSl-1064-A1-R4_MC07g08096	Chr07	5.62071080420272	0.116187533022878	0.999958419202852
MvSl-1064-A1-R4_MC07g08097	100.000	MvSl-1064-A1-R4_MC07g08097	Chr07	4.37385583173095	1.42269813421156	3.78481396390419e-05
MvSl-1064-A1-R4_MC07g08098	100.000	MvSl-1064-A1-R4_MC07g08098	Chr07	5.61758888858112	-0.121791573947948	0.999958419202852
MvSl-1064-A1-R4_MC07g08099	100.000	MvSl-1064-A1-R4_MC07g08099	Chr07	9.19081417002579	-0.155688483917942	0.999958419202852
MvSl-1064-A1-R4_MC07g08100	100.000	MvSl-1064-A1-R4_MC07g08100	Chr07	5.33957596298359	-0.075446720103557	0.999958419202852
MvSl-1064-A1-R4_MC07g08101	100.000	MvSl-1064-A1-R4_MC07g08101	Chr07	4.37025837883901	-0.466588180412352	0.630315997216949
MvSl-1064-A1-R4_MC07g08102	100.000	MvSl-1064-A1-R4_MC07g08102	Chr07	7.53719958921971	0.224576108635878	0.97512906377421
MvSl-1064-A1-R4_MC07g08103	100.000	MvSl-1064-A1-R4_MC07g08103	Chr07	7.79357844794514	0.260542930789407	0.847078059213763
MvSl-1064-A1-R4_MC07g08104	100.000	MvSl-1064-A1-R4_MC07g08104	Chr07	7.24745813593415	0.8189352710305	0.0196515503263323
MvSl-1064-A1-R4_MC07g08105	100.000	MvSl-1064-A1-R4_MC07g08105	Chr07	4.77846710453816	-0.163342147503849	0.999958419202852
MvSl-1064-A1-R4_MC07g08107	100.000	MvSl-1064-A1-R4_MC07g08107	Chr07	5.17754788557012	0.39866274070133	0.851461234433247
MvSl-1064-A1-R4_MC07g08108	100.000	MvSl-1064-A1-R4_MC07g08108	Chr07	7.09047427290314	-0.0849604123675834	0.999958419202852
MvSl-1064-A1-R4_MC07g08109	100.000	MvSl-1064-A1-R4_MC07g08109	Chr07	2.77352530451393	-0.0579135456492274	0.999958419202852
MvSl-1064-A1-R4_MC07g08110	100.000	MvSl-1064-A1-R4_MC07g08110	Chr07	6.78838744698251	0.0501277032464545	0.999958419202852
MvSl-1064-A1-R4_MC07g08111	100.000	MvSl-1064-A1-R4_MC07g08111	Chr07	7.50143476995412	-0.0622096966642258	0.999958419202852
MvSl-1064-A1-R4_MC07g08112	100.000	MvSl-1064-A1-R4_MC07g08112	Chr07	7.7179037642616	-0.250384779433899	0.866323254664867
MvSl-1064-A1-R4_MC07g08113	100.000	MvSl-1064-A1-R4_MC07g08113	Chr07	8.74181012479607	-0.58678239215902	0.317713512879584
MvSl-1064-A1-R4_MC07g08114	100.000	MvSl-1064-A1-R4_MC07g08114	Chr07	5.67141993513222	0.155147586310146	0.999958419202852
MvSl-1064-A1-R4_MC07g08115	100.000	MvSl-1064-A1-R4_MC07g08115	Chr07	8.05139945663625	0.132140378290584	0.999958419202852
MvSl-1064-A1-R4_MC07g08116	100.000	MvSl-1064-A1-R4_MC07g08116	Chr07	6.41195481916198	-0.0345713399149167	0.999958419202852
MvSl-1064-A1-R4_MC07g08117	100.000	MvSl-1064-A1-R4_MC07g08117	Chr07	5.55979993885853	-0.244343380116246	0.920917331003336
MvSl-1064-A1-R4_MC07g08118	100.000	MvSl-1064-A1-R4_MC07g08118	Chr07	5.17013691374632	0.385489473814581	0.646431344106507
MvSl-1064-A1-R4_MC07g08119	100.000	MvSl-1064-A1-R4_MC07g08119	Chr07	8.72587516604032	0.0270063856818565	0.999958419202852
MvSl-1064-A1-R4_MC07g08120	100.000	MvSl-1064-A1-R4_MC07g08120	Chr07	5.54990821265325	0.0524483721065295	0.999958419202852
MvSl-1064-A1-R4_MC07g08121	100.000	MvSl-1064-A1-R4_MC07g08121	Chr07	5.17896269177878	-0.399659687651479	0.690266459075085
