gene	water1	water2	rich1	rich2	di1	di2
MvSl-1064-A1-R4_MC05-2g06380	814.128	914.429	842.176	1226.87	1213.07	1263.41
MvSl-1064-A1-R4_MC05-2g06381	2486	1523	368	479	1662	5008
MvSl-1064-A1-R4_MC05-2g06382	920.416	784.565	552.15	801.679	1039	1305.85
MvSl-1064-A1-R4_MC05-2g06383	582.552	687.328	336.024	539.4	685.894	591.534
MvSl-1064-A1-R4_MC05-2g06384	3204	4361	3197	5593	4162	4410
MvSl-1064-A1-R4_MC05-2g06385	4566	10707	6107	11402	5898	6395
MvSl-1064-A1-R4_MC05-2g06386	49	33	2	0	34	59
MvSl-1064-A1-R4_MC05-2g06387	1642	2236	3331	6314	1179	1680
MvSl-1064-A1-R4_MC05-2g06388	141.981	263.22	89.6363	162.2	74.8624	77.9254
MvSl-1064-A1-R4_MC05-2g06389	519	561	263	275	228	277
MvSl-1064-A1-R4_MC05-2g06390	177	206	97	86	101	116
MvSl-1064-A1-R4_MC05-2g06391	153.422	127.361	161.9	171.502	354.875	268.718
MvSl-1064-A1-R4_MC05-2g06392	1769	2149	2111	3857	1915	1860
MvSl-1064-A1-R4_MC05-2g06393	510.841	486.571	286.824	411.128	602.931	514.595
MvSl-1064-A1-R4_MC05-2g06394	595	678.507	433.883	564.885	1063.46	1207.09
MvSl-1064-A1-R4_MC05-2g06395	28.6867	10.9167	13.8394	7.25885	171.267	202.408
MvSl-1064-A1-R4_MC05-2g06396	149	112	37	28	186	230
MvSl-1064-A1-R4_MC05-2g06397	18	14	2	2	14	18
MvSl-1064-A1-R4_MC05-2g06398	4	2	1	0	5	4
MvSl-1064-A1-R4_MC05-2g06399	1027	1448	2086	2761	1381	1257
MvSl-1064-A1-R4_MC05-2g06400	744	863	1567	2065	1506	1275
MvSl-1064-A1-R4_MC05-2g06401	1216	934	877	1147	2288	1765
MvSl-1064-A1-R4_MC05-2g06402	43.8352	47.6647	38.0361	53.7138	74.0365	80.666
MvSl-1064-A1-R4_MC05-2g06403	1301	1602	2738	4769	1519	1683
MvSl-1064-A1-R4_MC05-2g06404	146.063	106.827	224.455	241.49	282.59	249.252
MvSl-1064-A1-R4_MC05-2g06405	7522.32	8811.09	5592.19	9847.09	12225.9	17568.6
MvSl-1064-A1-R4_MC05-2g06406	1642	2026	3771	6655	2382	2161
MvSl-1064-A1-R4_MC05-2g06407	3	0	0	1	0	5
MvSl-1064-A1-R4_MC05-2g06408	15410	6476	8635	18998	17127	33688
MvSl-1064-A1-R4_MC05-2g06409	2703	2376	2887	2819	3738	3433
MvSl-1064-A1-R4_MC05-2g06410	18	11	19	13	17	12
MvSl-1064-A1-R4_MC05-2g06411	27.3372	49.3627	35.1224	46.3886	50.4793	54.1209
MvSl-1064-A1-R4_MC05-2g06412	174	148	202	335	1191	1348
MvSl-1064-A1-R4_MC05-2g06413	10.4227	11.6231	9.92176	8.16002	23.8145	20.6304
MvSl-1064-A1-R4_MC05-2g06414	5.7394	6.02144	17.069	37.7458	27.6951	11.3083
MvSl-1064-A1-R4_MC05-2g06415	1617	2467	5093	8728	3496	3043
MvSl-1064-A1-R4_MC05-2g06416	1829	1909	4065	8775	2825	2787
MvSl-1064-A1-R4_MC05-2g06417	2917	3016	1595	2048	3183	3563
MvSl-1064-A1-R4_MC05-2g06418	129.688	134.399	34.0609	29.2621	169.824	200.636
MvSl-1064-A1-R4_MC05-2g06419	60.1282	71.3755	3.01099	3.01327	91.4275	83.2174
MvSl-1064-A1-R4_MC05-2g06420	94.7097	95.3689	279.312	233.649	387.758	410.415
MvSl-1064-A1-R4_MC05-2g06421	6.67449	0	10.631	8.70862	25.355	0
MvSl-1064-A1-R4_MC05-2g06422	36.8424	93.2961	10.2751	18.6638	33.1168	45.4395
MvSl-1064-A1-R4_MC05-2g06423	2	7	3	3	7	0
MvSl-1064-A1-R4_MC05-2g06424	0	1.01163	0	1	7.08537	2.02304
MvSl-1064-A1-R4_MC05-2g06425	286.124	294.05	2187	4688.86	341.999	694.991
MvSl-1064-A1-R4_MC05-2g06426	288	394	1176	2069	509	378
MvSl-1064-A1-R4_MC05-2g06427	968	1172	833	1388	1151	1208
MvSl-1064-A1-R4_MC05-2g06428	38	46	18	18	26	44
MvSl-1064-A1-R4_MC05-2g06429	174.164	177.19	217.473	134.404	455.324	493.583
MvSl-1064-A1-R4_MC05-2g06430	1644.93	2449.62	574.934	780.221	1287.61	1842.8
MvSl-1064-A1-R4_MC05-2g06431	3.20419	2	1	3	0	8.97445
MvSl-1064-A1-R4_MC05-2g06432	3632.92	5660.67	866.868	1198.94	2527.05	4697.55
MvSl-1064-A1-R4_MC05-2g06433	8.02172	20.6194	10	10	4.12387	6.06974
MvSl-1064-A1-R4_MC05-2g06434	558	946	715	1213	1081	1011
MvSl-1064-A1-R4_MC05-2g06435	538	1176	329	313	1343	1168
MvSl-1064-A1-R4_MC05-2g06436	804	877	501	866	1404	1294
MvSl-1064-A1-R4_MC05-2g06437	177.119	209.335	81	87	318.652	324.742
MvSl-1064-A1-R4_MC05-2g06438	451.17	506.995	405.243	765.549	1013.39	936.08
MvSl-1064-A1-R4_MC05-2g06439	872.099	850.084	765.711	1361.07	1328.08	1377.95
MvSl-1064-A1-R4_MC05-2g06440	3501.97	4042.85	2249.35	2800.78	5134.93	5152.09
MvSl-1064-A1-R4_MC05-2g06441	106.214	101.994	9.84588	0	51.0934	76.0764
MvSl-1064-A1-R4_MC05-2g06442	16.2466	15.1058	21.3707	28.4565	16	5.11855
MvSl-1064-A1-R4_MC05-2g06443	262	263	217	220	398	313
MvSl-1064-A1-R4_MC05-2g06444	13.4335	15.6044	1.43258	8.71422	17.0906	7.20872
MvSl-1064-A1-R4_MC05-2g06445	1012	1103	726	976	1593	1365
MvSl-1064-A1-R4_MC05-2g06446	3462	2518	3398	3646	5838	4086
MvSl-1064-A1-R4_MC05-2g06447	0	2	13	11	2	1
MvSl-1064-A1-R4_MC05-2g06448	7344.06	8497.07	9585.02	13838.9	9294.23	10727.6
MvSl-1064-A1-R4_MC05-2g06449	81.4542	64.2388	92.4252	139.691	83.9038	127.112
MvSl-1064-A1-R4_MC05-2g06450	484.588	560.529	490.851	462.285	526.2	385.368
MvSl-1064-A1-R4_MC05-2g06451	408.032	412.146	272.649	336.22	392.074	306.907
MvSl-1064-A1-R4_MC05-2g06452	52	35	41	52	73	41
MvSl-1064-A1-R4_MC05-2g06453	1204	1285	1104	1101	2172	1592
MvSl-1064-A1-R4_MC05-2g06454	3118	3002	1980	1155	18562	21593
MvSl-1064-A1-R4_MC05-2g06455	12	16.521	9	3	32.756	49.2951
MvSl-1064-A1-R4_MC05-2g06456	280.434	262.598	209.644	221.2	604.101	797.668
MvSl-1064-A1-R4_MC05-2g06457	64	105.091	133	140	101	112.522
MvSl-1064-A1-R4_MC05-2g06458	2761	2611	1527	1789.41	2796	2650
MvSl-1064-A1-R4_MC05-2g06459	7657	7372	5649	3941	14757	13922
MvSl-1064-A1-R4_MC05-2g06460	1	0.333333	0.333333	2	1.49555	0.344393
MvSl-1064-A1-R4_MC05-2g06461	59.6749	75.7967	59.208	82.2929	71.1569	94.4847
MvSl-1064-A1-R4_MC05-2g06462	67.6128	76.6876	68.2449	87.1408	139.771	126.468
MvSl-1064-A1-R4_MC05-2g06463	3123	4142	3862	3412	3595	4228
MvSl-1064-A1-R4_MC05-2g06464	949	1539	2094	1242	3891	2434
MvSl-1064-A1-R4_MC05-2g06465	5478	10618	3595	7760	1799	7423
MvSl-1064-A1-R4_MC05-2g06466	784	987	816	1292	1041	1000
MvSl-1064-A1-R4_MC05-2g06467	2361	2390	1893	1689	4891	4194
MvSl-1064-A1-R4_MC05-2g06468	4772	7125	3567	6615	3801	6005
MvSl-1064-A1-R4_MC05-2g06469	904	1220	679	1283	626	1086
MvSl-1064-A1-R4_MC05-2g06470	468	625	1064	1497	1018	1024
MvSl-1064-A1-R4_MC05-2g06471	776.049	773.615	595.03	384.304	936.965	1098.28
MvSl-1064-A1-R4_MC05-2g06472	380	343	203	327	527	460
MvSl-1064-A1-R4_MC05-2g06473	645	1289	868	1800	684	801
MvSl-1064-A1-R4_MC05-2g06474	1038	1015	1627	2832	1247	1167
MvSl-1064-A1-R4_MC05-2g06475	1035	1114	1664	1875	1711	1394
MvSl-1064-A1-R4_MC05-2g06476	174	152	313	302	249	234
MvSl-1064-A1-R4_MC05-2g06477	3153	3180	3192	4187	3830	3430
MvSl-1064-A1-R4_MC05-2g06478	2723	2248	3833	5257	3438	2644
MvSl-1064-A1-R4_MC05-2g06479	4395	4467	2165	2992	4975	4882
MvSl-1064-A1-R4_MC05-2g06480	8510	9166	5808	6428	13410	12672
MvSl-1064-A1-R4_MC05-2g06481	382.108	300.545	150.044	162.107	430.926	656.414
MvSl-1064-A1-R4_MC05-2g06482	7.45691	3.41719	2.05895	4	22.949	15.8686
MvSl-1064-A1-R4_MC05-2g06483	615.339	745.39	823.998	603.476	641.894	732.843
MvSl-1064-A1-R4_MC05-2g06484	104	99	155	171	57	90
MvSl-1064-A1-R4_MC05-2g06485	26.5078	16.7353	39.2152	16.4169	33.1187	16.8265
MvSl-1064-A1-R4_MC05-2g06486	288.413	292.883	759.413	329.074	487.165	409.194
MvSl-1064-A1-R4_MC05-2g06487	1	0.333333	0.333333	2	1.49555	0.344393
MvSl-1064-A1-R4_MC05-2g06488	0	0	0	0	0.5	0
MvSl-1064-A1-R4_MC05-2g06489	2	3	0	0	3	4.5
MvSl-1064-A1-R4_MC05-2g06490	11	12.5	7	10	13.5	15.5
MvSl-1064-A1-R4_MC05-2g06491	394.5	494.5	1052.5	1825	505.5	427.5
MvSl-1064-A1-R4_MC05-2g06492	571	535.5	522	545	1011	876.5
MvSl-1064-A1-R4_MC05-2g06493	121.5	155	464.5	174	376	223.5
MvSl-1064-A1-R4_MC05-2g06494	0.351086	126.326	0.000760314	0	0.0169365	181.06
MvSl-1064-A1-R4_MC05-3g06495	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06496	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06497	288.413	292.883	759.413	329.074	487.165	409.194
MvSl-1064-A1-R4_MC05-3g06498	1	0.333333	0.333333	2	1.49555	0.344393
MvSl-1064-A1-R4_MC05-3g06499	0	0	0	0	0.5	0
MvSl-1064-A1-R4_MC05-3g06500	2	3	0	0	3	4.5
MvSl-1064-A1-R4_MC05-3g06501	11	12.5	7	10	13.5	15.5
MvSl-1064-A1-R4_MC05-3g06502	394.5	494.5	1052.5	1825	505.5	427.5
MvSl-1064-A1-R4_MC05-3g06503	571	535.5	522	545	1011	876.5
MvSl-1064-A1-R4_MC05-3g06504	121.5	155	464.5	174	376	223.5
MvSl-1064-A1-R4_MC05-3g06505	1278.65	1193.67	1593	2071	2048.98	1475.94
MvSl-1064-A1-R4_MC05-3g06506	5644	4692	6773	10564	5861	4429
MvSl-1064-A1-R4_MC05-3g06507	227	100	777	1143	744	383
MvSl-1064-A1-R4_MC05-3g06508	980	866	712	622	1525	1167
MvSl-1064-A1-R4_MC05-3g06509	4285	3274	2462	3135	5936	7258
MvSl-1064-A1-R4_MC05-3g06510	684	543	373	368	828	873
MvSl-1064-A1-R4_MC05-3g06511	305	224	1061	1775	301	232
MvSl-1064-A1-R4_MC05-3g06512	60	67	51	26	24	40
MvSl-1064-A1-R4_MC05-3g06513	1407	921	1066	1038	1176	815
MvSl-1064-A1-R4_MC05-3g06514	11152	10132	7040	8474	10720	10231
MvSl-1064-A1-R4_MC05-3g06515	21475	24860	69952	82578	28693	23035
MvSl-1064-A1-R4_MC05-3g06516	893	761	629	989	1304	1424
MvSl-1064-A1-R4_MC05-3g06517	6302	7383	23572	45058	5813	6188
MvSl-1064-A1-R4_MC05-3g06518	6839	5579	5139	6685	6395	6935
MvSl-1064-A1-R4_MC05-3g06519	6259	7410	1633	2314	1372	1819
MvSl-1064-A1-R4_MC05-3g06520	9973	11750	1060	1445	2368	4673
MvSl-1064-A1-R4_MC05-3g06521	23179.5	27139	15591.6	31083.9	13342.3	20436
MvSl-1064-A1-R4_MC05-3g06522	103	67	14	14	43	68
MvSl-1064-A1-R4_MC05-3g06523	17	10	7.02482	1	2.00232	5
MvSl-1064-A1-R4_MC05-3g06524	14	8	6	16	20	13
MvSl-1064-A1-R4_MC05-3g06525	991	840	1025	874	2575	1692
MvSl-1064-A1-R4_MC05-3g06526	1314	802	1858	2843	1683	1433
MvSl-1064-A1-R4_MC05-3g06527	1554	1346	1346	1805	1680	1678
MvSl-1064-A1-R4_MC05-3g06528	3332	3565	2031	2689	4249	3268
MvSl-1064-A1-R4_MC05-3g06529	4833	4318	5570	6732	6965	6012
MvSl-1064-A1-R4_MC05-3g06530	789	970	1479	2380	1075	1034
MvSl-1064-A1-R4_MC05-3g06531	1243	1799	1473	2005	2107	1855
MvSl-1064-A1-R4_MC05-3g06532	2.10542	0	2	3.45647	2.12019	1.05277
MvSl-1064-A1-R4_MC05-3g06533	145.619	135.758	142.995	217.182	203.722	243.035
MvSl-1064-A1-R4_MC05-3g06534	16.5066	21.8593	50.0986	43.5668	34.2744	33.3271
MvSl-1064-A1-R4_MC05-3g06535	524	503	1044	2385	760	710
MvSl-1064-A1-R4_MC05-3g06536	45	29	20.0519	13	37	40
MvSl-1064-A1-R4_MC05-3g06537	2	1	0	0	3	2
MvSl-1064-A1-R4_MC05-3g06538	474.044	446.215	532.677	526.157	1015.5	894.619
MvSl-1064-A1-R4_MC05-3g06539	3859	4357	6274	7651	5387	4916
MvSl-1064-A1-R4_MC05-3g06540	939	911	566	917	1370	1308
MvSl-1064-A1-R4_MC05-3g06541	394	492	383	929	345	420
MvSl-1064-A1-R4_MC05-3g06542	1888	2068	1125	1401	2286	2482
MvSl-1064-A1-R4_MC05-3g06543	546	613	718	1057	1252	1149
MvSl-1064-A1-R4_MC05-3g06544	278	432	535	595	288	178
MvSl-1064-A1-R4_MC05-3g06545	1282	1714	1491	2910	1640	1506
MvSl-1064-A1-R4_MC05-3g06546	12954	11031	5780	7511	16107	14874
MvSl-1064-A1-R4_MC05-3g06547	34622	24496	1571	797	21908	18311
MvSl-1064-A1-R4_MC05-3g06548	1019	1105	1136	1552	1439	1072
MvSl-1064-A1-R4_MC05-3g06549	493	362	408	567	276	325
MvSl-1064-A1-R4_MC05-3g06550	2291	1989	22268	27953	4140	3487
MvSl-1064-A1-R4_MC05-3g06551	1081	1228	2651	4748	2110	1881
MvSl-1064-A1-R4_MC05-3g06552	2293	3122	8753	15366	3350	3055
MvSl-1064-A1-R4_MC05-3g06553	1105	835	1584	1568	1903	1264
MvSl-1064-A1-R4_MC05-3g06554	1822	2189	4019	5854	2489	2612
MvSl-1064-A1-R4_MC05-3g06555	1043	924	1562	1906	1926	1278
MvSl-1064-A1-R4_MC05-3g06556	1207	792	908	1274	2284	2087
MvSl-1064-A1-R4_MC05-3g06557	70	49	23	16	74	102
MvSl-1064-A1-R4_MC05-3g06558	11	5	9	3	8	7
MvSl-1064-A1-R4_MC05-3g06559	0	0	1	0	0	1
MvSl-1064-A1-R4_MC05-3g06560	748	820	1313	1353	832	886
MvSl-1064-A1-R4_MC05-3g06561	1024	1201	1025	1503	1433	1234
MvSl-1064-A1-R4_MC05-3g06562	3308	2995	2445	3101	5044	5279
MvSl-1064-A1-R4_MC05-3g06563	2137.82	2118.79	1814.74	2127.5	2964.62	3474.98
MvSl-1064-A1-R4_MC05-3g06564	494.939	336.723	356.545	487.347	785.524	564.067
MvSl-1064-A1-R4_MC05-3g06565	233	95	93	62	177	136
MvSl-1064-A1-R4_MC05-3g06566	1515.36	835.691	618.521	572.794	2176.69	2088.91
MvSl-1064-A1-R4_MC05-3g06567	2855	2223	1279	1236	2584	2680
MvSl-1064-A1-R4_MC05-3g06568	469	457	746	501	313	358
MvSl-1064-A1-R4_MC05-3g06569	1029.15	1000.09	1695.1	1823	1642.26	1365.24
MvSl-1064-A1-R4_MC05-3g06570	806	834	443	481	1366	1475
MvSl-1064-A1-R4_MC05-3g06571	1744	1626	589	608	3146	3078
MvSl-1064-A1-R4_MC05-3g06572	2677	2326	1377	1800	2970	3245
MvSl-1064-A1-R4_MC05-3g06573	5427	4605	322	605	1598	1615
MvSl-1064-A1-R4_MC05-3g06574	11837	11459	79	65	2073	2074
MvSl-1064-A1-R4_MC05-3g06575	20708	20610	737	920	4224	4457
MvSl-1064-A1-R4_MC05-3g06576	183	199	43	29	234	218
MvSl-1064-A1-R4_MC05-3g06577	1704.66	1868.74	2558.03	2716.22	3457.93	2643.66
MvSl-1064-A1-R4_MC05-3g06578	2496.38	2679.24	1280.17	1165.54	3677.17	2932.07
MvSl-1064-A1-R4_MC05-3g06579	16	14	7	6	18	25
MvSl-1064-A1-R4_MC05-3g06580	577	724	1472	2584	778	714
MvSl-1064-A1-R4_MC05-3g06581	2915	3021	3767	4792	3660	3302
MvSl-1064-A1-R4_MC05-3g06582	283	289	423	637	727	551
MvSl-1064-A1-R4_MC05-3g06583	1767	1981	2753	4143	2310	2049
MvSl-1064-A1-R4_MC05-3g06584	217	159	239	200	260	265
MvSl-1064-A1-R4_MC05-3g06585	139	125	180	145	208	238
MvSl-1064-A1-R4_MC05-3g06586	362	259	1269	2180	436	364
MvSl-1064-A1-R4_MC05-3g06587	1078	740	983	894	1692	1506
MvSl-1064-A1-R4_MC05-3g06588	1314	701	1004	1375	1456	1456
MvSl-1064-A1-R4_MC05-3g06589	706	428	476	616	856	998
MvSl-1064-A1-R4_MC05-3g06590	568	528	410	596	762	1048
MvSl-1064-A1-R4_MC05-3g06591	960	1069	175	153	1000	775
MvSl-1064-A1-R4_MC05-3g06592	2254	2136	1493	1336	3074	2194
MvSl-1064-A1-R4_MC05-3g06593	36	39	35	19	210	247
MvSl-1064-A1-R4_MC05-3g06594	8426	7736	14110	20116	35769	48512
MvSl-1064-A1-R4_MC05-3g06595	69	55	9	8	105	167
MvSl-1064-A1-R4_MC05-3g06596	18	19	3	0	5	4
MvSl-1064-A1-R4_MC05-3g06597	31	25	0	0	5	6
MvSl-1064-A1-R4_MC05-3g06598	82.4307	77.6859	82.7893	47.9819	100.97	105.38
MvSl-1064-A1-R4_MC05-3g06599	516.494	482	377.238	401.863	682.463	739.471
MvSl-1064-A1-R4_MC05-3g06600	128	162	114	130	211	188
MvSl-1064-A1-R4_MC05-3g06601	442	456	548	527	586	531
MvSl-1064-A1-R4_MC05-3g06602	499	494	3098	1043	1081	500
MvSl-1064-A1-R4_MC05-3g06603	1860	1771	2423	2618	2505	2348
MvSl-1064-A1-R4_MC05-3g06604	729	888	1330	1913	1086	1164
MvSl-1064-A1-R4_MC05-3g06605	226	230	423	565	296	296
MvSl-1064-A1-R4_MC05-3g06606	643	585	1127	1670	837	827
MvSl-1064-A1-R4_MC05-3g06607	1356	1748	1888	3109	2376	2145
MvSl-1064-A1-R4_MC05-3g06608	462.395	432.69	438.747	311.374	777.17	796.058
MvSl-1064-A1-R4_MC05-3g06609	1763	2164	1525	1512	3779	3920
MvSl-1064-A1-R4_MC05-3g06610	18110	12978	12558	14560	18999	15387
MvSl-1064-A1-R4_MC05-3g06611	1979	1130	3730	2323	4880	5423
MvSl-1064-A1-R4_MC05-3g06612	642	772	1590	2886	798	815
MvSl-1064-A1-R4_MC05-3g06613	571	592	841	1409	1102	756
MvSl-1064-A1-R4_MC05-3g06614	1273	1551	1440	1659	1903	1957
MvSl-1064-A1-R4_MC05-3g06615	698	812	1290	2401	1249	1158
MvSl-1064-A1-R4_MC05-3g06616	1487	1385	1254	1493	3327	2964
MvSl-1064-A1-R4_MC05-3g06617	17	18	12	18	316	598
MvSl-1064-A1-R4_MC05-3g06618	16.0127	18.0155	6.00562	10.0091	44.0383	63.0453
MvSl-1064-A1-R4_MC05-3g06619	615	607	1506	2195	950	691
MvSl-1064-A1-R4_MC05-3g06620	1613	1972	1088	1084	2121	2023
MvSl-1064-A1-R4_MC05-3g06621	118	77	56	32	662	562
MvSl-1064-A1-R4_MC05-3g06622	13528	11076	32403	42302	15165	14770
MvSl-1064-A1-R4_MC05-3g06623	1222	2126	2251	3180	1846	1686
MvSl-1064-A1-R4_MC05-3g06624	6803	6775	6609	10279	8668	7980
MvSl-1064-A1-R4_MC05-3g06625	929	1121	2015	3455	1307	1297
MvSl-1064-A1-R4_MC05-3g06626	3562	3473	4066	5373	4223	3410
MvSl-1064-A1-R4_MC05-3g06627	1162	1222	828	769	1825	1486
MvSl-1064-A1-R4_MC05-3g06628	3256	4069	3321	4940	4168	3954
MvSl-1064-A1-R4_MC05-3g06629	83	60	77	75	59	55
MvSl-1064-A1-R4_MC05-3g06630	1281	1526	1352	1746	1613	1587
MvSl-1064-A1-R4_MC05-3g06631	382	596	2683	6182	698	552
MvSl-1064-A1-R4_MC05-3g06632	2276	1532	903	1358	2509	3265
MvSl-1064-A1-R4_MC05-3g06633	1093	1116	1034	1306	1649	1545
MvSl-1064-A1-R4_MC05-3g06634	614	547	13	3	74	95
MvSl-1064-A1-R4_MC05-3g06635	843	1066	1938	3406	1196	1127
MvSl-1064-A1-R4_MC05-3g06636	2802.76	2934.36	1696.88	2632.08	3372.62	4784.33
MvSl-1064-A1-R4_MC05-3g06637	1591	2344	3307	4836	2323	2113
MvSl-1064-A1-R4_MC05-3g06638	405	551	652	777	889	695
MvSl-1064-A1-R4_MC05-3g06639	573	730	2450	4821	810	678
MvSl-1064-A1-R4_MC05-3g06640	957	866	316	377	941	1162
MvSl-1064-A1-R4_MC05-3g06641	1838	1059	2223	3263	1473	2343
MvSl-1064-A1-R4_MC05-3g06642	12.2417	9.10415	10.206	5.21847	128.447	152.772
MvSl-1064-A1-R4_MC05-3g06643	19	13	2	3.00227	10.118	20.0162
MvSl-1064-A1-R4_MC05-3g06644	3855.64	3769.37	2334.45	4199.7	4822.37	6559.48
MvSl-1064-A1-R4_MC05-3g06645	118.971	165.375	113.812	158.724	221.52	229.354
MvSl-1064-A1-R4_MC05-3g06646	109	81	110	65.2521	97.2611	114.333
MvSl-1064-A1-R4_MC05-3g06647	15008.3	15626.3	13537.7	13530.8	16699.4	21739.3
MvSl-1064-A1-R4_MC05-3g06648	6906	6225	4199	4788	8899	8702
MvSl-1064-A1-R4_MC05-3g06649	594	717	744	1136	808	790
MvSl-1064-A1-R4_MC05-3g06650	4843	9516	5794	9199	3134	5069
MvSl-1064-A1-R4_MC05-3g06651	10158	18212	13506	26922	4775	7810
MvSl-1064-A1-R4_MC05-3g06652	1110	1098	844	1594	1938	1892
MvSl-1064-A1-R4_MC05-3g06653	245	395	409	461	279	166
MvSl-1064-A1-R4_MC05-3g06654	1663	2015	1169	1811	2342	2023
MvSl-1064-A1-R4_MC05-3g06655	1994	2182	2175	3603	2608	2373
MvSl-1064-A1-R4_MC05-3g06656	1675	1657	1150	1452	2760	2481
MvSl-1064-A1-R4_MC05-3g06657	2667	2293	1433	1730	2476	2345
MvSl-1064-A1-R4_MC05-3g06658	1021	992	472	634	1017	1121
MvSl-1064-A1-R4_MC05-3g06659	716	922	376	497	809	1024
MvSl-1064-A1-R4_MC05-3g06660	7597.56	6857.99	9112.86	11372.9	9984	7087.26
MvSl-1064-A1-R4_MC05-3g06661	957	1223	3214	6745	1215	1204
MvSl-1064-A1-R4_MC05-3g06662	1682	2234	4373	7109	1722	1862
MvSl-1064-A1-R4_MC05-3g06663	130	130	321	530	191	186
MvSl-1064-A1-R4_MC05-3g06664	594	599	685	665	752	639
MvSl-1064-A1-R4_MC05-3g06665	283.493	389.303	167.535	249.22	294.719	371.368
MvSl-1064-A1-R4_MC05-3g06666	1581.1	1653.22	1434.31	1416.62	2744.57	2377.13
MvSl-1064-A1-R4_MC05-3g06667	0	0	68	14	0	0
MvSl-1064-A1-R4_MC05-3g06668	3	1	493	63	3	1
MvSl-1064-A1-R4_MC05-3g06669	2713	2513	1164	1123	2691	2326
MvSl-1064-A1-R4_MC05-3g06670	86	146	214	188	156	126
MvSl-1064-A1-R4_MC05-3g06671	882	1274	3257	5134	1718	1054
MvSl-1064-A1-R4_MC05-3g06672	1353	1110	1319	1427	1814	1560
MvSl-1064-A1-R4_MC05-3g06673	798	746	1427	1716	1363	1346
MvSl-1064-A1-R4_MC05-3g06674	2065	1877	2120	2714	3999	4011
MvSl-1064-A1-R4_MC05-3g06675	4474	7810	7755	13461	3561	6704
MvSl-1064-A1-R4_MC05-3g06676	1329	1245	1985	3561	2312	2088
MvSl-1064-A1-R4_MC05-3g06677	1021	1039	1075	1399	1155	1105
MvSl-1064-A1-R4_MC05-3g06678	269.637	403.573	1427.54	2637.48	602.978	343.307
MvSl-1064-A1-R4_MC05-3g06679	6253	8379	14521	18900	4509	7039
MvSl-1064-A1-R4_MC05-3g06680	3095	3156	5046	6647	3780	3780
MvSl-1064-A1-R4_MC05-3g06681	9	7	3	0	40	47
MvSl-1064-A1-R4_MC05-3g06682	1209	745	71	60	2912	3152
MvSl-1064-A1-R4_MC05-3g06683	524	661	674	868	1157	934
MvSl-1064-A1-R4_MC05-3g06684	2272	2703	7681	14206	2766	2355
MvSl-1064-A1-R4_MC05-3g06685	1219	1295	1123	1580	1508	1563
MvSl-1064-A1-R4_MC05-3g06686	640	660	278	296	700	866
MvSl-1064-A1-R4_MC05-3g06687	3555	3641	5096	6196	5467	3938
MvSl-1064-A1-R4_MC05-3g06688	2529	2225	2479	2583	22412	16023
MvSl-1064-A1-R4_MC05-3g06689	674	958	2299	4119	2606	1911
MvSl-1064-A1-R4_MC05-3g06690	6264	6394	3444	5322	8246	8012
MvSl-1064-A1-R4_MC05-3g06691	1538	1581	870	909	2358	2231
MvSl-1064-A1-R4_MC05-3g06692	434	559	212	211	766	652
MvSl-1064-A1-R4_MC05-3g06693	171	181	66	71	304	250
MvSl-1064-A1-R4_MC05-3g06694	1451	1251	695	701	2050	1515
MvSl-1064-A1-R4_MC05-3g06695	0	0	0	0	0	0
MvSl-1064-A1-R4_MC05-3g06696	683.431	554.532	1230.35	1436.16	968.989	734.772
MvSl-1064-A1-R4_MC05-3g06697	43.573	28.178	110.736	133.811	50.3642	47.5153
MvSl-1064-A1-R4_MC05-3g06698	1619	1553	376	476	2187	2473
MvSl-1064-A1-R4_MC05-3g06699	1098	1218	1933	2974	1819	1547
MvSl-1064-A1-R4_MC05-3g06700	3601	4314	5011	10334	3277	3886
MvSl-1064-A1-R4_MC05-3g06701	1637	2457	3521	6039	2265	2076
MvSl-1064-A1-R4_MC05-3g06702	335	293	652	1085	486	533
MvSl-1064-A1-R4_MC05-3g06703	527	449	1113	1660	548	426
MvSl-1064-A1-R4_MC05-3g06704	303.092	238.29	264.058	266.009	534.298	427.119
MvSl-1064-A1-R4_MC05-3g06705	996	1335	1962	2949	1948	1313
MvSl-1064-A1-R4_MC05-3g06706	306	216	492	940	203	137
MvSl-1064-A1-R4_MC05-3g06707	3327	3756	156	211	1954	1700
MvSl-1064-A1-R4_MC05-3g06708	1126	1148	1003	852	1805	1703
MvSl-1064-A1-R4_MC05-3g06709	3275	3458	2427	3377	4491	4012
MvSl-1064-A1-R4_MC05-3g06710	2282	2232	4331	5808	3384	2815
MvSl-1064-A1-R4_MC05-3g06711	1416	1483	3414	4781	2864	2343
MvSl-1064-A1-R4_MC05-3g06712	631	488	1128	1620	866	642
MvSl-1064-A1-R4_MC05-3g06713	2894.05	2657.09	3049.11	3077.57	6415.81	5217.23
MvSl-1064-A1-R4_MC05-3g06714	1164	1257	1063	690	2142	1730
MvSl-1064-A1-R4_MC05-3g06715	104	286	562	341	162	96
MvSl-1064-A1-R4_MC05-3g06716	362.622	370	180	219	452.448	583.541
MvSl-1064-A1-R4_MC05-3g06717	1869.97	1563.47	813.689	1104.22	2137.67	2721.61
