gene	genename	chr	start	end
MinSal-1389-A1-17072018_C005g04012	MinSal-1389-A1-17072018_C005	Chr05	1297242	1298954
MinSal-1389-A1-17072018_C005g04013	MinSal-1389-A1-17072018_C005	Chr05	1299149	1303129
MinSal-1389-A1-17072018_C005g04014	MinSal-1389-A1-17072018_C005	Chr05	1303768	1309721
MinSal-1389-A1-17072018_C005g04015	MinSal-1389-A1-17072018_C005	Chr05	1310305	1311516
MinSal-1389-A1-17072018_C005g04026	MinSal-1389-A1-17072018_C005	Chr05	1327642	1328026
MinSal-1389-A1-17072018_C005g04027	MinSal-1389-A1-17072018_C005	Chr05	1328219	1332375
MinSal-1389-A1-17072018_C005g04028	MinSal-1389-A1-17072018_C005	Chr05	1333238	1335260
MinSal-1389-A1-17072018_C005g04029	MinSal-1389-A1-17072018_C005	Chr05	1336084	1337028
MinSal-1389-A1-17072018_C005g04031	MinSal-1389-A1-17072018_C005	Chr05	1340518	1342684
MinSal-1389-A1-17072018_C005g04032	MinSal-1389-A1-17072018_C005	Chr05	1342938	1343919
MinSal-1389-A1-17072018_C005g04033	MinSal-1389-A1-17072018_C005	Chr05	1344068	1347439
MinSal-1389-A1-17072018_C005g04034	MinSal-1389-A1-17072018_C005	Chr05	1348681	1350691
MinSal-1389-A1-17072018_C005g04035	MinSal-1389-A1-17072018_C005	Chr05	1351106	1351702
MinSal-1389-A1-17072018_C005g04036	MinSal-1389-A1-17072018_C005	Chr05	1353168	1355353
MinSal-1389-A1-17072018_C005g04037	MinSal-1389-A1-17072018_C005	Chr05	1355876	1357857
MinSal-1389-A1-17072018_C005g04038	MinSal-1389-A1-17072018_C005	Chr05	1361228	1363208
MinSal-1389-A1-17072018_C005g04039	MinSal-1389-A1-17072018_C005	Chr05	1363716	1365781
MinSal-1389-A1-17072018_C005g04040	MinSal-1389-A1-17072018_C005	Chr05	1366058	1367699
MinSal-1389-A1-17072018_C005g04041	MinSal-1389-A1-17072018_C005	Chr05	1368942	1371711
MinSal-1389-A1-17072018_C005g04043	MinSal-1389-A1-17072018_C005	Chr05	1374484	1376251
MinSal-1389-A1-17072018_C005g04045	MinSal-1389-A1-17072018_C005	Chr05	1383151	1386157
MinSal-1389-A1-17072018_C005g04046	MinSal-1389-A1-17072018_C005	Chr05	1386698	1388447
MinSal-1389-A1-17072018_C005g04047	MinSal-1389-A1-17072018_C005	Chr05	1389092	1391766
MinSal-1389-A1-17072018_C005g04048	MinSal-1389-A1-17072018_C005	Chr05	1391916	1392949
MinSal-1389-A1-17072018_C005g04049	MinSal-1389-A1-17072018_C005	Chr05	1393126	1394544
MinSal-1389-A1-17072018_C005g04051	MinSal-1389-A1-17072018_C005	Chr05	1397424	1400018
MinSal-1389-A1-17072018_C005g04052	MinSal-1389-A1-17072018_C005	Chr05	1400647	1405487
MinSal-1389-A1-17072018_C005g04053	MinSal-1389-A1-17072018_C005	Chr05	1406216	1408658
MinSal-1389-A1-17072018_C005g04054	MinSal-1389-A1-17072018_C005	Chr05	1409093	1410359
MinSal-1389-A1-17072018_C005g04055	MinSal-1389-A1-17072018_C005	Chr05	1411144	1411896
MinSal-1389-A1-17072018_C005g04056	MinSal-1389-A1-17072018_C005	Chr05	1411972	1412978
MinSal-1389-A1-17072018_C005g04058	MinSal-1389-A1-17072018_C005	Chr05	1415206	1417557
MinSal-1389-A1-17072018_C005g04059	MinSal-1389-A1-17072018_C005	Chr05	1417691	1419489
MinSal-1389-A1-17072018_C005g04060	MinSal-1389-A1-17072018_C005	Chr05	1420200	1421387
MinSal-1389-A1-17072018_C005g04061	MinSal-1389-A1-17072018_C005	Chr05	1421994	1424260
MinSal-1389-A1-17072018_C005g04068	MinSal-1389-A1-17072018_C005	Chr05	1437267	1441649
MinSal-1389-A1-17072018_C005g04080	MinSal-1389-A1-17072018_C005	Chr05	1459063	1461838
MinSal-1389-A1-17072018_C005g04081	MinSal-1389-A1-17072018_C005	Chr05	1462394	1463631
MinSal-1389-A1-17072018_C005g04082	MinSal-1389-A1-17072018_C005	Chr05	1463803	1464363
MinSal-1389-A1-17072018_C005g04084	MinSal-1389-A1-17072018_C005	Chr05	1466191	1468283
MinSal-1389-A1-17072018_C005g04085	MinSal-1389-A1-17072018_C005	Chr05	1468622	1469944
MinSal-1389-A1-17072018_C005g04086	MinSal-1389-A1-17072018_C005	Chr05	1470243	1472646
MinSal-1389-A1-17072018_C005g04087	MinSal-1389-A1-17072018_C005	Chr05	1473067	1473794
MinSal-1389-A1-17072018_C005g04088	MinSal-1389-A1-17072018_C005	Chr05	1474472	1474833
MinSal-1389-A1-17072018_C005g04094	MinSal-1389-A1-17072018_C005	Chr05	1491039	1491465
MinSal-1389-A1-17072018_C005g04095	MinSal-1389-A1-17072018_C005	Chr05	1492681	1493640
MinSal-1389-A1-17072018_C005g04096	MinSal-1389-A1-17072018_C005	Chr05	1494939	1497331
MinSal-1389-A1-17072018_C005g04097	MinSal-1389-A1-17072018_C005	Chr05	1498370	1500659
MinSal-1389-A1-17072018_C005g04098	MinSal-1389-A1-17072018_C005	Chr05	1501151	1502219
MinSal-1389-A1-17072018_C005g04099	MinSal-1389-A1-17072018_C005	Chr05	1502528	1503153
MinSal-1389-A1-17072018_C005g04102	MinSal-1389-A1-17072018_C005	Chr05	1508978	1510664
MinSal-1389-A1-17072018_C005g04103	MinSal-1389-A1-17072018_C005	Chr05	1512038	1515185
MinSal-1389-A1-17072018_C005g04104	MinSal-1389-A1-17072018_C005	Chr05	1515878	1519101
MinSal-1389-A1-17072018_C005g04105	MinSal-1389-A1-17072018_C005	Chr05	1519338	1520509
MinSal-1389-A1-17072018_C005g04106	MinSal-1389-A1-17072018_C005	Chr05	1520833	1522212
MinSal-1389-A1-17072018_C005g04107	MinSal-1389-A1-17072018_C005	Chr05	1524315	1525049
MinSal-1389-A1-17072018_C005g04108	MinSal-1389-A1-17072018_C005	Chr05	1525518	1527170
MinSal-1389-A1-17072018_C005g04109	MinSal-1389-A1-17072018_C005	Chr05	1528541	1530796
MinSal-1389-A1-17072018_C005g04113	MinSal-1389-A1-17072018_C005	Chr05	1534599	1535894
MinSal-1389-A1-17072018_C005g04114	MinSal-1389-A1-17072018_C005	Chr05	1536675	1537762
MinSal-1389-A1-17072018_C005g04119	MinSal-1389-A1-17072018_C005	Chr05	1545279	1547881
MinSal-1389-A1-17072018_C005g04122	MinSal-1389-A1-17072018_C005	Chr05	1551496	1555501
MinSal-1389-A1-17072018_C005g04123	MinSal-1389-A1-17072018_C005	Chr05	1556103	1556796
MinSal-1389-A1-17072018_C005g04127	MinSal-1389-A1-17072018_C005	Chr05	1563259	1564932
MinSal-1389-A1-17072018_C005g04128	MinSal-1389-A1-17072018_C005	Chr05	1565812	1567050
MinSal-1389-A1-17072018_C005g04129	MinSal-1389-A1-17072018_C005	Chr05	1567558	1568291
MinSal-1389-A1-17072018_C005g04131	MinSal-1389-A1-17072018_C005	Chr05	1572234	1573884
MinSal-1389-A1-17072018_C005g04132	MinSal-1389-A1-17072018_C005	Chr05	1574047	1575553
MinSal-1389-A1-17072018_C005g04133	MinSal-1389-A1-17072018_C005	Chr05	1575960	1579031
MinSal-1389-A1-17072018_C005g04136	MinSal-1389-A1-17072018_C005	Chr05	1584898	1587845
MinSal-1389-A1-17072018_C005g04137	MinSal-1389-A1-17072018_C005	Chr05	1588306	1589032
MinSal-1389-A1-17072018_C005g04138	MinSal-1389-A1-17072018_C005	Chr05	1589404	1591581
MinSal-1389-A1-17072018_C005g04139	MinSal-1389-A1-17072018_C005	Chr05	1591704	1594261
MinSal-1389-A1-17072018_C005g04140	MinSal-1389-A1-17072018_C005	Chr05	1594595	1596261
MinSal-1389-A1-17072018_C005g04141	MinSal-1389-A1-17072018_C005	Chr05	1596707	1597821
MinSal-1389-A1-17072018_C005g04143	MinSal-1389-A1-17072018_C005	Chr05	1601672	1603620
MinSal-1389-A1-17072018_C005g04144	MinSal-1389-A1-17072018_C005	Chr05	1605480	1607160
MinSal-1389-A1-17072018_C005g04145	MinSal-1389-A1-17072018_C005	Chr05	1608847	1610948
MinSal-1389-A1-17072018_C005g04146	MinSal-1389-A1-17072018_C005	Chr05	1611552	1612543
MinSal-1389-A1-17072018_C005g04147	MinSal-1389-A1-17072018_C005	Chr05	1613200	1615865
MinSal-1389-A1-17072018_C004g02815	MinSal-1389-A1-17072018_C004	Chr04	44949	47514
MinSal-1389-A1-17072018_C004g02816	MinSal-1389-A1-17072018_C004	Chr04	48027	52706
MinSal-1389-A1-17072018_C004g02817	MinSal-1389-A1-17072018_C004	Chr04	52773	54306
MinSal-1389-A1-17072018_C004g02818	MinSal-1389-A1-17072018_C004	Chr04	54589	55984
MinSal-1389-A1-17072018_C004g02820	MinSal-1389-A1-17072018_C004	Chr04	57860	60268
MinSal-1389-A1-17072018_C004g02821	MinSal-1389-A1-17072018_C004	Chr04	60684	63641
MinSal-1389-A1-17072018_C004g02822	MinSal-1389-A1-17072018_C004	Chr04	64077	64376
MinSal-1389-A1-17072018_C004g02823	MinSal-1389-A1-17072018_C004	Chr04	64795	67826
MinSal-1389-A1-17072018_C004g02824	MinSal-1389-A1-17072018_C004	Chr04	68244	72046
MinSal-1389-A1-17072018_C004g02825	MinSal-1389-A1-17072018_C004	Chr04	72958	76247
MinSal-1389-A1-17072018_C004g02826	MinSal-1389-A1-17072018_C004	Chr04	76884	80620
MinSal-1389-A1-17072018_C004g02827	MinSal-1389-A1-17072018_C004	Chr04	81893	84491
MinSal-1389-A1-17072018_C004g02828	MinSal-1389-A1-17072018_C004	Chr04	84702	86217
MinSal-1389-A1-17072018_C004g02829	MinSal-1389-A1-17072018_C004	Chr04	86654	87637
MinSal-1389-A1-17072018_C004g02830	MinSal-1389-A1-17072018_C004	Chr04	88417	89743
MinSal-1389-A1-17072018_C004g02831	MinSal-1389-A1-17072018_C004	Chr04	92321	95286
MinSal-1389-A1-17072018_C004g02832	MinSal-1389-A1-17072018_C004	Chr04	96993	99305
MinSal-1389-A1-17072018_C004g02833	MinSal-1389-A1-17072018_C004	Chr04	99636	103087
MinSal-1389-A1-17072018_C004g02834	MinSal-1389-A1-17072018_C004	Chr04	103977	105444
MinSal-1389-A1-17072018_C004g02835	MinSal-1389-A1-17072018_C004	Chr04	105624	107978
MinSal-1389-A1-17072018_C004g02836	MinSal-1389-A1-17072018_C004	Chr04	108728	113132
MinSal-1389-A1-17072018_C004g02837	MinSal-1389-A1-17072018_C004	Chr04	114007	115242
MinSal-1389-A1-17072018_C004g02838	MinSal-1389-A1-17072018_C004	Chr04	115504	118159
MinSal-1389-A1-17072018_C004g02839	MinSal-1389-A1-17072018_C004	Chr04	118871	122285
MinSal-1389-A1-17072018_C004g02840	MinSal-1389-A1-17072018_C004	Chr04	126161	129942
MinSal-1389-A1-17072018_C004g02841	MinSal-1389-A1-17072018_C004	Chr04	130748	133478
MinSal-1389-A1-17072018_C004g02842	MinSal-1389-A1-17072018_C004	Chr04	133680	139487
MinSal-1389-A1-17072018_C004g02843	MinSal-1389-A1-17072018_C004	Chr04	140045	140943
MinSal-1389-A1-17072018_C004g02844	MinSal-1389-A1-17072018_C004	Chr04	141137	147265
MinSal-1389-A1-17072018_C004g02845	MinSal-1389-A1-17072018_C004	Chr04	147827	148461
MinSal-1389-A1-17072018_C004g02846	MinSal-1389-A1-17072018_C004	Chr04	148936	150102
MinSal-1389-A1-17072018_C004g02847	MinSal-1389-A1-17072018_C004	Chr04	150487	153136
MinSal-1389-A1-17072018_C004g02848	MinSal-1389-A1-17072018_C004	Chr04	153608	154197
MinSal-1389-A1-17072018_C004g02852	MinSal-1389-A1-17072018_C004	Chr04	158892	160422
MinSal-1389-A1-17072018_C004g02853	MinSal-1389-A1-17072018_C004	Chr04	160707	161910
MinSal-1389-A1-17072018_C004g02854	MinSal-1389-A1-17072018_C004	Chr04	162448	164268
MinSal-1389-A1-17072018_C004g02855	MinSal-1389-A1-17072018_C004	Chr04	166759	168326
MinSal-1389-A1-17072018_C004g02856	MinSal-1389-A1-17072018_C004	Chr04	168963	171158
MinSal-1389-A1-17072018_C004g02858	MinSal-1389-A1-17072018_C004	Chr04	175518	176668
MinSal-1389-A1-17072018_C004g02859	MinSal-1389-A1-17072018_C004	Chr04	176780	179557
MinSal-1389-A1-17072018_C004g02860	MinSal-1389-A1-17072018_C004	Chr04	179820	182000
MinSal-1389-A1-17072018_C004g02861	MinSal-1389-A1-17072018_C004	Chr04	183246	186095
MinSal-1389-A1-17072018_C004g02862	MinSal-1389-A1-17072018_C004	Chr04	186667	188894
MinSal-1389-A1-17072018_C004g02863	MinSal-1389-A1-17072018_C004	Chr04	189529	190280
MinSal-1389-A1-17072018_C004g02864	MinSal-1389-A1-17072018_C004	Chr04	190577	191090
MinSal-1389-A1-17072018_C004g02865	MinSal-1389-A1-17072018_C004	Chr04	191691	196612
MinSal-1389-A1-17072018_C004g02866	MinSal-1389-A1-17072018_C004	Chr04	197623	200711
MinSal-1389-A1-17072018_C004g02867	MinSal-1389-A1-17072018_C004	Chr04	200968	202865
MinSal-1389-A1-17072018_C004g02869	MinSal-1389-A1-17072018_C004	Chr04	207673	209469
MinSal-1389-A1-17072018_C004g02870	MinSal-1389-A1-17072018_C004	Chr04	210479	213434
MinSal-1389-A1-17072018_C004g02871	MinSal-1389-A1-17072018_C004	Chr04	213882	215477
MinSal-1389-A1-17072018_C004g02873	MinSal-1389-A1-17072018_C004	Chr04	217178	218724
MinSal-1389-A1-17072018_C004g02874	MinSal-1389-A1-17072018_C004	Chr04	218993	220589
MinSal-1389-A1-17072018_C004g02875	MinSal-1389-A1-17072018_C004	Chr04	221141	222034
MinSal-1389-A1-17072018_C004g02876	MinSal-1389-A1-17072018_C004	Chr04	222396	226490
MinSal-1389-A1-17072018_C004g02877	MinSal-1389-A1-17072018_C004	Chr04	227012	228511
MinSal-1389-A1-17072018_C004g02878	MinSal-1389-A1-17072018_C004	Chr04	229512	232615
MinSal-1389-A1-17072018_C004g02881	MinSal-1389-A1-17072018_C004	Chr04	234084	235363
MinSal-1389-A1-17072018_C004g02882	MinSal-1389-A1-17072018_C004	Chr04	236729	238024
MinSal-1389-A1-17072018_C004g02883	MinSal-1389-A1-17072018_C004	Chr04	238458	242657
MinSal-1389-A1-17072018_C004g02884	MinSal-1389-A1-17072018_C004	Chr04	242849	244370
MinSal-1389-A1-17072018_C004g02885	MinSal-1389-A1-17072018_C004	Chr04	244847	246546
MinSal-1389-A1-17072018_C004g02886	MinSal-1389-A1-17072018_C004	Chr04	246896	248846
MinSal-1389-A1-17072018_C004g02888	MinSal-1389-A1-17072018_C004	Chr04	252390	254906
MinSal-1389-A1-17072018_C004g02889	MinSal-1389-A1-17072018_C004	Chr04	255394	258554
MinSal-1389-A1-17072018_C004g02892	MinSal-1389-A1-17072018_C004	Chr04	262450	266191
MinSal-1389-A1-17072018_C004g02893	MinSal-1389-A1-17072018_C004	Chr04	266913	270080
MinSal-1389-A1-17072018_C004g02894	MinSal-1389-A1-17072018_C004	Chr04	271286	280064
MinSal-1389-A1-17072018_C004g02895	MinSal-1389-A1-17072018_C004	Chr04	280901	284052
MinSal-1389-A1-17072018_C004g02896	MinSal-1389-A1-17072018_C004	Chr04	284506	286181
MinSal-1389-A1-17072018_C004g02897	MinSal-1389-A1-17072018_C004	Chr04	287167	290262
MinSal-1389-A1-17072018_C004g02898	MinSal-1389-A1-17072018_C004	Chr04	290764	291921
MinSal-1389-A1-17072018_C004g02899	MinSal-1389-A1-17072018_C004	Chr04	292346	293556
MinSal-1389-A1-17072018_C004g02900	MinSal-1389-A1-17072018_C004	Chr04	293746	295458
MinSal-1389-A1-17072018_C004g02901	MinSal-1389-A1-17072018_C004	Chr04	297715	298558
MinSal-1389-A1-17072018_C004g02902	MinSal-1389-A1-17072018_C004	Chr04	298724	300726
MinSal-1389-A1-17072018_C004g02903	MinSal-1389-A1-17072018_C004	Chr04	301353	301928
MinSal-1389-A1-17072018_C004g02906	MinSal-1389-A1-17072018_C004	Chr04	303565	304733
MinSal-1389-A1-17072018_C004g02907	MinSal-1389-A1-17072018_C004	Chr04	305011	307184
MinSal-1389-A1-17072018_C004g02908	MinSal-1389-A1-17072018_C004	Chr04	307403	308639
MinSal-1389-A1-17072018_C004g02909	MinSal-1389-A1-17072018_C004	Chr04	308866	310773
MinSal-1389-A1-17072018_C004g02910	MinSal-1389-A1-17072018_C004	Chr04	310946	312898
MinSal-1389-A1-17072018_C004g02911	MinSal-1389-A1-17072018_C004	Chr04	313601	314565
MinSal-1389-A1-17072018_C004g02912	MinSal-1389-A1-17072018_C004	Chr04	314671	318160
MinSal-1389-A1-17072018_C004g02913	MinSal-1389-A1-17072018_C004	Chr04	318377	321976
MinSal-1389-A1-17072018_C004g02914	MinSal-1389-A1-17072018_C004	Chr04	322244	324521
MinSal-1389-A1-17072018_C004g02915	MinSal-1389-A1-17072018_C004	Chr04	324810	325596
MinSal-1389-A1-17072018_C004g02916	MinSal-1389-A1-17072018_C004	Chr04	325732	327069
MinSal-1389-A1-17072018_C004g02917	MinSal-1389-A1-17072018_C004	Chr04	327440	328353
MinSal-1389-A1-17072018_C004g02919	MinSal-1389-A1-17072018_C004	Chr04	330615	331683
MinSal-1389-A1-17072018_C004g02920	MinSal-1389-A1-17072018_C004	Chr04	331898	334607
MinSal-1389-A1-17072018_C004g02921	MinSal-1389-A1-17072018_C004	Chr04	335197	338144
MinSal-1389-A1-17072018_C004g02922	MinSal-1389-A1-17072018_C004	Chr04	339690	340726
MinSal-1389-A1-17072018_C004g02923	MinSal-1389-A1-17072018_C004	Chr04	340943	342213
MinSal-1389-A1-17072018_C004g02924	MinSal-1389-A1-17072018_C004	Chr04	342393	344433
MinSal-1389-A1-17072018_C004g02925	MinSal-1389-A1-17072018_C004	Chr04	345226	347754
MinSal-1389-A1-17072018_C004g02926	MinSal-1389-A1-17072018_C004	Chr04	348039	351740
MinSal-1389-A1-17072018_C004g02927	MinSal-1389-A1-17072018_C004	Chr04	352493	354662
MinSal-1389-A1-17072018_C004g02928	MinSal-1389-A1-17072018_C004	Chr04	357263	359859
MinSal-1389-A1-17072018_C004g02929	MinSal-1389-A1-17072018_C004	Chr04	361114	363057
MinSal-1389-A1-17072018_C004g02930	MinSal-1389-A1-17072018_C004	Chr04	364250	367153
MinSal-1389-A1-17072018_C004g02931	MinSal-1389-A1-17072018_C004	Chr04	367451	373197
MinSal-1389-A1-17072018_C004g02933	MinSal-1389-A1-17072018_C004	Chr04	375384	377442
MinSal-1389-A1-17072018_C004g02934	MinSal-1389-A1-17072018_C004	Chr04	377949	379494
MinSal-1389-A1-17072018_C004g02936	MinSal-1389-A1-17072018_C004	Chr04	383021	384319
MinSal-1389-A1-17072018_C004g02937	MinSal-1389-A1-17072018_C004	Chr04	385018	386624
MinSal-1389-A1-17072018_C004g02938	MinSal-1389-A1-17072018_C004	Chr04	387681	389308
MinSal-1389-A1-17072018_C004g02939	MinSal-1389-A1-17072018_C004	Chr04	389673	393580
MinSal-1389-A1-17072018_C004g02940	MinSal-1389-A1-17072018_C004	Chr04	394655	395989
MinSal-1389-A1-17072018_C004g02941	MinSal-1389-A1-17072018_C004	Chr04	396328	399471
MinSal-1389-A1-17072018_C004g02942	MinSal-1389-A1-17072018_C004	Chr04	399912	401906
MinSal-1389-A1-17072018_C004g02943	MinSal-1389-A1-17072018_C004	Chr04	402570	403987
MinSal-1389-A1-17072018_C004g02944	MinSal-1389-A1-17072018_C004	Chr04	405480	406919
MinSal-1389-A1-17072018_C004g02945	MinSal-1389-A1-17072018_C004	Chr04	408884	410526
MinSal-1389-A1-17072018_C004g02946	MinSal-1389-A1-17072018_C004	Chr04	411182	412538
MinSal-1389-A1-17072018_C004g02947	MinSal-1389-A1-17072018_C004	Chr04	412652	413290
MinSal-1389-A1-17072018_C004g02948	MinSal-1389-A1-17072018_C004	Chr04	413811	415001
MinSal-1389-A1-17072018_C004g02949	MinSal-1389-A1-17072018_C004	Chr04	415458	417117
MinSal-1389-A1-17072018_C004g02950	MinSal-1389-A1-17072018_C004	Chr04	417654	420866
MinSal-1389-A1-17072018_C004g02951	MinSal-1389-A1-17072018_C004	Chr04	421410	422094
MinSal-1389-A1-17072018_C004g02952	MinSal-1389-A1-17072018_C004	Chr04	423042	423962
MinSal-1389-A1-17072018_C004g02953	MinSal-1389-A1-17072018_C004	Chr04	424505	426778
MinSal-1389-A1-17072018_C004g02954	MinSal-1389-A1-17072018_C004	Chr04	430354	432586
MinSal-1389-A1-17072018_C004g02956	MinSal-1389-A1-17072018_C004	Chr04	433279	436021
MinSal-1389-A1-17072018_C004g02958	MinSal-1389-A1-17072018_C004	Chr04	437937	441819
MinSal-1389-A1-17072018_C004g02959	MinSal-1389-A1-17072018_C004	Chr04	443228	445753
MinSal-1389-A1-17072018_C004g02960	MinSal-1389-A1-17072018_C004	Chr04	445957	448392
MinSal-1389-A1-17072018_C004g02961	MinSal-1389-A1-17072018_C004	Chr04	449581	452548
MinSal-1389-A1-17072018_C004g02962	MinSal-1389-A1-17072018_C004	Chr04	453047	454340
MinSal-1389-A1-17072018_C004g02963	MinSal-1389-A1-17072018_C004	Chr04	454535	455724
MinSal-1389-A1-17072018_C004g02964	MinSal-1389-A1-17072018_C004	Chr04	455922	458432
MinSal-1389-A1-17072018_C004g02965	MinSal-1389-A1-17072018_C004	Chr04	459409	459715
MinSal-1389-A1-17072018_C004g02966	MinSal-1389-A1-17072018_C004	Chr04	460013	461486
MinSal-1389-A1-17072018_C004g02967	MinSal-1389-A1-17072018_C004	Chr04	462138	469744
MinSal-1389-A1-17072018_C004g02968	MinSal-1389-A1-17072018_C004	Chr04	470105	471109
MinSal-1389-A1-17072018_C004g02969	MinSal-1389-A1-17072018_C004	Chr04	471731	472984
MinSal-1389-A1-17072018_C004g02970	MinSal-1389-A1-17072018_C004	Chr04	473910	476949
MinSal-1389-A1-17072018_C004g02971	MinSal-1389-A1-17072018_C004	Chr04	477318	478242
MinSal-1389-A1-17072018_C004g02972	MinSal-1389-A1-17072018_C004	Chr04	478585	479817
MinSal-1389-A1-17072018_C004g02973	MinSal-1389-A1-17072018_C004	Chr04	480381	483439
MinSal-1389-A1-17072018_C004g02974	MinSal-1389-A1-17072018_C004	Chr04	484109	486366
MinSal-1389-A1-17072018_C004g02975	MinSal-1389-A1-17072018_C004	Chr04	487476	488981
MinSal-1389-A1-17072018_C004g02976	MinSal-1389-A1-17072018_C004	Chr04	489593	490846
MinSal-1389-A1-17072018_C004g02977	MinSal-1389-A1-17072018_C004	Chr04	493263	498017
MinSal-1389-A1-17072018_C004g02978	MinSal-1389-A1-17072018_C004	Chr04	498292	500366
MinSal-1389-A1-17072018_C004g02979	MinSal-1389-A1-17072018_C004	Chr04	501066	502621
MinSal-1389-A1-17072018_C004g02980	MinSal-1389-A1-17072018_C004	Chr04	503292	505076
MinSal-1389-A1-17072018_C004g02981	MinSal-1389-A1-17072018_C004	Chr04	505494	508374
MinSal-1389-A1-17072018_C004g02983	MinSal-1389-A1-17072018_C004	Chr04	511489	512326
MinSal-1389-A1-17072018_C004g02984	MinSal-1389-A1-17072018_C004	Chr04	512637	513722
MinSal-1389-A1-17072018_C004g02985	MinSal-1389-A1-17072018_C004	Chr04	513950	514803
MinSal-1389-A1-17072018_C004g02986	MinSal-1389-A1-17072018_C004	Chr04	515008	516110
MinSal-1389-A1-17072018_C004g02987	MinSal-1389-A1-17072018_C004	Chr04	516679	517578
MinSal-1389-A1-17072018_C004g02988	MinSal-1389-A1-17072018_C004	Chr04	518880	520904
MinSal-1389-A1-17072018_C004g02989	MinSal-1389-A1-17072018_C004	Chr04	522002	524200
MinSal-1389-A1-17072018_C004g02990	MinSal-1389-A1-17072018_C004	Chr04	525936	528177
MinSal-1389-A1-17072018_C004g02992	MinSal-1389-A1-17072018_C004	Chr04	532095	533797
MinSal-1389-A1-17072018_C004g02993	MinSal-1389-A1-17072018_C004	Chr04	533983	534540
MinSal-1389-A1-17072018_C004g02994	MinSal-1389-A1-17072018_C004	Chr04	534770	538402
MinSal-1389-A1-17072018_C004g02995	MinSal-1389-A1-17072018_C004	Chr04	538537	545123
MinSal-1389-A1-17072018_C004g02996	MinSal-1389-A1-17072018_C004	Chr04	545489	547025
MinSal-1389-A1-17072018_C004g02997	MinSal-1389-A1-17072018_C004	Chr04	547363	550733
MinSal-1389-A1-17072018_C004g02999	MinSal-1389-A1-17072018_C004	Chr04	551432	552794
MinSal-1389-A1-17072018_C004g03000	MinSal-1389-A1-17072018_C004	Chr04	555027	555437
MinSal-1389-A1-17072018_C004g03001	MinSal-1389-A1-17072018_C004	Chr04	557317	560295
MinSal-1389-A1-17072018_C004g03002	MinSal-1389-A1-17072018_C004	Chr04	560475	563209
MinSal-1389-A1-17072018_C004g03003	MinSal-1389-A1-17072018_C004	Chr04	563731	564374
MinSal-1389-A1-17072018_C004g03004	MinSal-1389-A1-17072018_C004	Chr04	564484	564651
MinSal-1389-A1-17072018_C004g03005	MinSal-1389-A1-17072018_C004	Chr04	564711	565449
MinSal-1389-A1-17072018_C004g03006	MinSal-1389-A1-17072018_C004	Chr04	565500	568230
MinSal-1389-A1-17072018_C004g03007	MinSal-1389-A1-17072018_C004	Chr04	568635	570683
MinSal-1389-A1-17072018_C004g03008	MinSal-1389-A1-17072018_C004	Chr04	571254	573751
MinSal-1389-A1-17072018_C004g03010	MinSal-1389-A1-17072018_C004	Chr04	578986	579495
MinSal-1389-A1-17072018_C004g03012	MinSal-1389-A1-17072018_C004	Chr04	582627	586084
MinSal-1389-A1-17072018_C004g03013	MinSal-1389-A1-17072018_C004	Chr04	587055	588407
MinSal-1389-A1-17072018_C004g03014	MinSal-1389-A1-17072018_C004	Chr04	588888	590848
MinSal-1389-A1-17072018_C004g03015	MinSal-1389-A1-17072018_C004	Chr04	591081	593330
