gene	A1_1	A1_2	A2_1	A2_2
MvSl-1064-A1-R4_MC06g07387	2012	2856	2839	2741
MvSl-1064-A1-R4_MC06g07388	1040	1107	1330	1116
MvSl-1064-A1-R4_MC06g07389	1500	2421	1932	1875
MvSl-1064-A1-R4_MC06g07390	1146	1545	1550	1419
MvSl-1064-A1-R4_MC06g07391	1090	1669	1817	2014
MvSl-1064-A1-R4_MC06g07392	2.07834	2.4895	1.122	3.16773
MvSl-1064-A1-R4_MC06g07393	11788	20685	27067	21245
MvSl-1064-A1-R4_MC06g07394	2812	3860	3934	4089
MvSl-1064-A1-R4_MC06g07395	829	1108	1211	1190
MvSl-1064-A1-R4_MC06g07396	1958	3102	1960	2113
MvSl-1064-A1-R4_MC06g07397	104	40	30	44
MvSl-1064-A1-R4_MC06g07398	4376	5679	7142	7224
MvSl-1064-A1-R4_MC06g07399	123	163	328	328
MvSl-1064-A1-R4_MC06g07400	6575	10923	9034	7821
MvSl-1064-A1-R4_MC06g07401	1237	1666	1397	1294
MvSl-1064-A1-R4_MC06g07402	727	1024	1176	1717
MvSl-1064-A1-R4_MC06g07403	2307	4188	3009	2619
MvSl-1064-A1-R4_MC06g07404	1434	2277	1897	1796
MvSl-1064-A1-R4_MC06g07405	1254	1381	1252	1781
MvSl-1064-A1-R4_MC06g07406	770	1162	1811	1547
MvSl-1064-A1-R4_MC06g07408	0	0	0	0
MvSl-1064-A1-R4_MC06g07410	7.02213	0	12.9236	22.9754
MvSl-1064-A1-R4_MC06g07411	7	1.40883	0	2
MvSl-1064-A1-R4_MC06g07412	237	259	104	98
MvSl-1064-A1-R4_MC06g07413	1	0	0	0
MvSl-1064-A1-R4_MC06g07414	4937	6195	6427	6736
MvSl-1064-A1-R4_MC06g07415	1443	1722	1582	1768
MvSl-1064-A1-R4_MC06g07416	41	2	10	15
MvSl-1064-A1-R4_MC06g07417	3	12	5	10
MvSl-1064-A1-R4_MC06g07418	34.9853	40.3431	39.6496	28.9092
MvSl-1064-A1-R4_MC06g07419	1125.42	2417.43	1645.46	1614.6
MvSl-1064-A1-R4_MC06g07420	64.8301	107.152	109.561	82.622
MvSl-1064-A1-R4_MC06g07421	919	778	1024	1366
MvSl-1064-A1-R4_MC06g07422	15713	25672	39294	29795
MvSl-1064-A1-R4_MC06g07423	5991	9892	8685	9612
MvSl-1064-A1-R4_MC06g07424	3849	6987	6179	6679
MvSl-1064-A1-R4_MC06g07425	18376	29037	37646	30830
MvSl-1064-A1-R4_MC06g07426	19	24	20	35
MvSl-1064-A1-R4_MC06g07427	45041	73698	84828	72620
MvSl-1064-A1-R4_MC06g07428	2014	2893	2634	2479
MvSl-1064-A1-R4_MC06g07429	969	1053	1047	1025
MvSl-1064-A1-R4_MC06g07430	2494	3047	3066	3252
MvSl-1064-A1-R4_MC06g07431	2054	2651	2747	3077
MvSl-1064-A1-R4_MC06g07432	244	501	900	737
MvSl-1064-A1-R4_MC06g07434	774.373	1235.06	856.434	1012.06
MvSl-1064-A1-R4_MC06g07437	16.0448	15.0262	21.0507	25.0626
MvSl-1064-A1-R4_MC06g07438	1	12	4	4
MvSl-1064-A1-R4_MC06g07439	21	52	12	15
MvSl-1064-A1-R4_MC06g07440	594	1168	1006	1023
MvSl-1064-A1-R4_MC06g07441	1596	1650	1659	1278
MvSl-1064-A1-R4_MC06g07442	440	425	577	467
MvSl-1064-A1-R4_MC06g07443	89	123	133	138
MvSl-1064-A1-R4_MC06g07444	892	1379	793	833
MvSl-1064-A1-R4_MC06g07447	1033.93	968	1493.94	1510.94
MvSl-1064-A1-R4_MC06g07450	44	34	61	93
MvSl-1064-A1-R4_MC06g07451	926	1493	2855	5104
MvSl-1064-A1-R4_MC06g07452	133	303	158	244
MvSl-1064-A1-R4_MC06g07453	0	0	0	0
MvSl-1064-A1-R4_MC06g07454	74	36	109	131
MvSl-1064-A1-R4_MC06g07455	3342	4510	5358	5141
MvSl-1064-A1-R4_MC06g07456	1237	1526	1595	1470
MvSl-1064-A1-R4_MC06g07457	1825	3632	6534	7643
MvSl-1064-A1-R4_MC06g07458	185	198	187	191
MvSl-1064-A1-R4_MC06g07459	161	189	174	157
MvSl-1064-A1-R4_MC06g07460	1073	1516	1526	1952
MvSl-1064-A1-R4_MC06g07461	35	41	57	41
MvSl-1064-A1-R4_MC06g07462	1940	2549	2001	1930
MvSl-1064-A1-R4_MC06g07463	1421	1850	2271	2596
MvSl-1064-A1-R4_MC06g07464	1137	1940	1780	1876
MvSl-1064-A1-R4_MC06g07465	2598	4146	3566	3249
MvSl-1064-A1-R4_MC06g07466	2200	3448	4141	4838
MvSl-1064-A1-R4_MC06g07467	38249	69173	63505	97914
MvSl-1064-A1-R4_MC06g07468	5617	6819	9397	10573
MvSl-1064-A1-R4_MC06g07469	11	11	14.4958	21.8787
MvSl-1064-A1-R4_MC06g07470	26.75	21	33.7524	40.3858
MvSl-1064-A1-R4_MC06g07471	1431	501	963	717
MvSl-1064-A1-R4_MC06g07472	417	538	713	1353
MvSl-1064-A1-R4_MC06g07473	73	82	53	51
MvSl-1064-A1-R4_MC06g07474	5847	7305	11131	10128
MvSl-1064-A1-R4_MC06g07475	2532	2664	3655	4133
MvSl-1064-A1-R4_MC06g07476	606	849	1040	947
MvSl-1064-A1-R4_MC06g07477	3832	6672	4043	3678
MvSl-1064-A1-R4_MC06g07478	21	23	20	36
MvSl-1064-A1-R4_MC06g07479	3472	4000	3375	3404
MvSl-1064-A1-R4_MC06g07480	2517	3151	2454	2838
MvSl-1064-A1-R4_MC06g07481	1473	2100	1440	1399
MvSl-1064-A1-R4_MC06g07482	11103	14978	10362	11113
MvSl-1064-A1-R4_MC06g07483	1	1	0	2
MvSl-1064-A1-R4_MC06g07484	6402.85	6266	4748.9	4162
MvSl-1064-A1-R4_MC06g07485	64	45	36	33
MvSl-1064-A1-R4_MC06g07486	30	18	20	13
MvSl-1064-A1-R4_MC06g07487	219	172	185	152
MvSl-1064-A1-R4_MC06g07488	1057	1813	2577	2279
MvSl-1064-A1-R4_MC06g07489	41	19	18	30
MvSl-1064-A1-R4_MC06g07490	763	639	726	876
MvSl-1064-A1-R4_MC06g07491	673	655	664	594
MvSl-1064-A1-R4_MC06g07492	581	686	655	622
MvSl-1064-A1-R4_MC06g07493	304	594	315	607
MvSl-1064-A1-R4_MC06g07494	1944	1758	2493	2607
MvSl-1064-A1-R4_MC06g07495	725	1377	1037	1149
MvSl-1064-A1-R4_MC06g07496	874	1382	1343	1196
MvSl-1064-A1-R4_MC06g07497	549	680	1026	875
MvSl-1064-A1-R4_MC06g07498	135	85	66	93
MvSl-1064-A1-R4_MC06g07499	1120	1557	798	922
MvSl-1064-A1-R4_MC06g07500	53	75	40	47
MvSl-1064-A1-R4_MC06g07501	99	145	64	62
MvSl-1064-A1-R4_MC06g07502	487	629	730	952
MvSl-1064-A1-R4_MC06g07503	3017	4193	3986	3960
MvSl-1064-A1-R4_MC06g07504	4472	8872	18016	13514
MvSl-1064-A1-R4_MC06g07505	2061	2245	2806	3279
MvSl-1064-A1-R4_MC06g07506	2031	3433	3010	3106
MvSl-1064-A1-R4_MC06g07507	10	17	27	79
MvSl-1064-A1-R4_MC06g07508	3362	4988	3548	3279
MvSl-1064-A1-R4_MC06g07509	504	726	481	490
MvSl-1064-A1-R4_MC06g07510	2602	3188	3294	3574
MvSl-1064-A1-R4_MC06g07511	57	64	47	54
MvSl-1064-A1-R4_MC06g07512	27	29	27	20
MvSl-1064-A1-R4_MC06g07513	5	7	2	2
MvSl-1064-A1-R4_MC06g07514	109	175	90	83
MvSl-1064-A1-R4_MC06g07515	4141	6336	5683	4991
MvSl-1064-A1-R4_MC06g07516	115	135	128	153
MvSl-1064-A1-R4_MC06g07517	257	296	311	234
MvSl-1064-A1-R4_MC06g07518	1058	1408	1408	1254
MvSl-1064-A1-R4_MC06g07519	3	2	8	9
MvSl-1064-A1-R4_MC06g07520	1842	1868	2361	2532
MvSl-1064-A1-R4_MC06g07521	2684	3584	2428	2201
MvSl-1064-A1-R4_MC06g07522	12549	29777	14684	17229
MvSl-1064-A1-R4_MC06g07523	130	219	111	100
MvSl-1064-A1-R4_MC06g07524	108.932	263.346	232.951	318.524
MvSl-1064-A1-R4_MC06g07525	2741	4325	4606	5119
MvSl-1064-A1-R4_MC06g07526	4	2	11	21
MvSl-1064-A1-R4_MC06g07527	2196.07	5232.65	9125.05	10540.5
MvSl-1064-A1-R4_MC06g07528	810	1235	1282	1198
MvSl-1064-A1-R4_MC06g07529	1049	1513	1362	1058
MvSl-1064-A1-R4_MC06g07530	1899	2187	2188	2090
MvSl-1064-A1-R4_MC06g07531	2831	4499	3736	3508
MvSl-1064-A1-R4_MC06g07532	957	1494	1802	2421
MvSl-1064-A1-R4_MC06g07533	237	309	498	590
MvSl-1064-A1-R4_MC06g07534	1052	1483	1584	1678
MvSl-1064-A1-R4_MC06g07535	115.171	108.935	80.1309	105.278
MvSl-1064-A1-R4_MC06g07536	402.765	442.639	429.096	270.64
MvSl-1064-A1-R4_MC06g07537	105.731	66.5669	61.2319	105.045
MvSl-1064-A1-R4_MC06g07538	6.86665	0	6.62451	11.7042
MvSl-1064-A1-R4_MC06g07539	1023.34	1316.97	1814.01	1907.18
MvSl-1064-A1-R4_MC06g07541	34.4868	9.76351	14.5395	7.94025
MvSl-1064-A1-R4_MC06g07542	20.4344	8.6871	6.33333	3.08181
MvSl-1064-A1-R4_MC06g07543	1172.71	1535.5	2031.82	1483.1
MvSl-1064-A1-R4_MC06g07544	0.750233	4.24983	1.94728	3.63983
MvSl-1064-A1-R4_MC06g07545	0	2	4.85301	3.05232
MvSl-1064-A1-R4_MC06g07546	0	1	0	0
MvSl-1064-A1-R4_MC06g07547	0	0	0	0
MvSl-1064-A1-R4_MC07g07548	9.38882	3.05801	4.66518	2.44366
MvSl-1064-A1-R4_MC07g07549	9.59133	16.371	12.3083	15.6662
MvSl-1064-A1-R4_MC07g07550	2106.64	2495.68	165.127	208.992
MvSl-1064-A1-R4_MC07g07551	2068	3278	2430	2518
MvSl-1064-A1-R4_MC07g07552	1392	1778	1930	2017
MvSl-1064-A1-R4_MC07g07553	1644	1781	2194	2305
MvSl-1064-A1-R4_MC07g07554	1493	1818	1745	1784
MvSl-1064-A1-R4_MC07g07555	15	15	13	11
MvSl-1064-A1-R4_MC07g07556	5	0	2	3
MvSl-1064-A1-R4_MC07g07557	832	740	930	940
MvSl-1064-A1-R4_MC07g07558	25767	25032	28813	21599
MvSl-1064-A1-R4_MC07g07560	9.19437	4.05837	6.02384	2.00804
MvSl-1064-A1-R4_MC07g07561	611	933	565	600
MvSl-1064-A1-R4_MC07g07562	2603	2714	3833	3211
MvSl-1064-A1-R4_MC07g07563	1146	2584	1232	1606
MvSl-1064-A1-R4_MC07g07564	1280	2463	2068	1955
MvSl-1064-A1-R4_MC07g07565	873	1069	1999	1459
MvSl-1064-A1-R4_MC07g07566	837	1416	1112	1192
MvSl-1064-A1-R4_MC07g07567	417	703	1247	1410
MvSl-1064-A1-R4_MC07g07568	2593	4315	4614	4483
MvSl-1064-A1-R4_MC07g07569	1348	2135	1733	1732
MvSl-1064-A1-R4_MC07g07570	1200	2029	1721	2022
MvSl-1064-A1-R4_MC07g07571	816	1323	1090	1160
MvSl-1064-A1-R4_MC07g07572	1999	3426	2177	2468
MvSl-1064-A1-R4_MC07g07573	13	22	19	15
MvSl-1064-A1-R4_MC07g07574	2728	2432	2586	2405
MvSl-1064-A1-R4_MC07g07575	1217	1610	1990	2035
MvSl-1064-A1-R4_MC07g07576	1457	1638	1832	1637
MvSl-1064-A1-R4_MC07g07577	2	2	3	5
MvSl-1064-A1-R4_MC07g07578	647	894	851	1314
MvSl-1064-A1-R4_MC07g07579	634	902	688	720
MvSl-1064-A1-R4_MC07g07580	43	35	24	50
MvSl-1064-A1-R4_MC07g07581	3443	3578	2807	2352
MvSl-1064-A1-R4_MC07g07582	1537	1401	1891	2422
MvSl-1064-A1-R4_MC07g07583	149	155	96	276
MvSl-1064-A1-R4_MC07g07584	2476	3605	2716	2793
MvSl-1064-A1-R4_MC07g07585	2573	2938	3490	3417
MvSl-1064-A1-R4_MC07g07586	10832	19254	7578	10113
MvSl-1064-A1-R4_MC07g07587	2602	3527	3850	3066
MvSl-1064-A1-R4_MC07g07588	1703	2740	2221	2166
MvSl-1064-A1-R4_MC07g07589	303	635	1078	1407
MvSl-1064-A1-R4_MC07g07590	727	795	527	749
MvSl-1064-A1-R4_MC07g07592	414	612	636	568
MvSl-1064-A1-R4_MC07g07593	728	1053	1015	1153
MvSl-1064-A1-R4_MC07g07594	970	1176	1043	1263
MvSl-1064-A1-R4_MC07g07595	290	384	344	408
MvSl-1064-A1-R4_MC07g07596	1433	1734	1674	1448
MvSl-1064-A1-R4_MC07g07597	838	868	902	996
MvSl-1064-A1-R4_MC07g07598	27	41	51	60
MvSl-1064-A1-R4_MC07g07599	190	264	218	191
MvSl-1064-A1-R4_MC07g07600	54	60	31	48
MvSl-1064-A1-R4_MC07g07601	206	337	234	249
MvSl-1064-A1-R4_MC07g07602	620	609	1069	963
MvSl-1064-A1-R4_MC07g07603	1958	2025	1985	2013
MvSl-1064-A1-R4_MC07g07604	892.347	1210.05	893.082	1089.16
MvSl-1064-A1-R4_MC07g07606	10.8154	14.8576	21.8025	25.7977
MvSl-1064-A1-R4_MC07g07607	1.54271	2.26095	0	0
MvSl-1064-A1-R4_MC07g07608	159.639	190.357	199.315	218.988
MvSl-1064-A1-R4_MC07g07609	8	16.4725	13.5938	7.37056
MvSl-1064-A1-R4_MC07g07610	1023	1700	1412	1341
MvSl-1064-A1-R4_MC07g07611	1064	1526	1220	1130
MvSl-1064-A1-R4_MC07g07612	768	411	1442	1319
MvSl-1064-A1-R4_MC07g07613	449	581	1085	1454
MvSl-1064-A1-R4_MC07g07614	872.317	945.431	1893.84	1561.96
MvSl-1064-A1-R4_MC07g07615	1066	1203	1501	1500
MvSl-1064-A1-R4_MC07g07616	432	509	613	641
MvSl-1064-A1-R4_MC07g07617	538	551	592	576
MvSl-1064-A1-R4_MC07g07618	1678	2244	1935	1794
MvSl-1064-A1-R4_MC07g07619	1011	2304	1015	922
MvSl-1064-A1-R4_MC07g07620	857	1442	1126	1010
MvSl-1064-A1-R4_MC07g07621	3189	4789	4297	4291
MvSl-1064-A1-R4_MC07g07622	1186	1199	1628	1647
MvSl-1064-A1-R4_MC07g07623	1147	1096	1350	1527
MvSl-1064-A1-R4_MC07g07624	2055	2718	2578	2384
MvSl-1064-A1-R4_MC07g07625	6057	7535	9825	7347
MvSl-1064-A1-R4_MC07g07626	6206	5952	8242	8864
MvSl-1064-A1-R4_MC07g07627	6912	11943	10149	10259
MvSl-1064-A1-R4_MC07g07628	2358	2142	2600	2206
MvSl-1064-A1-R4_MC07g07629	7502	14244	9281	10493
MvSl-1064-A1-R4_MC07g07630	1177	1445	1915	2234
MvSl-1064-A1-R4_MC07g07631	1245	1286	1578	1837
MvSl-1064-A1-R4_MC07g07632	3854	5310	5065	4808
MvSl-1064-A1-R4_MC07g07633	7199	9937	10326	10815
MvSl-1064-A1-R4_MC07g07634	278	321	410	481
MvSl-1064-A1-R4_MC07g07635	688	838	861	808
MvSl-1064-A1-R4_MC07g07636	29.2453	47.43	51.5334	67.8179
MvSl-1064-A1-R4_MC07g07637	141.32	219.871	467.654	533.345
MvSl-1064-A1-R4_MC07g07638	7252	12458	11394	10369
MvSl-1064-A1-R4_MC07g07639	4658	8183	6480	6526
MvSl-1064-A1-R4_MC07g07640	169	258	207	266
MvSl-1064-A1-R4_MC07g07641	22	4	13	12
MvSl-1064-A1-R4_MC07g07642	20	32	34.3371	37
MvSl-1064-A1-R4_MC07g07643	23.8071	26.1006	30	26
MvSl-1064-A1-R4_MC07g07644	689.141	1064.58	841.849	814.237
MvSl-1064-A1-R4_MC07g07645	135.497	237.252	181.989	238.435
MvSl-1064-A1-R4_MC07g07646	14.0738	13.4107	8.73407	26.1445
MvSl-1064-A1-R4_MC07g07648	1	1	1	2
MvSl-1064-A1-R4_MC07g07649	1111	1173	1321	1010
MvSl-1064-A1-R4_MC07g07650	56.1048	37.3852	46.5044	35.3024
MvSl-1064-A1-R4_MC07g07651	2270	2480	2733	2540
MvSl-1064-A1-R4_MC07g07652	1343	1464	1677	1719
MvSl-1064-A1-R4_MC07g07653	814	790	1306	1415
MvSl-1064-A1-R4_MC07g07654	15222	26854	36235	28519
MvSl-1064-A1-R4_MC07g07655	2089	2273	2693	2527
MvSl-1064-A1-R4_MC07g07656	419	437	602	729
MvSl-1064-A1-R4_MC07g07657	667	1088	627	634
MvSl-1064-A1-R4_MC07g07658	1981	2789	2152	2413
MvSl-1064-A1-R4_MC07g07659	46	47	39	41
MvSl-1064-A1-R4_MC07g07660	17.932	33	30.1414	24.1197
MvSl-1064-A1-R4_MC07g07661	717	951	856	832
MvSl-1064-A1-R4_MC07g07662	3661	4513	4204	4180
MvSl-1064-A1-R4_MC07g07663	34.5169	28.807	47.1002	66.9184
MvSl-1064-A1-R4_MC07g07664	5.22384	9.23892	10.7266	11.6127
MvSl-1064-A1-R4_MC07g07665	7	6	11	11
MvSl-1064-A1-R4_MC07g07666	1170	2292	1686	1533
MvSl-1064-A1-R4_MC07g07667	386	1047	758	793
MvSl-1064-A1-R4_MC07g07668	151	212	262	305
MvSl-1064-A1-R4_MC07g07669	2021	3273	2670	2332
MvSl-1064-A1-R4_MC07g07670	1601.78	1912.74	1767.46	1693.72
MvSl-1064-A1-R4_MC07g07671	41.9231	37.199	42.4382	47.2299
MvSl-1064-A1-R4_MC07g07672	79.5828	106.895	104.222	105.151
MvSl-1064-A1-R4_MC07g07673	60.5812	60.9273	80.1558	64.8081
MvSl-1064-A1-R4_MC07g07674	193.324	305.934	173.093	164.743
MvSl-1064-A1-R4_MC07g07675	35	54	43	40
MvSl-1064-A1-R4_MC07g07676	8	10	11	10
MvSl-1064-A1-R4_MC07g07677	192.632	353	419	537.764
MvSl-1064-A1-R4_MC07g07678	151	196	329	379
MvSl-1064-A1-R4_MC07g07679	64	95	150	91
MvSl-1064-A1-R4_MC07g07680	3163	4755	4210	5584
MvSl-1064-A1-R4_MC07g07681	201	414	474	472
MvSl-1064-A1-R4_MC07g07682	576	985	609	756
MvSl-1064-A1-R4_MC07g07683	1955	3426	2369	2356
MvSl-1064-A1-R4_MC07g07684	5676.43	13200.2	7149	8805
MvSl-1064-A1-R4_MC07g07685	1241	2079	2191	2260
MvSl-1064-A1-R4_MC07g07686	1115	1468	1463	1768
MvSl-1064-A1-R4_MC07g07687	1186	1734	1986	1696
MvSl-1064-A1-R4_MC07g07688	1337	1258	1599	1688
MvSl-1064-A1-R4_MC07g07689	3123	5788	3472	3613
MvSl-1064-A1-R4_MC07g07690	1815	3008	2505	2808
MvSl-1064-A1-R4_MC07g07691	3437	5418	5284	4799
MvSl-1064-A1-R4_MC07g07692	69	188	84	110
MvSl-1064-A1-R4_MC07g07693	15.7762	9.28862	21.6797	21.0167
MvSl-1064-A1-R4_MC07g07694	19.4195	6.37455	8.35312	4.79901
MvSl-1064-A1-R4_MC07g07695	2412	4018	3582	3548
MvSl-1064-A1-R4_MC07g07696	701	767	996	1296
MvSl-1064-A1-R4_MC07g07697	2119	2763	3385	4627
MvSl-1064-A1-R4_MC07g07698	335	626	371	407
MvSl-1064-A1-R4_MC07g07699	347	483	438	469
MvSl-1064-A1-R4_MC07g07700	3	0	2	1
MvSl-1064-A1-R4_MC07g07701	1	1	2	2
MvSl-1064-A1-R4_MC07g07702	153.476	117.987	165.779	255.075
MvSl-1064-A1-R4_MC07g07703	24.3032	6.5259	8.28955	9.12489
MvSl-1064-A1-R4_MC07g07704	879	1472	1188	1259
MvSl-1064-A1-R4_MC07g07705	3660	6298	6149	5397
MvSl-1064-A1-R4_MC07g07706	310	121	198	195
MvSl-1064-A1-R4_MC07g07707	495	506	597	785
MvSl-1064-A1-R4_MC07g07708	300	620	511	599
MvSl-1064-A1-R4_MC07g07709	3053	4552	3952	3896
MvSl-1064-A1-R4_MC07g07710	2630	3358	4060	4162
MvSl-1064-A1-R4_MC07g07711	3820	4956	4246	3816
MvSl-1064-A1-R4_MC07g07712	3	9	8	10
MvSl-1064-A1-R4_MC07g07713	0	0	1	0
MvSl-1064-A1-R4_MC07g07714	2207	2933	2701	2711
MvSl-1064-A1-R4_MC07g07715	617	1079	1892	2341
MvSl-1064-A1-R4_MC07g07716	1997	3522	3038	2861
MvSl-1064-A1-R4_MC07g07717	1944	2764	2828	2418
MvSl-1064-A1-R4_MC07g07718	362	437	486	442
MvSl-1064-A1-R4_MC07g07719	553	867	766	1304
MvSl-1064-A1-R4_MC07g07720	171	198	228	236
MvSl-1064-A1-R4_MC07g07721	2068	3213	4935	5078
MvSl-1064-A1-R4_MC07g07722	245	383	394	357
MvSl-1064-A1-R4_MC07g07723	1508	2147	2473	2325
MvSl-1064-A1-R4_MC07g07724	8061	16489	19307	17027
MvSl-1064-A1-R4_MC07g07725	4031	6022	5074	5202
MvSl-1064-A1-R4_MC07g07726	5274	5973	6348	6530
MvSl-1064-A1-R4_MC07g07727	8755.23	16734.6	10886	12144.9
MvSl-1064-A1-R4_MC07g07728	460.565	743.249	394.65	455.09
MvSl-1064-A1-R4_MC07g07729	202	311.864	192	263.82
MvSl-1064-A1-R4_MC07g07730	1018.03	1652	1091	1337
MvSl-1064-A1-R4_MC07g07731	11755	6103	6475	7571
MvSl-1064-A1-R4_MC07g07732	1682	1855	2340	2817
MvSl-1064-A1-R4_MC07g07733	6	5	5	3
MvSl-1064-A1-R4_MC07g07734	1385	1623	2827	3261
MvSl-1064-A1-R4_MC07g07735	6707	7243	10078	8269
MvSl-1064-A1-R4_MC07g07736	467	717	547	571
MvSl-1064-A1-R4_MC07g07737	10327	17306	14232	14196
MvSl-1064-A1-R4_MC07g07738	3548	6340	5335	5512
MvSl-1064-A1-R4_MC07g07739	1	2	0	2
MvSl-1064-A1-R4_MC07g07740	17.8486	31.9752	13.7338	13.0378
MvSl-1064-A1-R4_MC07g07741	4932	5364	4784	5007
MvSl-1064-A1-R4_MC07g07742	2751	2358	2658	3049
MvSl-1064-A1-R4_MC07g07743	1929	3492	1828	1707
MvSl-1064-A1-R4_MC07g07744	810	1415	1534	904
MvSl-1064-A1-R4_MC07g07745	5715	9941	27946	21836
MvSl-1064-A1-R4_MC07g07746	4.05842	5.07676	23.3005	32.3394
MvSl-1064-A1-R4_MC07g07747	0	0	0	0
MvSl-1064-A1-R4_MC07g07748	0	0	0	0
MvSl-1064-A1-R4_MC07g07749	0	1.05034	2.69062	0
MvSl-1064-A1-R4_MC07g07750	8	11	0	0
MvSl-1064-A1-R4_MC07g07751	26	9	13	9
MvSl-1064-A1-R4_MC07g07752	2.57108	1.06441	0	0
MvSl-1064-A1-R4_MC07g07753	0	0	0	0
MvSl-1064-A1-R4_MC07g07754	203.21	231	276.743	274.846
MvSl-1064-A1-R4_MC07g07755	2773	4024	4191	4026
MvSl-1064-A1-R4_MC07g07756	10773	10581	16948	13968
MvSl-1064-A1-R4_MC07g07757	750	687	598	654
MvSl-1064-A1-R4_MC07g07758	1223	990	1620	1919
MvSl-1064-A1-R4_MC07g07759	1681	2254	2336	2334
MvSl-1064-A1-R4_MC07g07760	1288	1570	1874	2123
MvSl-1064-A1-R4_MC07g07761	1140	1483	1439	1408
MvSl-1064-A1-R4_MC07g07762	3773	5710	4686	4859
MvSl-1064-A1-R4_MC07g07763	4129	6093	5753	5003
MvSl-1064-A1-R4_MC07g07764	1917	2393	1633	1514
MvSl-1064-A1-R4_MC07g07765	1380	1911	2162	1991
MvSl-1064-A1-R4_MC07g07766	587	339	521	535
MvSl-1064-A1-R4_MC07g07767	135	90	131	118
MvSl-1064-A1-R4_MC07g07768	1031	967	933	733
MvSl-1064-A1-R4_MC07g07769	5580	6075	7544	7544
MvSl-1064-A1-R4_MC07g07770	1792	2007	2338	2236
MvSl-1064-A1-R4_MC07g07772	3228	3087	4012	5306
MvSl-1064-A1-R4_MC07g07773	2125	2928	2891	3086
MvSl-1064-A1-R4_MC07g07774	47	50	63	64
MvSl-1064-A1-R4_MC07g07775	1075	720	724	671
MvSl-1064-A1-R4_MC07g07776	71	20	19	18
MvSl-1064-A1-R4_MC07g07777	2	0	1	0
MvSl-1064-A1-R4_MC07g07779	140	164	219	157
MvSl-1064-A1-R4_MC07g07780	97	120	205	146
MvSl-1064-A1-R4_MC07g07781	157	192	321	243
MvSl-1064-A1-R4_MC07g07782	469	499	902	756
MvSl-1064-A1-R4_MC07g07783	152.494	120.856	156.338	146.919
MvSl-1064-A1-R4_MC07g07784	1774	3275	2594	2659
MvSl-1064-A1-R4_MC07g07785	7846	9025	10936	11002
MvSl-1064-A1-R4_MC07g07786	3384.88	4061.22	2834.98	2817.56
MvSl-1064-A1-R4_MC07g07787	87	68	115	101
MvSl-1064-A1-R4_MC07g07788	215	246.041	359	310.019
MvSl-1064-A1-R4_MC07g07789	320	425	707	621
MvSl-1064-A1-R4_MC07g07790	138	214	295	276
MvSl-1064-A1-R4_MC07g07791	76	129	139	158
MvSl-1064-A1-R4_MC07g07792	896	1103	1046	909
MvSl-1064-A1-R4_MC07g07793	4089	6494	4630	4739
MvSl-1064-A1-R4_MC07g07794	246	299	222	234
MvSl-1064-A1-R4_MC07g07795	715	687	707	724
MvSl-1064-A1-R4_MC07g07796	1816	3526	2698	2828
MvSl-1064-A1-R4_MC07g07797	4601	5587	6415	6408
MvSl-1064-A1-R4_MC07g07798	3673	4341	10185	9289
MvSl-1064-A1-R4_MC07g07799	1510	1547	1694	1538
MvSl-1064-A1-R4_MC07g07800	1092	1547	2507	2176
MvSl-1064-A1-R4_MC07g07801	12399	18974	25539	18009
MvSl-1064-A1-R4_MC07g07802	167.796	125.853	160.939	106.297
MvSl-1064-A1-R4_MC07g07803	848	771	733	697
MvSl-1064-A1-R4_MC07g07804	164	133	133	160
MvSl-1064-A1-R4_MC07g07805	3061	4730	6617	5845
MvSl-1064-A1-R4_MC07g07806	772	704	1351	1322
MvSl-1064-A1-R4_MC07g07807	5991	11088	4804	7283
MvSl-1064-A1-R4_MC07g07808	2468	3908	5241	6412
MvSl-1064-A1-R4_MC07g07809	23418	26312.7	31480	21218
MvSl-1064-A1-R4_MC07g07810	95.0633	82.0926	38.0532	49.0403
MvSl-1064-A1-R4_MC07g07811	69	52	17	25
MvSl-1064-A1-R4_MC07g07812	1249	2123	953	1413
MvSl-1064-A1-R4_MC07g07813	3254	3515	5390	5545
MvSl-1064-A1-R4_MC07g07814	2631	4357	4599	4621
MvSl-1064-A1-R4_MC07g07815	637	715	817	783
MvSl-1064-A1-R4_MC07g07816	218	389	318	397
MvSl-1064-A1-R4_MC07g07817	1641	2081	1932	2131
MvSl-1064-A1-R4_MC07g07818	3033	4273	4233	5105
MvSl-1064-A1-R4_MC07g07819	678	807	965	901
MvSl-1064-A1-R4_MC07g07820	1039.96	1083.77	1578.05	1597.49
MvSl-1064-A1-R4_MC07g07821	3179.52	3320.23	2953.5	3314.54
MvSl-1064-A1-R4_MC07g07822	1194	1322	1413	1946
MvSl-1064-A1-R4_MC07g07823	1211	1915	1422	1570
MvSl-1064-A1-R4_MC07g07824	3205	6179	3712	3794
MvSl-1064-A1-R4_MC07g07825	15	5	8	13
MvSl-1064-A1-R4_MC07g07826	4303	8489	5546	5456
MvSl-1064-A1-R4_MC07g07827	3391	5195	4588	4893
MvSl-1064-A1-R4_MC07g07828	528	740	663	666
MvSl-1064-A1-R4_MC07g07829	386	698	609	644
MvSl-1064-A1-R4_MC07g07830	2121	2125	2318	3314
MvSl-1064-A1-R4_MC07g07831	1194	2183	1639	1618
