gene	M1	M2	M3
MinSal-1389-A1-17072018_C008g04903	1004	1532	618
MinSal-1389-A1-17072018_C008g04904	1574	2090	653
MinSal-1389-A1-17072018_C008g04905	704	784	532
MinSal-1389-A1-17072018_C008g04906	295	327	124
MinSal-1389-A1-17072018_C008g04907	52	75	28
MinSal-1389-A1-17072018_C008g04908	306	313	262
MinSal-1389-A1-17072018_C008g04909	1860	2351	1303
MinSal-1389-A1-17072018_C008g04911	118	140	112
MinSal-1389-A1-17072018_C008g04912	1194	1188	749
MinSal-1389-A1-17072018_C008g04913	426	483	232
MinSal-1389-A1-17072018_C008g04914	0	0	0
MinSal-1389-A1-17072018_C008g04915	278	341	142
MinSal-1389-A1-17072018_C008g04916	253	262	204
MinSal-1389-A1-17072018_C008g04917	729	1026	481
MinSal-1389-A1-17072018_C008g04918	1065	1322	646
MinSal-1389-A1-17072018_C008g04919	0	0	0
MinSal-1389-A1-17072018_C008g04920	76	101	84
MinSal-1389-A1-17072018_C008g04922	0	0	0
MinSal-1389-A1-17072018_C008g04923	0	0	0
MinSal-1389-A1-17072018_C008g04924	219	264	84
MinSal-1389-A1-17072018_C008g04925	151	162	92
MinSal-1389-A1-17072018_C008g04926	2639	1960	1479
MinSal-1389-A1-17072018_C008g04927	26017	21268	12897
MinSal-1389-A1-17072018_C008g04929	0	0	0
MinSal-1389-A1-17072018_C008g04939	1298	1431	513
MinSal-1389-A1-17072018_C008g04940	0	0	0
MinSal-1389-A1-17072018_C008g04941	0	0	0
MinSal-1389-A1-17072018_C008g04942	91	114	52
MinSal-1389-A1-17072018_C008g04943	153	251	96
MinSal-1389-A1-17072018_C008g04944	0	0	0
MinSal-1389-A1-17072018_C008g04945	407	380	253
MinSal-1389-A1-17072018_C008g04946	0	0	0
MinSal-1389-A1-17072018_C008g04947	0	0	0
MinSal-1389-A1-17072018_C008g04948	5294	5774	3804
MinSal-1389-A1-17072018_C008g04950	932	1258	548
MinSal-1389-A1-17072018_C008g04951	46	24	16
MinSal-1389-A1-17072018_C008g04952	208	175	109
MinSal-1389-A1-17072018_C008g04953	306	391	138
MinSal-1389-A1-17072018_C008g04954	92	98	47
MinSal-1389-A1-17072018_C008g04955	275	310	147
MinSal-1389-A1-17072018_C008g04956	5124	6300	2747
MinSal-1389-A1-17072018_C008g04957	1462	1575	1095
MinSal-1389-A1-17072018_C008g04958	0	0	0
MinSal-1389-A1-17072018_C008g04959	190	222	128
MinSal-1389-A1-17072018_C008g04960	25	75	39
MinSal-1389-A1-17072018_C008g04961	144	268	80
MinSal-1389-A1-17072018_C008g04962	1757	1119	532
MinSal-1389-A1-17072018_C008g04963	0	0	0
MinSal-1389-A1-17072018_C008g04964	683	261	259
MinSal-1389-A1-17072018_C008g04965	576	591	378
MinSal-1389-A1-17072018_C008g04966	1	0	0
MinSal-1389-A1-17072018_C008g04967	582	624	393
MinSal-1389-A1-17072018_C008g04968	559	649	399
MinSal-1389-A1-17072018_C008g04969	356	410	249
MinSal-1389-A1-17072018_C008g04970	0	0	0
MinSal-1389-A1-17072018_C008g04971	0	0	0
MinSal-1389-A1-17072018_C008g04972	9841	8524	6448
MinSal-1389-A1-17072018_C008g04973	19	22	11
MinSal-1389-A1-17072018_C008g04974	222	233	152
MinSal-1389-A1-17072018_C008g04975	263	374	123
MinSal-1389-A1-17072018_C008g04978	170	190	132
MinSal-1389-A1-17072018_C008g04981	2628	3492	1486
MinSal-1389-A1-17072018_C008g04982	861	1046	402
MinSal-1389-A1-17072018_C008g04983	1831	1530	1128
MinSal-1389-A1-17072018_C008g04984	262	254	215
MinSal-1389-A1-17072018_C008g04985	0	0	0
MinSal-1389-A1-17072018_C008g04986	0	0	0
MinSal-1389-A1-17072018_C008g04987	131	213	75
MinSal-1389-A1-17072018_C008g04988	0	0	0
MinSal-1389-A1-17072018_C008g04989	821	963	576
MinSal-1389-A1-17072018_C008g04990	1053	1194	522
MinSal-1389-A1-17072018_C008g04992	0	1	0
MinSal-1389-A1-17072018_C008g04996	0	0	0
MinSal-1389-A1-17072018_C008g04997	0	0	0
MinSal-1389-A1-17072018_C008g04998	0	0	0
MinSal-1389-A1-17072018_C008g05000	1	0	0
MinSal-1389-A1-17072018_C008g05001	561	550	271
MinSal-1389-A1-17072018_C008g05002	680	637	322
MinSal-1389-A1-17072018_C008g05003	176	225	103
MinSal-1389-A1-17072018_C008g05004	1146	1403	709
MinSal-1389-A1-17072018_C008g05005	909	955	354
MinSal-1389-A1-17072018_C008g05006	11375	10315	6740
MinSal-1389-A1-17072018_C008g05007	1356	1671	730
MinSal-1389-A1-17072018_C008g05008	0	0	1
MinSal-1389-A1-17072018_C008g05010	212	230	127
MinSal-1389-A1-17072018_C008g05013	0	0	0
MinSal-1389-A1-17072018_C008g05015	0	0	0
MinSal-1389-A1-17072018_C008g05016	0	0	0
MinSal-1389-A1-17072018_C008g05019	0	0	0
MinSal-1389-A1-17072018_C008g05020	269	374	219
MinSal-1389-A1-17072018_C008g05021	2248	2591	1481
MinSal-1389-A1-17072018_C008g05022	558	607	265
MinSal-1389-A1-17072018_C008g05024	2611	3017	1819
MinSal-1389-A1-17072018_C008g05025	140	184	141
MinSal-1389-A1-17072018_C008g05026	305	346	232
MinSal-1389-A1-17072018_C008g05027	273	271	188
MinSal-1389-A1-17072018_C008g05028	591	701	393
MinSal-1389-A1-17072018_C008g05029	2034	2289	1092
MinSal-1389-A1-17072018_C008g05030	636	773	409
MinSal-1389-A1-17072018_C008g05031	422	460	319
MinSal-1389-A1-17072018_C008g05032	335	357	163
MinSal-1389-A1-17072018_C008g05033	2	4	0
MinSal-1389-A1-17072018_C008g05034	2	0	0
MinSal-1389-A1-17072018_C008g05035	481	410	332
MinSal-1389-A1-17072018_C008g05036	66	44	32
MinSal-1389-A1-17072018_C008g05037	332	435	189
MinSal-1389-A1-17072018_C008g05038	712	1102	517
MinSal-1389-A1-17072018_C008g05039	318	401	216
MinSal-1389-A1-17072018_C008g05040	10	3	0
MinSal-1389-A1-17072018_C008g05041	1459	1799	850
MinSal-1389-A1-17072018_C008g05042	731	883	732
MinSal-1389-A1-17072018_C008g05043	0	0	0
MinSal-1389-A1-17072018_C008g05044	0	0	0
MinSal-1389-A1-17072018_C008g05045	0	0	0
MinSal-1389-A1-17072018_C008g05046	0	0	0
MinSal-1389-A1-17072018_C008g05047	0	0	0
MinSal-1389-A1-17072018_C008g05048	0	0	0
MinSal-1389-A1-17072018_C008g05049	0	0	0
MinSal-1389-A1-17072018_C008g05050	0	1	0
MinSal-1389-A1-17072018_C008g05051	2710	3369	1209
MinSal-1389-A1-17072018_C008g05055	232	187	54
MinSal-1389-A1-17072018_C008g05056	480	653	215
MinSal-1389-A1-17072018_C008g05057	49	103	55
MinSal-1389-A1-17072018_C008g05058	0	0	0
MinSal-1389-A1-17072018_C008g05059	0	0	0
MinSal-1389-A1-17072018_C008g05060	2	0	0
MinSal-1389-A1-17072018_C008g05061	2296	2817	1633
MinSal-1389-A1-17072018_C008g05062	2096	2151	1527
MinSal-1389-A1-17072018_C008g05065	0	0	0
MinSal-1389-A1-17072018_C008g05066	1973	2012	1071
MinSal-1389-A1-17072018_C008g05068	0	3	0
MinSal-1389-A1-17072018_C008g05069	0	0	0
MinSal-1389-A1-17072018_C008g05070	422	374	232
MinSal-1389-A1-17072018_C008g05071	2187	1775	1648
MinSal-1389-A1-17072018_C008g05072	108	86	56
MinSal-1389-A1-17072018_C008g05073	2	0	0
MinSal-1389-A1-17072018_C008g05074	397	493	243
MinSal-1389-A1-17072018_C008g05075	12470	12808	7312
MinSal-1389-A1-17072018_C008g05076	0	0	0
MinSal-1389-A1-17072018_C008g05077	7130	6364	4702
MinSal-1389-A1-17072018_C008g05078	240	224	245
MinSal-1389-A1-17072018_C008g05086	0	0	0
MinSal-1389-A1-17072018_C008g05088	4	0	2
MinSal-1389-A1-17072018_C008g05091	685	934	349
MinSal-1389-A1-17072018_C008g05092	130	139	103
MinSal-1389-A1-17072018_C008g05093	0	0	0
MinSal-1389-A1-17072018_C008g05094	0	2	0
MinSal-1389-A1-17072018_C008g05095	5256	5987	3464
MinSal-1389-A1-17072018_C008g05096	0	0	0
MinSal-1389-A1-17072018_C008g05097	0	0	0
MinSal-1389-A1-17072018_C008g05098	0	0	0
MinSal-1389-A1-17072018_C008g05099	0	0	0
MinSal-1389-A1-17072018_C008g05100	0	0	0
MinSal-1389-A1-17072018_C008g05101	681	827	479
MinSal-1389-A1-17072018_C008g05102	76	110	57
MinSal-1389-A1-17072018_C008g05103	672	759	519
MinSal-1389-A1-17072018_C008g05104	652	827	330
MinSal-1389-A1-17072018_C008g05106	0	0	0
MinSal-1389-A1-17072018_C008g05107	327	356	200
MinSal-1389-A1-17072018_C008g05108	1311	1315	653
MinSal-1389-A1-17072018_C008g05109	122	118	71
MinSal-1389-A1-17072018_C008g05110	0	0	0
MinSal-1389-A1-17072018_C008g05111	477	552.385	290.179
MinSal-1389-A1-17072018_C008g05112	269	341	198
MinSal-1389-A1-17072018_C008g05113	148	225	129
MinSal-1389-A1-17072018_C008g05114	0	0	0
MinSal-1389-A1-17072018_C008g05115	548	629	293
MinSal-1389-A1-17072018_C008g05116	390	635	143
MinSal-1389-A1-17072018_C008g05117	1155	1612	305
MinSal-1389-A1-17072018_C008g05118	780	1105	234
MinSal-1389-A1-17072018_C008g05119	551	415	292
MinSal-1389-A1-17072018_C008g05120	168	167	117
MinSal-1389-A1-17072018_C008g05121	3392	4008	2566
MinSal-1389-A1-17072018_C008g05122	1097	1138	390
MinSal-1389-A1-17072018_C008g05123	213	245	118
MinSal-1389-A1-17072018_C008g05124	262	328	169
MinSal-1389-A1-17072018_C008g05125	0	0	0
MinSal-1389-A1-17072018_C008g05132	692	1145	419
MinSal-1389-A1-17072018_C008g05133	2140	2229	1487
MinSal-1389-A1-17072018_C008g05134	1374	1462	674
MinSal-1389-A1-17072018_C008g05135	0	0	0
MinSal-1389-A1-17072018_C008g05137	0	0	0
MinSal-1389-A1-17072018_C008g05138	459	922	195
MinSal-1389-A1-17072018_C008g05139	0	0	0
MinSal-1389-A1-17072018_C008g05140	1616	2050	1159
MinSal-1389-A1-17072018_C008g05141	0	0	0
MinSal-1389-A1-17072018_C008g05142	0	0	0
MinSal-1389-A1-17072018_C008g05143	1601	1779	936
MinSal-1389-A1-17072018_C008g05144	1230	1084	573
MinSal-1389-A1-17072018_C008g05147	0	0	0
MinSal-1389-A1-17072018_C008g05149	0	0	0
MinSal-1389-A1-17072018_C008g05151	0	0	0
MinSal-1389-A1-17072018_C008g05152	2650	3037	1417
MinSal-1389-A1-17072018_C008g05153	2902	3877	1612
MinSal-1389-A1-17072018_C008g05154	173	177	77
MinSal-1389-A1-17072018_C008g05155	74	145	71
MinSal-1389-A1-17072018_C008g05157	902	782	650
MinSal-1389-A1-17072018_C008g05158	0	0	0
MinSal-1389-A1-17072018_C008g05159	5342	5872	3053
MinSal-1389-A1-17072018_C008g05160	0	0	0
MinSal-1389-A1-17072018_C008g05162	201	234	49
MinSal-1389-A1-17072018_C008g05163	1183	1438	820
MinSal-1389-A1-17072018_C008g05164	532	286	267
MinSal-1389-A1-17072018_C008g05165	1	1	2
MinSal-1389-A1-17072018_C008g05166	0	1	0
MinSal-1389-A1-17072018_C008g05167	338	403	183
MinSal-1389-A1-17072018_C008g05168	2	2	1
MinSal-1389-A1-17072018_C008g05169	5463	5611	3437
MinSal-1389-A1-17072018_C008g05171	2695	2444	1941
MinSal-1389-A1-17072018_C008g05172	1924	2103	1328
MinSal-1389-A1-17072018_C008g05173	1032	1022	614
MinSal-1389-A1-17072018_C008g05174	1	3	1
MinSal-1389-A1-17072018_C008g05175	383	480	230
MinSal-1389-A1-17072018_C008g05176	4930	4194	4873
MinSal-1389-A1-17072018_C008g05177	0	0	0
MinSal-1389-A1-17072018_C008g05178	3722	2306	4185
MinSal-1389-A1-17072018_C008g05179	0	1	0
MinSal-1389-A1-17072018_C008g05181	860	1047	494
MinSal-1389-A1-17072018_C008g05182	722	722	508
MinSal-1389-A1-17072018_C008g05183	0	0	0
MinSal-1389-A1-17072018_C008g05184	985	1160	808
MinSal-1389-A1-17072018_C008g05185	2830	2602	1282
MinSal-1389-A1-17072018_C008g05186	0	0	0
MinSal-1389-A1-17072018_C008g05187	0	0	0
MinSal-1389-A1-17072018_C008g05188	26	12	12
MinSal-1389-A1-17072018_C008g05189	0	0	0
MinSal-1389-A1-17072018_C008g05190	0	0	0
MinSal-1389-A1-17072018_C008g05191	0	0	0
MinSal-1389-A1-17072018_C008g05192	673	806	431
MinSal-1389-A1-17072018_C008g05193	9949	9904	6435
MinSal-1389-A1-17072018_C008g05194	455	606	240
MinSal-1389-A1-17072018_C008g05195	0	0	0
MinSal-1389-A1-17072018_C008g05196	916	952	678
MinSal-1389-A1-17072018_C008g05197	0	0	1
MinSal-1389-A1-17072018_C008g05198	3283	3889	1858
MinSal-1389-A1-17072018_C008g05199	0	0	0
MinSal-1389-A1-17072018_C008g05200	5487	6311	2721
MinSal-1389-A1-17072018_C008g05201	337	292	233
MinSal-1389-A1-17072018_C008g05202	261	372	200
MinSal-1389-A1-17072018_C008g05203	1740	2034	989
MinSal-1389-A1-17072018_C008g05204	2381	2197	1778
MinSal-1389-A1-17072018_C008g05205	894	620	667
MinSal-1389-A1-17072018_C008g05206	394	451	239
MinSal-1389-A1-17072018_C008g05207	608	705	484
MinSal-1389-A1-17072018_C008g05208	169	215	96
MinSal-1389-A1-17072018_C008g05209	0	0	0
MinSal-1389-A1-17072018_C008g05210	142	188	94
MinSal-1389-A1-17072018_C008g05211	10427	10301	6013
MinSal-1389-A1-17072018_C008g05212	1387	1279	825
MinSal-1389-A1-17072018_C008g05213	2225	2382	1463
MinSal-1389-A1-17072018_C008g05214	10453	12162	6010
MinSal-1389-A1-17072018_C008g05215	0	0	0
MinSal-1389-A1-17072018_C008g05219	12766	15490	8342
MinSal-1389-A1-17072018_C008g05220	556	645	269
MinSal-1389-A1-17072018_C008g05221	672	893	417
MinSal-1389-A1-17072018_C008g05222	1500	1516	800
MinSal-1389-A1-17072018_C008g05223	0	1	0
MinSal-1389-A1-17072018_C008g05224	50	50	30
MinSal-1389-A1-17072018_C008g05225	0	0	0
MinSal-1389-A1-17072018_C008g05226	0	0	0
MinSal-1389-A1-17072018_C008g05227	0	0	0
MinSal-1389-A1-17072018_C008g05228	445	400	189
MinSal-1389-A1-17072018_C008g05229	70	105	57
MinSal-1389-A1-17072018_C008g05230	0	0	0
MinSal-1389-A1-17072018_C008g05231	231	295	89
MinSal-1389-A1-17072018_C008g05233	0	0	0
MinSal-1389-A1-17072018_C008g05236	0	0	0
MinSal-1389-A1-17072018_C008g05237	184	160	85
MinSal-1389-A1-17072018_C008g05238	0	0	0
MinSal-1389-A1-17072018_C008g05239	943	693	269
MinSal-1389-A1-17072018_C008g05240	2374	2432	1566
MinSal-1389-A1-17072018_C008g05241	0	0	0
MinSal-1389-A1-17072018_C008g05242	1696	1509	1049
MinSal-1389-A1-17072018_C008g05248	1677	1787	1113
MinSal-1389-A1-17072018_C008g05249	0	0	0
MinSal-1389-A1-17072018_C008g05250	0	0	0
MinSal-1389-A1-17072018_C008g05251	224	225	124
MinSal-1389-A1-17072018_C008g05252	282	350	159
MinSal-1389-A1-17072018_C008g05253	616	741	271
MinSal-1389-A1-17072018_C008g05254	0	0	0
MinSal-1389-A1-17072018_C008g05255	177111	163292	101584
MinSal-1389-A1-17072018_C008g05256	4807	3937	2210
MinSal-1389-A1-17072018_C008g05257	0	0	0
MinSal-1389-A1-17072018_C008g05258	405	363	219
MinSal-1389-A1-17072018_C008g05261	696	773	329
MinSal-1389-A1-17072018_C008g05262	465	648	276
MinSal-1389-A1-17072018_C008g05263	48	121	51
MinSal-1389-A1-17072018_C008g05264	341	393	194
MinSal-1389-A1-17072018_C008g05265	0	0	0
MinSal-1389-A1-17072018_C008g05266	375	512	173
MinSal-1389-A1-17072018_C008g05267	2	0	0
MinSal-1389-A1-17072018_C008g05268	0	1	1
MinSal-1389-A1-17072018_C008g05269	1079	1347	757
MinSal-1389-A1-17072018_C008g05271	457	562	140
MinSal-1389-A1-17072018_C008g05272	0	0	0
MinSal-1389-A1-17072018_C008g05273	441	519	221
MinSal-1389-A1-17072018_C008g05274	105	114	50
MinSal-1389-A1-17072018_C008g05275	1362	1119	365
MinSal-1389-A1-17072018_C008g05276	714	875	684
MinSal-1389-A1-17072018_C008g05277	0	0	0
MinSal-1389-A1-17072018_C008g05278	2	2	1
MinSal-1389-A1-17072018_C008g05279	245	215	197
MinSal-1389-A1-17072018_C008g05280	0	0	1
MinSal-1389-A1-17072018_C008g05281	0	3	0
MinSal-1389-A1-17072018_C008g05282	0	0	0
MinSal-1389-A1-17072018_C008g05283	399	429	286
MinSal-1389-A1-17072018_C008g05284	5741	2661	3424
MinSal-1389-A1-17072018_C008g05285	229	368	247
MinSal-1389-A1-17072018_C008g05286	43	60	19
MinSal-1389-A1-17072018_C008g05287	0	0	0
MinSal-1389-A1-17072018_C008g05288	91	110	93
MinSal-1389-A1-17072018_C008g05289	1193.91	1330.37	756.072
MinSal-1389-A1-17072018_C008g05290	0	0	0
MinSal-1389-A1-17072018_C008g05293	1965	1657	1375
MinSal-1389-A1-17072018_C008g05294	0	1	0
MinSal-1389-A1-17072018_C008g05300	0	0	0
MinSal-1389-A1-17072018_C008g05301	1197	1568	511
MinSal-1389-A1-17072018_C008g05302	68	76	56
MinSal-1389-A1-17072018_C008g05303	0	0	0
MinSal-1389-A1-17072018_C008g05304	0	0	0
MinSal-1389-A1-17072018_C008g05305	2438	2135	1431
MinSal-1389-A1-17072018_C008g05306	10	19	16
MinSal-1389-A1-17072018_C008g05307	0	0	0
MinSal-1389-A1-17072018_C008g05308	194	211	134
MinSal-1389-A1-17072018_C008g05309	640	858	463
MinSal-1389-A1-17072018_C008g05310	0	1	0
MinSal-1389-A1-17072018_C008g05311	62	88	37
MinSal-1389-A1-17072018_C008g05312	0	0	0
MinSal-1389-A1-17072018_C008g05313	0	0	0
MinSal-1389-A1-17072018_C009g05847	100	29	28
MinSal-1389-A1-17072018_C009g05848	738	817	562
MinSal-1389-A1-17072018_C009g05849	763	852	445
MinSal-1389-A1-17072018_C009g05850	0	0	0
MinSal-1389-A1-17072018_C009g05851	0	0	0
MinSal-1389-A1-17072018_C009g05853	0	0	0
MinSal-1389-A1-17072018_C009g05854	0	0	0
MinSal-1389-A1-17072018_C009g05858	672	851	360
MinSal-1389-A1-17072018_C009g05859	288	322	120
MinSal-1389-A1-17072018_C009g05864	604	608	211
MinSal-1389-A1-17072018_C009g05865	27	13	5
MinSal-1389-A1-17072018_C009g05866	2582.12	2524.56	1382.98
MinSal-1389-A1-17072018_C009g05867	658	770	413
MinSal-1389-A1-17072018_C009g05868	0	0	0
MinSal-1389-A1-17072018_C009g05869	185	131	71
MinSal-1389-A1-17072018_C009g05870	225	368	137
MinSal-1389-A1-17072018_C009g05872	446	563	273
MinSal-1389-A1-17072018_C009g05873	1	0	1
MinSal-1389-A1-17072018_C009g05874	112	177	54
MinSal-1389-A1-17072018_C009g05875	4383	4444	1771
MinSal-1389-A1-17072018_C009g05876	0	0	0
MinSal-1389-A1-17072018_C009g05877	0	0	0
MinSal-1389-A1-17072018_C009g05878	0	0	0
MinSal-1389-A1-17072018_C009g05879	599	523	578
MinSal-1389-A1-17072018_C009g05880	822	965	586
MinSal-1389-A1-17072018_C009g05881	750	805	516
MinSal-1389-A1-17072018_C009g05882	1041	1348	578
MinSal-1389-A1-17072018_C009g05883	1275	1712	980
MinSal-1389-A1-17072018_C009g05884	0	0	0
MinSal-1389-A1-17072018_C009g05885	4233	4863	1855
MinSal-1389-A1-17072018_C009g05886	7489	9413	4289
MinSal-1389-A1-17072018_C009g05887	864	1096	408
MinSal-1389-A1-17072018_C009g05893	0	0	0
MinSal-1389-A1-17072018_C009g05894	117	151	95
MinSal-1389-A1-17072018_C009g05895	1181	866	777
MinSal-1389-A1-17072018_C009g05896	33	44	28
MinSal-1389-A1-17072018_C009g05897	2484	2900	1305
MinSal-1389-A1-17072018_C009g05899	3849	3929	2443
MinSal-1389-A1-17072018_C009g05900	944	948	633
MinSal-1389-A1-17072018_C009g05901	1428	962	950
MinSal-1389-A1-17072018_C009g05902	2585	2696	1443
MinSal-1389-A1-17072018_C009g05908	2877	3657	1779
MinSal-1389-A1-17072018_C009g05909	0	0	0
MinSal-1389-A1-17072018_C009g05910	9708	9068	5905
MinSal-1389-A1-17072018_C009g05911	903	1265	723
MinSal-1389-A1-17072018_C009g05914	218	265	125
MinSal-1389-A1-17072018_C009g05915	1397	1130	901
MinSal-1389-A1-17072018_C009g05916	0	0	0
MinSal-1389-A1-17072018_C009g05917	170	197	115
MinSal-1389-A1-17072018_C009g05919	784	760	582
MinSal-1389-A1-17072018_C009g05920	241	269	157
MinSal-1389-A1-17072018_C009g05921	1407	1604	762
MinSal-1389-A1-17072018_C009g05922	358	364	206
MinSal-1389-A1-17072018_C009g05923	0	0	0
MinSal-1389-A1-17072018_C009g05924	1450	1508	1022
MinSal-1389-A1-17072018_C009g05925	548	941	473
MinSal-1389-A1-17072018_C009g05926	1124	1267	528
MinSal-1389-A1-17072018_C009g05927	767	918	521
MinSal-1389-A1-17072018_C009g05928	76	76	41
MinSal-1389-A1-17072018_C009g05929	209	229	86
MinSal-1389-A1-17072018_C009g05933	1277	1502	715
MinSal-1389-A1-17072018_C009g05934	2891	3483	2086
MinSal-1389-A1-17072018_C009g05935	19443	17440	13168
MinSal-1389-A1-17072018_C009g05936	1613	2171	1044
MinSal-1389-A1-17072018_C009g05937	642	1358	381
MinSal-1389-A1-17072018_C009g05938	35	66	21
MinSal-1389-A1-17072018_C009g05939	597	604	424
MinSal-1389-A1-17072018_C009g05940	952	1119	648
MinSal-1389-A1-17072018_C009g05941	0	0	0
MinSal-1389-A1-17072018_C009g05945	1181	1557	513
MinSal-1389-A1-17072018_C009g05946	279	303	237
MinSal-1389-A1-17072018_C009g05947	3006	2824	1623
MinSal-1389-A1-17072018_C009g05948	677	541	336
MinSal-1389-A1-17072018_C009g05949	0	0	0
MinSal-1389-A1-17072018_C009g05954	0	0	0
MinSal-1389-A1-17072018_C009g05955	429	431	290
MinSal-1389-A1-17072018_C009g05956	104	109	89
MinSal-1389-A1-17072018_C009g05957	574	687	300
MinSal-1389-A1-17072018_C009g05958	0	0	1
MinSal-1389-A1-17072018_C009g05959	1068	1206	749
MinSal-1389-A1-17072018_C009g05960	0	0	0
MinSal-1389-A1-17072018_C009g05961	0	0	0
MinSal-1389-A1-17072018_C009g05963	169	279	128
MinSal-1389-A1-17072018_C009g05964	1217	1771	838
MinSal-1389-A1-17072018_C009g05965	0	0	0
MinSal-1389-A1-17072018_C009g05966	0	1	0
MinSal-1389-A1-17072018_C009g05967	2821	1882	2240
MinSal-1389-A1-17072018_C009g05969	340	388	206
MinSal-1389-A1-17072018_C009g05970	34	77	32
MinSal-1389-A1-17072018_C009g05971	36	49	25
MinSal-1389-A1-17072018_C009g05972	521	582	298
MinSal-1389-A1-17072018_C009g05973	316	423	181
MinSal-1389-A1-17072018_C009g05974	0	0	0
MinSal-1389-A1-17072018_C009g05975	443	541	213
MinSal-1389-A1-17072018_C009g05976	212	329	134
MinSal-1389-A1-17072018_C009g05977	1	0	0
MinSal-1389-A1-17072018_C009g05978	78	86	78
MinSal-1389-A1-17072018_C009g05979	229	243	88
MinSal-1389-A1-17072018_C009g05980	0	0	0
MinSal-1389-A1-17072018_C009g05981	384	394	257
MinSal-1389-A1-17072018_C009g05983	0	0	0
MinSal-1389-A1-17072018_C009g05984	325	341	117
MinSal-1389-A1-17072018_C009g05985	480	688	370
MinSal-1389-A1-17072018_C009g05986	920	1114	527
MinSal-1389-A1-17072018_C009g05987	447	536	282
MinSal-1389-A1-17072018_C009g05988	6	0	0
MinSal-1389-A1-17072018_C009g05990	634	734	451
MinSal-1389-A1-17072018_C009g05991	0	0	1
MinSal-1389-A1-17072018_C009g05992	0	0	0
MinSal-1389-A1-17072018_C009g05993	373	411	195
MinSal-1389-A1-17072018_C009g05994	0	0	0
MinSal-1389-A1-17072018_C009g05995	377	476	230
MinSal-1389-A1-17072018_C009g05996	1	0	1
MinSal-1389-A1-17072018_C009g05997	822	679	899
MinSal-1389-A1-17072018_C009g05998	966	847	798
MinSal-1389-A1-17072018_C009g05999	1817	2217	797
MinSal-1389-A1-17072018_C009g06000	257	387	152
MinSal-1389-A1-17072018_C009g06001	341	379	201
MinSal-1389-A1-17072018_C009g06002	1619	2677	983
MinSal-1389-A1-17072018_C009g06003	0	0	0
MinSal-1389-A1-17072018_C009g06004	1	0	0
MinSal-1389-A1-17072018_C009g06005	0	5	0
MinSal-1389-A1-17072018_C009g06006	0	0	0
MinSal-1389-A1-17072018_C009g06007	4365	5403	2234
MinSal-1389-A1-17072018_C009g06008	3150	2543	1850
MinSal-1389-A1-17072018_C009g06009	0	0	0
MinSal-1389-A1-17072018_C009g06012	2633	3301	814
MinSal-1389-A1-17072018_C009g06014	0	0	0
MinSal-1389-A1-17072018_C009g06015	453	742	213
MinSal-1389-A1-17072018_C009g06016	1354	1204	848
MinSal-1389-A1-17072018_C009g06019	448	447	215
MinSal-1389-A1-17072018_C009g06020	1270	1655	780
MinSal-1389-A1-17072018_C009g06021	0	1	0
MinSal-1389-A1-17072018_C009g06022	0	0	0
MinSal-1389-A1-17072018_C009g06023	4156	4639	2210
MinSal-1389-A1-17072018_C009g06024	87	115	41
MinSal-1389-A1-17072018_C009g06025	659	718	599
MinSal-1389-A1-17072018_C009g06026	2785	3255	1371
MinSal-1389-A1-17072018_C009g06027	34	48	7
MinSal-1389-A1-17072018_C009g06028	1366	1496	734
MinSal-1389-A1-17072018_C009g06029	604	891	340
MinSal-1389-A1-17072018_C009g06030	430	345	307
MinSal-1389-A1-17072018_C009g06032	150	169	56
MinSal-1389-A1-17072018_C009g06034	2577	1376	1188
MinSal-1389-A1-17072018_C009g06035	421	402	172
MinSal-1389-A1-17072018_C009g06037	2069	2649	1527
MinSal-1389-A1-17072018_C009g06040	3195.65	2552.64	1617.15
MinSal-1389-A1-17072018_C009g06041	2	3	5
MinSal-1389-A1-17072018_C009g06042	0	0	0
MinSal-1389-A1-17072018_C009g06044	2620	3061	1675
MinSal-1389-A1-17072018_C009g06045	374	387	292
MinSal-1389-A1-17072018_C009g06046	0	1	0
MinSal-1389-A1-17072018_C009g06047	318	204	125
MinSal-1389-A1-17072018_C009g06048	3181	2685	1462
