gene	genename	chr	start	end
MvSl-1064-A1-R4_MC05-3g06556	MvSl-1064-A1-R4_MC05-3	Chr05	362772	365087
MvSl-1064-A1-R4_MC05-3g06557	MvSl-1064-A1-R4_MC05-3	Chr05	363928	365005
MvSl-1064-A1-R4_MC05-3g06558	MvSl-1064-A1-R4_MC05-3	Chr05	364749	365712
MvSl-1064-A1-R4_MC05-3g06559	MvSl-1064-A1-R4_MC05-3	Chr05	365170	367655
MvSl-1064-A1-R4_MC05-3g06560	MvSl-1064-A1-R4_MC05-3	Chr05	365465	366358
MvSl-1064-A1-R4_MC05-3g06561	MvSl-1064-A1-R4_MC05-3	Chr05	366452	367138
MvSl-1064-A1-R4_MC05-3g06562	MvSl-1064-A1-R4_MC05-3	Chr05	366721	366906
MvSl-1064-A1-R4_MC05-3g06563	MvSl-1064-A1-R4_MC05-3	Chr05	367400	368820
MvSl-1064-A1-R4_MC05-3g06564	MvSl-1064-A1-R4_MC05-3	Chr05	367468	367995
MvSl-1064-A1-R4_MC05-3g06565	MvSl-1064-A1-R4_MC05-3	Chr05	368076	370028
MvSl-1064-A1-R4_MC05-3g06566	MvSl-1064-A1-R4_MC05-3	Chr05	368522	370604
MvSl-1064-A1-R4_MC05-3g06567	MvSl-1064-A1-R4_MC05-3	Chr05	368869	369643
MvSl-1064-A1-R4_MC05-3g06568	MvSl-1064-A1-R4_MC05-3	Chr05	370681	372690
MvSl-1064-A1-R4_MC05-3g06569	MvSl-1064-A1-R4_MC05-3	Chr05	371133	373285
MvSl-1064-A1-R4_MC05-3g06570	MvSl-1064-A1-R4_MC05-3	Chr05	371497	371910
MvSl-1064-A1-R4_MC05-3g06571	MvSl-1064-A1-R4_MC05-3	Chr05	371977	372241
MvSl-1064-A1-R4_MC05-3g06572	MvSl-1064-A1-R4_MC05-3	Chr05	372360	377356
MvSl-1064-A1-R4_MC05-3g06573	MvSl-1064-A1-R4_MC05-3	Chr05	373449	375566
MvSl-1064-A1-R4_MC05-3g06574	MvSl-1064-A1-R4_MC05-3	Chr05	373769	375213
MvSl-1064-A1-R4_MC05-3g06575	MvSl-1064-A1-R4_MC05-3	Chr05	375846	376370
MvSl-1064-A1-R4_MC05-3g06576	MvSl-1064-A1-R4_MC05-3	Chr05	376565	379597
MvSl-1064-A1-R4_MC05-3g06577	MvSl-1064-A1-R4_MC05-3	Chr05	376604	378891
MvSl-1064-A1-R4_MC05-3g06578	MvSl-1064-A1-R4_MC05-3	Chr05	378486	379522
MvSl-1064-A1-R4_MC05-3g06579	MvSl-1064-A1-R4_MC05-3	Chr05	379624	382364
MvSl-1064-A1-R4_MC05-3g06580	MvSl-1064-A1-R4_MC05-3	Chr05	380311	382461
MvSl-1064-A1-R4_MC05-3g06581	MvSl-1064-A1-R4_MC05-3	Chr05	382274	382541
MvSl-1064-A1-R4_MC05-3g06582	MvSl-1064-A1-R4_MC05-3	Chr05	382624	383866
MvSl-1064-A1-R4_MC05-3g06583	MvSl-1064-A1-R4_MC05-3	Chr05	382756	384578
MvSl-1064-A1-R4_MC05-3g06584	MvSl-1064-A1-R4_MC05-3	Chr05	382878	383479
MvSl-1064-A1-R4_MC05-3g06585	MvSl-1064-A1-R4_MC05-3	Chr05	383910	384125
MvSl-1064-A1-R4_MC05-3g06586	MvSl-1064-A1-R4_MC05-3	Chr05	384235	384444
MvSl-1064-A1-R4_MC05-3g06587	MvSl-1064-A1-R4_MC05-3	Chr05	384529	385998
MvSl-1064-A1-R4_MC05-3g06588	MvSl-1064-A1-R4_MC05-3	Chr05	384599	384790
MvSl-1064-A1-R4_MC05-3g06589	MvSl-1064-A1-R4_MC05-3	Chr05	385034	387921
MvSl-1064-A1-R4_MC05-3g06590	MvSl-1064-A1-R4_MC05-3	Chr05	385196	387342
MvSl-1064-A1-R4_MC05-3g06591	MvSl-1064-A1-R4_MC05-3	Chr05	387240	388772
MvSl-1064-A1-R4_MC05-3g06592	MvSl-1064-A1-R4_MC05-3	Chr05	387538	388360
MvSl-1064-A1-R4_MC05-3g06593	MvSl-1064-A1-R4_MC05-3	Chr05	388304	389480
MvSl-1064-A1-R4_MC05-3g06594	MvSl-1064-A1-R4_MC05-3	Chr05	388421	388795
MvSl-1064-A1-R4_MC05-3g06595	MvSl-1064-A1-R4_MC05-3	Chr05	388859	392323
MvSl-1064-A1-R4_MC05-3g06596	MvSl-1064-A1-R4_MC05-3	Chr05	389501	390486
MvSl-1064-A1-R4_MC05-3g06597	MvSl-1064-A1-R4_MC05-3	Chr05	390272	393020
MvSl-1064-A1-R4_MC05-3g06598	MvSl-1064-A1-R4_MC05-3	Chr05	390960	392807
MvSl-1064-A1-R4_MC05-3g06599	MvSl-1064-A1-R4_MC05-3	Chr05	392382	395244
MvSl-1064-A1-R4_MC05-3g06600	MvSl-1064-A1-R4_MC05-3	Chr05	393243	394913
MvSl-1064-A1-R4_MC05-3g06601	MvSl-1064-A1-R4_MC05-3	Chr05	393297	394826
MvSl-1064-A1-R4_MC05-3g06602	MvSl-1064-A1-R4_MC05-3	Chr05	394942	396910
MvSl-1064-A1-R4_MC05-3g06603	MvSl-1064-A1-R4_MC05-3	Chr05	395090	397109
MvSl-1064-A1-R4_MC05-3g06604	MvSl-1064-A1-R4_MC05-3	Chr05	395395	397813
MvSl-1064-A1-R4_MC05-3g06605	MvSl-1064-A1-R4_MC05-3	Chr05	397319	397685
MvSl-1064-A1-R4_MC05-3g06606	MvSl-1064-A1-R4_MC05-3	Chr05	397879	402225
MvSl-1064-A1-R4_MC05-3g06607	MvSl-1064-A1-R4_MC05-3	Chr05	398173	402938
MvSl-1064-A1-R4_MC05-3g06608	MvSl-1064-A1-R4_MC05-3	Chr05	398756	401241
MvSl-1064-A1-R4_MC05-3g06609	MvSl-1064-A1-R4_MC05-3	Chr05	401727	405711
MvSl-1064-A1-R4_MC05-3g06610	MvSl-1064-A1-R4_MC05-3	Chr05	402531	404384
MvSl-1064-A1-R4_MC05-3g06611	MvSl-1064-A1-R4_MC05-3	Chr05	403895	407398
MvSl-1064-A1-R4_MC05-3g06612	MvSl-1064-A1-R4_MC05-3	Chr05	404459	404647
MvSl-1064-A1-R4_MC05-3g06613	MvSl-1064-A1-R4_MC05-3	Chr05	404802	406464
MvSl-1064-A1-R4_MC05-3g06614	MvSl-1064-A1-R4_MC05-3	Chr05	406553	408566
MvSl-1064-A1-R4_MC05-3g06615	MvSl-1064-A1-R4_MC05-3	Chr05	407898	411193
MvSl-1064-A1-R4_MC05-3g06616	MvSl-1064-A1-R4_MC05-3	Chr05	408783	411077
MvSl-1064-A1-R4_MC05-3g06617	MvSl-1064-A1-R4_MC05-3	Chr05	408810	410930
MvSl-1064-A1-R4_MC05-3g06618	MvSl-1064-A1-R4_MC05-3	Chr05	411233	413467
MvSl-1064-A1-R4_MC05-3g06619	MvSl-1064-A1-R4_MC05-3	Chr05	411323	414193
MvSl-1064-A1-R4_MC05-3g06620	MvSl-1064-A1-R4_MC05-3	Chr05	411797	413563
MvSl-1064-A1-R4_MC05-3g06621	MvSl-1064-A1-R4_MC05-3	Chr05	413850	416642
MvSl-1064-A1-R4_MC05-3g06622	MvSl-1064-A1-R4_MC05-3	Chr05	414175	417288
MvSl-1064-A1-R4_MC05-3g06623	MvSl-1064-A1-R4_MC05-3	Chr05	414623	416637
MvSl-1064-A1-R4_MC05-3g06624	MvSl-1064-A1-R4_MC05-3	Chr05	416695	416932
MvSl-1064-A1-R4_MC05-3g06625	MvSl-1064-A1-R4_MC05-3	Chr05	416979	420899
MvSl-1064-A1-R4_MC05-3g06626	MvSl-1064-A1-R4_MC05-3	Chr05	417404	418141
MvSl-1064-A1-R4_MC05-3g06627	MvSl-1064-A1-R4_MC05-3	Chr05	417405	422970
MvSl-1064-A1-R4_MC05-3g06628	MvSl-1064-A1-R4_MC05-3	Chr05	418341	418631
MvSl-1064-A1-R4_MC05-3g06629	MvSl-1064-A1-R4_MC05-3	Chr05	419259	423687
MvSl-1064-A1-R4_MC05-3g06630	MvSl-1064-A1-R4_MC05-3	Chr05	421319	424636
MvSl-1064-A1-R4_MC05-3g06631	MvSl-1064-A1-R4_MC05-3	Chr05	423498	427765
MvSl-1064-A1-R4_MC05-3g06632	MvSl-1064-A1-R4_MC05-3	Chr05	424217	425483
MvSl-1064-A1-R4_MC05-3g06633	MvSl-1064-A1-R4_MC05-3	Chr05	424940	425569
MvSl-1064-A1-R4_MC05-3g06634	MvSl-1064-A1-R4_MC05-3	Chr05	425748	427299
MvSl-1064-A1-R4_MC05-3g06635	MvSl-1064-A1-R4_MC05-3	Chr05	425831	429794
MvSl-1064-A1-R4_MC05-3g06636	MvSl-1064-A1-R4_MC05-3	Chr05	427455	428733
MvSl-1064-A1-R4_MC05-3g06637	MvSl-1064-A1-R4_MC05-3	Chr05	428530	432511
MvSl-1064-A1-R4_MC05-3g06638	MvSl-1064-A1-R4_MC05-3	Chr05	429112	430851
MvSl-1064-A1-R4_MC05-3g06639	MvSl-1064-A1-R4_MC05-3	Chr05	430082	430669
MvSl-1064-A1-R4_MC05-3g06640	MvSl-1064-A1-R4_MC05-3	Chr05	431230	435259
MvSl-1064-A1-R4_MC05-3g06641	MvSl-1064-A1-R4_MC05-3	Chr05	431423	431687
MvSl-1064-A1-R4_MC05-3g06642	MvSl-1064-A1-R4_MC05-3	Chr05	431748	436637
MvSl-1064-A1-R4_MC05-3g06643	MvSl-1064-A1-R4_MC05-3	Chr05	432704	434170
MvSl-1064-A1-R4_MC05-3g06644	MvSl-1064-A1-R4_MC05-3	Chr05	434871	435056
MvSl-1064-A1-R4_MC05-3g06645	MvSl-1064-A1-R4_MC05-3	Chr05	435465	435886
MvSl-1064-A1-R4_MC05-3g06646	MvSl-1064-A1-R4_MC05-3	Chr05	435750	436116
MvSl-1064-A1-R4_MC05-3g06647	MvSl-1064-A1-R4_MC05-3	Chr05	436076	439384
MvSl-1064-A1-R4_MC05-3g06648	MvSl-1064-A1-R4_MC05-3	Chr05	436243	437137
MvSl-1064-A1-R4_MC05-3g06649	MvSl-1064-A1-R4_MC05-3	Chr05	437399	437725
MvSl-1064-A1-R4_MC05-3g06650	MvSl-1064-A1-R4_MC05-3	Chr05	437410	437958
MvSl-1064-A1-R4_MC05-3g06651	MvSl-1064-A1-R4_MC05-3	Chr05	437911	438921
MvSl-1064-A1-R4_MC05-3g06652	MvSl-1064-A1-R4_MC05-3	Chr05	438515	440623
MvSl-1064-A1-R4_MC05-3g06653	MvSl-1064-A1-R4_MC05-3	Chr05	439182	441029
MvSl-1064-A1-R4_MC05-3g06654	MvSl-1064-A1-R4_MC05-3	Chr05	439484	443148
MvSl-1064-A1-R4_MC05-3g06655	MvSl-1064-A1-R4_MC05-3	Chr05	441553	444970
MvSl-1064-A1-R4_MC05-3g06656	MvSl-1064-A1-R4_MC05-3	Chr05	441925	442550
MvSl-1064-A1-R4_MC05-3g06657	MvSl-1064-A1-R4_MC05-3	Chr05	443288	445358
MvSl-1064-A1-R4_MC05-3g06658	MvSl-1064-A1-R4_MC05-3	Chr05	443640	445950
MvSl-1064-A1-R4_MC05-3g06659	MvSl-1064-A1-R4_MC05-3	Chr05	445241	446811
MvSl-1064-A1-R4_MC05-3g06660	MvSl-1064-A1-R4_MC05-3	Chr05	445600	447241
MvSl-1064-A1-R4_MC05-3g06661	MvSl-1064-A1-R4_MC05-3	Chr05	446983	449068
MvSl-1064-A1-R4_MC05-3g06662	MvSl-1064-A1-R4_MC05-3	Chr05	447524	451858
MvSl-1064-A1-R4_MC05-3g06663	MvSl-1064-A1-R4_MC05-3	Chr05	450706	453741
MvSl-1064-A1-R4_MC05-3g06664	MvSl-1064-A1-R4_MC05-3	Chr05	452406	457013
MvSl-1064-A1-R4_MC05-3g06665	MvSl-1064-A1-R4_MC05-3	Chr05	453964	455723
MvSl-1064-A1-R4_MC05-3g06666	MvSl-1064-A1-R4_MC05-3	Chr05	456777	459250
MvSl-1064-A1-R4_MC05-3g06667	MvSl-1064-A1-R4_MC05-3	Chr05	457113	457541
MvSl-1064-A1-R4_MC05-3g06668	MvSl-1064-A1-R4_MC05-3	Chr05	457671	459527
MvSl-1064-A1-R4_MC05-3g06669	MvSl-1064-A1-R4_MC05-3	Chr05	459849	463932
MvSl-1064-A1-R4_MC05-3g06670	MvSl-1064-A1-R4_MC05-3	Chr05	461089	462001
MvSl-1064-A1-R4_MC05-3g06671	MvSl-1064-A1-R4_MC05-3	Chr05	463784	466439
MvSl-1064-A1-R4_MC05-3g06672	MvSl-1064-A1-R4_MC05-3	Chr05	464014	467043
MvSl-1064-A1-R4_MC05-3g06673	MvSl-1064-A1-R4_MC05-3	Chr05	466715	467889
MvSl-1064-A1-R4_MC05-3g06674	MvSl-1064-A1-R4_MC05-3	Chr05	467452	471463
MvSl-1064-A1-R4_MC05-3g06675	MvSl-1064-A1-R4_MC05-3	Chr05	468213	469702
MvSl-1064-A1-R4_MC05-3g06676	MvSl-1064-A1-R4_MC05-3	Chr05	469857	471855
MvSl-1064-A1-R4_MC05-3g06677	MvSl-1064-A1-R4_MC05-3	Chr05	471871	479083
MvSl-1064-A1-R4_MC05-3g06678	MvSl-1064-A1-R4_MC05-3	Chr05	472268	474746
MvSl-1064-A1-R4_MC05-3g06679	MvSl-1064-A1-R4_MC05-3	Chr05	474948	478681
MvSl-1064-A1-R4_MC05-3g06680	MvSl-1064-A1-R4_MC05-3	Chr05	479078	481981
MvSl-1064-A1-R4_MC05-3g06681	MvSl-1064-A1-R4_MC05-3	Chr05	479604	487189
MvSl-1064-A1-R4_MC05-3g06682	MvSl-1064-A1-R4_MC05-3	Chr05	482581	484254
MvSl-1064-A1-R4_MC05-3g06683	MvSl-1064-A1-R4_MC05-3	Chr05	484551	488018
MvSl-1064-A1-R4_MC05-3g06684	MvSl-1064-A1-R4_MC05-3	Chr05	487350	489806
MvSl-1064-A1-R4_MC05-3g06685	MvSl-1064-A1-R4_MC05-3	Chr05	488389	491607
MvSl-1064-A1-R4_MC05-3g06686	MvSl-1064-A1-R4_MC05-3	Chr05	491937	493300
MvSl-1064-A1-R4_MC05-3g06687	MvSl-1064-A1-R4_MC05-3	Chr05	493984	496294
MvSl-1064-A1-R4_MC05-3g06688	MvSl-1064-A1-R4_MC05-3	Chr05	496752	501630
MvSl-1064-A1-R4_MC05-3g06689	MvSl-1064-A1-R4_MC05-3	Chr05	502538	504651
MvSl-1064-A1-R4_MC05-3g06690	MvSl-1064-A1-R4_MC05-3	Chr05	505421	508304
MvSl-1064-A1-R4_MC05-3g06691	MvSl-1064-A1-R4_MC05-3	Chr05	508769	510682
MvSl-1064-A1-R4_MC05-3g06692	MvSl-1064-A1-R4_MC05-3	Chr05	511045	511377
MvSl-1064-A1-R4_MC05-3g06693	MvSl-1064-A1-R4_MC05-3	Chr05	511460	511929
MvSl-1064-A1-R4_MC05-3g06694	MvSl-1064-A1-R4_MC05-3	Chr05	511981	514729
MvSl-1064-A1-R4_MC05-3g06695	MvSl-1064-A1-R4_MC05-3	Chr05	516154	516341
MvSl-1064-A1-R4_MC05-3g06697	MvSl-1064-A1-R4_MC05-3	Chr05	520760	521041
MvSl-1064-A1-R4_MC05-3g06698	MvSl-1064-A1-R4_MC05-3	Chr05	522388	524515
MvSl-1064-A1-R4_MC05-3g06699	MvSl-1064-A1-R4_MC05-3	Chr05	524885	526193
MvSl-1064-A1-R4_MC05-3g06700	MvSl-1064-A1-R4_MC05-3	Chr05	526629	528399
MvSl-1064-A1-R4_MC05-3g06701	MvSl-1064-A1-R4_MC05-3	Chr05	528784	530447
MvSl-1064-A1-R4_MC05-3g06702	MvSl-1064-A1-R4_MC05-3	Chr05	530627	532202
MvSl-1064-A1-R4_MC05-3g06703	MvSl-1064-A1-R4_MC05-3	Chr05	532647	536288
MvSl-1064-A1-R4_MC05-3g06704	MvSl-1064-A1-R4_MC05-3	Chr05	536697	538150
MvSl-1064-A1-R4_MC05-3g06705	MvSl-1064-A1-R4_MC05-3	Chr05	538738	540256
MvSl-1064-A1-R4_MC05-3g06706	MvSl-1064-A1-R4_MC05-3	Chr05	540661	543695
MvSl-1064-A1-R4_MC05-3g06707	MvSl-1064-A1-R4_MC05-3	Chr05	545452	548170
MvSl-1064-A1-R4_MC05-3g06708	MvSl-1064-A1-R4_MC05-3	Chr05	550089	551456
MvSl-1064-A1-R4_MC05-3g06709	MvSl-1064-A1-R4_MC05-3	Chr05	552008	554218
MvSl-1064-A1-R4_MC05-3g06710	MvSl-1064-A1-R4_MC05-3	Chr05	554553	558068
MvSl-1064-A1-R4_MC05-3g06711	MvSl-1064-A1-R4_MC05-3	Chr05	559460	562452
MvSl-1064-A1-R4_MC05-3g06712	MvSl-1064-A1-R4_MC05-3	Chr05	562822	565276
MvSl-1064-A1-R4_MC05-3g06713	MvSl-1064-A1-R4_MC05-3	Chr05	565851	570084
MvSl-1064-A1-R4_MC05-3g06714	MvSl-1064-A1-R4_MC05-3	Chr05	570775	573094
MvSl-1064-A1-R4_MC05-3g06715	MvSl-1064-A1-R4_MC05-3	Chr05	573354	575780
MvSl-1064-A1-R4_MC05-3g06716	MvSl-1064-A1-R4_MC05-3	Chr05	576192	576804
MvSl-1064-A1-R4_MC05-3g06717	MvSl-1064-A1-R4_MC05-3	Chr05	577166	578895
MvSl-1064-A1-R4_MC05-3g06718	MvSl-1064-A1-R4_MC05-3	Chr05	579005	579661
MvSl-1064-A1-R4_MC05-3g06719	MvSl-1064-A1-R4_MC05-3	Chr05	580551	583342
MvSl-1064-A1-R4_MC05-3g06720	MvSl-1064-A1-R4_MC05-3	Chr05	583584	585022
MvSl-1064-A1-R4_MC05-3g06721	MvSl-1064-A1-R4_MC05-3	Chr05	585297	587301
MvSl-1064-A1-R4_MC05-3g06722	MvSl-1064-A1-R4_MC05-3	Chr05	587469	588197
MvSl-1064-A1-R4_MC05-3g06723	MvSl-1064-A1-R4_MC05-3	Chr05	589360	591904
MvSl-1064-A1-R4_MC05-3g06724	MvSl-1064-A1-R4_MC05-3	Chr05	592514	594655
MvSl-1064-A1-R4_MC05-3g06725	MvSl-1064-A1-R4_MC05-3	Chr05	595011	595436
MvSl-1064-A1-R4_MC05-3g06726	MvSl-1064-A1-R4_MC05-3	Chr05	596865	598127
MvSl-1064-A1-R4_MC05-3g06727	MvSl-1064-A1-R4_MC05-3	Chr05	598583	599962
MvSl-1064-A1-R4_MC05-3g06728	MvSl-1064-A1-R4_MC05-3	Chr05	600059	602617
MvSl-1064-A1-R4_MC05-3g06729	MvSl-1064-A1-R4_MC05-3	Chr05	603562	605741
MvSl-1064-A1-R4_MC05-3g06730	MvSl-1064-A1-R4_MC05-3	Chr05	606004	610256
MvSl-1064-A1-R4_MC05-3g06731	MvSl-1064-A1-R4_MC05-3	Chr05	610897	612741
MvSl-1064-A1-R4_MC05-3g06732	MvSl-1064-A1-R4_MC05-3	Chr05	612821	613750
MvSl-1064-A1-R4_MC05-3g06733	MvSl-1064-A1-R4_MC05-3	Chr05	614127	620395
MvSl-1064-A1-R4_MC05-3g06734	MvSl-1064-A1-R4_MC05-3	Chr05	621592	622641
MvSl-1064-A1-R4_MC05-3g06735	MvSl-1064-A1-R4_MC05-3	Chr05	623804	624999
MvSl-1064-A1-R4_MC05-3g06736	MvSl-1064-A1-R4_MC05-3	Chr05	626538	627016
MvSl-1064-A1-R4_MC05-3g06737	MvSl-1064-A1-R4_MC05-3	Chr05	627536	629738
MvSl-1064-A1-R4_MC05-3g06738	MvSl-1064-A1-R4_MC05-3	Chr05	630141	632459
MvSl-1064-A1-R4_MC05-3g06739	MvSl-1064-A1-R4_MC05-3	Chr05	632784	634814
MvSl-1064-A1-R4_MC05-3g06740	MvSl-1064-A1-R4_MC05-3	Chr05	635670	639016
MvSl-1064-A1-R4_MC05-3g06741	MvSl-1064-A1-R4_MC05-3	Chr05	639490	640749
MvSl-1064-A1-R4_MC05-3g06742	MvSl-1064-A1-R4_MC05-3	Chr05	641584	643129
MvSl-1064-A1-R4_MC05-3g06744	MvSl-1064-A1-R4_MC05-3	Chr05	643826	644137
MvSl-1064-A1-R4_MC05-3g06745	MvSl-1064-A1-R4_MC05-3	Chr05	644269	645882
MvSl-1064-A1-R4_MC05-3g06747	MvSl-1064-A1-R4_MC05-3	Chr05	646574	647530
MvSl-1064-A1-R4_MC05-3g06748	MvSl-1064-A1-R4_MC05-3	Chr05	648490	650622
MvSl-1064-A1-R4_MC05-3g06749	MvSl-1064-A1-R4_MC05-3	Chr05	651613	654637
MvSl-1064-A1-R4_MC05-3g06750	MvSl-1064-A1-R4_MC05-3	Chr05	655753	656997
MvSl-1064-A1-R4_MC05-3g06751	MvSl-1064-A1-R4_MC05-3	Chr05	657231	661261
MvSl-1064-A1-R4_MC05-3g06752	MvSl-1064-A1-R4_MC05-3	Chr05	661699	663680
MvSl-1064-A1-R4_MC05-3g06753	MvSl-1064-A1-R4_MC05-3	Chr05	664553	665083
MvSl-1064-A1-R4_MC05-3g06754	MvSl-1064-A1-R4_MC05-3	Chr05	665180	665842
MvSl-1064-A1-R4_MC05-3g06755	MvSl-1064-A1-R4_MC05-3	Chr05	665926	667018
MvSl-1064-A1-R4_MC05-3g06756	MvSl-1064-A1-R4_MC05-3	Chr05	667116	668369
MvSl-1064-A1-R4_MC05-3g06757	MvSl-1064-A1-R4_MC05-3	Chr05	668583	672520
MvSl-1064-A1-R4_MC05-3g06758	MvSl-1064-A1-R4_MC05-3	Chr05	672886	674189
MvSl-1064-A1-R4_MC05-3g06759	MvSl-1064-A1-R4_MC05-3	Chr05	674463	674890
MvSl-1064-A1-R4_MC05-3g06760	MvSl-1064-A1-R4_MC05-3	Chr05	675234	676111
MvSl-1064-A1-R4_MC05-3g06761	MvSl-1064-A1-R4_MC05-3	Chr05	677213	677974
MvSl-1064-A1-R4_MC05-3g06762	MvSl-1064-A1-R4_MC05-3	Chr05	678955	679667
MvSl-1064-A1-R4_MC05-3g06763	MvSl-1064-A1-R4_MC05-3	Chr05	680020	681377
MvSl-1064-A1-R4_MC05-3g06764	MvSl-1064-A1-R4_MC05-3	Chr05	681630	682850
MvSl-1064-A1-R4_MC05-3g06765	MvSl-1064-A1-R4_MC05-3	Chr05	683679	686590
MvSl-1064-A1-R4_MC05-3g06766	MvSl-1064-A1-R4_MC05-3	Chr05	687412	690448
MvSl-1064-A1-R4_MC05-3g06767	MvSl-1064-A1-R4_MC05-3	Chr05	690646	696840
MvSl-1064-A1-R4_MC05-3g06768	MvSl-1064-A1-R4_MC05-3	Chr05	697093	700034
MvSl-1064-A1-R4_MC05-3g06769	MvSl-1064-A1-R4_MC05-3	Chr05	701840	703070
MvSl-1064-A1-R4_MC05-3g06770	MvSl-1064-A1-R4_MC05-3	Chr05	704303	704602
MvSl-1064-A1-R4_MC05-3g06771	MvSl-1064-A1-R4_MC05-3	Chr05	704968	705368
MvSl-1064-A1-R4_MC05-3g06772	MvSl-1064-A1-R4_MC05-3	Chr05	706370	708998
MvSl-1064-A1-R4_MC05-3g06773	MvSl-1064-A1-R4_MC05-3	Chr05	709139	711599
MvSl-1064-A1-R4_MC05-3g06774	MvSl-1064-A1-R4_MC05-3	Chr05	712301	715864
MvSl-1064-A1-R4_MC05-3g06775	MvSl-1064-A1-R4_MC05-3	Chr05	716780	718382
MvSl-1064-A1-R4_MC05-3g06776	MvSl-1064-A1-R4_MC05-3	Chr05	718947	722442
MvSl-1064-A1-R4_MC05-3g06777	MvSl-1064-A1-R4_MC05-3	Chr05	722958	723609
MvSl-1064-A1-R4_MC05-3g06778	MvSl-1064-A1-R4_MC05-3	Chr05	723817	725663
MvSl-1064-A1-R4_MC05-3g06779	MvSl-1064-A1-R4_MC05-3	Chr05	725839	728600
MvSl-1064-A1-R4_MC05-3g06780	MvSl-1064-A1-R4_MC05-3	Chr05	729769	730473
MvSl-1064-A1-R4_MC05-3g06781	MvSl-1064-A1-R4_MC05-3	Chr05	731117	732553
MvSl-1064-A1-R4_MC05-3g06782	MvSl-1064-A1-R4_MC05-3	Chr05	733263	737378
MvSl-1064-A1-R4_MC05-3g06783	MvSl-1064-A1-R4_MC05-3	Chr05	738623	739170
MvSl-1064-A1-R4_MC05-3g06784	MvSl-1064-A1-R4_MC05-3	Chr05	739729	740921
MvSl-1064-A1-R4_MC05-3g06785	MvSl-1064-A1-R4_MC05-3	Chr05	743181	744246
MvSl-1064-A1-R4_MC05-3g06786	MvSl-1064-A1-R4_MC05-3	Chr05	746193	746538
MvSl-1064-A1-R4_MC05-3g06787	MvSl-1064-A1-R4_MC05-3	Chr05	747349	748648
MvSl-1064-A1-R4_MC05-3g06788	MvSl-1064-A1-R4_MC05-3	Chr05	748841	749627
MvSl-1064-A1-R4_MC05-3g06789	MvSl-1064-A1-R4_MC05-3	Chr05	749712	750540
MvSl-1064-A1-R4_MC05-3g06790	MvSl-1064-A1-R4_MC05-3	Chr05	751088	751612
MvSl-1064-A1-R4_MC05-3g06791	MvSl-1064-A1-R4_MC05-3	Chr05	752184	752578
MvSl-1064-A1-R4_MC05-3g06792	MvSl-1064-A1-R4_MC05-3	Chr05	753339	755805
MvSl-1064-A1-R4_MC05-3g06793	MvSl-1064-A1-R4_MC05-3	Chr05	757920	758102
MvSl-1064-A1-R4_MC05-3g06795	MvSl-1064-A1-R4_MC05-3	Chr05	760971	761636
MvSl-1064-A1-R4_MC05-3g06796	MvSl-1064-A1-R4_MC05-3	Chr05	762214	763398
MvSl-1064-A1-R4_MC05-3g06797	MvSl-1064-A1-R4_MC05-3	Chr05	764146	767025
MvSl-1064-A1-R4_MC05-3g06798	MvSl-1064-A1-R4_MC05-3	Chr05	768360	768584
MvSl-1064-A1-R4_MC05-3g06799	MvSl-1064-A1-R4_MC05-3	Chr05	769590	771705
MvSl-1064-A1-R4_MC05-3g06800	MvSl-1064-A1-R4_MC05-3	Chr05	772111	772407
MvSl-1064-A1-R4_MC05-3g06801	MvSl-1064-A1-R4_MC05-3	Chr05	773640	775738
MvSl-1064-A1-R4_MC05-3g06802	MvSl-1064-A1-R4_MC05-3	Chr05	776854	777319
MvSl-1064-A1-R4_MC05-3g06803	MvSl-1064-A1-R4_MC05-3	Chr05	777425	778069
MvSl-1064-A1-R4_MC05-3g06804	MvSl-1064-A1-R4_MC05-3	Chr05	778711	778905
MvSl-1064-A1-R4_MC05-3g06805	MvSl-1064-A1-R4_MC05-3	Chr05	780530	781835
MvSl-1064-A1-R4_MC05-3g06806	MvSl-1064-A1-R4_MC05-3	Chr05	782562	783799
MvSl-1064-A1-R4_MC05-3g06807	MvSl-1064-A1-R4_MC05-3	Chr05	785067	785546
MvSl-1064-A1-R4_MC05-3g06808	MvSl-1064-A1-R4_MC05-3	Chr05	785985	787893
MvSl-1064-A1-R4_MC05-3g06809	MvSl-1064-A1-R4_MC05-3	Chr05	788149	789229
MvSl-1064-A1-R4_MC05-3g06811	MvSl-1064-A1-R4_MC05-3	Chr05	792258	794243
MvSl-1064-A1-R4_MC05-3g06812	MvSl-1064-A1-R4_MC05-3	Chr05	794377	794667
MvSl-1064-A1-R4_MC05-3g06813	MvSl-1064-A1-R4_MC05-3	Chr05	795401	798228
MvSl-1064-A1-R4_MC05-3g06815	MvSl-1064-A1-R4_MC05-3	Chr05	801056	801444
MvSl-1064-A1-R4_MC05-3g06817	MvSl-1064-A1-R4_MC05-3	Chr05	804358	804838
MvSl-1064-A1-R4_MC05-3g06818	MvSl-1064-A1-R4_MC05-3	Chr05	805757	810935
MvSl-1064-A1-R4_MC05-3g06819	MvSl-1064-A1-R4_MC05-3	Chr05	811284	814077
MvSl-1064-A1-R4_MC05-3g06820	MvSl-1064-A1-R4_MC05-3	Chr05	814402	817095
MvSl-1064-A1-R4_MC05-3g06821	MvSl-1064-A1-R4_MC05-3	Chr05	817253	818315
