gene A1 A2 location chr start end log2FC intron_nr mean sum group ave_count
MvSl-1064-A1-R4_MC04-1g05579 8.55986685644811 8.55612300974805 MvSl-1064-A1-R4_MC04-1 Chr04 722512 722826 0.032474415 4 720736 87.5 NONDE 8.55799
MvSl-1064-A1-R4_MC04-1g05582 7.07397137147163 6.9292326319229 MvSl-1064-A1-R4_MC04-1 Chr04 727384 728659 -0.203672538 4 723607 86.75 NONDE 7.0016
MvSl-1064-A1-R4_MC04-1g05583 2.61253275089402 1.74168234805868 MvSl-1064-A1-R4_MC04-1 Chr04 729143 731245 0.070627108 3 725932 73.3333 NONDE 2.17711
MvSl-1064-A1-R4_MC04-1g05584 6.19628257478077 6.47647178979549 MvSl-1064-A1-R4_MC04-1 Chr04 731894 733981 0.081490542 4 728521 110.5 NONDE 6.33638
MvSl-1064-A1-R4_MC04-1g05585 8.1985081426504 8.20772703438092 MvSl-1064-A1-R4_MC04-1 Chr04 734532 735448 0.127416456 7 729356 125.571 NONDE 8.20312
MvSl-1064-A1-R4_MC04-1g05587 5.40546625994425 5.64335595139627 MvSl-1064-A1-R4_MC04-1 Chr04 738231 739649 0.198295922 3 735369 87.6667 NONDE 5.52441
MvSl-1064-A1-R4_MC04-1g05588 2.39605923362331 2.33481896339107 MvSl-1064-A1-R4_MC04-1 Chr04 740376 741704 -0.413592656 6 736539 59.6667 NONDE 2.36544
MvSl-1064-A1-R4_MC04-1g05589 5.50357121417762 5.5748168868669 MvSl-1064-A1-R4_MC04-1 Chr04 742226 742852 -0.080990727 3 738812 83 NONDE 5.53919
MvSl-1064-A1-R4_MC04-1g05590 6.37816925257436 6.80241974072899 MvSl-1064-A1-R4_MC04-1 Chr04 743033 744412 0.169367171 5 740528 69 NONDE 6.59029
MvSl-1064-A1-R4_MC04-1g05591 0.217552451525376 -0.971797913713282 MvSl-1064-A1-R4_MC04-1 Chr04 746076 753046 -0.599578931 1 742493 96 NONDE -0.377123
MvSl-1064-A1-R4_MC04-1g05592 4.08126817327492 4.24089176486792 MvSl-1064-A1-R4_MC04-1 Chr04 753437 754771 -0.996261031 3 112 336 DE 4.16108
MvSl-1064-A1-R4_MC04-1g05593 8.41971064981506 8.11019986845913 MvSl-1064-A1-R4_MC04-1 Chr04 755663 759137 0.02381435 10 752810 77.6 NONDE 8.26496
MvSl-1064-A1-R4_MC04-1g05594 5.50357121417762 5.56385641206485 MvSl-1064-A1-R4_MC04-1 Chr04 759348 761693 0.242013814 3 753904 73 NONDE 5.53371
MvSl-1064-A1-R4_MC04-1g05595 8.14712366385079 8.0789208130193 MvSl-1064-A1-R4_MC04-1 Chr04 762450 763988 -0.017105277 11 758937 69.9091 NONDE 8.11302
MvSl-1064-A1-R4_MC04-1g05596 7.18849054011276 7.20593889068911 MvSl-1064-A1-R4_MC04-1 Chr04 764694 765484 0.129618929 4 760078 75.75 NONDE 7.19721
MvSl-1064-A1-R4_MC04-1g05597 8.37504888579508 8.7248207806527 MvSl-1064-A1-R4_MC04-1 Chr04 765565 765954 -0.177782748 7 763853 94.7143 NONDE 8.54993
MvSl-1064-A1-R4_MC04-1g05598 5.23640945385147 5.41497488780993 MvSl-1064-A1-R4_MC04-1 Chr04 767489 768577 0.126442118 2 764807 65.5 NONDE 5.32569
MvSl-1064-A1-R4_MC04-1g05600 7.3883713574788 7.2809992680025 MvSl-1064-A1-R4_MC04-1 Chr04 771554 773787 0.111337456 7 767699 91.7143 NONDE 7.33469
MvSl-1064-A1-R4_MC04-1g05601 7.02878992748789 7.16040960551832 MvSl-1064-A1-R4_MC04-1 Chr04 775045 778824 -0.020364044 11 771061 98.9091 NONDE 7.0946
MvSl-1064-A1-R4_MC04-1g05602 7.38653576958037 7.59353730050502 MvSl-1064-A1-R4_MC04-1 Chr04 779051 779275 -0.008333659 9 771705 98.5556 NONDE 7.49004
MvSl-1064-A1-R4_MC04-1g05603 4.6203711810494 4.21710360018519 MvSl-1064-A1-R4_MC04-1 Chr04 779545 782737 -0.568479681 2 778563 85.5 NONDE 4.41874
MvSl-1064-A1-R4_MC04-1g05605 7.31161246760479 7.03222540774141 MvSl-1064-A1-R4_MC04-1 Chr04 789930 791475 0.258871886 2 782431 180.5 NONDE 7.17192
MvSl-1064-A1-R4_MC04-1g05606 6.71006990976989 6.74257915717186 MvSl-1064-A1-R4_MC04-1 Chr04 792190 794000 0.198145713 5 784881 68.4 NONDE 6.72632
MvSl-1064-A1-R4_MC04-1g05607 7.10778829693496 7.04241359932059 MvSl-1064-A1-R4_MC04-1 Chr04 795204 796775 0.119358048 3 791282 71.3333 NONDE 7.0751
MvSl-1064-A1-R4_MC04-1g05608 5.73179909278914 6.14257406040981 MvSl-1064-A1-R4_MC04-1 Chr04 796987 798226 0.311952523 5 792558 140.2 NONDE 5.93719
MvSl-1064-A1-R4_MC04-1g05609 6.14291577395 6.05582756627253 MvSl-1064-A1-R4_MC04-1 Chr04 798357 799369 0.336701353 6 796638 83 NONDE 6.09937
MvSl-1064-A1-R4_MC04-1g05610 5.32149254527499 5.34901316058207 MvSl-1064-A1-R4_MC04-1 Chr04 799531 801167 0.06494488 1 797389 85 NONDE 5.33525
MvSl-1064-A1-R4_MC04-1g05611 4.31539349803317 5.12232576560868 MvSl-1064-A1-R4_MC04-1 Chr04 803095 804859 -0.039870248 3 799146 102.667 NONDE 4.71886
MvSl-1064-A1-R4_MC04-1g05612 5.5320795094798 5.55122733673255 MvSl-1064-A1-R4_MC04-1 Chr04 804932 807326 0.050861637 3 800361 91.6667 NONDE 5.54165
MvSl-1064-A1-R4_MC04-1g05613 5.66824910784502 5.67571482707348 MvSl-1064-A1-R4_MC04-1 Chr04 807740 810543 -0.172876772 7 803379 87.5714 NONDE 5.67198
MvSl-1064-A1-R4_MC04-1g05614 5.84840666919708 5.88014860524807 MvSl-1064-A1-R4_MC04-1 Chr04 810782 812506 -0.130563236 4 807096 103 NONDE 5.86428
MvSl-1064-A1-R4_MC04-1g05615 7.10332491061333 7.40462092891525 MvSl-1064-A1-R4_MC04-1 Chr04 818493 820455 0.06824657 1 808344 137 NONDE 7.25397
MvSl-1064-A1-R4_MC04-1g05616 6.23454072731614 5.84824039300705 MvSl-1064-A1-R4_MC04-1 Chr04 826214 829727 0.070380711 8 812319 81 NONDE 6.04139
MvSl-1064-A1-R4_MC04-1g05618 5.67428024537686 6.39134978883517 MvSl-1064-A1-R4_MC04-1 Chr04 829871 832265 0.214587128 8 820246 85.25 NONDE 6.03282
MvSl-1064-A1-R4_MC04-1g05620 5.15895403779648 4.84293142991267 MvSl-1064-A1-R4_MC04-1 Chr04 832461 834025 0.254114425 7 826645 76.4286 NONDE 5.00094
MvSl-1064-A1-R4_MC04-1g05621 7.29605153234623 7.54698706419183 MvSl-1064-A1-R4_MC04-1 Chr04 834394 836154 0.431582306 4 832145 59.5 NONDE 7.42152
MvSl-1064-A1-R4_MC04-1g05622 5.63770932704354 5.80634027062846 MvSl-1064-A1-R4_MC04-1 Chr04 836509 837710 0.221616874 1 833528 68 NONDE 5.72202
MvSl-1064-A1-R4_MC04-1g05623 7.88510976676101 7.87106880463295 MvSl-1064-A1-R4_MC04-1 Chr04 838484 840361 0.084894061 8 835981 88.875 NONDE 7.87809
MvSl-1064-A1-R4_MC04-1g05624 5.99896444992407 6.1203031585396 MvSl-1064-A1-R4_MC04-1 Chr04 841565 842293 0.219011001 1 837035 275 NONDE 6.05963
MvSl-1064-A1-R4_MC04-1g05625 9.45562740472935 9.64238807353221 MvSl-1064-A1-R4_MC04-1 Chr04 842443 845146 0.210895589 8 840083 135.75 NONDE 9.54901
MvSl-1064-A1-R4_MC04-1g05626 9.0667539971319 10.0268008560072 MvSl-1064-A1-R4_MC04-1 Chr04 845501 847475 0.367396652 3 841707 67 NONDE 9.54678
MvSl-1064-A1-R4_MC04-1g05627 5.75474884514711 6.09224464517265 MvSl-1064-A1-R4_MC04-1 Chr04 847603 850304 0.346736926 1 844482 103 NONDE 5.9235
MvSl-1064-A1-R4_MC04-1g05628 5.64693933295374 5.92855765917992 MvSl-1064-A1-R4_MC04-1 Chr04 850621 853087 0.270934596 4 845669 74.5 NONDE 5.78775
MvSl-1064-A1-R4_MC04-1g05629 3.93321003164424 3.78179507604319 MvSl-1064-A1-R4_MC04-1 Chr04 853722 854735 0.327547838 8 849989 92.5 NONDE 3.8575
MvSl-1064-A1-R4_MC04-1g05630 6.12320999651915 6.15096859432646 MvSl-1064-A1-R4_MC04-1 Chr04 855253 855965 0.096789621 4 852813 74.5 NONDE 6.13709
MvSl-1064-A1-R4_MC04-1g05631 5.95752699794054 6.05917645804576 MvSl-1064-A1-R4_MC04-1 Chr04 856334 857818 0.021324535 2 854360 114 NONDE 6.00835
MvSl-1064-A1-R4_MC04-1g05632 4.47592620129444 3.86578983349099 MvSl-1064-A1-R4_MC04-1 Chr04 858318 862140 -0.18550104 1 855556 68 NONDE 4.17086
MvSl-1064-A1-R4_MC04-1g05633 5.70111263483559 6.16035442566386 MvSl-1064-A1-R4_MC04-1 Chr04 862266 864579 0.154911427 6 857684 97.5 NONDE 5.93073
MvSl-1064-A1-R4_MC04-1g05634 7.62004794674017 7.56594473491168 MvSl-1064-A1-R4_MC04-1 Chr04 864824 865006 0.165591535 11 858407 77.5455 NONDE 7.593
MvSl-1064-A1-R4_MC04-1g05635 3.80714522426025 4.89383495478545 MvSl-1064-A1-R4_MC04-1 Chr04 865053 873463 -0.05727556 4 863869 72.25 NONDE 4.35049
MvSl-1064-A1-R4_MC04-1g05637 3.92817149648292 2.95906293913852 MvSl-1064-A1-R4_MC04-1 Chr04 876427 877468 0.175124899 12 873021 76.4167 NONDE 3.44362
MvSl-1064-A1-R4_MC04-1g05638 8.15550149938626 8.33612830951323 MvSl-1064-A1-R4_MC04-1 Chr04 877893 880462 0.094045886 3 874815 244.667 NONDE 8.24581
MvSl-1064-A1-R4_MC04-1g05639 6.62388312120564 6.90400137445559 MvSl-1064-A1-R4_MC04-1 Chr04 880828 881765 0.359348293 5 876603 81.2 NONDE 6.76394
MvSl-1064-A1-R4_MC04-1g05640 7.82572620140655 8.38609662131019 MvSl-1064-A1-R4_MC04-1 Chr04 882078 882955 0.407109843 9 878354 84.5556 NONDE 8.10591
MvSl-1064-A1-R4_MC04-1g05641 5.55840581520551 6.09115449719364 MvSl-1064-A1-R4_MC04-1 Chr04 883352 886940 0.066420147 5 881271 103 NONDE 5.82478
MvSl-1064-A1-R4_MC04-1g05642 5.48481987431508 5.58104283090803 MvSl-1064-A1-R4_MC04-1 Chr04 887129 890251 -0.119375673 2 882776 71.5 NONDE 5.53293
MvSl-1064-A1-R4_MC04-1g05643 7.23360545555161 7.15363734013458 MvSl-1064-A1-R4_MC04-1 Chr04 891325 891748 0.08198036 3 884221 74.3333 NONDE 7.19362
MvSl-1064-A1-R4_MC04-1g05645 1.57217916431723 0.887336910032836 MvSl-1064-A1-R4_MC04-1 Chr04 895930 898716 0.61510321 2 891587 89 NONDE 1.22976
MvSl-1064-A1-R4_MC04-1g05648 4.69938735015254 4.94782939047744 MvSl-1064-A1-R4_MC04-1 Chr04 900103 901708 0.360655931 12 898436 103.5 NONDE 4.82361
MvSl-1064-A1-R4_MC04-1g05650 6.80038635738786 6.65896864040462 MvSl-1064-A1-R4_MC04-1 Chr04 905336 907423 -0.056469804 7 901627 79.4286 NONDE 6.72968
MvSl-1064-A1-R4_MC04-1g05651 4.67553235357108 4.81678990712378 MvSl-1064-A1-R4_MC04-1 Chr04 907685 908716 0.029052246 3 904025 54.3333 NONDE 4.74616
MvSl-1064-A1-R4_MC04-1g05652 5.87614321304069 5.92121502262685 MvSl-1064-A1-R4_MC04-1 Chr04 908927 909726 -0.121124893 5 905583 75 NONDE 5.89868
MvSl-1064-A1-R4_MC04-1g05653 5.88266929213979 5.96828745742339 MvSl-1064-A1-R4_MC04-1 Chr04 909905 911336 0.095556744 3 908609 84 NONDE 5.92548
MvSl-1064-A1-R4_MC04-1g05654 7.32125350429254 7.16973441383208 MvSl-1064-A1-R4_MC04-1 Chr04 912527 913117 0.227363599 3 909089 119.667 NONDE 7.24549
MvSl-1064-A1-R4_MC04-1g05655 6.31394790607914 6.39134978883517 MvSl-1064-A1-R4_MC04-1 Chr04 915224 920669 0.250801403 1 910950 40 NONDE 6.35265
MvSl-1064-A1-R4_MC04-1g05658 7.46517055440318 7.09339177367986 MvSl-1064-A1-R4_MC04-1 Chr04 924510 927168 -0.032052214 6 915648 74.1667 NONDE 7.27928
MvSl-1064-A1-R4_MC04-1g05659 8.15926914964363 7.61569253191746 MvSl-1064-A1-R4_MC04-1 Chr04 927326 929968 -0.133699842 6 923213 113 NONDE 7.88748
MvSl-1064-A1-R4_MC04-1g05660 6.00016536232031 5.98716354411093 MvSl-1064-A1-R4_MC04-1 Chr04 932188 935698 0.154490855 5 924592 99.2 NONDE 5.99366
MvSl-1064-A1-R4_MC04-1g05661 4.50328754856179 4.51574377720452 MvSl-1064-A1-R4_MC04-1 Chr04 936552 938064 0.204239617 7 929666 71.1429 NONDE 4.50952
MvSl-1064-A1-R4_MC04-1g05662 5.04952747815091 4.82730342610265 MvSl-1064-A1-R4_MC04-1 Chr04 938572 940618 -0.354303332 11 935290 122.545 NONDE 4.93842
MvSl-1064-A1-R4_MC04-1g05663 5.27064909249264 5.06795135973338 MvSl-1064-A1-R4_MC04-1 Chr04 940660 942209 -0.012553337 7 937706 86.2857 NONDE 5.1693
MvSl-1064-A1-R4_MC04-1g05664 3.46146448190727 3.40040566352812 MvSl-1064-A1-R4_MC04-1 Chr04 942645 943604 -0.184583349 3 938779 101.333 NONDE 3.43094
MvSl-1064-A1-R4_MC04-1g05665 5.7703176600648 5.92121502262685 MvSl-1064-A1-R4_MC04-1 Chr04 945861 950268 -0.083157436 1 941874 86 NONDE 5.84577
MvSl-1064-A1-R4_MC04-1g05666 5.95629004784669 5.88644642741942 MvSl-1064-A1-R4_MC04-1 Chr04 950856 953012 0.056212865 2 942988 109.5 NONDE 5.92137
MvSl-1064-A1-R4_MC04-1g05667 7.04459029316743 6.87642385813327 MvSl-1064-A1-R4_MC04-1 Chr04 953708 957770 -0.097214598 3 947229 69.3333 NONDE 6.96051
MvSl-1064-A1-R4_MC04-1g05669 7.74385824265667 7.46688245485607 MvSl-1064-A1-R4_MC04-1 Chr04 961348 963694 0.093795773 4 957603 84.25 NONDE 7.60537
MvSl-1064-A1-R4_MC04-1g05670 5.93384165184719 6.21642236401562 MvSl-1064-A1-R4_MC04-1 Chr04 963778 966569 0.004081051 6 959072 144.5 NONDE 6.07513
MvSl-1064-A1-R4_MC04-1g05671 7.09097891597698 7.28910326290869 MvSl-1064-A1-R4_MC04-1 Chr04 968162 971358 -0.222182425 2 962692 77 NONDE 7.19004
MvSl-1064-A1-R4_MC04-1g05672 6.13746889137056 5.90517660323197 MvSl-1064-A1-R4_MC04-1 Chr04 971633 971788 -0.735360259 11 964027 100.545 NONDE 6.02132
MvSl-1064-A1-R4_MC04-1g05673 6.58919052515946 6.40281805656638 MvSl-1064-A1-R4_MC04-1 Chr04 973331 977734 -0.608069532 3 969231 78.6667 NONDE 6.496
MvSl-1064-A1-R4_MC04-1g05675 6.59237909781752 6.17380483757291 MvSl-1064-A1-R4_MC04-1 Chr04 982164 982337 -0.502309723 4 974740 79.5 NONDE 6.38309
MvSl-1064-A1-R4_MC04-1g05676 6.45462333792626 6.40369646651826 MvSl-1064-A1-R4_MC04-1 Chr04 984669 985443 -0.662626477 2 980860 77.5 NONDE 6.42916
MvSl-1064-A1-R4_MC04-1g05678 4.91082456613285 5.81032051012155 MvSl-1064-A1-R4_MC04-1 Chr04 987215 989713 -0.068679047 2 985303 72.5 NONDE 5.36057
MvSl-1064-A1-R4_MC04-1g05679 5.41989635143549 5.58414575631739 MvSl-1064-A1-R4_MC04-1 Chr04 990343 991531 -0.616557296 1 986372 151 NONDE 5.50202
MvSl-1064-A1-R4_MC04-1g05680 9.84285437272279 9.35158660109111 MvSl-1064-A1-R4_MC04-1 Chr04 991927 993974 -0.657519945 10 989473 89.1 NONDE 9.59722
MvSl-1064-A1-R4_MC04-1g05681 7.44458738116985 7.36051328125304 MvSl-1064-A1-R4_MC04-1 Chr04 994320 995352 -0.501847059 3 991290 103.333 NONDE 7.40255
MvSl-1064-A1-R4_MC04-1g05682 3.82893593829884 3.93060873562185 MvSl-1064-A1-R4_MC04-1 Chr04 996172 996901 -0.69163229 6 992110 82.3333 NONDE 3.87977
MvSl-1064-A1-R4_MC04-1g05683 7.21510800869355 7.11554268565934 MvSl-1064-A1-R4_MC04-1 Chr04 997854 1001643 -0.778719193 4 995148 97 NONDE 7.16533
MvSl-1064-A1-R4_MC04-1g05684 2.72139171459103 1.7637444164357 MvSl-1064-A1-R4_MC04-1 Chr04 1003627 1005628 -0.858922014 2 996701 146 NONDE 2.24257
MvSl-1064-A1-R4_MC04-1g05685 7.44502839260479 7.43200319227507 MvSl-1064-A1-R4_MC04-1 Chr04 1006077 1007069 -0.065448105 6 1001464 77.6667 NONDE 7.43852
MvSl-1064-A1-R4_MC04-1g05686 8.08594503032849 7.7588402282427 MvSl-1064-A1-R4_MC04-1 Chr04 1008390 1013010 -0.114710347 5 1004384 92.6 NONDE 7.92239
MvSl-1064-A1-R4_MC04-1g05687 6.90410571479228 6.94500728270684 MvSl-1064-A1-R4_MC04-1 Chr04 1013331 1014050 -0.151379481 3 1006741 122 NONDE 6.92456
MvSl-1064-A1-R4_MC04-1g05688 8.08283109466487 7.57688941572264 MvSl-1064-A1-R4_MC04-1 Chr04 1014376 1015545 -0.30787017 5 1008646 92.6 NONDE 7.82986
MvSl-1064-A1-R4_MC04-1g05690 7.30288010296102 7.32849165837716 MvSl-1064-A1-R4_MC04-1 Chr04 1017829 1018284 -0.516692464 2 1014455 72 NONDE 7.31569
MvSl-1064-A1-R4_MC04-1g05691 5.52542217923314 5.51429053089728 MvSl-1064-A1-R4_MC04-1 Chr04 1018473 1020107 0.177256753 1 1016078 84 NONDE 5.51986
MvSl-1064-A1-R4_MC04-1g05693 6.49351625325775 6.35457166963508 MvSl-1064-A1-R4_MC04-1 Chr04 1021396 1022088 0.264540319 5 1019247 91.8 NONDE 6.42404
MvSl-1064-A1-R4_MC04-1g05694 4.29987351150563 4.54470200640268 MvSl-1064-A1-R4_MC04-1 Chr04 1022261 1023332 -0.139008659 4 1020527 79.5 NONDE 4.42229
MvSl-1064-A1-R4_MC04-1g05695 5.53870626046581 5.88141037096221 MvSl-1064-A1-R4_MC04-1 Chr04 1024816 1027378 -0.108856831 2 1021762 129 NONDE 5.71006
MvSl-1064-A1-R4_MC04-1g05696 4.10824929832543 4.31746684315258 MvSl-1064-A1-R4_MC04-1 Chr04 1028284 1029439 -0.024801316 2 1022394 75.5 NONDE 4.21286
MvSl-1064-A1-R4_MC04-1g05697 6.12541286641431 7.2952698645173 MvSl-1064-A1-R4_MC04-1 Chr04 1030197 1032404 0.170304502 9 1026795 94.7778 NONDE 6.71034
MvSl-1064-A1-R4_MC04-1g05698 6.56504891655682 7.01047778433104 MvSl-1064-A1-R4_MC04-1 Chr04 1033206 1034706 0.164121726 2 1028830 99.5 NONDE 6.78776
MvSl-1064-A1-R4_MC04-1g05699 6.18471008581506 5.88895787863825 MvSl-1064-A1-R4_MC04-1 Chr04 1035061 1037563 -0.276005876 10 1032219 82.2 NONDE 6.03683
MvSl-1064-A1-R4_MC04-1g05700 5.23232731006933 5.70451514320103 MvSl-1064-A1-R4_MC04-1 Chr04 1037744 1040035 0.137885115 5 1033384 83 NONDE 5.46842
MvSl-1064-A1-R4_MC04-1g05701 6.79278350447938 6.66264262521171 MvSl-1064-A1-R4_MC04-1 Chr04 1040672 1041175 -0.136255585 3 1035267 125.333 NONDE 6.72771
MvSl-1064-A1-R4_MC04-1g05702 6.95701222934252 6.64789021289234 MvSl-1064-A1-R4_MC04-1 Chr04 1041222 1041718 -0.121294134 4 1039760 72 NONDE 6.80245
MvSl-1064-A1-R4_MC04-1g05703 3.09856060617668 3.16373586769715 MvSl-1064-A1-R4_MC04-1 Chr04 1042327 1044780 0.158411551 1 1040836 150 NONDE 3.13115
MvSl-1064-A1-R4_MC04-1g05704 2.64973924077663 2.87034098133197 MvSl-1064-A1-R4_MC04-1 Chr04 1045100 1047208 -0.075270621 1 1041395 80 NONDE 2.76004
MvSl-1064-A1-R4_MC04-1g05705 6.18153777497476 6.2866739028691 MvSl-1064-A1-R4_MC04-1 Chr04 1048417 1051119 0.023485397 7 1042416 70.7143 NONDE 6.23411
MvSl-1064-A1-R4_MC04-1g05709 6.34830321650206 5.99999905795818 MvSl-1064-A1-R4_MC04-1 Chr04 1057621 1058833 -0.126481971 4 1053597 71.75 NONDE 6.17415
MvSl-1064-A1-R4_MC04-1g05711 5.75617115500972 5.32695581084197 MvSl-1064-A1-R4_MC04-1 Chr04 1063327 1064267 -0.068019481 5 1057908 108.8 NONDE 5.54156
MvSl-1064-A1-R4_MC04-1g05712 0.00429992942778774 0.300239169580522 MvSl-1064-A1-R4_MC04-1 Chr04 1065517 1065827 0.021954479 3 1061880 77.6667 NONDE 0.15227
MvSl-1064-A1-R4_MC04-1g05713 5.5858609398338 5.71870253056019 MvSl-1064-A1-R4_MC04-1 Chr04 1066338 1068413 -0.063203659 1 1063953 110 NONDE 5.65228
MvSl-1064-A1-R4_MC04-1g05715 6.82024027978942 6.88651314393216 MvSl-1064-A1-R4_MC04-1 Chr04 1072810 1077922 0.09558747 9 1068151 79 NONDE 6.85338
MvSl-1064-A1-R4_MC04-1g05716 5.73035253898478 6.49059647232659 MvSl-1064-A1-R4_MC04-1 Chr04 1078350 1081809 -0.314107269 9 1070283 118.778 NONDE 6.11047
MvSl-1064-A1-R4_MC04-1g05717 5.87483444721556 5.91506748210554 MvSl-1064-A1-R4_MC04-1 Chr04 1085282 1088480 0.116986963 4 1073034 115.75 NONDE 5.89495
MvSl-1064-A1-R4_MC04-1g05718 7.28574768937611 7.09828338684551 MvSl-1064-A1-R4_MC04-1 Chr04 1090627 1091159 0.015375268 2 1081319 86 NONDE 7.19202
MvSl-1064-A1-R4_MC04-1g05719 5.016675274605 4.59786394577889 MvSl-1064-A1-R4_MC04-1 Chr04 1092153 1092606 0.135236065 9 1088372 69.1111 NONDE 4.80727
MvSl-1064-A1-R4_MC04-1g05720 0.149911178452034 -0.0384837684140247 MvSl-1064-A1-R4_MC04-1 Chr04 1094538 1097928 -0.650431259 3 1090829 95.6667 NONDE 0.0557137
MvSl-1064-A1-R4_MC04-1g05721 3.50948272088474 3.87595349929639 MvSl-1064-A1-R4_MC04-1 Chr04 1098469 1099533 0.096344337 1 1092203 43 NONDE 3.69272
MvSl-1064-A1-R4_MC04-1g05722 6.28763365215815 6.19932378044454 MvSl-1064-A1-R4_MC04-1 Chr04 1101225 1102185 -0.101678298 10 1097700 93.1 NONDE 6.24348
MvSl-1064-A1-R4_MC04-1g05723 4.40153167847727 4.28732276846933 MvSl-1064-A1-R4_MC04-1 Chr04 1102568 1104607 0.255703019 2 1098688 90 NONDE 4.34443
MvSl-1064-A1-R4_MC04-1g05724 6.14725852173942 6.33812421034362 MvSl-1064-A1-R4_MC04-1 Chr04 1105888 1106877 0.140521524 3 1102115 136.333 NONDE 6.24269
MvSl-1064-A1-R4_MC04-1g05726 6.40107936421674 6.53376504431269 MvSl-1064-A1-R4_MC04-1 Chr04 1111376 1112140 0.249669238 3 1106627 117 NONDE 6.46742
MvSl-1064-A1-R4_MC04-1g05727 6.38370095050282 6.34728482714427 MvSl-1064-A1-R4_MC04-1 Chr04 1113184 1114143 0.139092821 3 1110435 162.667 NONDE 6.36549
MvSl-1064-A1-R4_MC04-1g05728 7.37916997367572 7.48234873612332 MvSl-1064-A1-R4_MC04-1 Chr04 1114543 1115847 -0.506917939 2 1111619 103.5 NONDE 7.43076
MvSl-1064-A1-R4_MC04-1g05729 6.13309653013479 6.03896549988708 MvSl-1064-A1-R4_MC04-1 Chr04 1116693 1119291 0.804899347 3 168 504 DE 6.08603
MvSl-1064-A1-R4_MC04-1g05730 4.92606893902021 5.24110048929421 MvSl-1064-A1-R4_MC04-1 Chr04 1119845 1122340 -0.051761415 6 1115611 83 NONDE 5.08358
MvSl-1064-A1-R4_MC04-1g05731 8.58409461058123 8.59451973731704 MvSl-1064-A1-R4_MC04-1 Chr04 1122454 1123974 -0.023624455 5 1117489 217.4 NONDE 8.58931
MvSl-1064-A1-R4_MC04-1g05732 5.35754602364137 4.93086753917653 MvSl-1064-A1-R4_MC04-1 Chr04 1124360 1124724 -0.533780539 5 1120607 75 NONDE 5.14421
MvSl-1064-A1-R4_MC04-1g05733 5.32149254527499 5.05459078782268 MvSl-1064-A1-R4_MC04-1 Chr04 1125576 1132229 -0.069811075 4 1123790 89.25 NONDE 5.18804
MvSl-1064-A1-R4_MC04-1g05734 4.13473507509961 4.24481860253522 MvSl-1064-A1-R4_MC04-1 Chr04 1132507 1135690 0.394725082 1 1124604 80 NONDE 4.18978
MvSl-1064-A1-R4_MC04-1g05735 6.55036763133935 6.71948315657457 MvSl-1064-A1-R4_MC04-1 Chr04 1136743 1143361 0.190293055 5 1125917 165 NONDE 6.63493
MvSl-1064-A1-R4_MC04-1g05736 7.17738604858559 6.73840729249579 MvSl-1064-A1-R4_MC04-1 Chr04 1143789 1146715 -0.168978142 2 1133975 66.5 NONDE 6.9579
MvSl-1064-A1-R4_MC04-1g05737 7.59045383258538 7.34596295744657 MvSl-1064-A1-R4_MC04-1 Chr04 1146999 1147738 -0.130723822 10 1137534 121.3 NONDE 7.46821
MvSl-1064-A1-R4_MC04-1g05738 6.37909267640688 6.26363473927069 MvSl-1064-A1-R4_MC04-1 Chr04 1148600 1150597 -0.127648178 5 1146071 70.6 NONDE 6.32136
MvSl-1064-A1-R4_MC04-1g05739 6.51131358696528 6.59657271560192 MvSl-1064-A1-R4_MC04-1 Chr04 1150845 1152456 0.039086573 4 1147602 94.25 NONDE 6.55394
MvSl-1064-A1-R4_MC04-1g05740 7.92327740379221 7.86757127856055 MvSl-1064-A1-R4_MC04-1 Chr04 1152772 1157416 0.038676313 7 1148752 95.5714 NONDE 7.89542
MvSl-1064-A1-R4_MC04-1g05741 6.53138813860339 6.84378511317476 MvSl-1064-A1-R4_MC04-1 Chr04 1157477 1158450 0.145121223 6 1152334 81.1667 NONDE 6.68759
MvSl-1064-A1-R4_MC04-1g05742 4.18629107827768 3.47585113588308 MvSl-1064-A1-R4_MC04-1 Chr04 1158500 1162267 -0.699778534 6 1152951 142.167 NONDE 3.83107
MvSl-1064-A1-R4_MC04-1g05743 2.1925977794067 1.7637444164357 MvSl-1064-A1-R4_MC04-1 Chr04 1162718 1164055 -1.068584453 1 1157659 92 NONDE 1.97817
MvSl-1064-A1-R4_MC04-1g05744 4.97330677832056 4.91862866239408 MvSl-1064-A1-R4_MC04-1 Chr04 1164706 1165456 -0.650199566 8 1158645 145.125 NONDE 4.94597
MvSl-1064-A1-R4_MC04-1g05746 4.86673632185318 4.81942547837475 MvSl-1064-A1-R4_MC04-1 Chr04 1167451 1169985 -0.282775121 3 1165261 116.333 NONDE 4.84308
MvSl-1064-A1-R4_MC04-1g05747 6.20672306817311 6.33536464424571 MvSl-1064-A1-R4_MC04-1 Chr04 1170194 1173461 0.103434678 6 1165638 109.333 NONDE 6.27104
MvSl-1064-A1-R4_MC04-1g05748 7.89450459721158 8.10561850622748 MvSl-1064-A1-R4_MC04-1 Chr04 1174547 1176139 0.128470191 3 1167797 99 NONDE 8.00006
MvSl-1064-A1-R4_MC04-1g05749 0.972053696397208 0.887336910032836 MvSl-1064-A1-R4_MC04-1 Chr04 1176460 1178350 0.058567287 2 1172865 119 NONDE 0.929695
