target_id	length	eff_length	est_counts	meantpm
MvSl-1064-A1-R4_MC05-3g06719	2792	2459.99	552	1.47584
MvSl-1064-A1-R4_MC05-3g06720	1439	1106.99	377	3.68467
MvSl-1064-A1-R4_MC05-3g06721	2005	1672.99	1875	9.4832
MvSl-1064-A1-R4_MC05-3g06722	729	404.237	329	7.58219
MvSl-1064-A1-R4_MC05-3g06723	2545	2212.99	191	0.753988
MvSl-1064-A1-R4_MC05-3g06724	2142	1809.99	2940	14.4292
MvSl-1064-A1-R4_MC05-3g06725	426	145.552	252	11.9903
MvSl-1064-A1-R4_MC05-3g06726	1263	930.991	399	4.49216
MvSl-1064-A1-R4_MC05-3g06727	1380	1047.99	1147	9.21071
MvSl-1064-A1-R4_MC05-3g06728	2559	2226.99	3560	13.357
MvSl-1064-A1-R4_MC05-3g06729	2180	1847.99	573	3.0891
MvSl-1064-A1-R4_MC05-3g06730	4253	3920.99	1039	2.44195
MvSl-1064-A1-R4_MC05-3g06731	1845	1512.99	217.692	1.44584
MvSl-1064-A1-R4_MC05-3g06732	930	598.807	83.948	1.24635
MvSl-1064-A1-R4_MC05-3g06733	6269	5936.99	832.768	1.15847
MvSl-1064-A1-R4_MC05-3g06734	1050	717.991	11	0.0813592
MvSl-1064-A1-R4_MC05-3g06735	1196	863.991	1314	13.4603
MvSl-1064-A1-R4_MC05-3g06736	479	185.193	2765	153.921
MvSl-1064-A1-R4_MC05-3g06737	2203	1870.99	6978	31.9091
MvSl-1064-A1-R4_MC05-3g06738	2319	1986.99	1914	7.62617
MvSl-1064-A1-R4_MC05-3g06739	2031	1698.99	132	0.663656
MvSl-1064-A1-R4_MC05-3g06740	3347	3014.99	2828	6.89855
MvSl-1064-A1-R4_MC05-3g06741	1260	927.991	3700	32.7552
MvSl-1064-A1-R4_MC05-3g06742	1546	1213.99	335.458	2.22684
MvSl-1064-A1-R4_MC05-3g06743	222	40.6477	0.502723	0.792102
MvSl-1064-A1-R4_MC05-3g06744	312	76.1614	0	0
MvSl-1064-A1-R4_MC05-3g06745	1614	1281.99	17.561	0.0858865
MvSl-1064-A1-R4_MC05-3g06746	531	227.489	2.06212	0.0379304
MvSl-1064-A1-R4_MC05-3g06747	957	625.376	5.13162	0.10417
MvSl-1064-A1-R4_MC05-3g06748	2133	1800.99	0	0
MvSl-1064-A1-R4_MC05-3g06749	3025	2692.99	31	0.0989083
MvSl-1064-A1-R4_MC05-3g06750	1245	912.991	5	0.0455465
MvSl-1064-A1-R4_MC05-3g06751	4031	3698.99	2366	5.11861
MvSl-1064-A1-R4_MC05-3g06752	1982	1649.99	1941	11.4378
MvSl-1064-A1-R4_MC05-3g06753	531	227.489	401	13.1842
MvSl-1064-A1-R4_MC05-3g06754	663	342.747	328	7.37469
MvSl-1064-A1-R4_MC05-3g06755	1093	760.991	733	8.01921
MvSl-1064-A1-R4_MC05-3g06756	1254	921.991	1327	13.0145
MvSl-1064-A1-R4_MC05-3g06757	3938	3605.99	11149	21.7527
MvSl-1064-A1-R4_MC05-3g06758	1304	971.991	762	5.76366
MvSl-1064-A1-R4_MC05-3g06759	428	147.01	2	0.137037
MvSl-1064-A1-R4_MC05-3g06760	878	547.892	8	0.0911518
MvSl-1064-A1-R4_MC05-3g06761	762	435.756	112	1.76994
MvSl-1064-A1-R4_MC05-3g06762	713	389.044	215	4.44764
MvSl-1064-A1-R4_MC05-3g06763	1358	1025.99	243	2.76783
MvSl-1064-A1-R4_MC05-3g06764	1221	888.991	1079	10.1496
MvSl-1064-A1-R4_MC05-3g06765	2912	2579.99	1102	3.42264
MvSl-1064-A1-R4_MC05-3g06766	3037	2704.99	4167	10.3571
MvSl-1064-A1-R4_MC05-3g06767	6195	5862.99	5239	7.26872
MvSl-1064-A1-R4_MC05-3g06768	2942	2609.99	858	3.01117
MvSl-1064-A1-R4_MC05-3g06769	1231	898.991	13	0.115666
MvSl-1064-A1-R4_MC05-3g06770	300	70.3859	10	1.03998
MvSl-1064-A1-R4_MC05-3g06771	401	128.404	6	0.377907
MvSl-1064-A1-R4_MC05-3g06772	2629	2296.99	2273	8.98176
MvSl-1064-A1-R4_MC05-3g06773	2461	2128.99	501	1.98409
MvSl-1064-A1-R4_MC05-3g06774	3564	3231.99	10409	24.541
MvSl-1064-A1-R4_MC05-3g06775	1603	1270.99	658	5.40406
MvSl-1064-A1-R4_MC05-3g06776	3496	3163.99	3815	9.86866
MvSl-1064-A1-R4_MC05-3g06777	652	332.926	776	20.3288
MvSl-1064-A1-R4_MC05-3g06778	1847	1514.99	660	4.79417
MvSl-1064-A1-R4_MC05-3g06779	2762	2429.99	1474	4.83322
MvSl-1064-A1-R4_MC05-3g06780	705	381.398	251	9.66593
MvSl-1064-A1-R4_MC05-3g06781	1437	1104.99	663	5.23833
MvSl-1064-A1-R4_MC05-3g06782	4116	3783.99	2465	5.22151
MvSl-1064-A1-R4_MC05-3g06783	548	241.844	501	17.8453
MvSl-1064-A1-R4_MC05-3g06784	1193	860.991	490150	5042.47
MvSl-1064-A1-R4_MC05-3g06785	1066	733.991	7216.4	83.4946
MvSl-1064-A1-R4_MC05-3g06786	346	94.4551	356	24.9314
MvSl-1064-A1-R4_MC05-3g06787	1300	967.991	206.578	1.68191
MvSl-1064-A1-R4_MC05-3g06788	787	459.758	35.5614	0.783431
MvSl-1064-A1-R4_MC05-3g06789	829	499.881	32.1897	0.519511
MvSl-1064-A1-R4_MC05-3g06790	525	222.298	433.774	13.9853
MvSl-1064-A1-R4_MC05-3g06791	395	124.478	1.71488	0.235061
MvSl-1064-A1-R4_MC05-3g06792	2467	2134.99	1182.77	4.55875
MvSl-1064-A1-R4_MC05-3g06793	183	29.3886	8	1.28219
MvSl-1064-A1-R4_MC05-3g06794	352	97.9288	5.18475	0.532968
MvSl-1064-A1-R4_MC05-3g06795	666	345.464	1358.68	33.191
MvSl-1064-A1-R4_MC05-3g06796	1185	852.991	1033	10.9619
MvSl-1064-A1-R4_MC05-3g06797	2880	2547.99	882	2.97755
MvSl-1064-A1-R4_MC05-3g06798	225	41.2883	435	93.3704
MvSl-1064-A1-R4_MC05-3g06799	2116	1783.99	1985	9.41145
MvSl-1064-A1-R4_MC05-3g06800	297	68.9367	109	15.8831
MvSl-1064-A1-R4_MC05-3g06801	2099	1766.99	94	0.606701
MvSl-1064-A1-R4_MC05-3g06802	466	175.078	19	0.680508
MvSl-1064-A1-R4_MC05-3g06803	645	326.367	401	8.37785
MvSl-1064-A1-R4_MC05-3g06804	195	33.1815	161	34.7974
MvSl-1064-A1-R4_MC05-3g06805	1306	973.991	68	0.60191
MvSl-1064-A1-R4_MC05-3g06806	1238	905.991	62	0.359329
MvSl-1064-A1-R4_MC05-3g06807	480	185.918	2500	107.175
MvSl-1064-A1-R4_MC05-3g06808	1909	1576.99	1765	8.90489
MvSl-1064-A1-R4_MC05-3g06809	1081	748.991	1804	21.6953
MvSl-1064-A1-R4_MC05-3g06810	159	21.4797	19	6.38932
MvSl-1064-A1-R4_MC05-3g06811	1986	1653.99	766.009	3.8803
MvSl-1064-A1-R4_MC05-3g06812	291	66.6328	98.6397	13.1695
MvSl-1064-A1-R4_MC05-3g06813	2828	2495.99	159.76	0.471926
MvSl-1064-A1-R4_MC05-3g06814	845	515.473	13.2789	0.347389
MvSl-1064-A1-R4_MC05-3g06815	389	120.502	16.2121	1.04608
MvSl-1064-A1-R4_MC05-3g06816	352	97.9288	5.18475	0.532968
MvSl-1064-A1-R4_MC05-3g06817	481	186.748	7.9152	0.283299
MvSl-1064-A1-R4_MC05-3g06818	5179	4846.99	2097.97	3.53301
MvSl-1064-A1-R4_MC05-3g06819	2794	2461.99	6818.61	26.5412
MvSl-1064-A1-R4_MC05-3g06820	2694	2361.99	2302	7.67836
MvSl-1064-A1-R4_MC05-3g06821	1063	730.991	415	6.02463
MvSl-1064-A1-R4_MC05-3g06822	4394	4061.99	1142	3.08637
MvSl-1064-A1-R4_MC05-3g06823	627	310.445	905	24.0232
MvSl-1064-A1-R4_MC05-3g06824	2237	1904.99	788.682	3.50115
MvSl-1064-A1-R4_MC05-3g06825	3165	2832.99	9	0.0293715
MvSl-1064-A1-R4_MC05-3g06826	1375	1042.99	231	1.67585
MvSl-1064-A1-R4_MC05-3g06827	5533	5200.99	118	0.166624
MvSl-1064-A1-R4_MC05-3g06828	1648	1315.99	2365	14.4345
MvSl-1064-A1-R4_MC05-3g06829	1003	670.991	2821	40.415
MvSl-1064-A1-R4_MC05-3g06830	471	179.095	1.21442	0.0283739
MvSl-1064-A1-R4_MC05-3g06831	201	35.1367	0	0
MvSl-1064-A1-R4_MC05-3g06832	207	36.703	27.9493	5.37696
MvSl-1064-A1-R4_MC05-3g06833	1319	986.991	14.1898	0.107256
MvSl-1064-A1-R4_MC05-3g06834	6655	6322.99	87.821	0.0873596
MvSl-1064-A1-R4_MC05-3g06835	195	33.1815	1.04573	0.131874
MvSl-1064-A1-R4_MC05-3g06836	2628	2295.99	42.3193	0.147676
MvSl-1064-A1-R4_MC05-3g06837	1829	1496.99	234.381	1.68494
MvSl-1064-A1-R4_MC05-3g06838	1293	960.991	79.5759	0.69724
MvSl-1064-A1-R4_MC05-3g06839	1020	687.991	0	0.019696
MvSl-1064-A1-R4_MC05-3g06840	300	70.3859	6	0.913552
MvSl-1064-A1-R4_MC05-3g06841	2682	2349.99	714.043	2.64112
MvSl-1064-A1-R4_MC05-3g06842	405	130.817	0	0
MvSl-1064-A1-R4_MC05-3g06843	243	47.8234	521.714	81.3128
MvSl-1064-A1-R4_MC05-3g06844	183	29.3886	23.5945	6.58998
MvSl-1064-A1-R4_MC05-3g06845	2621	2288.99	3.62172	0.0066207
MvSl-1064-A1-R4_MC05-3g06846	1288	955.991	58.6065	0.626828
MvSl-1064-A1-R4_MC05-3g06847	827	497.932	25.1743	0.453229
MvSl-1064-A1-R4_MC05-3g06848	2608	2275.99	0	0
MvSl-1064-A1-R4_MC05-3g06849	359	101.78	0	0
MvSl-1064-A1-R4_MC05-3g06850	354	99.1089	0	0
MvSl-1064-A1-R4_MC05-3g06851	1283	950.991	0	0
MvSl-1064-A1-R4_MC05-3g06852	836	506.78	1.39995	0.0115592
MvSl-1064-A1-R4_MC06g06853	441	156.548	286.544	15.8291
MvSl-1064-A1-R4_MC06g06854	389	120.502	0	0
MvSl-1064-A1-R4_MC06g06855	2942	2609.99	8.54521	0.0261099
MvSl-1064-A1-R4_MC06g06856	826	496.982	0	0
MvSl-1064-A1-R4_MC06g06857	1204	871.991	1.4353	0.0234585
MvSl-1064-A1-R4_MC06g06858	4492	4159.99	116.965	0.265163
MvSl-1064-A1-R4_MC06g06859	264	54.4416	25.1481	3.14188
MvSl-1064-A1-R4_MC06g06860	192	32.2087	0	0
MvSl-1064-A1-R4_MC06g06861	1721	1388.99	70.6474	0.345313
MvSl-1064-A1-R4_MC06g06862	692	369.39	5377	147.635
MvSl-1064-A1-R4_MC06g06863	805	476.767	157	2.66719
MvSl-1064-A1-R4_MC06g06864	309	74.9434	77	9.12026
MvSl-1064-A1-R4_MC06g06865	1194	861.991	527	4.86848
MvSl-1064-A1-R4_MC06g06866	1960	1627.99	114.114	0.534403
MvSl-1064-A1-R4_MC06g06867	192	32.2087	0	0
MvSl-1064-A1-R4_MC06g06868	264	54.4416	213.959	26.0778
MvSl-1064-A1-R4_MC06g06869	367	106.62	101.902	7.38898
MvSl-1064-A1-R4_MC06g06870	1044	711.991	1127.44	13.5599
MvSl-1064-A1-R4_MC06g06871	1863	1530.99	3383.88	18.0543
MvSl-1064-A1-R4_MC06g06872	2405	2072.99	216.095	0.733651
MvSl-1064-A1-R4_MC06g06873	826	496.982	3	0.0747995
MvSl-1064-A1-R4_MC06g06874	3538	3205.99	317.218	0.605622
MvSl-1064-A1-R4_MC06g06875	3859	3526.99	613.536	1.24465
MvSl-1064-A1-R4_MC06g06876	168	24.8977	0	0
MvSl-1064-A1-R4_MC06g06877	498	200.137	28.209	1.02148
MvSl-1064-A1-R4_MC06g06878	1070	737.991	244.786	2.75422
MvSl-1064-A1-R4_MC06g06879	230	43.3217	0.5	0.188932
MvSl-1064-A1-R4_MC06g06880	264	54.4416	13.3724	1.95404
MvSl-1064-A1-R4_MC06g06881	168	24.8977	0	0
MvSl-1064-A1-R4_MC06g06882	3859	3526.99	1265.59	3.13984
MvSl-1064-A1-R4_MC06g06883	3538	3205.99	159.784	0.437435
MvSl-1064-A1-R4_MC06g06884	826	496.982	0	0
MvSl-1064-A1-R4_MC06g06885	902	571.332	0	0.0299834
MvSl-1064-A1-R4_MC06g06886	2329	1996.99	4713	18.8026
MvSl-1064-A1-R4_MC06g06887	1098	765.991	643	8.25169
MvSl-1064-A1-R4_MC06g06888	5838	5505.99	4473	5.98847
MvSl-1064-A1-R4_MC06g06889	1914	1581.99	184	0.824081
MvSl-1064-A1-R4_MC06g06890	4301	3968.99	74.5552	0.143305
MvSl-1064-A1-R4_MC06g06891	425	144.804	0	0
MvSl-1064-A1-R4_MC06g06892	1045	712.991	4.9666	0.208099
MvSl-1064-A1-R4_MC06g06893	795	467.383	1228	23.9542
MvSl-1064-A1-R4_MC06g06894	1449	1116.99	1648	13.8988
MvSl-1064-A1-R4_MC06g06895	742	416.486	502	11.7836
MvSl-1064-A1-R4_MC06g06896	1664	1331.99	1552	10.8533
MvSl-1064-A1-R4_MC06g06897	534	229.991	294	11.8423
MvSl-1064-A1-R4_MC06g06898	534	229.991	468	20.3901
MvSl-1064-A1-R4_MC06g06899	1249	916.991	372	3.5136
MvSl-1064-A1-R4_MC06g06900	1083	750.991	1	0.00557185
MvSl-1064-A1-R4_MC06g06901	3071	2738.99	788	2.45257
MvSl-1064-A1-R4_MC06g06902	818	489.328	2853	47.6448
MvSl-1064-A1-R4_MC06g06903	2077	1744.99	1282	6.23308
MvSl-1064-A1-R4_MC06g06904	3103	2770.99	2010	6.30039
MvSl-1064-A1-R4_MC06g06905	1576	1243.99	0	0
MvSl-1064-A1-R4_MC06g06906	1689	1356.99	0	0.00843945
MvSl-1064-A1-R4_MC06g06907	3895	3562.99	480.128	1.02357
MvSl-1064-A1-R4_MC06g06908	367	106.62	254.411	17.8727
MvSl-1064-A1-R4_MC06g06909	755	428.975	97.5692	1.94124
MvSl-1064-A1-R4_MC06g06910	4501	4168.99	256.144	0.450713
MvSl-1064-A1-R4_MC06g06911	1575	1242.99	64.5202	0.349333
MvSl-1064-A1-R4_MC06g06912	249	49.8116	1	0.084005
MvSl-1064-A1-R4_MC06g06913	2149	1816.99	53	0.181276
MvSl-1064-A1-R4_MC06g06914	4033	3700.99	521	1.23591
MvSl-1064-A1-R4_MC06g06915	1411	1078.99	864	6.94468
MvSl-1064-A1-R4_MC06g06916	174	26.382	188	67.3628
MvSl-1064-A1-R4_MC06g06917	273	58.9035	382	60.064
MvSl-1064-A1-R4_MC06g06918	408	132.746	80	5.48628
MvSl-1064-A1-R4_MC06g06919	1606	1273.99	2255	14.4373
MvSl-1064-A1-R4_MC06g06920	1179	846.991	15309	205.406
MvSl-1064-A1-R4_MC06g06921	2117	1784.99	3113	17.1766
MvSl-1064-A1-R4_MC06g06922	254	51.3679	205.442	34.6314
MvSl-1064-A1-R4_MC06g06923	1666	1333.99	2384	15.1801
MvSl-1064-A1-R4_MC06g06924	6342	6009.99	3314	4.27823
MvSl-1064-A1-R4_MC06g06925	3604	3271.99	6	0.00893887
MvSl-1064-A1-R4_MC06g06926	1494	1161.99	460	3.68131
MvSl-1064-A1-R4_MC06g06927	2419	2086.99	628.926	2.2112
MvSl-1064-A1-R4_MC06g06928	323	81.8909	116.206	11.3162
MvSl-1064-A1-R4_MC06g06929	455	166.892	246.664	11.8861
MvSl-1064-A1-R4_MC06g06930	2296	1963.99	1128	5.3664
MvSl-1064-A1-R4_MC06g06931	1846	1513.99	2679	17.1301
MvSl-1064-A1-R4_MC06g06932	153	20.4298	0	0.205326
MvSl-1064-A1-R4_MC06g06933	1969	1636.99	526	2.91174
MvSl-1064-A1-R4_MC06g06934	2942	2609.99	2055	6.46429
MvSl-1064-A1-R4_MC06g06935	2555	2222.99	1591	5.81982
MvSl-1064-A1-R4_MC06g06936	3148	2815.99	3779	11.7723
MvSl-1064-A1-R4_MC06g06937	1712	1379.99	2743	17.6756
MvSl-1064-A1-R4_MC06g06938	2150	1817.99	1083.13	5.0448
MvSl-1064-A1-R4_MC06g06939	1849	1516.99	166.562	0.824404
MvSl-1064-A1-R4_MC06g06940	2250	1917.99	103	0.45777
MvSl-1064-A1-R4_MC06g06941	3185	2852.99	31	0.0759469
MvSl-1064-A1-R4_MC06g06942	709	385.32	273.366	5.36363
MvSl-1064-A1-R4_MC06g06943	2333	2000.99	738	3.56634
MvSl-1064-A1-R4_MC06g06944	5328	4995.99	151	0.201098
MvSl-1064-A1-R4_MC06g06945	2525	2192.99	39718	127.552
MvSl-1064-A1-R4_MC06g06946	303	71.9782	4376	463.861
MvSl-1064-A1-R4_MC06g06947	153	20.4298	2906	1077.93
MvSl-1064-A1-R4_MC06g06948	1700	1367.99	478	2.83793
MvSl-1064-A1-R4_MC06g06949	1734	1401.99	1577	9.62244
MvSl-1064-A1-R4_MC06g06950	1655	1322.99	1523	9.94746
MvSl-1064-A1-R4_MC06g06951	5824	5491.99	4311	5.77998
MvSl-1064-A1-R4_MC06g06952	1717	1384.99	1115	6.96772
MvSl-1064-A1-R4_MC06g06953	910	579.16	635	8.79216
MvSl-1064-A1-R4_MC06g06954	2667	2334.99	1916	6.64629
MvSl-1064-A1-R4_MC06g06955	1954	1621.99	20	0.0694536
MvSl-1064-A1-R4_MC06g06956	2467	2134.99	82	0.257659
MvSl-1064-A1-R4_MC06g06957	4168	3835.99	1188	2.18131
MvSl-1064-A1-R4_MC06g06958	550	243.557	9922	289.371
MvSl-1064-A1-R4_MC06g06959	2566	2233.99	2282	8.64578
MvSl-1064-A1-R4_MC06g06960	3529	3196.99	732	1.82729
MvSl-1064-A1-R4_MC06g06961	602	288.147	1	0.0847398
MvSl-1064-A1-R4_MC06g06962	2374	2041.99	610	2.36895
MvSl-1064-A1-R4_MC06g06963	2899	2566.99	2695	9.0255
MvSl-1064-A1-R4_MC06g06964	2230	1897.99	1886	7.63612
MvSl-1064-A1-R4_MC06g06965	1667	1334.99	270	1.46596
MvSl-1064-A1-R4_MC06g06966	2493	2160.99	1405	5.69933
MvSl-1064-A1-R4_MC06g06967	194	32.9591	537	140.048
MvSl-1064-A1-R4_MC06g06968	789	461.758	2319	48.0235
MvSl-1064-A1-R4_MC06g06969	1269	936.991	1574	14.3682
MvSl-1064-A1-R4_MC06g06970	1279	946.991	1086	10.0399
MvSl-1064-A1-R4_MC06g06971	4781	4448.99	604255	1172.2
MvSl-1064-A1-R4_MC06g06972	1369	1036.99	94.9378	0.712431
MvSl-1064-A1-R4_MC06g06973	3544	3211.99	2554	6.35074
MvSl-1064-A1-R4_MC06g06974	1519	1186.99	1558	10.6309
MvSl-1064-A1-R4_MC06g06975	3296	2963.99	1312	3.60281
MvSl-1064-A1-R4_MC06g06976	1408	1075.99	29	0.220361
MvSl-1064-A1-R4_MC06g06977	1079	746.991	809	9.17542
MvSl-1064-A1-R4_MC06g06978	7344	7011.99	1583	1.56746
MvSl-1064-A1-R4_MC06g06979	4370	4037.99	3478	6.76661
MvSl-1064-A1-R4_MC06g06980	2439	2106.99	2272	9.56321
MvSl-1064-A1-R4_MC06g06981	2199	1866.99	603	2.91877
MvSl-1064-A1-R4_MC06g06982	1754	1421.99	716	4.58555
MvSl-1064-A1-R4_MC06g06983	1180	847.991	3074	32.5223
MvSl-1064-A1-R4_MC06g06984	2053	1720.99	1250	6.28782
MvSl-1064-A1-R4_MC06g06985	419	140.139	249.665	14.4004
MvSl-1064-A1-R4_MC06g06986	1227	894.991	1249	12.1323
MvSl-1064-A1-R4_MC06g06987	197	33.5518	224	61.5954
MvSl-1064-A1-R4_MC06g06988	398	126.411	608	42.5901
MvSl-1064-A1-R4_MC06g06989	3441	3108.99	72	0.184819
MvSl-1064-A1-R4_MC06g06990	495	197.738	97.4383	3.48486
MvSl-1064-A1-R4_MC06g06991	3427	3094.99	38	0.0808129
MvSl-1064-A1-R4_MC06g06992	871	540.946	125.562	1.52629
MvSl-1064-A1-R4_MC06g06993	1567	1234.99	2998	20.5354
MvSl-1064-A1-R4_MC06g06994	2068	1735.99	86	0.340788
MvSl-1064-A1-R4_MC06g06995	2357	2024.99	896	4.02638
MvSl-1064-A1-R4_MC06g06996	303	71.9782	20.9186	4.69499
MvSl-1064-A1-R4_MC06g06997	499	200.98	66.7124	2.30663
MvSl-1064-A1-R4_MC06g06998	552	245.242	52	1.77015
MvSl-1064-A1-R4_MC06g06999	8127	7794.99	7962	7.6484
MvSl-1064-A1-R4_MC06g07000	1137	804.991	1235	13.1826
MvSl-1064-A1-R4_MC06g07001	965	633.251	3116	39.0515
MvSl-1064-A1-R4_MC06g07002	2519	2186.99	1566	5.95669
MvSl-1064-A1-R4_MC06g07003	2003	1670.99	1170.09	6.08985
MvSl-1064-A1-R4_MC06g07004	4136	3803.99	6791	14.504
MvSl-1064-A1-R4_MC06g07005	3486	3153.99	235	0.826485
MvSl-1064-A1-R4_MC06g07006	422	142.573	86	4.22814
MvSl-1064-A1-R4_MC06g07007	162	22.9203	0	0.185067
MvSl-1064-A1-R4_MC06g07008	156	21.1228	1	0.395747
MvSl-1064-A1-R4_MC06g07009	902	571.332	12.9086	0.145367
MvSl-1064-A1-R4_MC06g07010	2413	2080.99	3670	16.1836
MvSl-1064-A1-R4_MC06g07011	1021	688.991	1543	19.5688
MvSl-1064-A1-R4_MC06g07012	3224	2891.99	2004	5.1018
MvSl-1064-A1-R4_MC06g07013	384	117.324	671	46.0662
MvSl-1064-A1-R4_MC06g07014	3415	3082.99	5879	15.8306
MvSl-1064-A1-R4_MC06g07015	1332	999.991	2912	30.893
MvSl-1064-A1-R4_MC06g07016	3022	2689.99	1884	5.74909
MvSl-1064-A1-R4_MC06g07017	2426	2093.99	1930	7.73325
MvSl-1064-A1-R4_MC06g07018	1414	1081.99	261	1.85381
MvSl-1064-A1-R4_MC06g07019	921	589.926	127	1.63438
MvSl-1064-A1-R4_MC06g07020	386	118.692	363	24.0763
MvSl-1064-A1-R4_MC06g07021	2225	1892.99	1065	4.62365
MvSl-1064-A1-R4_MC06g07022	737	411.946	14	0.162019
MvSl-1064-A1-R4_MC06g07023	2524	2191.99	92	0.292714
MvSl-1064-A1-R4_MC06g07024	296	68.421	460	57.3463
MvSl-1064-A1-R4_MC06g07025	2294	1961.99	4714	19.1273
MvSl-1064-A1-R4_MC06g07026	2544	2211.99	3764.19	13.5907
MvSl-1064-A1-R4_MC06g07027	1814	1481.99	1525	9.7132
MvSl-1064-A1-R4_MC06g07028	636	318.499	1121	29.8679
MvSl-1064-A1-R4_MC06g07029	899	568.389	172	2.09958
MvSl-1064-A1-R4_MC06g07030	4880	4547.99	1399	2.02129
MvSl-1064-A1-R4_MC06g07031	4829	4496.99	3209	5.98521
MvSl-1064-A1-R4_MC06g07032	1024	691.991	109.622	1.16886
MvSl-1064-A1-R4_MC06g07033	5812	5479.99	218.117	0.284456
MvSl-1064-A1-R4_MC06g07034	397	125.813	9.59712	0.577406
MvSl-1064-A1-R4_MC06g07035	1890	1557.99	92.984	0.542223
MvSl-1064-A1-R4_MC06g07036	1293	960.991	4.13981	0.0314236
MvSl-1064-A1-R4_MC06g07037	4154	3821.99	827	1.73555
MvSl-1064-A1-R4_MC06g07038	1732	1399.99	3115	20.6273
MvSl-1064-A1-R4_MC06g07039	1545	1212.99	1153	8.77431
MvSl-1064-A1-R4_MC06g07040	509	209	661	25.7613
MvSl-1064-A1-R4_MC06g07041	1710	1377.99	604	4.06751
MvSl-1064-A1-R4_MC06g07042	1852	1519.99	371	2.31154
MvSl-1064-A1-R4_MC06g07043	1535	1202.99	2560	17.6428
MvSl-1064-A1-R4_MC06g07044	1986	1653.99	2761	15.6687
MvSl-1064-A1-R4_MC06g07045	2463	2130.99	4	0.0117395
MvSl-1064-A1-R4_MC06g07046	2864	2531.99	2051	7.14401
MvSl-1064-A1-R4_MC06g07047	291	66.6328	140	18.9129
MvSl-1064-A1-R4_MC06g07048	209	37.4818	2	0.335122
MvSl-1064-A1-R4_MC06g07049	696	373.012	884	21.1645
MvSl-1064-A1-R4_MC06g07050	153	20.4298	0	0.615975
MvSl-1064-A1-R4_MC06g07051	1682	1349.99	839.061	4.92877
MvSl-1064-A1-R4_MC06g07052	962	630.251	12.5148	0.189289
MvSl-1064-A1-R4_MC06g07053	1155	822.991	13.8098	0.1226
MvSl-1064-A1-R4_MC06g07054	679	357.202	633	16.3143
MvSl-1064-A1-R4_MC06g07055	1729	1396.99	610	4.56026
MvSl-1064-A1-R4_MC06g07056	1399	1066.99	1360	13.7723
MvSl-1064-A1-R4_MC06g07057	2170	1837.99	6089	35.2943
MvSl-1064-A1-R4_MC06g07058	273	58.9035	147.131	23.08
MvSl-1064-A1-R4_MC06g07059	207	36.703	0	0
MvSl-1064-A1-R4_MC06g07060	6953	6620.99	5738.45	7.33933
MvSl-1064-A1-R4_MC06g07061	616	300.913	128	3.89995
MvSl-1064-A1-R4_MC06g07062	156	21.1228	2.02651	1.00492
MvSl-1064-A1-R4_MC06g07063	1305	972.991	60.9769	0.504321
MvSl-1064-A1-R4_MC06g07064	4029	3696.99	91.7971	0.1881
MvSl-1064-A1-R4_MC06g07065	201	35.1367	0	0
MvSl-1064-A1-R4_MC06g07066	275	59.8891	73.5364	16.005
MvSl-1064-A1-R4_MC06g07067	2515	2182.99	8.39982	0.0264824
MvSl-1064-A1-R4_MC06g07068	324	82.5238	0	0
MvSl-1064-A1-R4_MC06g07069	352	97.9288	21.3037	1.90747
MvSl-1064-A1-R4_MC06g07070	3924	3591.99	32.2903	0.0668882
MvSl-1064-A1-R4_MC06g07071	434	151.415	0	0
MvSl-1064-A1-R4_MC06g07072	210	37.702	5	1.7938
MvSl-1064-A1-R4_MC06g07073	1767	1434.99	1333.92	8.96409
MvSl-1064-A1-R4_MC06g07074	4887	4554.99	422.723	0.753686
MvSl-1064-A1-R4_MC06g07075	490	194.019	0	0.0481075
MvSl-1064-A1-R4_MC06g07076	6172	5839.99	492.873	0.797233
MvSl-1064-A1-R4_MC06g07077	4847	4514.99	52.2065	0.135707
MvSl-1064-A1-R4_MC06g07078	7334	7001.99	115.716	0.166786
MvSl-1064-A1-R4_MC06g07079	482	187.45	4.30292	0.0960535
MvSl-1064-A1-R4_MC06g07080	8132	7799.99	5.52896	0.00434203
MvSl-1064-A1-R4_MC06g07081	8287	7954.99	248.254	0.282656
MvSl-1064-A1-R4_MC06g07082	1981	1648.99	3.57586	0.0191551
MvSl-1064-A1-R4_MC06g07083	753	427.062	0	0
MvSl-1064-A1-R4_MC06g07084	750	424.062	0.413614	0.00547146
MvSl-1064-A1-R4_MC06g07085	639	321.07	0	0
MvSl-1064-A1-R4_MC06g07086	7445	7112.99	15.4235	0.0109742
MvSl-1064-A1-R4_MC06g07087	4335	4002.99	0	0
MvSl-1064-A1-R4_MC06g07088	910	579.16	0	0
MvSl-1064-A1-R4_MC06g07089	824	495.131	0	0
MvSl-1064-A1-R4_MC06g07090	5251	4918.99	19.4616	0.0273677
MvSl-1064-A1-R4_MC06g07091	10960	10628	29.6591	0.0262173
MvSl-1064-A1-R4_MC06g07092	396	125.096	0	0
MvSl-1064-A1-R4_MC06g07093	6281	5948.99	54.3314	0.0801744
MvSl-1064-A1-R4_MC06g07094	4711	4378.99	0	0
MvSl-1064-A1-R4_MC06g07095	1994	1661.99	26.0898	0.105164
MvSl-1064-A1-R4_MC06g07096	5183	4850.99	14.8332	0.0398983
