gene	haploid	cdslength	protleng	chr	chr1	DE_status	DE_status2	mean_exp	genelength	efflength	estcounts	meantpm
MvSl-1064-A2-R4_MC02g04318	A2	1661	354	aAutosome	aAutosome	NON	NON	8.21873	1661	1316.84	6708	79.1694
MvSl-1064-A2-R4_MC02g04319	A2	3610	1129	aAutosome	aAutosome	NON	NON	6.11145	3610	3265.84	955	8.33268
MvSl-1064-A2-R4_MC02g04320	A2	183	60	aAutosome	aAutosome	NON	NON	9.66697	183	28.8424	17329	9607.56
MvSl-1064-A2-R4_MC02g04323	A2	217	55	aAutosome	aAutosome	NON	NON	2.45822	217	38.4931	99	48.5152
MvSl-1064-A2-R4_MC02g04324	A2	5673	1650	aAutosome	aAutosome	NON	NON	7.61081	5673	5328.84	3812	12.9877
MvSl-1064-A2-R4_MC02g04325	A2	195	64	aAutosome	aAutosome	NON	NON	1.62056	195	32.6183	59	31.4841
MvSl-1064-A2-R4_MC02g04326	A2	2255	669	aAutosome	aAutosome	NON	NON	8.10311	2255	1910.84	6888	50.5984
MvSl-1064-A2-R4_MC02g04327	A2	1731	390	aAutosome	aAutosome	NON	NON	8.24203	1731	1386.84	6553	76.4864
MvSl-1064-A2-R4_MC02g04328	A2	2523	798	aAutosome	aAutosome	NON	NON	6.93153	2523	2178.84	2616	19.6313
MvSl-1064-A2-R4_MC02g04329	A2	1433	403	aAutosome	aAutosome	NON	NON	5.51778	1433	1088.84	1034	14.6971
MvSl-1064-A2-R4_MC02g04330	A2	5052	1399	aAutosome	aAutosome	NON	NON	6.50631	5052	4707.84	2023	6.75511
MvSl-1064-A2-R4_MC02g04331	A2	4115	1235	aAutosome	aAutosome	NON	NON	5.25607	4115	3770.84	762	3.56852
MvSl-1064-A2-R4_MC02g04332	A2	2081	614	aAutosome	aAutosome	NON	NON	5.10163	2081	1736.84	714	6.92665
MvSl-1064-A2-R4_MC02g04333	A2	1856	467	aAutosome	aAutosome	NON	NON	6.47167	1856	1511.84	1820	20.6339
MvSl-1064-A2-R4_MC02g04334	A2	1206	142	aAutosome	aAutosome	NON	NON	6.54002	1206	861.844	2208	37.7865
MvSl-1064-A2-R4_MC02g04335	A2	2049	490	aAutosome	aAutosome	NON	NON	7.1183	2049	1704.84	2927	28.591
MvSl-1064-A2-R4_MC02g04336	A2	3275	1029	aAutosome	aAutosome	NON	NON	6.78237	3275	2930.84	2310	13.1792
MvSl-1064-A2-R4_MC02g04337	A2	902	254	aAutosome	aAutosome	NON	NON	6.52059	902	559.436	2269	57.5749
MvSl-1064-A2-R4_MC02g04338	A2	2441	643	aAutosome	aAutosome	NON	NON	10.9167	2441	2096.84	58606	336.216
MvSl-1064-A2-R4_MC02g04340	A2	1975	586	aAutosome	aAutosome	NON	NON	6.84062	1975	1630.84	2271	24.8107
MvSl-1064-A2-R4_MC02g04341	A2	2010	527	aAutosome	aAutosome	NON	NON	5.68966	2010	1665.84	1199	10.8289
MvSl-1064-A2-R4_MC02g04342	A2	3275	972	aAutosome	aAutosome	NON	NON	7.83308	3275	2930.84	5117	27.2308
MvSl-1064-A2-R4_MC02g04343	A2	859	271	aAutosome	aAutosome	NON	NON	4.40465	859	517.666	355	14.9028
MvSl-1064-A2-R4_MC02g04344	A2	533	153	aAutosome	aAutosome	NON	NON	3.99225	533	219.309	260	26.4778
MvSl-1064-A2-R4_MC02g04345	A2	1184	313	aAutosome	aAutosome	NON	NON	3.36279	1184	839.844	237	4.24738
MvSl-1064-A2-R4_MC02g04346	A2	3606	1149	aAutosome	aAutosome	NON	NON	7.69746	3606	3261.84	4782	22.2721
MvSl-1064-A2-R4_MC02g04347	A2	951	169	aAutosome	aAutosome	NON	NON	7.33738	951	607.219	3944	93.3481
MvSl-1064-A2-R4_MC02g04348	A2	1469	360	aAutosome	aAutosome	NON	NON	5.03424	1469	1124.84	836	10.2378
MvSl-1064-A2-R4_MC02g04349	A2	1157	357	aAutosome	aAutosome	NON	NON	4.79099	1157	812.844	640	11.8802
MvSl-1064-A2-R4_MC02g04353	A2	2348	661	aAutosome	aAutosome	NON	NON	7.05751	2348	2003.84	2948	23.2632
MvSl-1064-A2-R4_MC02g04354	A2	1133	214	aAutosome	aAutosome	NON	NON	4.8723	1133	788.844	690	12.9609
MvSl-1064-A2-R4_MC02g04355	A2	1324	335	aAutosome	aAutosome	NON	NON	3.16563	1324	979.844	174	3.20496
MvSl-1064-A2-R4_MC02g04361	A2	1963	611	aAutosome	aAutosome	NON	NON	6.29634	1963	1618.84	1897	17.0065
MvSl-1064-A2-R4_MC02g04362	A2	3487	1096	aAutosome	aAutosome	NON	NON	6.5472	3487	3142.84	2161	10.409
MvSl-1064-A2-R4_MC02g04363	A2	4064	1330	aAutosome	aAutosome	NON	NON	7.83037	4064	3719.84	4716	21.505
MvSl-1064-A2-R4_MC02g04364	A2	2692	759	aAutosome	aAutosome	NON	NON	7.07268	2692	2347.84	3110	20.0614
MvSl-1064-A2-R4_MC02g04365	A2	2700	850	aAutosome	aAutosome	NON	NON	4.37809	2700	2355.84	357	3.19308
MvSl-1064-A2-R4_MC02g04366	A2	913	282	aAutosome	aAutosome	NON	NON	4.40538	913	570.209	407	13.1155
MvSl-1064-A2-R4_MC02g04367	A2	1469	465	aAutosome	aAutosome	NON	NON	5.78229	1469	1124.84	1141	17.1653
MvSl-1064-A2-R4_MC02g04368	A2	2366	607	aAutosome	aAutosome	NON	NON	7.45259	2366	2021.84	3349	30.7665
MvSl-1064-A2-R4_MC02g04369	A2	7661	2242	aAutosome	aAutosome	NON	NON	6.88138	7661	7316.84	2041	5.84651
MvSl-1064-A2-R4_MC02g04370	A2	2609	672	aAutosome	aAutosome	NON	NON	6.79369	2609	2264.84	2290	17.2131
MvSl-1064-A2-R4_MC02g04371	A2	294	97	aAutosome	aAutosome	NON	NON	0.692532	294	64.4006	24.8807	8.55171
MvSl-1064-A2-R4_MC02g04372	A2	493	56	aAutosome	aAutosome	NON	NON	1.95112	493	187.745	91.7779	7.02058
MvSl-1064-A2-R4_MC02g04373	A2	1837	523	aAutosome	aAutosome	NON	NON	5.52884	1837	1492.84	1123	10.8297
MvSl-1064-A2-R4_MC02g04374	A2	1705	369	aAutosome	aAutosome	NON	NON	7.44144	1705	1360.84	3970	44.6877
MvSl-1064-A2-R4_MC02g04375	A2	2776	669	aAutosome	aAutosome	NON	NON	5.48643	2776	2431.84	1067	6.44755
MvSl-1064-A2-R4_MC02g04376	A2	1134	332	aAutosome	aAutosome	NON	NON	3.98118	1134	789.844	369	6.95829
MvSl-1064-A2-R4_MC02g04377	A2	1879	494	aAutosome	aAutosome	NON	NON	5.01675	1879	1534.84	556	7.64554
MvSl-1064-A2-R4_MC02g04378	A2	1089	213	aAutosome	aAutosome	NON	NON	4.92325	1089	744.844	720	14.2256
MvSl-1064-A2-R4_MC02g04379	A2	2272	609	aAutosome	aAutosome	NON	NON	2.32098	2272	1927.84	92	0.905697
MvSl-1064-A2-R4_MC02g04380	A2	2272	569	aAutosome	aAutosome	NON	NON	5.5933	2272	1927.84	1039	8.76154
MvSl-1064-A2-R4_MC02g04381	A2	1837	374	aAutosome	aAutosome	NON	NON	7.79815	1837	1492.84	4773	52.2572
MvSl-1064-A2-R4_MC02g04382	A2	1291	344	aAutosome	aAutosome	NON	NON	5.35937	1291	946.844	947	15.1412
MvSl-1064-A2-R4_MC02g04383	A2	1761	403	aAutosome	aAutosome	NON	NON	5.15121	1761	1416.84	746	8.7816
MvSl-1064-A2-R4_MC02g04384	A2	1373	367	aAutosome	aAutosome	NON	NON	5.00517	1373	1028.84	699	10.9013
MvSl-1064-A2-R4_MC02g04385	A2	1820	409	aAutosome	aAutosome	NON	NON	5.09235	1820	1475.84	856	8.11041
MvSl-1064-A2-R4_MC02g04386	A2	1791	543	aAutosome	aAutosome	NON	NON	5.95175	1791	1446.84	1461	14.9633
MvSl-1064-A2-R4_MC02g04387	A2	354	117	aAutosome	aAutosome	Down	DE	4.36882	354	94.5809	376	77.6865
MvSl-1064-A2-R4_MC02g04388	A2	2028	675	aAutosome	aAutosome	NON	NON	5.05647	2028	1683.84	802	6.91114
MvSl-1064-A2-R4_MC02g04389	A2	1392	298	aAutosome	aAutosome	NON	NON	7.16712	1392	1047.84	3369	47.9997
MvSl-1064-A2-R4_MC02g04394	A2	2638	570	aAutosome	aAutosome	NON	NON	5.31435	2638	2293.84	1096	6.17273
MvSl-1064-A2-R4_MC02g04395	A2	923	166	aAutosome	aAutosome	NON	NON	10.1266	923	579.806	27579	676.707
MvSl-1064-A2-R4_MC02g04396	A2	369	75	aAutosome	aAutosome	NON	NON	1.68709	369	103.679	48	11.346
MvSl-1064-A2-R4_MC02g04397	A2	1509	281	aAutosome	aAutosome	NON	NON	6.4248	1509	1164.84	1855.76	25.8192
MvSl-1064-A2-R4_MC02g04398	A2	1954	507	aAutosome	aAutosome	NON	NON	5.78396	1954	1609.84	1261	11.961
MvSl-1064-A2-R4_MC02g04399	A2	5003	835	aAutosome	aAutosome	NON	NON	5.7102	5003	4658.84	1003	3.98359
MvSl-1064-A2-R4_MC02g04400	A2	5114	825	aAutosome	aAutosome	NON	NON	3.73448	5114	4769.84	356	0.983797
MvSl-1064-A2-R4_MC02g04401	A2	975	324	aAutosome	aAutosome	NON	NON	3.07064	975	630.972	264	4.86393
MvSl-1064-A2-R4_MC02g04402	A2	1597	392	aAutosome	aAutosome	NON	NON	6.72308	1597	1252.84	3207	30.7401
MvSl-1064-A2-R4_MC02g04403	A2	1164	387	aAutosome	aAutosome	NON	NON	3.50756	1164	819.844	239	4.82507
MvSl-1064-A2-R4_MC02g04404	A2	850	142	aAutosome	aAutosome	NON	NON	6.78421	850	508.924	2830	76.3421
MvSl-1064-A2-R4_MC02g04405	A2	1037	183	aAutosome	aAutosome	NON	NON	5.28826	1037	692.844	864	19.6943
MvSl-1064-A2-R4_MC02g04407	A2	1025	200	aAutosome	aAutosome	NON	NON	7.86252	1025	680.844	6239	121.216
MvSl-1064-A2-R4_MC02g04408	A2	2416	720	aAutosome	aAutosome	NON	NON	7.2192	2416	2071.84	3215	25.195
MvSl-1064-A2-R4_MC02g04409	A2	1374	353	aAutosome	aAutosome	NON	NON	4.26743	1374	1029.84	341	6.70721
MvSl-1064-A2-R4_MC02g04410	A2	2267	584	aAutosome	aAutosome	NON	NON	8.51245	2267	1922.84	7153	67.2045
MvSl-1064-A2-R4_MC02g04411	A2	300	99	aAutosome	aAutosome	NON	NON	6.49525	300	67.2897	1974	464.716
MvSl-1064-A2-R4_MC02g04412	A2	1540	487	aAutosome	aAutosome	NON	NON	7.00338	1540	1195.84	2621	37.7374
MvSl-1064-A2-R4_MC02g04413	A2	1224	407	aAutosome	aAutosome	NON	NON	4.37527	1224	879.844	414	8.28142
MvSl-1064-A2-R4_MC02g04414	A2	2036	604	aAutosome	aAutosome	NON	NON	4.50876	2036	1691.84	416	4.79781
MvSl-1064-A2-R4_MC02g04415	A2	1140	125	aAutosome	aAutosome	NON	NON	4.89287	1140	795.844	731	13.0664
MvSl-1064-A2-R4_MC02g04416	A2	727	164	aAutosome	aAutosome	NON	NON	6.71805	727	391.136	2405	94.1069
MvSl-1064-A2-R4_MC02g04417	A2	5745	1460	aAutosome	aAutosome	NON	NON	7.19155	5745	5400.84	3237	9.4734
MvSl-1064-A2-R4_MC02g04418	A2	5075	1575	aAutosome	aAutosome	NON	NON	7.04252	5075	4730.84	2673	9.81265
MvSl-1064-A2-R4_MC02g04419	A2	3289	1021	aAutosome	aAutosome	NON	NON	6.65804	3289	2944.84	2379	12.003
MvSl-1064-A2-R4_MC02g04422	A2	2626	772	aAutosome	aAutosome	NON	NON	7.60732	2626	2281.84	4409	29.9038
MvSl-1064-A2-R4_MC02g04423	A2	1797	325	aAutosome	aAutosome	NON	NON	6.21858	1797	1452.84	1676	17.9206
MvSl-1064-A2-R4_MC02g04424	A2	4671	1397	aAutosome	aAutosome	NON	NON	6.36134	4671	4326.84	1931	6.64884
MvSl-1064-A2-R4_MC02g04425	A2	838	172	aAutosome	aAutosome	NON	NON	4.1613	838	497.329	424	12.5446
MvSl-1064-A2-R4_MC02g04426	A2	1855	492	aAutosome	aAutosome	NON	NON	5.82465	1855	1510.84	1346	13.1227
MvSl-1064-A2-R4_MC02g04427	A2	1438	243	aAutosome	aAutosome	NON	NON	6.54552	1438	1093.84	1803	30.2544
MvSl-1064-A2-R4_MC02g04428	A2	2324	640	aAutosome	aAutosome	NON	NON	7.12733	2324	1979.84	3337	24.7353
MvSl-1064-A2-R4_MC02g04429	A2	2452	584	aAutosome	aAutosome	NON	NON	5.78725	2452	2107.84	1243	9.15652
MvSl-1064-A2-R4_MC02g04430	A2	3699	1104	aAutosome	aAutosome	NON	NON	10.0049	3699	3354.84	21496	107.593
MvSl-1064-A2-R4_MC02g04431	A2	2267	602	aAutosome	aAutosome	NON	NON	6.79825	2267	1922.84	2329	20.3135
MvSl-1064-A2-R4_MC02g04432	A2	1389	277	aAutosome	aAutosome	NON	NON	7.92607	1389	1044.84	5538	81.4432
MvSl-1064-A2-R4_MC02g04433	A2	1010	195	aAutosome	aAutosome	NON	NON	5.08839	1010	665.844	866	17.9496
MvSl-1064-A2-R4_MC02g04434	A2	1593	374	aAutosome	aAutosome	NON	NON	6.22313	1593	1248.84	1643	20.9226
MvSl-1064-A2-R4_MC02g04435	A2	1723	502	aAutosome	aAutosome	NON	NON	6.08375	1723	1378.84	1504	17.1992
MvSl-1064-A2-R4_MC02g04436	A2	900	228	aAutosome	aAutosome	NON	NON	5.00334	900	557.436	724	20.0724
MvSl-1064-A2-R4_MC02g04437	A2	1501	391	aAutosome	aAutosome	NON	NON	4.23078	1501	1156.84	402	5.65992
MvSl-1064-A2-R4_MC02g04438	A2	5278	1624	aAutosome	aAutosome	NON	NON	5.09733	5278	4933.84	642	2.4661
MvSl-1064-A2-R4_MC02g04439	A2	965	289	aAutosome	aAutosome	NON	NON	4.6794	965	620.972	586	14.3797
MvSl-1064-A2-R4_MC02g04440	A2	1001	284	aAutosome	aAutosome	NON	NON	3.7395	1001	656.844	318	7.074
MvSl-1064-A2-R4_MC02g04441	A2	1516	425	aAutosome	aAutosome	NON	NON	6.02478	1516	1171.84	1466	19.42
MvSl-1064-A2-R4_MC02g04442	A2	1878	392	aAutosome	aAutosome	NON	NON	5.72357	1878	1533.84	1178	12.0393
MvSl-1064-A2-R4_MC02g04443	A2	802	155	aAutosome	aAutosome	NON	NON	11.905	802	462.913	102879	2941.09
MvSl-1064-A2-R4_MC02g04444	A2	2100	526	aAutosome	aAutosome	NON	NON	6.59879	2100	1755.84	2331	19.337
MvSl-1064-A2-R4_MC02g04445	A2	1093	139	aAutosome	aAutosome	NON	NON	6.74773	1093	748.844	2521	50.2042
MvSl-1064-A2-R4_MC02g04446	A2	168	55	aAutosome	aAutosome	NON	NON	3.43525	168	25.509	255	148.592
MvSl-1064-A2-R4_MC02g04447	A2	4024	1121	aAutosome	aAutosome	NON	NON	7.0297	4024	3679.84	2537.15	12.5773
MvSl-1064-A2-R4_MC02g04449	A2	1290	329	aAutosome	aAutosome	NON	NON	5.25679	1290	945.844	955	14.1784
MvSl-1064-A2-R4_MC02g04450	A2	653	136	aAutosome	aAutosome	NON	NON	5.1143	653	322.709	776	37.4141
MvSl-1064-A2-R4_MC02g04454	A2	1656	526	aAutosome	aAutosome	NON	NON	4.76818	1656	1311.84	697	7.29871
MvSl-1064-A2-R4_MC02g04455	A2	1853	578	aAutosome	aAutosome	NON	NON	7.18758	1853	1508.84	3109	33.8653
MvSl-1064-A2-R4_MC02g04456	A2	664	177	aAutosome	aAutosome	NON	NON	4.5215	664	332.997	538	24.0348
MvSl-1064-A2-R4_MC02g04457	A2	4872	1535	aAutosome	aAutosome	NON	NON	6.58056	4872	4527.84	2212	7.39457
MvSl-1064-A2-R4_MC02g04458	A2	336	111	aAutosome	aAutosome	NON	NON	5.03562	336	85.1941	714	133.685
MvSl-1064-A2-R4_MC02g04459	A2	1449	365	aAutosome	aAutosome	NON	NON	5.42118	1449	1104.84	1013.77	13.5558
MvSl-1064-A2-R4_MC02g04462	A2	1158	315	aAutosome	aAutosome	NON	NON	0.482976	1158	813.844	29.9827	0.560552
MvSl-1064-A2-R4_MC02g04463	A2	2281	534	aAutosome	aAutosome	NON	NON	4.35792	2281	1936.84	460.258	3.6905
MvSl-1064-A2-R4_MC02g04464	A2	1521	390	aAutosome	aAutosome	NON	NON	6.12471	1521	1176.84	1492	20.7627
MvSl-1064-A2-R4_MC02g04465	A2	1793	326	aAutosome	aAutosome	NON	NON	7.55979	1793	1448.84	3928	45.7381
MvSl-1064-A2-R4_MC02g04466	A2	2386	549	aAutosome	aAutosome	NON	NON	8.3153	2386	2041.84	5751	56.05
MvSl-1064-A2-R4_MC02g04469	A2	3921	1102	aAutosome	aAutosome	NON	NON	6.55701	3921	3576.84	1865.24	9.29503
MvSl-1064-A2-R4_MC02g04472	A2	1944	527	aAutosome	aAutosome	NON	NON	4.08918	1944	1599.84	299.221	3.81897
MvSl-1064-A2-R4_MC02g04473	A2	597	117	aAutosome	aAutosome	NON	NON	1.44811	597	273.598	46.24	3.49216
MvSl-1064-A2-R4_MC02g04476	A2	958	146	aAutosome	aAutosome	NON	NON	2.56571	958	614.219	98.8607	3.44857
MvSl-1064-A2-R4_MC02g04478	A2	1905	514	aAutosome	aAutosome	NON	NON	6.56227	1905	1560.84	1782.78	21.5389
MvSl-1064-A2-R4_MC02g04479	A2	1483	317	aAutosome	aAutosome	NON	NON	2.21981	1483	1138.84	88.7614	1.41288
MvSl-1064-A2-R4_MC02g04480	A2	1908	506	aAutosome	aAutosome	NON	NON	1.16761	1908	1563.84	35	0.506707
MvSl-1064-A2-R4_MC02g04481	A2	2286	618	aAutosome	aAutosome	NON	NON	5.12968	2286	1941.84	724	6.32072
MvSl-1064-A2-R4_MC02g04482	A2	2433	668	aAutosome	aAutosome	NON	NON	6.1283	2433	2088.84	1572	11.7084
MvSl-1064-A2-R4_MC02g04483	A2	1482	351	aAutosome	aAutosome	NON	NON	2.13173	1482	1137.84	83.0343	1.33412
MvSl-1064-A2-R4_MC02g04484	A2	1825	535	aAutosome	aAutosome	Down	DE	1.86909	1825	1480.84	73	0.84479
MvSl-1064-A2-R4_MC02g04486	A2	352	90	aAutosome	aAutosome	Down	DE	5.09553	352	93.5027	692.716	128.077
MvSl-1064-A2-R4_MC02g04487	A2	1854	464	aAutosome	aAutosome	NON	NON	6.55877	1854	1509.84	1731	22.3293
MvSl-1064-A2-R4_MC02g04488	A2	845	204	aAutosome	aAutosome	NON	NON	3.02657	845	504.178	225	5.71034
MvSl-1064-A2-R4_MC02g04489	A2	1051	233	aAutosome	aAutosome	NON	NON	5.27022	1051	706.844	799	19.1362
MvSl-1064-A2-R4_MC02g04490	A2	3172	853	aAutosome	aAutosome	NON	NON	6.62226	3172	2827.84	2083	12.216
MvSl-1064-A2-R4_MC02g04491	A2	2488	662	aAutosome	aAutosome	NON	NON	4.36528	2488	2143.84	364	3.45259
MvSl-1064-A2-R4_MC02g04496	A2	2426	688	aAutosome	aAutosome	NON	NON	5.80964	2426	2081.84	1124	9.4886
MvSl-1064-A2-R4_MC02g04500	A2	1794	471	aAutosome	aAutosome	NON	NON	5.52458	1794	1449.84	1139	11.1328
MvSl-1064-A2-R4_MC02g04501	A2	850	230	aAutosome	aAutosome	NON	NON	2.70862	850	508.924	139	4.437
MvSl-1064-A2-R4_MC02g04502	A2	1814	424	aAutosome	aAutosome	Down	DE	5.73267	1814	1469.84	902	13.1785
MvSl-1064-A2-R4_MC02g04504	A2	2778	861	aAutosome	aAutosome	NON	NON	4.59844	2778	2433.84	486.805	3.49589
MvSl-1064-A2-R4_MC02g04506	A2	556	127	aAutosome	aAutosome	NON	NON	4.24582	556	238.721	389	27.7578
MvSl-1064-A2-R4_MC02g04507	A2	2731	414	aAutosome	aAutosome	NON	NON	5.94745	2731	2386.84	1387	9.0379
MvSl-1064-A2-R4_MC02g04508	A2	1913	528	aAutosome	aAutosome	NON	NON	5.86328	1913	1568.84	1312	12.9682
MvSl-1064-A2-R4_MC02g04509	A2	1143	244	aAutosome	aAutosome	NON	NON	5.75219	1143	798.844	1240	23.573
MvSl-1064-A2-R4_MC02g04510	A2	4844	1264	aAutosome	aAutosome	NON	NON	7.5893	4844	4499.84	3887	15.0823
MvSl-1064-A2-R4_MC02g04511	A2	530	139	aAutosome	aAutosome	NON	NON	0.960649	530	217.149	39.089	3.00171
MvSl-1064-A2-R4_MC02g04512	A2	1021	295	aAutosome	aAutosome	NON	NON	5.98587	1021	676.844	1247.63	33.045
MvSl-1064-A2-R4_MC02g04527	A2	1036	193	aAutosome	aAutosome	NON	NON	5.5041	1036	691.844	781.574	23.7652
MvSl-1064-A2-R4_MC02g04528	A2	1678	418	aAutosome	aAutosome	NON	NON	7.43578	1678	1333.84	3600.82	45.5918
MvSl-1064-A2-R4_MC02g04529	A2	282	93	aAutosome	aAutosome	NON	NON	4.72566	282	59.687	617.967	152.792
MvSl-1064-A2-R4_MC02g04530	A2	2779	779	aAutosome	aAutosome	NON	NON	3.84572	2779	2434.84	273.323	2.08635
MvSl-1064-A2-R4_MC02g04531	A2	2367	704	aAutosome	aAutosome	NON	NON	8.8712	2367	2022.84	10041	81.1636
MvSl-1064-A2-R4_MC03g04554	A2	1296	431	aAutosome	aAutosome	NON	NON	1.80479	1296	951.844	121.747	1.3739
MvSl-1064-A2-R4_MC03g04556	A2	771	256	aAutosome	aAutosome	NON	NON	0.316647	771	433.169	30.1767	0.934726
MvSl-1064-A2-R4_MC03g04557	A2	2635	770	aAutosome	aAutosome	NON	NON	4.99829	2635	2290.84	785.393	4.88499
MvSl-1064-A2-R4_MC03g04558	A2	1021	319	aAutosome	aAutosome	NON	NON	4.28655	1021	676.844	443.023	10.0407
MvSl-1064-A2-R4_MC03g04559	A2	393	130	aAutosome	aAutosome	NON	NON	5.92187	393	118.86	1018	187.319
MvSl-1064-A2-R4_MC03g04560	A2	749	145	aAutosome	aAutosome	NON	NON	6.78485	749	412.2	2192.79	94.4275
MvSl-1064-A2-R4_MC03g04561	A2	2387	458	aAutosome	aAutosome	NON	NON	3.80829	2387	2042.84	289	2.39374
MvSl-1064-A2-R4_MC03g04562	A2	4641	1299	aAutosome	aAutosome	NON	NON	8.18896	4641	4296.84	6034	23.878
MvSl-1064-A2-R4_MC03g04563	A2	1467	416	aAutosome	aAutosome	NON	NON	5.50697	1467	1122.84	989	14.158
MvSl-1064-A2-R4_MC03g04564	A2	1100	259	aAutosome	aAutosome	NON	NON	4.95008	1100	755.844	778	14.3461
MvSl-1064-A2-R4_MC03g04565	A2	984	226	aAutosome	aAutosome	NON	NON	5.25456	984	639.908	857	20.8192
MvSl-1064-A2-R4_MC03g04566	A2	2377	647	aAutosome	aAutosome	NON	NON	2.0742	2377	2032.84	73	0.729787
MvSl-1064-A2-R4_MC03g04567	A2	2978	851	aAutosome	aAutosome	NON	NON	6.07767	2978	2633.84	1572	8.96774
MvSl-1064-A2-R4_MC03g04568	A2	384	102	aAutosome	aAutosome	NON	NON	7.04678	384	113.481	3082	409.534
MvSl-1064-A2-R4_MC03g04569	A2	3059	855	aAutosome	aAutosome	NON	NON	4.10771	3059	2714.84	333	2.23805
MvSl-1064-A2-R4_MC03g04570	A2	3815	1097	aAutosome	aAutosome	NON	NON	4.87263	3815	3470.84	594	2.96359
MvSl-1064-A2-R4_MC03g04571	A2	3333	889	aAutosome	aAutosome	NON	NON	6.30757	3333	2988.84	1606	9.32643
MvSl-1064-A2-R4_MC03g04572	A2	3682	1076	aAutosome	aAutosome	NON	NON	6.1975	3682	3337.84	1657	7.68804
MvSl-1064-A2-R4_MC03g04573	A2	2694	689	aAutosome	aAutosome	NON	NON	9.07427	2694	2349.84	14914	81.8547
MvSl-1064-A2-R4_MC03g04574	A2	1513	397	aAutosome	aAutosome	NON	NON	4.91855	1513	1168.84	625	9.06598
MvSl-1064-A2-R4_MC03g04575	A2	971	219	aAutosome	aAutosome	NON	NON	4.32031	971	626.972	421	11.1192
MvSl-1064-A2-R4_MC03g04576	A2	1306	282	aAutosome	aAutosome	NON	NON	6.28049	1306	961.844	1725	28.2589
MvSl-1064-A2-R4_MC03g04577	A2	2972	909	aAutosome	aAutosome	NON	NON	5.12457	2972	2627.84	654	4.71861
MvSl-1064-A2-R4_MC03g04578	A2	736	150	aAutosome	aAutosome	NON	NON	1.9882	736	399.695	67.1793	3.51699
MvSl-1064-A2-R4_MC03g04579	A2	2298	742	aAutosome	aAutosome	NON	NON	5.95225	2298	1953.84	1447	11.0814
MvSl-1064-A2-R4_MC03g04580	A2	3270	975	aAutosome	aAutosome	NON	NON	5.66134	3270	2925.84	1142	6.04454
MvSl-1064-A2-R4_MC03g04582	A2	1018	221	aAutosome	aAutosome	NON	NON	4.48299	1018	673.844	481.502	11.568
MvSl-1064-A2-R4_MC03g04583	A2	1468	240	aAutosome	aAutosome	NON	NON	5.03156	1468	1123.84	794	10.1807
MvSl-1064-A2-R4_MC03g04584	A2	2340	647	aAutosome	aAutosome	NON	NON	8.80078	2340	1995.84	11851	79.167
MvSl-1064-A2-R4_MC03g04585	A2	285	94	aAutosome	aAutosome	NON	NON	2.62407	285	60.7523	178	35.697
MvSl-1064-A2-R4_MC03g04586	A2	4131	1311	aAutosome	aAutosome	NON	NON	5.57479	4131	3786.84	1138	4.40353
MvSl-1064-A2-R4_MC03g04587	A2	1224	407	aAutosome	aAutosome	NON	NON	4.18065	1224	879.844	443	7.19625
MvSl-1064-A2-R4_MC03g04588	A2	2644	833	aAutosome	aAutosome	NON	NON	5.5378	2644	2299.84	1081	7.05934
MvSl-1064-A2-R4_MC03g04589	A2	3431	951	aAutosome	aAutosome	NON	NON	6.68032	3431	3086.84	2071	11.7019
MvSl-1064-A2-R4_MC03g04590	A2	3760	1042	aAutosome	aAutosome	NON	NON	7.22	3760	3415.84	3268	15.2811
MvSl-1064-A2-R4_MC03g04591	A2	2736	580	aAutosome	aAutosome	NON	NON	5.32451	2736	2391.84	814	5.88662
MvSl-1064-A2-R4_MC03g04592	A2	5848	1819	aAutosome	aAutosome	NON	NON	6.37536	5848	5503.84	1818	5.27869
MvSl-1064-A2-R4_MC03g04593	A2	908	272	aAutosome	aAutosome	NON	NON	5.71124	908	565.38	1158	32.3753
MvSl-1064-A2-R4_MC03g04594	A2	6139	1739	aAutosome	aAutosome	NON	NON	8.50519	6139	5794.84	6796	22.3666
MvSl-1064-A2-R4_MC03g04595	A2	679	116	aAutosome	aAutosome	NON	NON	5.19296	679	346.745	955	37.1722
MvSl-1064-A2-R4_MC03g04596	A2	1156	263	aAutosome	aAutosome	NON	NON	6.17664	1156	811.844	1617	31.145
MvSl-1064-A2-R4_MC03g04597	A2	2678	754	aAutosome	aAutosome	NON	NON	4.48455	2678	2333.84	488	3.34594
MvSl-1064-A2-R4_MC03g04598	A2	587	160	aAutosome	aAutosome	NON	NON	4.66037	587	265.085	575	33.2456
MvSl-1064-A2-R4_MC03g04602	A2	1873	522	aAutosome	aAutosome	NON	NON	4.10065	1873	1528.84	369.708	3.90734
MvSl-1064-A2-R4_MC03g04606	A2	1545	485	aAutosome	aAutosome	NON	NON	5.50715	1545	1200.84	1065	13.2354
MvSl-1064-A2-R4_MC03g04607	A2	1191	294	aAutosome	aAutosome	NON	NON	5.2036	1191	846.844	842	15.1898
MvSl-1064-A2-R4_MC03g04608	A2	1827	364	aAutosome	aAutosome	NON	NON	5.20363	1827	1482.84	852	8.67825
MvSl-1064-A2-R4_MC03g04609	A2	234	77	aAutosome	aAutosome	NON	NON	1.2011	234	43.6497	58	17.473
