target_id	length	eff_length	est_counts	meantpm
MvSl-1064-A2-R4_MC05g06544	2295	1950.84	11.7943	0.125089
MvSl-1064-A2-R4_MC05g06545	2787	2442.84	1.01869	0.0136163
MvSl-1064-A2-R4_MC05g06546	2015	1670.84	1.26201	0.0113775
MvSl-1064-A2-R4_MC05g06547	3921	3576.84	33.1016	0.156643
MvSl-1064-A2-R4_MC05g06548	3318	2973.84	32.2273	0.155017
MvSl-1064-A2-R4_MC05g06549	630	302.497	0	0
MvSl-1064-A2-R4_MC05g06550	3964	3619.84	34.4162	0.205068
MvSl-1064-A2-R4_MC05g06551	588	265.972	1.02632	0.0297135
MvSl-1064-A2-R4_MC05g06552	4030	3685.84	89.0767	0.344695
MvSl-1064-A2-R4_MC05g06553	422	136.991	0	0
MvSl-1064-A2-R4_MC05g06554	3309	2964.84	1.67722	0.0108177
MvSl-1064-A2-R4_MC05g06555	3650	3305.84	17.3246	0.0600499
MvSl-1064-A2-R4_MC05g06556	2071	1726.84	5.0305	0.0513496
MvSl-1064-A2-R4_MC05g06557	1642	1297.84	0	0.00925485
MvSl-1064-A2-R4_MC05g06558	4335	3990.84	29.5386	0.112431
MvSl-1064-A2-R4_MC05g06559	4608	4263.84	0	0
MvSl-1064-A2-R4_MC05g06560	429	141.677	0	0
MvSl-1064-A2-R4_MC05g06561	1857	1512.84	0	0
MvSl-1064-A2-R4_MC05g06562	4084	3739.84	4.96498	0.0168674
MvSl-1064-A2-R4_MC05g06563	4335	3990.84	0	0
MvSl-1064-A2-R4_MC05g06564	4608	4263.84	0	0
MvSl-1064-A2-R4_MC05g06565	429	141.677	0	0
MvSl-1064-A2-R4_MC05g06566	1857	1512.84	0	0
MvSl-1064-A2-R4_MC05g06567	4084	3739.84	0	0
MvSl-1064-A2-R4_MC05g06568	3030	2685.84	0.269998	0.000774085
MvSl-1064-A2-R4_MC05g06569	4012	3667.84	1.24259	0.0026087
MvSl-1064-A2-R4_MC05g06570	7214	6869.84	395.007	0.904791
MvSl-1064-A2-R4_MC05g06571	10691	10346.8	32.186	0.0568033
MvSl-1064-A2-R4_MC05g06572	1678	1333.84	23.19	0.325437
MvSl-1064-A2-R4_MC05g06573	669	337.446	0	0
MvSl-1064-A2-R4_MC05g06574	1929	1584.84	0	0
MvSl-1064-A2-R4_MC05g06575	573	253.12	0	0
MvSl-1064-A2-R4_MC05g06576	4302	3957.84	8.17094	0.0345317
MvSl-1064-A2-R4_MC05g06577	345	89.7004	0	0
MvSl-1064-A2-R4_MC05g06578	2170	1825.84	0	0
MvSl-1064-A2-R4_MC05g06579	6153	5808.84	26.0075	0.173303
MvSl-1064-A2-R4_MC05g06580	5718	5373.84	6.07486	0.0227113
MvSl-1064-A2-R4_MC05g06581	456	160.817	0	0.051599
MvSl-1064-A2-R4_MC05g06582	282	59.687	0	0
MvSl-1064-A2-R4_MC05g06583	1177	832.844	9.00223	0.441828
MvSl-1064-A2-R4_MC05g06584	586	264.197	8.04485	0.709308
MvSl-1064-A2-R4_MC05g06585	6138	5793.84	223.804	0.866787
MvSl-1064-A2-R4_MC05g06586	3248	2903.84	93	0.744114
MvSl-1064-A2-R4_MC05g06587	240	45.2205	4.0941	1.41414
MvSl-1064-A2-R4_MC05g06588	4595	4250.84	320.431	1.39563
MvSl-1064-A2-R4_MC05g06589	228	41.7525	4.03794	1.72154
MvSl-1064-A2-R4_MC05g06590	195	32.6183	24	9.56704
MvSl-1064-A2-R4_MC05g06591	2306	1961.84	2224.46	18.7178
MvSl-1064-A2-R4_MC05g06592	6519	6174.84	456.939	1.51328
MvSl-1064-A2-R4_MC05g06593	691	357.732	3616	149.998
MvSl-1064-A2-R4_MC05g06594	3053	2708.84	2473	13.6713
MvSl-1064-A2-R4_MC05g06595	684	351.386	2276	100.607
MvSl-1064-A2-R4_MC05g06596	992	647.844	1427	36.2112
MvSl-1064-A2-R4_MC05g06597	1181	836.844	1501	28.4835
MvSl-1064-A2-R4_MC05g06598	2470	2125.84	1888	14.3498
MvSl-1064-A2-R4_MC05g06599	1924	1579.84	1106.6	10.9836
MvSl-1064-A2-R4_MC05g06600	1345	1000.84	680.97	12.1224
MvSl-1064-A2-R4_MC05g06601	2212	1867.84	1973.03	15.0812
MvSl-1064-A2-R4_MC05g06602	292	63.5551	0	0
MvSl-1064-A2-R4_MC05g06603	509	200.018	8.04752	0.973299
MvSl-1064-A2-R4_MC05g06604	424	138.384	20.4631	2.7675
MvSl-1064-A2-R4_MC05g06605	651	320.975	1	0.0239904
MvSl-1064-A2-R4_MC05g06606	331	82.6727	0	0.156961
MvSl-1064-A2-R4_MC05g06607	1674	1329.84	163.273	2.43093
MvSl-1064-A2-R4_MC05g06608	891	548.602	177.581	5.05973
MvSl-1064-A2-R4_MC05g06609	5163	4818.84	60.5444	0.280076
MvSl-1064-A2-R4_MC05g06610	560	242.175	33.3488	1.40912
MvSl-1064-A2-R4_MC05g06611	256	50.0626	2.11827	0.489631
MvSl-1064-A2-R4_MC05g06612	1053	708.844	16.0421	0.678638
MvSl-1064-A2-R4_MC05g06613	2214	1869.84	2769	22.5724
MvSl-1064-A2-R4_MC05g06614	2102	1757.84	5374	48.5724
MvSl-1064-A2-R4_MC05g06615	1118	773.844	4789	90.9933
MvSl-1064-A2-R4_MC05g06616	769	431.344	611.108	30.4228
MvSl-1064-A2-R4_MC05g06617	3038	2693.84	2130.53	14.0427
MvSl-1064-A2-R4_MC05g06618	1256	911.844	174.666	3.53236
MvSl-1064-A2-R4_MC05g06619	174	26.0434	2.25762	1.59214
MvSl-1064-A2-R4_MC05g06620	594	271.174	4.3069	0.472557
MvSl-1064-A2-R4_MC05g06621	786	447.462	115.658	4.16791
MvSl-1064-A2-R4_MC05g06622	1392	1047.84	108.822	1.87986
MvSl-1064-A2-R4_MC05g06623	4999	4654.84	4767.55	15.8559
MvSl-1064-A2-R4_MC05g06624	2628	2283.84	0	0
MvSl-1064-A2-R4_MC05g06625	186	29.8902	0	0
MvSl-1064-A2-R4_MC05g06626	827	486.626	188.257	7.1898
MvSl-1064-A2-R4_MC05g06627	851	509.924	1501	44.0371
MvSl-1064-A2-R4_MC05g06628	8095	7750.84	3633.23	7.26171
MvSl-1064-A2-R4_MC05g06629	1611	1266.84	8574	94.2773
MvSl-1064-A2-R4_MC05g06630	1591	1246.84	1903.83	23.9047
MvSl-1064-A2-R4_MC05g06631	4241	3896.84	5510	23.0348
MvSl-1064-A2-R4_MC05g06632	4062	3717.84	3453	17.1744
MvSl-1064-A2-R4_MC05g06633	273	56.1183	31	8.15158
MvSl-1064-A2-R4_MC05g06634	1052	707.844	3345	69.2574
MvSl-1064-A2-R4_MC05g06635	1412	1067.84	7677	112.777
MvSl-1064-A2-R4_MC05g06636	1067	722.844	1021	20.8368
MvSl-1064-A2-R4_MC05g06637	1505	1160.84	1773	24.4855
MvSl-1064-A2-R4_MC05g06638	3334	2989.84	6817	37.1947
MvSl-1064-A2-R4_MC05g06639	360	97.9514	405.69	67.2604
MvSl-1064-A2-R4_MC05g06640	2359	2014.84	249.548	2.10107
MvSl-1064-A2-R4_MC05g06641	192	31.5615	0	0
MvSl-1064-A2-R4_MC05g06642	472	171.674	0	0
MvSl-1064-A2-R4_MC05g06643	598	274.424	0	0.060639
MvSl-1064-A2-R4_MC05g06644	592	269.547	466	28.9944
MvSl-1064-A2-R4_MC05g06645	392	118.33	266	39.9499
MvSl-1064-A2-R4_MC05g06646	304	69.3201	49.4911	13.932
MvSl-1064-A2-R4_MC05g06647	2245	1900.84	2442.83	25.9713
MvSl-1064-A2-R4_MC05g06648	480	177.649	77.5584	5.04411
MvSl-1064-A2-R4_MC05g06649	578	257.058	192.727	14.3904
MvSl-1064-A2-R4_MC05g06650	555	237.85	38	2.06453
MvSl-1064-A2-R4_MC05g06651	1094	749.844	2306	47.332
MvSl-1064-A2-R4_MC05g06652	1092	747.844	1541	28.279
MvSl-1064-A2-R4_MC05g06653	3721	3376.84	4691	23.6419
MvSl-1064-A2-R4_MC05g06654	1026	681.844	994.805	23.8243
MvSl-1064-A2-R4_MC05g06655	1792	1447.84	1601	25.1446
MvSl-1064-A2-R4_MC05g06656	1764	1419.84	1128.04	15.207
MvSl-1064-A2-R4_MC05g06657	843	502.229	954.701	33.4485
MvSl-1064-A2-R4_MC05g06658	666	334.722	4645	193.457
MvSl-1064-A2-R4_MC05g06659	1526	1181.84	8972	94.0919
MvSl-1064-A2-R4_MC05g06660	645	315.766	44	4.40492
MvSl-1064-A2-R4_MC05g06661	2064	1719.84	2100	16.7528
MvSl-1064-A2-R4_MC05g06662	249	47.8871	244.524	83.4156
MvSl-1064-A2-R4_MC05g06663	852	510.924	496	17.8471
MvSl-1064-A2-R4_MC05g06664	315	74.4703	209	43.9058
MvSl-1064-A2-R4_MC05g06665	2476	2131.84	176.801	1.19817
MvSl-1064-A2-R4_MC05g06666	2151	1806.84	2008	17.9201
MvSl-1064-A2-R4_MC05g06667	576	255.441	496.195	31.8772
MvSl-1064-A2-R4_MC05g06668	1288	943.844	686.684	11.0505
MvSl-1064-A2-R4_MC05g06669	347	90.8464	26.9216	4.93974
MvSl-1064-A2-R4_MC05g06670	500	193.012	136.567	12.5464
MvSl-1064-A2-R4_MC05g06671	474	173.167	11	1.01369
MvSl-1064-A2-R4_MC05g06672	532	218.453	1	0.412998
MvSl-1064-A2-R4_MC05g06673	2739	2394.84	1203	7.55294
MvSl-1064-A2-R4_MC05g06674	2606	2261.84	807	5.76797
MvSl-1064-A2-R4_MC05g06675	2867	2522.84	1350	8.95118
MvSl-1064-A2-R4_MC05g06676	300	67.2897	64.1573	16.5719
MvSl-1064-A2-R4_MC05g06677	1639	1294.84	1677	18.6769
MvSl-1064-A2-R4_MC05g06678	1292	947.844	139.845	2.84648
MvSl-1064-A2-R4_MC05g06679	10197	9852.84	12040.6	19.5205
MvSl-1064-A2-R4_MC05g06680	1151	806.844	2128	38.5076
MvSl-1064-A2-R4_MC05g06681	159	23.0912	0	1.07329
MvSl-1064-A2-R4_MC05g06682	3371	3026.84	9548	85.9937
MvSl-1064-A2-R4_MC05g06683	4650	4305.84	3147	12.7703
MvSl-1064-A2-R4_MC05g06684	259	51.0148	8	2.30204
MvSl-1064-A2-R4_MC05g06685	186	29.8902	55.8124	24.0924
MvSl-1064-A2-R4_MC05g06686	192	31.5615	643.985	360.689
MvSl-1064-A2-R4_MC05g06687	210	36.4252	19.263	6.17195
MvSl-1064-A2-R4_MC05g06688	568	249.089	9.36357	0.99232
MvSl-1064-A2-R4_MC05g06689	1133	788.844	2827	45.5255
MvSl-1064-A2-R4_MC05g06690	3658	3313.84	1826	9.53694
MvSl-1064-A2-R4_MC05g06691	3164	2819.84	3635	20.3575
MvSl-1064-A2-R4_MC05g06692	1239	894.844	252.876	5.06262
MvSl-1064-A2-R4_MC05g06693	1473	1128.84	68.7783	1.09234
MvSl-1064-A2-R4_MC05g06694	2075	1730.84	104.048	0.860714
MvSl-1064-A2-R4_MC05g06695	210	36.4252	17.2715	4.86369
MvSl-1064-A2-R4_MC05g06696	586	264.197	45.0639	3.46116
MvSl-1064-A2-R4_MC05g06697	397	121.408	1	0.063425
MvSl-1064-A2-R4_MC05g06698	222	39.7997	1.04732	0.202633
MvSl-1064-A2-R4_MC05g06699	964	619.972	176.445	5.85602
MvSl-1064-A2-R4_MC05g06700	722	386.571	486	17.1009
MvSl-1064-A2-R4_MC05g06701	788	449.372	1223	39.2743
MvSl-1064-A2-R4_MC05g06702	240	45.2205	29	13.4159
MvSl-1064-A2-R4_MC05g06703	1571	1226.84	249.839	3.57743
MvSl-1064-A2-R4_MC05g06704	1360	1015.84	1542.4	19.0703
MvSl-1064-A2-R4_MC05g06705	159	23.0912	8.1478	5.22141
MvSl-1064-A2-R4_MC05g06706	1578	1233.84	1537.02	17.2976
MvSl-1064-A2-R4_MC05g06707	174	26.0434	2.00483	1.21627
MvSl-1064-A2-R4_MC05g06708	656	325.642	930	39.4051
MvSl-1064-A2-R4_MC05g06709	2619	2274.84	1112	6.54848
MvSl-1064-A2-R4_MC05g06710	1604	1259.84	925	11.0881
MvSl-1064-A2-R4_MC05g06711	549	232.689	324.533	21.2973
MvSl-1064-A2-R4_MC05g06712	1258	913.844	725.308	12.9307
MvSl-1064-A2-R4_MC05g06713	919	575.922	948.954	27.8963
MvSl-1064-A2-R4_MC05g06714	1416	1071.84	4425.86	67.8335
MvSl-1064-A2-R4_MC05g06715	1260	915.844	174.288	3.72782
MvSl-1064-A2-R4_MC05g06716	836	495.379	11	0.426837
MvSl-1064-A2-R4_MC05g06717	2294	1949.84	362	3.10696
MvSl-1064-A2-R4_MC05g06718	603	278.782	5.47965	0.44586
MvSl-1064-A2-R4_MC05g06719	1994	1649.84	995	9.07622
MvSl-1064-A2-R4_MC05g06720	6786	6441.84	3347	9.45977
MvSl-1064-A2-R4_MC05g06721	747	410.284	1	0.0390097
MvSl-1064-A2-R4_MC05g06722	3261	2916.84	10418	52.8971
MvSl-1064-A2-R4_MC05g06723	1435	1090.84	134.065	2.61343
MvSl-1064-A2-R4_MC05g06724	830	489.528	601.803	18.2876
MvSl-1064-A2-R4_MC05g06725	1030	685.844	425.139	9.61092
MvSl-1064-A2-R4_MC05g06726	404	125.528	37	5.39607
MvSl-1064-A2-R4_MC05g06727	3039	2694.84	1613	9.06062
MvSl-1064-A2-R4_MC05g06728	1639	1294.84	5226	63.4071
MvSl-1064-A2-R4_MC05g06729	334	84.1534	16	3.33694
MvSl-1064-A2-R4_MC05g06730	1575	1230.84	354.831	5.30473
MvSl-1064-A2-R4_MC05g06731	473	172.431	111	7.87608
MvSl-1064-A2-R4_MC05g06732	1758	1413.84	2990	35.3744
MvSl-1064-A2-R4_MC05g06733	964	619.972	10973	280.396
MvSl-1064-A2-R4_MC05g06734	186	29.8902	3.07395	1.76572
MvSl-1064-A2-R4_MC05g06735	1421	1076.84	170.689	3.04565
MvSl-1064-A2-R4_MC05g06736	775	436.774	113.378	4.08786
MvSl-1064-A2-R4_MC05g06737	2153	1808.84	4274	33.1866
MvSl-1064-A2-R4_MC05g06738	1445	1100.84	2287	25.465
MvSl-1064-A2-R4_MC05g06739	525	213.099	8063	482.992
MvSl-1064-A2-R4_MC05g06740	2288	1943.84	803	6.28554
MvSl-1064-A2-R4_MC05g06741	2741	2396.84	3567	21.2789
MvSl-1064-A2-R4_MC05g06742	1243	898.844	6730	99.8194
MvSl-1064-A2-R4_MC05g06743	216	38.2035	946	368.768
MvSl-1064-A2-R4_MC05g06744	1470	1125.84	659	8.61275
MvSl-1064-A2-R4_MC05g06745	1614	1269.84	756.729	9.7518
MvSl-1064-A2-R4_MC05g06746	986	641.908	447	10.7611
MvSl-1064-A2-R4_MC05g06747	1848	1503.84	1044	9.73341
MvSl-1064-A2-R4_MC05g06748	1671	1326.84	1170	16.016
MvSl-1064-A2-R4_MC05g06749	2020	1675.84	1188	11.8034
MvSl-1064-A2-R4_MC05g06750	367	102.375	182	28.205
MvSl-1064-A2-R4_MC05g06751	4766	4421.84	3454	12.1663
MvSl-1064-A2-R4_MC05g06752	3504	3159.84	2744	15.8909
MvSl-1064-A2-R4_MC05g06753	3296	2951.84	4414	23.6142
MvSl-1064-A2-R4_MC05g06754	1767	1422.84	10394	103.178
MvSl-1064-A2-R4_MC05g06755	2793	2448.84	629.692	4.97991
MvSl-1064-A2-R4_MC05g06756	238	44.5797	6.2221	3.25429
MvSl-1064-A2-R4_MC05g06757	5566	5221.84	798.442	2.42441
MvSl-1064-A2-R4_MC05g06758	4268	3923.84	142	0.712444
MvSl-1064-A2-R4_MC05g06759	3982	3637.84	67.7951	0.354521
MvSl-1064-A2-R4_MC05g06760	1467	1122.84	694.128	9.62125
MvSl-1064-A2-R4_MC05g06761	186	29.8902	3.07395	1.76572
MvSl-1064-A2-R4_MC05g06762	367	102.375	1	0.156309
MvSl-1064-A2-R4_MC05g06763	895	552.547	8	0.366619
MvSl-1064-A2-R4_MC05g06764	327	80.6648	39	7.8858
MvSl-1064-A2-R4_MC05g06765	1011	666.844	1000	21.8579
MvSl-1064-A2-R4_MC05g06766	1848	1503.84	1199	13.0879
MvSl-1064-A2-R4_MC05g06767	626	299.061	433	19.0969
MvSl-1064-A2-R4_MC05g06768	3993	3648.84	1355	6.102
MvSl-1064-A2-R4_MC05g06769	6444	6099.84	5768	17.6678
MvSl-1064-A2-R4_MC05g06770	2348	2003.84	162	1.69959
MvSl-1064-A2-R4_MC05g06771	1647	1302.84	1062	14.8381
MvSl-1064-A2-R4_MC05g06772	1703	1358.84	3991	48.9707
MvSl-1064-A2-R4_MC05g06773	2830	2485.84	610	4.56126
MvSl-1064-A2-R4_MC05g06774	698	364.29	130	5.3189
MvSl-1064-A2-R4_MC05g06775	2066	1721.84	37	0.300447
MvSl-1064-A2-R4_MC05g06776	810	470.347	392	19.8509
MvSl-1064-A2-R4_MC05g06777	3798	3453.84	5568	26.0581
MvSl-1064-A2-R4_MC05g06778	4406	4061.84	13510	46.66
MvSl-1064-A2-R4_MC05g06779	1218	873.844	520	10.3357
MvSl-1064-A2-R4_MC05g06780	697	363.364	4031	167.26
MvSl-1064-A2-R4_MC05g06781	3047	2702.84	3176	20.0876
MvSl-1064-A2-R4_MC05g06782	1573	1228.84	3051	51.5816
MvSl-1064-A2-R4_MC05g06783	834	493.379	4553	158.257
MvSl-1064-A2-R4_MC05g06784	5548	5203.84	18257	66.5429
MvSl-1064-A2-R4_MC05g06785	788	449.372	85	3.58216
MvSl-1064-A2-R4_MC05g06786	713	378.117	4	0.300743
MvSl-1064-A2-R4_MC05g06787	2026	1681.84	19	0.180762
MvSl-1064-A2-R4_MC05g06788	3721	3376.84	1222	6.09837
MvSl-1064-A2-R4_MC05g06789	3456	3111.84	958	5.69755
MvSl-1064-A2-R4_MC05g06790	3248	2903.84	1546	9.21443
MvSl-1064-A2-R4_MC05g06791	4072	3727.84	4050	16.4573
MvSl-1064-A2-R4_MC05g06792	4848	4503.84	5370	19.4276
MvSl-1064-A2-R4_MC05g06793	1293	948.844	1075	16.3405
MvSl-1064-A2-R4_MC05g06794	2744	2399.84	1796	9.94156
MvSl-1064-A2-R4_MC05g06795	1406	1061.84	5.26615	0.120104
MvSl-1064-A2-R4_MC05g06796	1079	734.844	157.66	3.52595
MvSl-1064-A2-R4_MC05g06797	198	33.9182	36.5421	16.3408
MvSl-1064-A2-R4_MC05g06798	1411	1066.84	665	9.80108
MvSl-1064-A2-R4_MC05g06799	711	376.233	80	3.73096
MvSl-1064-A2-R4_MC05g06800	1421	1076.84	3	0.075393
MvSl-1064-A2-R4_MC05g06801	4554	4209.84	537.185	1.99825
MvSl-1064-A2-R4_MC05g06802	6418	6073.84	4775	12.1659
MvSl-1064-A2-R4_MC05g06803	2260	1915.84	1095	9.16714
MvSl-1064-A2-R4_MC05g06804	607	282.281	598	32.8402
MvSl-1064-A2-R4_MC05g06805	1394	1049.84	2371	34.7869
MvSl-1064-A2-R4_MC05g06806	654	323.709	712	35.6032
MvSl-1064-A2-R4_MC05g06807	2486	2141.84	579	3.59315
MvSl-1064-A2-R4_MC05g06808	1949	1604.84	1705	16.5801
MvSl-1064-A2-R4_MC05g06809	4251	3906.84	10300	43.6336
MvSl-1064-A2-R4_MC05g06810	1294	949.844	29408	475.882
MvSl-1064-A2-R4_MC05g06811	2798	2453.84	1285	7.76063
MvSl-1064-A2-R4_MC05g06812	2798	2453.84	295	2.25868
MvSl-1064-A2-R4_MC05g06813	2251	1906.84	2602	21.1555
MvSl-1064-A2-R4_MC05g06814	1720	1375.84	1702	18.1518
MvSl-1064-A2-R4_MC05g06815	1272	927.844	3347	51.8046
MvSl-1064-A2-R4_MC05g06816	3148	2803.84	1201	7.27788
MvSl-1064-A2-R4_MC05g06817	534	220.164	2196	143.136
MvSl-1064-A2-R4_MC05g06818	1857	1512.84	999	10.7138
MvSl-1064-A2-R4_MC05g06819	2915	2570.84	1052	6.84201
MvSl-1064-A2-R4_MC05g06820	1948	1603.84	87	1.01802
MvSl-1064-A2-R4_MC05g06821	2209	1864.84	5	0.0562554
MvSl-1064-A2-R4_MC05g06822	2005	1660.84	0	0.00499763
MvSl-1064-A2-R4_MC05g06823	1393	1048.84	799	12.2188
MvSl-1064-A2-R4_MC05g06824	1573	1228.84	1086	12.7616
MvSl-1064-A2-R4_MC05g06825	1071	726.844	4302	98.9613
MvSl-1064-A2-R4_MC05g06826	3577	3232.84	2450.53	12.8589
MvSl-1064-A2-R4_MC05g06827	5160	4815.84	403.188	2.10471
MvSl-1064-A2-R4_MC05g06828	750	413.117	103	8.93568
MvSl-1064-A2-R4_MC05g06829	5829	5484.84	1505.63	5.78823
MvSl-1064-A2-R4_MC05g06830	2418	2073.84	3359	28.2071
MvSl-1064-A2-R4_MC05g06831	1560	1215.84	504	6.53646
MvSl-1064-A2-R4_MC05g06832	4430	4085.84	1239.11	4.62573
MvSl-1064-A2-R4_MC05g06833	1280	935.844	865	15.0522
MvSl-1064-A2-R4_MC05g06834	1546	1201.84	1681	23.8413
MvSl-1064-A2-R4_MC05g06835	2315	1970.84	2850	23.9647
MvSl-1064-A2-R4_MC05g06836	1103	758.844	5311	133.101
MvSl-1064-A2-R4_MC05g06837	204	35.2191	11564	5658.11
MvSl-1064-A2-R4_MC05g06838	417	133.635	19918	2515.3
MvSl-1064-A2-R4_MC05g06839	689	355.952	279	10.5289
MvSl-1064-A2-R4_MC05g06840	1972	1627.84	2136.63	21.1929
MvSl-1064-A2-R4_MC05g06841	3230	2885.84	2332.04	12.7294
MvSl-1064-A2-R4_MC05g06842	3463	3118.84	27	0.109254
MvSl-1064-A2-R4_MC05g06843	541	226.087	681	45.6491
MvSl-1064-A2-R4_MC05g06844	1430	1085.84	3473	46.3245
MvSl-1064-A2-R4_MC05g06845	1486	1141.84	398	5.3439
MvSl-1064-A2-R4_MC05g06846	2028	1683.84	2252	20.5271
MvSl-1064-A2-R4_MC05g06847	1723	1378.84	182	2.79203
MvSl-1064-A2-R4_MC05g06848	1126	781.844	171	3.75312
MvSl-1064-A2-R4_MC05g06849	1704	1359.84	319	3.7838
MvSl-1064-A2-R4_MC05g06850	3189	2844.84	1060	7.18825
MvSl-1064-A2-R4_MC05g06851	1552	1207.84	815	15.0139
MvSl-1064-A2-R4_MC05g06852	543	227.766	671	51.2167
MvSl-1064-A2-R4_MC05g06853	333	83.5334	620	126.397
MvSl-1064-A2-R4_MC05g06854	4009	3664.84	1942	8.48904
MvSl-1064-A2-R4_MC05g06855	3846	3501.84	2437	12.941
MvSl-1064-A2-R4_MC05g06856	268	54.2987	37	13.1245
MvSl-1064-A2-R4_MC05g06857	556	238.721	7390	491.195
MvSl-1064-A2-R4_MC05g06858	402	124.246	50	8.26872
MvSl-1064-A2-R4_MC05g06859	455	160.031	19	1.89955
MvSl-1064-A2-R4_MC05g06860	1009	664.844	12	0.376005
MvSl-1064-A2-R4_MC05g06861	5151	4806.84	95.7949	0.360856
MvSl-1064-A2-R4_MC05g06862	399	122.626	753	103.703
MvSl-1064-A2-R4_MC05g06863	377	108.729	246	39.4751
MvSl-1064-A2-R4_MC05g06864	1518	1173.84	586	7.77474
MvSl-1064-A2-R4_MC05g06865	1156	811.844	828	13.678
MvSl-1064-A2-R4_MC05g06866	1411	1066.84	2039	29.2931
MvSl-1064-A2-R4_MC05g06867	352	93.5027	927	145.572
MvSl-1064-A2-R4_MC05g06868	270	55.0178	214	66.0469
MvSl-1064-A2-R4_MC05g06869	363	99.8321	574	94.9627
MvSl-1064-A2-R4_MC05g06870	1218	873.844	2161	35.7334
MvSl-1064-A2-R4_MC05g06871	1505	1160.84	545.65	7.07686
MvSl-1064-A2-R4_MC05g06872	2263	1918.84	2336	17.7148
MvSl-1064-A2-R4_MC05g06873	8445	8100.84	17428	42.2314
MvSl-1064-A2-R4_MC05g06874	1735	1390.84	1681	20.1551
MvSl-1064-A2-R4_MC05g06875	1220	875.844	690	12.6023
MvSl-1064-A2-R4_MC05g06876	3269	2924.84	769	4.21589
MvSl-1064-A2-R4_MC05g06877	1310	965.844	1826	27.9336
MvSl-1064-A2-R4_MC05g06878	923	579.806	992	26.1395
MvSl-1064-A2-R4_MC05g06879	1255	910.844	1764	30.0791
MvSl-1064-A2-R4_MC05g06880	241	45.5586	35	18.131
MvSl-1064-A2-R4_MC05g06881	1510	1165.84	28.0229	0.455794
MvSl-1064-A2-R4_MC05g06882	847	506.077	767	22.5694
MvSl-1064-A2-R4_MC05g06883	1669	1324.84	1978	22.2336
MvSl-1064-A2-R4_MC05g06884	1594	1249.84	171	2.36824
MvSl-1064-A2-R4_MC05g06885	2427	2082.84	11293	84.0047
MvSl-1064-A2-R4_MC05g06886	2109	1764.84	1658	12.9204
MvSl-1064-A2-R4_MC05g06887	3033	2688.84	8064	46.0867
MvSl-1064-A2-R4_MC05g06888	827	486.626	1123	35.5828
MvSl-1064-A2-R4_MC05g06889	4044	3699.84	3708	16.3031
MvSl-1064-A2-R4_MC05g06890	1983	1638.84	1510	13.9019
MvSl-1064-A2-R4_MC05g06891	1448	1103.84	4208	57.6728
MvSl-1064-A2-R4_MC05g06892	366	101.595	36	8.76424
MvSl-1064-A2-R4_MC05g06893	2388	2043.84	1415	11.2528
MvSl-1064-A2-R4_MC05g06894	703	368.953	658	26.8552
MvSl-1064-A2-R4_MC05g06895	1990	1645.84	2394	29.7393
MvSl-1064-A2-R4_MC05g06896	980	635.972	1503	35.2072
MvSl-1064-A2-R4_MC05g06897	2488	2143.84	767	6.14692
MvSl-1064-A2-R4_MC05g06898	508	199.287	1062	78.8926
MvSl-1064-A2-R4_MC05g06899	4997	4652.84	3351.12	11.912
MvSl-1064-A2-R4_MC05g06900	2316	1971.84	2337	17.0701
MvSl-1064-A2-R4_MC05g06901	894	551.547	576	15.4682
MvSl-1064-A2-R4_MC05g06902	687	354.097	669	28.1923
MvSl-1064-A2-R4_MC05g06903	528	215.483	1080	88.8985
MvSl-1064-A2-R4_MC05g06904	2083	1738.84	1066	13.4085
MvSl-1064-A2-R4_MC05g06905	414	131.579	16.3785	2.99368
MvSl-1064-A2-R4_MC05g06906	265	53.3909	14	5.82075
MvSl-1064-A2-R4_MC05g06907	4997	4652.84	4752.75	16.6149
MvSl-1064-A2-R4_MC05g06908	1037	692.844	118.622	2.58779
MvSl-1064-A2-R4_MC05g06909	2151	1806.84	98	1.07998
MvSl-1064-A2-R4_MC05g06910	1823	1478.84	14807.6	159.774
MvSl-1064-A2-R4_MC05g06911	2888	2543.84	5255	35.9971
MvSl-1064-A2-R4_MC05g06912	1177	832.844	747	13.2219
MvSl-1064-A2-R4_MC05g06913	2749	2404.84	6741	35.3619
MvSl-1064-A2-R4_MC05g06914	1530	1185.84	13563	154.525
MvSl-1064-A2-R4_MC05g06915	1969	1624.84	1468	14.175
MvSl-1064-A2-R4_MC05g06916	2486	2141.84	544	3.38593
MvSl-1064-A2-R4_MC05g06917	3985	3640.84	1790	7.91566
MvSl-1064-A2-R4_MC05g06918	2121	1776.84	2257	20.3949
MvSl-1064-A2-R4_MC05g06919	2235	1890.84	1552	13.8756
MvSl-1064-A2-R4_MC05g06920	3114	2769.84	2090	15.1738
MvSl-1064-A2-R4_MC05g06921	738	401.614	1157	47.4631
MvSl-1064-A2-R4_MC05g06922	291	63.1419	1080	237.733
MvSl-1064-A2-R4_MC05g06923	4429	4084.84	7910.52	32.2374
MvSl-1064-A2-R4_MC05g06924	1267	922.844	1228	20.9183
MvSl-1064-A2-R4_MC05g06925	1552	1207.84	2155	26.2432
MvSl-1064-A2-R4_MC05g06926	1280	935.844	127	2.4103
MvSl-1064-A2-R4_MC05g06927	1740	1395.84	662	7.89137
MvSl-1064-A2-R4_MC05g06928	265	53.3909	316	97.1248
