gid	gname	chr	start	end	logCPM	logFC.MvSl.Mint	PV.MvSl.Mint	FDR.MvSl.Mint	MintM1	MintM2	MintM3	MvSlM1	MvSlM2
MinSal-1389-A1-17072018_C008g04807	MinSal-1389-A1-17072018_C004	Chr04	588888	590848	6.316353643	14.23377331	2.06E-131	4.65E-130	-2.638590112	-2.638590112	-2.638590112	7.383045987	7.78212979
MinSal-1389-A1-17072018_C008g04810	MinSal-1389-A1-17072018_C004	Chr04	596223	598536	8.108878181	-1.203697038	2.71E-08	4.54E-08	8.348381285	8.465659729	8.621862568	7.391111973	7.158605751
MinSal-1389-A1-17072018_C008g04811	MinSal-1389-A1-17072018_C004	Chr04	599552	600601	2.791141666	-7.422410209	2.63E-34	8.82E-34	3.752220773	3.28171033	4.180007789	-2.001641981	-2.268926513
MinSal-1389-A1-17072018_C008g04812	MinSal-1389-A1-17072018_C004	Chr04	600788	601480	5.328497891	-0.66280471	0.001864443	0.002464575	5.35204275	5.748138326	5.584603942	4.972731128	4.846445619
MinSal-1389-A1-17072018_C008g04813	MinSal-1389-A1-17072018_C004	Chr04	604322	604886	5.52366106	2.748112396	2.40E-35	8.14E-35	3.829318112	3.563330145	3.927222398	6.617712424	6.380464987
MinSal-1389-A1-17072018_C008g04814	MinSal-1389-A1-17072018_C004	Chr04	605112	606203	6.687506506	1.133404205	7.88E-07	1.23E-06	6.338693991	6.163856481	5.7757324	7.360922516	7.124099318
MinSal-1389-A1-17072018_C008g04818	MinSal-1389-A1-17072018_C004	Chr04	606830	607217	6.166721469	1.544762786	4.94E-12	9.51E-12	5.587746851	5.321596829	4.998405387	6.947527235	6.789312119
MinSal-1389-A1-17072018_C008g04819	MinSal-1389-A1-17072018_C004	Chr04	609307	615757	6.287960876	0.670621826	0.001356728	0.001804707	5.929871359	5.826839288	6.155726315	6.681740187	6.602808209
MinSal-1389-A1-17072018_C008g04820	MinSal-1389-A1-17072018_C004	Chr04	619877	621738	8.587911274	-1.312835022	5.89E-09	1.01E-08	8.995906019	8.912266433	9.042963927	7.864273484	7.450828613
MinSal-1389-A1-17072018_C008g04821	MinSal-1389-A1-17072018_C004	Chr04	622046	624633	6.626311802	0.873332396	0.00043484	0.000596082	6.194605364	5.895129802	6.476021021	6.792024256	7.313380162
MinSal-1389-A1-17072018_C008g04822	MinSal-1389-A1-17072018_C004	Chr04	626050	628716	6.086397526	1.493045669	6.83E-08	1.12E-07	5.408408099	5.642365816	4.552584919	6.749634076	6.793587817
MinSal-1389-A1-17072018_C008g04824	MinSal-1389-A1-17072018_C004	Chr04	630668	631535	2.495977346	-2.714643412	7.19E-09	1.23E-08	2.973317034	2.855130993	3.950064263	0.399753022	0.992515255
MinSal-1389-A1-17072018_C008g04825	MinSal-1389-A1-17072018_C004	Chr04	632087	637005	5.369682105	8.202871069	7.56E-98	6.64E-97	-2.638590112	-0.079008459	-2.638590112	6.782127206	6.411795553
MinSal-1389-A1-17072018_C008g04826	MinSal-1389-A1-17072018_C004	Chr04	637490	639486	5.67032783	2.990217212	5.67E-12	1.09E-11	3.985690642	4.250016903	2.016157901	6.918589271	6.432310873
MinSal-1389-A1-17072018_C008g04827	MinSal-1389-A1-17072018_C004	Chr04	642702	643094	6.074457282	10.41636545	1.50E-137	4.60E-136	-2.638590112	-2.638590112	-0.630073859	7.348351996	7.342020845
MinSal-1389-A1-17072018_C008g04828	MinSal-1389-A1-17072018_C004	Chr04	643387	643942	4.495858853	1.952207264	1.20E-14	2.52E-14	2.917913023	3.481080209	3.562423522	5.294412119	5.248237875
MinSal-1389-A1-17072018_C008g04829	MinSal-1389-A1-17072018_C004	Chr04	646948	647421	5.528333684	13.41701697	1.19E-130	2.60E-129	-2.638590112	-2.638590112	-2.638590112	6.797814491	6.762765413
MinSal-1389-A1-17072018_C008g04830	MinSal-1389-A1-17072018_C004	Chr04	651427	654416	5.290937222	13.1680337	9.76E-121	1.44E-119	-2.638590112	-2.638590112	-2.638590112	6.545213536	6.5182325
MinSal-1389-A1-17072018_C008g04831	MinSal-1389-A1-17072018_C004	Chr04	655630	659912	8.325652821	-0.624812529	0.00476691	0.006118412	8.576274675	8.651053313	8.397195457	8.12253557	7.687491333
MinSal-1389-A1-17072018_C008g04832	MinSal-1389-A1-17072018_C004	Chr04	660054	662459	7.718370921	-1.793761256	8.66E-16	1.91E-15	8.02286103	8.315925805	8.267944397	6.519513743	6.303744358
MinSal-1389-A1-17072018_C008g04833	MinSal-1389-A1-17072018_C004	Chr04	662883	664027	4.531120088	12.35926525	6.42E-88	4.74E-87	-2.638590112	-2.638590112	-2.638590112	5.717372214	5.7321767
MinSal-1389-A1-17072018_C008g04837	MinSal-1389-A1-17072018_C004	Chr04	694044	695286	2.13421074	-1.622295764	8.76E-05	0.000124271	2.455854214	2.718216826	3.072976163	1.591086801	0.648519488
MinSal-1389-A1-17072018_C008g04838	MinSal-1389-A1-17072018_C004	Chr04	696925	699715	1.346076637	6.039131096	6.83E-16	1.52E-15	-2.638590112	-1.777909711	-2.638590112	2.352569208	1.841659564
MinSal-1389-A1-17072018_C008g04839	MinSal-1389-A1-17072018_C004	Chr04	700015	700878	5.002009357	1.958063288	9.81E-15	2.08E-14	3.548412533	3.714972384	4.255301046	5.933711203	5.645622402
MinSal-1389-A1-17072018_C008g04840	MinSal-1389-A1-17072018_C004	Chr04	701226	702793	6.172868706	11.40618376	5.36E-145	2.43E-143	-2.638590112	-2.638590112	-1.309844998	7.450394709	7.445015855
MinSal-1389-A1-17072018_C008g04841	MinSal-1389-A1-17072018_C004	Chr04	703804	707322	6.01539116	13.92342713	5.15E-129	1.03E-127	-2.638590112	-2.638590112	-2.638590112	7.111792047	7.441906115
MinSal-1389-A1-17072018_C008g04842	MinSal-1389-A1-17072018_C004	Chr04	708581	710371	4.747606875	5.226653931	1.96E-34	6.56E-34	-0.151556483	1.724683901	-0.630073859	6.110677554	5.676378267
MinSal-1389-A1-17072018_C008g04844	MinSal-1389-A1-17072018_C004	Chr04	712475	714898	7.472269629	-1.90694962	1.88E-13	3.80E-13	8.307198207	7.746663188	7.81982889	6.259084478	5.865807368
MinSal-1389-A1-17072018_C008g04845	MinSal-1389-A1-17072018_C004	Chr04	715121	715702	8.039384408	-1.186273683	1.61E-08	2.72E-08	8.399840688	8.390483087	8.437154443	7.316841302	7.124099318
MinSal-1389-A1-17072018_C008g04846	MinSal-1389-A1-17072018_C004	Chr04	716116	716707	6.345720581	1.358695313	1.61E-10	2.93E-10	5.644315788	5.495075228	5.749930304	7.107602363	6.85390984
MinSal-1389-A1-17072018_C008g04847	MinSal-1389-A1-17072018_C004	Chr04	717256	719355	3.432251221	0.821339328	0.002454709	0.00321401	3.127803353	2.980170561	2.848233247	3.906969371	3.701653759
MinSal-1389-A1-17072018_C008g04849	MinSal-1389-A1-17072018_C004	Chr04	722484	722834	7.548728097	-0.535175853	0.010168256	0.012736766	7.657847107	7.866519016	7.691852488	7.256310188	7.156710226
MinSal-1389-A1-17072018_C008g04850	MinSal-1389-A1-17072018_C004	Chr04	723365	724298	5.541421534	1.290908911	5.78E-11	1.07E-10	4.894736654	4.870223432	4.811480482	6.229400152	6.060854496
MinSal-1389-A1-17072018_C008g04853	MinSal-1389-A1-17072018_C004	Chr04	733674	734672	5.951312234	1.820857161	3.04E-19	7.48E-19	4.998529873	4.837541305	4.919587792	6.721884484	6.748362915
MinSal-1389-A1-17072018_C008g04854	MinSal-1389-A1-17072018_C004	Chr04	735529	737263	6.918941023	-1.295205945	2.07E-07	3.32E-07	7.170976101	7.560944957	7.180900926	6.259923692	5.741059349
MinSal-1389-A1-17072018_C008g04856	MinSal-1389-A1-17072018_C004	Chr04	741042	744918	4.740899029	9.911321535	3.87E-95	3.24E-94	-2.638590112	-1.777909711	-2.638590112	5.91038333	5.984901482
MinSal-1389-A1-17072018_C008g04858	MinSal-1389-A1-17072018_C004	Chr04	747714	749326	6.994152424	1.241328649	5.34E-08	8.82E-08	6.011538682	6.566166473	6.440167057	7.706082687	7.479925269
MinSal-1389-A1-17072018_C008g04859	MinSal-1389-A1-17072018_C004	Chr04	749550	751102	6.184835291	8.065632898	1.59E-131	3.63E-130	-0.151556483	-0.079008459	-1.309844998	7.468295725	7.439569403
MinSal-1389-A1-17072018_C008g04860	MinSal-1389-A1-17072018_C004	Chr04	751345	753196	3.94431264	11.71990276	8.50E-66	4.51E-65	-2.638590112	-2.638590112	-2.638590112	5.083064084	5.092357512
MinSal-1389-A1-17072018_C008g04861	MinSal-1389-A1-17072018_C004	Chr04	754538	756860	5.926856213	-1.014427343	1.82E-06	2.80E-06	6.393035753	6.292410396	6.085253822	5.196116735	5.30923604
MinSal-1389-A1-17072018_C008g04862	MinSal-1389-A1-17072018_C004	Chr04	757200	758225	5.912953109	13.81744287	1.23E-108	1.33E-107	-2.638590112	-2.638590112	-2.638590112	6.844997109	7.452374734
MinSal-1389-A1-17072018_C008g04863	MinSal-1389-A1-17072018_C004	Chr04	758355	763621	5.596763337	13.48854661	2.16E-126	3.86E-125	-2.638590112	-2.638590112	-2.638590112	6.737031961	6.958256401
MinSal-1389-A1-17072018_C008g04865	MinSal-1389-A1-17072018_C004	Chr04	764962	766279	6.02602585	0.48134129	0.037469496	0.044757958	5.747236967	6.115603613	5.470744601	6.276606258	6.300314317
MinSal-1389-A1-17072018_C008g04866	MinSal-1389-A1-17072018_C004	Chr04	767945	772011	5.096032172	-1.456706119	7.30E-11	1.35E-10	5.496141252	5.7446172	5.364231205	4.143616687	4.055037398
MinSal-1389-A1-17072018_C008g04867	MinSal-1389-A1-17072018_C004	Chr04	772375	774100	6.537067341	-1.633023404	3.78E-09	6.53E-09	7.216174019	7.207704365	6.456212256	5.251174759	5.488718932
MinSal-1389-A1-17072018_C008g04868	MinSal-1389-A1-17072018_C004	Chr04	775813	776562	1.138447038	8.473460189	1.01E-16	2.29E-16	-2.638590112	-2.638590112	-2.638590112	2.029392316	1.744042797
MinSal-1389-A1-17072018_C008g04871	MinSal-1389-A1-17072018_C004	Chr04	779180	779473	2.177649519	9.708040274	1.16E-28	3.55E-28	-2.638590112	-2.638590112	-2.638590112	3.109023812	3.080952566
MinSal-1389-A1-17072018_C008g04872	MinSal-1389-A1-17072018_C004	Chr04	786498	788543	5.845769928	11.07504481	9.12E-134	2.34E-132	-2.638590112	-1.777909711	-2.638590112	7.098717315	7.121186178
MinSal-1389-A1-17072018_C008g04874	MinSal-1389-A1-17072018_C004	Chr04	789629	791117	5.369006138	2.284005827	4.08E-26	1.19E-25	4.162953635	3.77143098	3.994690858	6.323922583	6.183221017
MinSal-1389-A1-17072018_C008g04876	MinSal-1389-A1-17072018_C004	Chr04	793163	795587	5.357121673	1.827814158	4.49E-12	8.68E-12	3.999100494	4.001267691	4.8239003	6.065312092	6.187869106
MinSal-1389-A1-17072018_C008g04877	MinSal-1389-A1-17072018_C004	Chr04	796345	797508	6.404813555	14.32466689	8.59E-136	2.41E-134	-2.638590112	-2.638590112	-2.638590112	7.493132514	7.858166537
MinSal-1389-A1-17072018_C008g04881	MinSal-1389-A1-17072018_C004	Chr04	797852	801365	7.602422024	1.947519734	3.10E-14	6.41E-14	6.063523309	6.344513818	6.945439146	8.399208649	8.480034412
MinSal-1389-A1-17072018_C008g04882	MinSal-1389-A1-17072018_C004	Chr04	802081	804213	4.596179963	-1.867885829	1.30E-05	1.92E-05	5.609767409	4.902181565	4.721412589	3.781673566	2.50961512
MinSal-1389-A1-17072018_C008g04883	MinSal-1389-A1-17072018_C004	Chr04	804316	805164	1.359549115	8.739819805	5.98E-19	1.45E-18	-2.638590112	-2.638590112	-2.638590112	2.029392316	2.26411544
MinSal-1389-A1-17072018_C008g04885	MinSal-1389-A1-17072018_C004	Chr04	805376	806535	5.484842017	9.270477157	1.18E-105	1.21E-104	-0.726421499	-2.638590112	-2.638590112	6.511784135	6.923562965
MinSal-1389-A1-17072018_C008g04888	MinSal-1389-A1-17072018_C004	Chr04	806819	809457	8.998332682	-1.113469159	6.82E-07	1.07E-06	9.552856361	9.244107929	9.22722954	8.249860872	8.222878386
MinSal-1389-A1-17072018_C008g04889	MinSal-1389-A1-17072018_C004	Chr04	814613	814990	7.83578436	-1.646398448	7.19E-15	1.53E-14	8.329927911	8.351083422	8.212345074	6.646235318	6.662803492
MinSal-1389-A1-17072018_C008g04894	MinSal-1389-A1-17072018_C004	Chr04	830415	834728	6.152089514	1.007468383	3.35E-06	5.10E-06	5.533484335	5.741087459	5.669634036	6.853361864	6.426816153
MinSal-1389-A1-17072018_C008g04897	MinSal-1389-A1-17072018_C004	Chr04	838288	839282	5.275635369	-2.065405694	1.53E-14	3.21E-14	6.021429554	5.503433234	5.933056659	3.504171264	4.01374678
MinSal-1389-A1-17072018_C008g04898	MinSal-1389-A1-17072018_C004	Chr04	839737	841966	6.918806212	-2.293105984	9.07E-21	2.32E-20	7.507614387	7.390046842	7.551408859	4.920612759	5.427149614
MinSal-1389-A1-17072018_C008g04902	MinSal-1389-A1-17072018_C004	Chr04	843576	845562	2.264969299	-1.836507482	9.71E-08	1.58E-07	2.705303316	3.138804305	2.848233247	0.991144339	1.297861692
MinSal-1389-A1-17072018_C008g04903	MinSal-1389-A1-17072018_C004	Chr04	845861	852224	7.75120483	0.785423211	0.000262927	0.000364469	7.216174019	7.650218762	7.230722577	8.119533372	8.211738573
MinSal-1389-A1-17072018_C008g04905	MinSal-1389-A1-17072018_C004	Chr04	857295	859049	6.580426354	-0.634138387	0.004307053	0.005541381	6.704725894	6.684827928	7.014791308	6.265784559	6.075978027
MinSal-1389-A1-17072018_C008g04906	MinSal-1389-A1-17072018_C004	Chr04	860431	864639	5.669583962	0.77885567	0.000441326	0.000604553	5.452941476	5.42640861	4.919587792	5.986381335	6.152162222
MinSal-1389-A1-17072018_C008g04907	MinSal-1389-A1-17072018_C004	Chr04	865287	865649	3.438976807	0.719875873	0.009498593	0.011933148	2.973317034	3.320069057	2.798755712	3.762851653	3.78745642
MinSal-1389-A1-17072018_C008g04909	MinSal-1389-A1-17072018_C004	Chr04	867729	871685	8.041826861	-0.516726577	0.020992944	0.025650348	8.105000133	8.267675189	8.3060698	7.932708958	7.451601881
MinSal-1389-A1-17072018_C008g04911	MinSal-1389-A1-17072018_C004	Chr04	885301	890680	5.036499309	1.225211186	2.86E-06	4.36E-06	4.138925279	4.209722757	4.773566332	5.821088928	5.356243143
MinSal-1389-A1-17072018_C008g04913	MinSal-1389-A1-17072018_C004	Chr04	894973	897836	6.195989907	0.570555232	0.004024361	0.005188939	5.981452578	5.987400128	5.819804607	6.49975632	6.507117258
MinSal-1389-A1-17072018_C008g04914	MinSal-1389-A1-17072018_C004	Chr04	898834	900686	4.581130933	12.41310067	3.58E-90	2.76E-89	-2.638590112	-2.638590112	-2.638590112	5.801625297	5.754908232
MinSal-1389-A1-17072018_C008g04916	MinSal-1389-A1-17072018_C004	Chr04	909343	910079	4.940123224	-1.188681804	4.45E-05	6.39E-05	5.23224167	5.108020702	5.634811797	3.743780933	4.475738038
MinSal-1389-A1-17072018_C008g04920	MinSal-1389-A1-17072018_C004	Chr04	916619	918016	5.67086119	2.780155678	1.30E-28	3.99E-28	3.511458829	3.743477847	4.36134947	6.641091105	6.678081326
MinSal-1389-A1-17072018_C008g04923	MinSal-1389-A1-17072018_C004	Chr04	920428	922253	4.689853589	12.52984844	4.96E-94	4.08E-93	-2.638590112	-2.638590112	-2.638590112	5.940008426	5.848297642
MinSal-1389-A1-17072018_C008g04924	MinSal-1389-A1-17072018_C004	Chr04	922786	924783	5.229603005	0.716485417	0.003654515	0.004723371	5.024991708	5.118940928	4.36134947	5.665113123	5.52884079
MinSal-1389-A1-17072018_C008g04926	MinSal-1389-A1-17072018_C004	Chr04	929736	930170	7.963858065	-1.448927157	2.60E-09	4.53E-09	8.609440453	8.005404259	8.48876766	6.858911544	7.021074951
MinSal-1389-A1-17072018_C008g04927	MinSal-1389-A1-17072018_C004	Chr04	930695	932208	11.06620972	-2.762442405	1.58E-18	3.79E-18	11.91029871	11.44434433	11.61253814	9.036679148	8.763813028
MinSal-1389-A1-17072018_C008g04929	MinSal-1389-A1-17072018_C004	Chr04	940905	943207	2.823973199	10.45818723	3.61E-37	1.26E-36	-2.638590112	-2.638590112	-2.638590112	3.978051775	3.675414971
MinSal-1389-A1-17072018_C008g04939	MinSal-1389-A1-17072018_C004	Chr04	943548	945594	7.750499219	0.756857589	0.001405745	0.001867394	7.586352177	7.551907533	6.962390239	8.302534936	7.984828791
MinSal-1389-A1-17072018_C008g04941	MinSal-1389-A1-17072018_C004	Chr04	949044	950178	2.94449499	10.59724207	3.02E-38	1.07E-37	-2.638590112	-2.638590112	-2.638590112	3.790993232	4.134233999
MinSal-1389-A1-17072018_C008g04942	MinSal-1389-A1-17072018_C004	Chr04	950245	952421	6.021726832	3.318065185	2.17E-49	9.04E-49	3.767973372	3.916182519	3.676391468	7.198828169	6.998498944
MinSal-1389-A1-17072018_C008g04944	MinSal-1389-A1-17072018_C004	Chr04	955939	959318	4.57997749	12.41194773	2.53E-87	1.84E-86	-2.638590112	-2.638590112	-2.638590112	5.67395549	5.873906411
MinSal-1389-A1-17072018_C008g04945	MinSal-1389-A1-17072018_C004	Chr04	959978	961079	5.282861007	-2.04627935	1.06E-19	2.64E-19	5.915799108	5.642365816	5.944476705	3.714693683	3.886853561
MinSal-1389-A1-17072018_C008g04946	MinSal-1389-A1-17072018_C004	Chr04	963087	964249	4.684546389	12.52419906	1.78E-94	1.48E-93	-2.638590112	-2.638590112	-2.638590112	5.871377582	5.906983487
MinSal-1389-A1-17072018_C008g04947	MinSal-1389-A1-17072018_C004	Chr04	964917	967579	4.309730587	12.11974286	3.57E-78	2.28E-77	-2.638590112	-2.638590112	-2.638590112	5.416853765	5.552100626
MinSal-1389-A1-17072018_C008g04948	MinSal-1389-A1-17072018_C004	Chr04	967825	970507	9.287320791	-1.305360703	1.23E-08	2.09E-08	9.613509785	9.563526041	9.851268625	8.322555546	8.428334756
MinSal-1389-A1-17072018_C008g04950	MinSal-1389-A1-17072018_C004	Chr04	970909	971977	6.804210895	-1.215066085	3.38E-08	5.65E-08	7.108936973	7.366185557	7.057488648	6.05083777	5.88882792
MinSal-1389-A1-17072018_C008g04952	MinSal-1389-A1-17072018_C004	Chr04	975381	977066	4.174532116	-1.957606476	1.46E-13	2.95E-13	4.951020619	4.529144545	4.73462884	2.909553118	2.709040357
MinSal-1389-A1-17072018_C008g04953	MinSal-1389-A1-17072018_C004	Chr04	978876	979706	4.782715082	-2.905358032	3.51E-26	1.03E-25	5.505568031	5.68340451	5.073139151	2.552116175	2.601666647
MinSal-1389-A1-17072018_C008g04954	MinSal-1389-A1-17072018_C004	Chr04	980167	983135	6.021647536	3.448724989	5.31E-52	2.31E-51	3.783555826	3.700505623	3.532467052	7.003216869	7.223879943
MinSal-1389-A1-17072018_C008g04956	MinSal-1389-A1-17072018_C004	Chr04	986542	987480	9.21405016	-1.057645173	3.51E-06	5.33E-06	9.566431878	9.689281199	9.381704795	8.597636168	8.38284417
MinSal-1389-A1-17072018_C008g04957	MinSal-1389-A1-17072018_C004	Chr04	987943	995134	7.584698947	-0.746302001	0.000624132	0.000846363	7.757869874	7.690122807	8.055302623	7.024608184	7.164749062
MinSal-1389-A1-17072018_C008g04958	MinSal-1389-A1-17072018_C004	Chr04	995561	996947	5.32586983	13.20552149	1.35E-34	4.54E-34	-2.638590112	-2.638590112	-2.638590112	5.025008161	7.297984079
MinSal-1389-A1-17072018_C008g04959	MinSal-1389-A1-17072018_C004	Chr04	997483	1000308	5.626099507	1.388037654	1.71E-11	3.22E-11	4.821145901	4.870223432	4.965152248	6.405064214	6.114572947
MinSal-1389-A1-17072018_C008g04960	MinSal-1389-A1-17072018_C004	Chr04	1000701	1000967	6.314078167	4.582082024	2.08E-44	8.04E-44	1.948246817	3.320069057	3.267381603	7.369890399	7.63739764
MinSal-1389-A1-17072018_C008g04961	MinSal-1389-A1-17072018_C004	Chr04	1002156	1005904	5.668289193	1.753834421	1.94E-11	3.65E-11	4.423830897	5.140536489	4.291523608	6.502595429	6.350927837
MinSal-1389-A1-17072018_C008g04962	MinSal-1389-A1-17072018_C004	Chr04	1006638	1009879	6.904382109	-2.414871762	8.73E-14	1.78E-13	8.02286103	7.19743809	7.014791308	4.89491099	5.232126691
MinSal-1389-A1-17072018_C008g04963	MinSal-1389-A1-17072018_C004	Chr04	1010139	1012402	6.97375505	14.9063709	1.21E-162	1.06E-160	-2.638590112	-2.638590112	-2.638590112	8.37655992	8.151621699
MinSal-1389-A1-17072018_C008g04965	MinSal-1389-A1-17072018_C004	Chr04	1015879	1018880	6.150066696	-0.727229822	0.000395612	0.00054407	6.415712756	6.277867603	6.522480984	5.67395549	5.688236924
MinSal-1389-A1-17072018_C008g04966	MinSal-1389-A1-17072018_C004	Chr04	1019251	1020803	6.023172853	11.2571046	3.37E-134	8.72E-133	-1.696546282	-2.638590112	-2.638590112	7.379189134	7.202448356
MinSal-1389-A1-17072018_C008g04967	MinSal-1389-A1-17072018_C004	Chr04	1020951	1022087	5.915669608	-2.025843838	1.40E-17	3.28E-17	6.430635121	6.356097593	6.578527872	4.645471345	4.194602819
MinSal-1389-A1-17072018_C008g04968	MinSal-1389-A1-17072018_C004	Chr04	1022726	1024305	6.772920116	0.665808297	0.00128015	0.00170514	6.372574752	6.412661095	6.600350853	7.062138557	7.191380531
MinSal-1389-A1-17072018_C008g04969	MinSal-1389-A1-17072018_C004	Chr04	1024477	1026583	5.536861609	-0.73084913	0.000298316	0.000412272	5.723197202	5.75165088	5.921545494	5.14796914	4.987488843
MinSal-1389-A1-17072018_C008g04970	MinSal-1389-A1-17072018_C004	Chr04	1027077	1028887	5.609249854	13.5014585	1.68E-114	2.05E-113	-2.638590112	-2.638590112	-2.638590112	7.062619599	6.635161246
MinSal-1389-A1-17072018_C008g04971	MinSal-1389-A1-17072018_C004	Chr04	1030475	1030813	2.461383114	10.03809939	4.43E-27	1.32E-26	-2.638590112	-2.638590112	-2.638590112	3.724454739	3.032159885
MinSal-1389-A1-17072018_C008g04972	MinSal-1389-A1-17072018_C004	Chr04	1030880	1031460	9.84827228	-2.533258015	2.61E-18	6.24E-18	10.50781986	10.12538675	10.61250027	8.136311481	7.610644884
MinSal-1389-A1-17072018_C008g04973	MinSal-1389-A1-17072018_C004	Chr04	1031751	1033508	3.474884615	2.85591716	4.10E-21	1.06E-20	1.571152841	1.605511423	1.501390951	4.387362513	4.328600362
MinSal-1389-A1-17072018_C008g04974	MinSal-1389-A1-17072018_C004	Chr04	1033679	1035671	5.688747412	1.203293916	2.12E-09	3.71E-09	5.044524356	4.939619695	5.211908202	6.197340933	6.326686248
MinSal-1389-A1-17072018_C008g04975	MinSal-1389-A1-17072018_C004	Chr04	1035921	1037075	6.214959353	1.646201191	4.29E-12	8.27E-12	5.287932717	5.619479077	4.90796822	7.037390258	6.861494011
MinSal-1389-A1-17072018_C008g04978	MinSal-1389-A1-17072018_C004	Chr04	1037120	1039501	5.851492382	1.880475177	3.52E-15	7.59E-15	4.661645071	4.646996671	5.009321596	6.886887537	6.364130173
MinSal-1389-A1-17072018_C008g04981	MinSal-1389-A1-17072018_C004	Chr04	1039970	1045206	8.302934859	-1.106305931	2.88E-07	4.59E-07	8.603416861	8.838208563	8.495576685	7.599063347	7.494631676
MinSal-1389-A1-17072018_C008g04982	MinSal-1389-A1-17072018_C004	Chr04	1051305	1054660	7.441638574	1.055207795	1.49E-06	2.30E-06	6.994758648	7.100221062	6.611139789	8.039199252	7.905496482
