
gid	gname	chr	start	end	logCPM	logFC.MvSl.Mint	PV.MvSl.Mint	FDR.MvSl.Mint
MinSal-1389-A1-17072018_C006g04544	MinSal-1389-A1-17072018_C005	Chr05	1545279	1547881	4.78998790697988	-1.28846052471216	5.24401480706781e-08	8.67560908617639e-08
MinSal-1389-A1-17072018_C006g04545	MinSal-1389-A1-17072018_C005	Chr05	1551496	1555501	4.55536903120994	12.3859427733899	1.50256213772526e-52	6.59569128011844e-52
MinSal-1389-A1-17072018_C006g04546	MinSal-1389-A1-17072018_C005	Chr05	1556103	1556796	5.98427152643444	1.84759525996865	1.12656853133104e-15	2.47535970213858e-15
MinSal-1389-A1-17072018_C006g04552	MinSal-1389-A1-17072018_C005	Chr05	1567558	1568291	3.63862553471392	11.3813676793005	6.37335135670087e-52	2.77098166836459e-51
MinSal-1389-A1-17072018_C006g04554	MinSal-1389-A1-17072018_C005	Chr05	1574047	1575553	8.84049575252661	-2.05295836668175	3.8605923570483e-20	9.68170558944911e-20
MinSal-1389-A1-17072018_C006g04556	MinSal-1389-A1-17072018_C005	Chr05	1584898	1587845	2.48730186258545	10.0697210964486	6.81246281182277e-33	2.23908234181152e-32
MinSal-1389-A1-17072018_C006g04560	MinSal-1389-A1-17072018_C005	Chr05	1589404	1591581	4.13556092089589	-6.17139360959257	1.87391306227583e-17	4.3599563435597e-17
MinSal-1389-A1-17072018_C006g04561	MinSal-1389-A1-17072018_C005	Chr05	1591704	1594261	8.86898609435129	-2.16471289097805	5.77773693394642e-21	1.48994208314041e-20
MinSal-1389-A1-17072018_C006g04563	MinSal-1389-A1-17072018_C005	Chr05	1596707	1597821	7.90268631230332	2.03046355265104	1.80009241737521e-11	3.39076531003354e-11
MinSal-1389-A1-17072018_C006g04565	MinSal-1389-A1-17072018_C005	Chr05	1605480	1607160	4.83173890508882	3.23571879473971	7.75877560930809e-38	2.72223234225931e-37
MinSal-1389-A1-17072018_C006g04568	MinSal-1389-A1-17072018_C005	Chr05	1611552	1612543	7.92080939971196	-1.645056435598	1.32929517243838e-09	2.34307055082387e-09
MinSal-1389-A1-17072018_C006g04569	MinSal-1389-A1-17072018_C005	Chr05	1613200	1615865	7.21368616196506	-1.3248470129467	1.00432333008765e-09	1.77766429333914e-09
MinSal-1389-A1-17072018_C006g04571	MinSal-1389-A1-17072018_C004	Chr04	44949	47514	4.66636978109705	7.99691866166866	7.89223085331334e-82	5.31470000417442e-81
MinSal-1389-A1-17072018_C006g04572	MinSal-1389-A1-17072018_C004	Chr04	48027	52706	3.18357227626794	10.8691130130924	1.55490735461571e-44	6.00676726431074e-44
MinSal-1389-A1-17072018_C006g04578	MinSal-1389-A1-17072018_C004	Chr04	57860	60268	5.46403547400996	13.3497685622827	2.01251585325697e-125	3.4468696376881e-124
MinSal-1389-A1-17072018_C006g04579	MinSal-1389-A1-17072018_C004	Chr04	60684	63641	5.21166168077613	-1.82252608515838	5.54004525851845e-14	1.13717728444684e-13
MinSal-1389-A1-17072018_C006g04582	MinSal-1389-A1-17072018_C004	Chr04	68244	72046	8.32290354489558	1.83324435326095	9.66011326919669e-19	2.33656454013304e-18
MinSal-1389-A1-17072018_C006g04583	MinSal-1389-A1-17072018_C004	Chr04	72958	76247	7.07287792811478	-1.47244471663646	1.31947865936364e-09	2.32645954638171e-09
MinSal-1389-A1-17072018_C006g04587	MinSal-1389-A1-17072018_C004	Chr04	76884	80620	7.91350244131476	13.1874377091263	4.51379775340812e-185	1.11453189527902e-182
MinSal-1389-A1-17072018_C006g04588	MinSal-1389-A1-17072018_C004	Chr04	81893	84491	7.89898392240953	-1.29372304804805	1.58168625588499e-09	2.77967756594735e-09
MinSal-1389-A1-17072018_C006g04591	MinSal-1389-A1-17072018_C004	Chr04	86654	87637	3.98246787259015	7.26496957818657	1.92054796489051e-60	9.46852515802092e-60
MinSal-1389-A1-17072018_C006g04592	MinSal-1389-A1-17072018_C004	Chr04	88417	89743	8.68085610135152	-1.6618617428997	1.95140192824564e-13	3.93601355574665e-13
MinSal-1389-A1-17072018_C006g04594	MinSal-1389-A1-17072018_C004	Chr04	92321	95286	6.64004419315224	14.5657562745794	9.99151646984375e-144	4.18030115852075e-142
MinSal-1389-A1-17072018_C006g04595	MinSal-1389-A1-17072018_C004	Chr04	96993	99305	8.63785615281023	1.9605796353201	8.63325643775649e-20	2.15232131468847e-19
MinSal-1389-A1-17072018_C006g04596	MinSal-1389-A1-17072018_C004	Chr04	99636	103087	8.07935425433982	-2.85071130990026	1.66852189499698e-22	4.47405463789688e-22
MinSal-1389-A1-17072018_C006g04598	MinSal-1389-A1-17072018_C004	Chr04	103977	105444	7.93875313642894	-2.50969442273973	1.72799457526297e-29	5.40945369942334e-29
MinSal-1389-A1-17072018_C006g04599	MinSal-1389-A1-17072018_C004	Chr04	105624	107978	4.8296112976025	-3.93416935972973	2.98254124914435e-35	1.01055114021895e-34
MinSal-1389-A1-17072018_C006g04607	MinSal-1389-A1-17072018_C004	Chr04	126161	129942	5.81913579344831	1.21449187538452	3.92917683222529e-07	6.2141184701807e-07
MinSal-1389-A1-17072018_C006g04609	MinSal-1389-A1-17072018_C004	Chr04	130748	133478	3.84071887672198	11.6058912970334	8.06912250746492e-54	3.60887697956507e-53
MinSal-1389-A1-17072018_C006g04612	MinSal-1389-A1-17072018_C004	Chr04	141137	147265	5.37791602655853	3.61660028703439	1.41702153437847e-49	5.93866309245177e-49
MinSal-1389-A1-17072018_C006g04615	MinSal-1389-A1-17072018_C004	Chr04	150487	153136	0.407256090374077	7.58265455036026	5.71680096164279e-11	1.05768849512005e-10
MinSal-1389-A1-17072018_C006g04616	MinSal-1389-A1-17072018_C004	Chr04	153608	154197	6.45047159902911	-1.71325771166431	2.15443984104131e-15	4.67492145661325e-15
MinSal-1389-A1-17072018_C006g04618	MinSal-1389-A1-17072018_C004	Chr04	158892	160422	5.61854554751496	-2.09920173098077	6.91631788597694e-14	1.41526587680592e-13
MinSal-1389-A1-17072018_C006g04619	MinSal-1389-A1-17072018_C004	Chr04	160707	161910	7.1609025201333	-1.5891096170054	4.88580721510575e-12	9.40652812109054e-12
MinSal-1389-A1-17072018_C006g04620	MinSal-1389-A1-17072018_C004	Chr04	162448	164268	6.82638575431844	-1.44725973424057	5.30209204859429e-10	9.47818928505876e-10
MinSal-1389-A1-17072018_C006g04621	MinSal-1389-A1-17072018_C004	Chr04	166759	168326	8.41359558978136	-1.94863082930049	1.35926304134783e-19	3.36888029403062e-19
MinSal-1389-A1-17072018_C006g04623	MinSal-1389-A1-17072018_C004	Chr04	168963	171158	10.2068271027808	-2.007178916942	4.50561633291291e-14	9.27737400585194e-14
MinSal-1389-A1-17072018_C006g04624	MinSal-1389-A1-17072018_C004	Chr04	175518	176668	7.15633791378797	1.48644667291785	1.42488021121602e-12	2.78858656924245e-12
MinSal-1389-A1-17072018_C006g04625	MinSal-1389-A1-17072018_C004	Chr04	176780	179557	3.68559562457978	-1.22085335435221	0.0173990707532782	0.0214003514495489
MinSal-1389-A1-17072018_C006g04627	MinSal-1389-A1-17072018_C004	Chr04	183246	186095	2.54551823242954	10.1375655774701	1.37848928877252e-32	4.50575153075894e-32
MinSal-1389-A1-17072018_C006g04628	MinSal-1389-A1-17072018_C004	Chr04	186667	188894	5.86694076284615	1.66856107743231	6.09553380138448e-17	1.39360082202949e-16
MinSal-1389-A1-17072018_C006g04629	MinSal-1389-A1-17072018_C004	Chr04	189529	190280	8.54614460557079	-1.52494860907518	2.88074856097605e-12	5.59531824724486e-12
MinSal-1389-A1-17072018_C006g04630	MinSal-1389-A1-17072018_C004	Chr04	190577	191090	8.06614641038185	-2.59165667562134	2.67017850855876e-20	6.7333948262635e-20
MinSal-1389-A1-17072018_C006g04631	MinSal-1389-A1-17072018_C004	Chr04	191691	196612	5.30373814704326	10.5068443786379	3.44878042359875e-112	4.01522058747469e-111
MinSal-1389-A1-17072018_C006g04641	MinSal-1389-A1-17072018_C004	Chr04	218993	220589	6.72450624502056	-1.21268568000401	5.30088807052563e-08	8.76480544250415e-08
MinSal-1389-A1-17072018_C006g04642	MinSal-1389-A1-17072018_C004	Chr04	221141	222034	10.8905425166317	12.7135436152659	4.614783210549e-155	2.90927716018227e-153
MinSal-1389-A1-17072018_C006g04643	MinSal-1389-A1-17072018_C004	Chr04	222396	226490	3.61753490248935	11.3578572421126	2.43093041731068e-51	1.04997767150023e-50
MinSal-1389-A1-17072018_C006g04645	MinSal-1389-A1-17072018_C004	Chr04	229512	232615	5.74621292963909	-1.93825795938584	9.19940832612619e-17	2.09192992097559e-16
MinSal-1389-A1-17072018_C006g04646	MinSal-1389-A1-17072018_C004	Chr04	234084	235363	4.37468057517397	9.51458506607375	2.067447580539e-79	1.34338753972304e-78
MinSal-1389-A1-17072018_C006g04649	MinSal-1389-A1-17072018_C004	Chr04	238458	242657	5.44298853189794	10.6530868988252	2.61964354439341e-120	3.8049038343322e-119
MinSal-1389-A1-17072018_C006g04652	MinSal-1389-A1-17072018_C004	Chr04	246896	248846	10.1251337854029	-2.09989516919912	7.24060210366362e-16	1.60463006979471e-15
MinSal-1389-A1-17072018_C006g04654	MinSal-1389-A1-17072018_C004	Chr04	255394	258554	6.7337412061779	-1.71653909364239	1.20189792077335e-06	1.86402697683928e-06
MinSal-1389-A1-17072018_C006g04655	MinSal-1389-A1-17072018_C004	Chr04	262450	266191	7.22256030322846	-2.12435211925486	2.73476929868528e-16	6.13640396213894e-16
MinSal-1389-A1-17072018_C006g04656	MinSal-1389-A1-17072018_C004	Chr04	266913	270080	4.85947383839224	12.7111102337962	7.24355704641713e-97	6.23008984863105e-96
MinSal-1389-A1-17072018_C006g04660	MinSal-1389-A1-17072018_C004	Chr04	280901	284052	6.28609876368244	1.29489731513416	1.34259586028747e-10	2.45108535676635e-10
MinSal-1389-A1-17072018_C006g04662	MinSal-1389-A1-17072018_C004	Chr04	287167	290262	4.23683691862085	12.0404907730951	1.54565228644916e-73	9.26141097016958e-73
MinSal-1389-A1-17072018_C006g04663	MinSal-1389-A1-17072018_C004	Chr04	290764	291921	9.20364682593073	-2.02921357038352	1.98013472944292e-17	4.60348309402854e-17
MinSal-1389-A1-17072018_C006g04664	MinSal-1389-A1-17072018_C004	Chr04	292346	293556	1.97677967736784	5.30149385445082	2.83619532719853e-18	6.75805931201387e-18
MinSal-1389-A1-17072018_C006g04665	MinSal-1389-A1-17072018_C004	Chr04	293746	295458	7.70377643731564	1.09022316419458	1.94038681865894e-07	3.11872315903794e-07
MinSal-1389-A1-17072018_C006g04669	MinSal-1389-A1-17072018_C004	Chr04	298724	300726	9.6936888818993	-2.76561601180275	7.10912507024236e-22	1.88579566545462e-21
MinSal-1389-A1-17072018_C006g04671	MinSal-1389-A1-17072018_C004	Chr04	301353	301928	6.56880681864944	1.95018592353877	6.0150559894944e-21	1.5497922519019e-20
MinSal-1389-A1-17072018_C006g04674	MinSal-1389-A1-17072018_C004	Chr04	307403	308639	6.31542952413507	1.75923481793241	6.35322335397906e-15	1.35770651264623e-14
MinSal-1389-A1-17072018_C006g04675	MinSal-1389-A1-17072018_C004	Chr04	308866	310773	4.86496506993199	-1.35415621232088	2.91145148556633e-09	5.0521995617763e-09
MinSal-1389-A1-17072018_C006g04679	MinSal-1389-A1-17072018_C004	Chr04	318377	321976	4.43231672330286	6.60298783652883	1.94030733136627e-70	1.10242197945125e-69
MinSal-1389-A1-17072018_C006g04680	MinSal-1389-A1-17072018_C004	Chr04	322244	324521	4.03238909730273	11.8162599966061	2.50078511596259e-51	1.07936289855749e-50
MinSal-1389-A1-17072018_C006g04681	MinSal-1389-A1-17072018_C004	Chr04	324810	325596	5.93156388752279	1.9673225023063	7.77812877083352e-14	1.58996864767021e-13
MinSal-1389-A1-17072018_C006g04686	MinSal-1389-A1-17072018_C004	Chr04	330615	331683	5.13797335244576	1.56123000023863	3.27011486281119e-14	6.75922590757555e-14
MinSal-1389-A1-17072018_C006g04687	MinSal-1389-A1-17072018_C004	Chr04	331898	334607	0.113998062222964	-2.55000830250835	7.35085747125105e-07	1.1484624670349e-06
MinSal-1389-A1-17072018_C006g04689	MinSal-1389-A1-17072018_C004	Chr04	339690	340726	4.55058815502764	9.70481292137684	2.33303819515616e-86	1.65973401494542e-85
MinSal-1389-A1-17072018_C006g04690	MinSal-1389-A1-17072018_C004	Chr04	340943	342213	3.67027630912138	11.4163692865107	8.5337494008418e-57	4.01038849717593e-56
MinSal-1389-A1-17072018_C006g04691	MinSal-1389-A1-17072018_C004	Chr04	342393	344433	7.40092394714937	11.2235873216477	6.03532460827764e-168	6.6232099312321e-166
MinSal-1389-A1-17072018_C006g04695	MinSal-1389-A1-17072018_C004	Chr04	348039	351740	8.18965291316504	-3.68249227492819	6.70189055905825e-25	1.90025853842006e-24
MinSal-1389-A1-17072018_C006g04696	MinSal-1389-A1-17072018_C004	Chr04	352493	354662	4.85670626423399	6.6382903500787	1.22294498732879e-53	5.45720782749276e-53
MinSal-1389-A1-17072018_C006g04697	MinSal-1389-A1-17072018_C004	Chr04	357263	359859	2.86114978864444	10.5013270042293	1.26049978016685e-39	4.56584455823272e-39
MinSal-1389-A1-17072018_C006g04698	MinSal-1389-A1-17072018_C004	Chr04	361114	363057	4.68266850326524	1.68923856953661	2.10028521497618e-10	3.80155472936739e-10
MinSal-1389-A1-17072018_C006g04699	MinSal-1389-A1-17072018_C004	Chr04	364250	367153	6.26019576723036	1.60994281535434	1.13945730285376e-14	2.40470939341573e-14
MinSal-1389-A1-17072018_C006g04705	MinSal-1389-A1-17072018_C004	Chr04	375384	377442	6.24860985396841	2.61153742235821	4.60634827211568e-23	1.25389158753135e-22
MinSal-1389-A1-17072018_C006g04706	MinSal-1389-A1-17072018_C004	Chr04	377949	379494	5.33970257599769	9.6651269863455	7.66360611557918e-119	1.07109740190854e-117
MinSal-1389-A1-17072018_C006g04707	MinSal-1389-A1-17072018_C004	Chr04	383021	384319	7.99214050647607	-1.61442746813817	2.48957941570604e-14	5.17476240528726e-14
MinSal-1389-A1-17072018_C006g04708	MinSal-1389-A1-17072018_C004	Chr04	385018	386624	5.60311329562473	1.86444873868402	1.70446164000927e-16	3.8463974404779e-16
MinSal-1389-A1-17072018_C006g04709	MinSal-1389-A1-17072018_C004	Chr04	387681	389308	0.292080900888166	7.44003887781863	2.37918466660823e-10	4.30242549109563e-10
MinSal-1389-A1-17072018_C006g04710	MinSal-1389-A1-17072018_C004	Chr04	389673	393580	4.64015613601604	-2.31813505294456	1.68696088096734e-22	4.52145191343848e-22
MinSal-1389-A1-17072018_C006g04711	MinSal-1389-A1-17072018_C004	Chr04	394655	395989	4.90172001970016	-1.42244572785766	5.83121384576498e-08	9.61752664904071e-08
MinSal-1389-A1-17072018_C006g04712	MinSal-1389-A1-17072018_C004	Chr04	396328	399471	8.38282550183213	-3.6919590581552	6.82071813344971e-47	2.70908684040369e-46
MinSal-1389-A1-17072018_C006g04713	MinSal-1389-A1-17072018_C004	Chr04	399912	401906	3.54296901518899	8.60758268670684	6.1097854619647e-23	1.65402415018743e-22
MinSal-1389-A1-17072018_C006g04714	MinSal-1389-A1-17072018_C004	Chr04	402570	403987	6.91242894738396	14.8438536042718	1.06439492373023e-144	4.70716740151147e-143
MinSal-1389-A1-17072018_C006g04722	MinSal-1389-A1-17072018_C004	Chr04	415458	417117	0.854815205145723	8.13058718879869	3.67166624269734e-14	7.57600771386645e-14
MinSal-1389-A1-17072018_C006g04723	MinSal-1389-A1-17072018_C004	Chr04	417654	420866	6.77177488675146	-1.35826041332834	3.4769080851498e-05	5.03031184389593e-05
MinSal-1389-A1-17072018_C006g04726	MinSal-1389-A1-17072018_C004	Chr04	423042	423962	5.16497956145628	10.3624507573886	8.62359963679318e-104	8.54572766682882e-103
MinSal-1389-A1-17072018_C006g04727	MinSal-1389-A1-17072018_C004	Chr04	424505	426778	8.1828076761095	16.1310319241267	8.88011445867335e-205	1.75411860940328e-201
MinSal-1389-A1-17072018_C006g04730	MinSal-1389-A1-17072018_C004	Chr04	437937	441819	7.41068160803011	2.38710417746767	3.38906160882339e-09	5.86895940791567e-09
MinSal-1389-A1-17072018_C006g04732	MinSal-1389-A1-17072018_C004	Chr04	443228	445753	3.73381023351534	-1.05179753844363	3.71384976641765e-05	5.36918119438667e-05
MinSal-1389-A1-17072018_C006g04734	MinSal-1389-A1-17072018_C004	Chr04	449581	452548	5.31873923020939	13.1976027845413	2.7740823489254e-70	1.57162638620764e-69
MinSal-1389-A1-17072018_C006g04736	MinSal-1389-A1-17072018_C004	Chr04	453047	454340	7.50214959986081	15.443187603558	1.09123627894474e-129	2.26900568036019e-128
MinSal-1389-A1-17072018_C006g04739	MinSal-1389-A1-17072018_C004	Chr04	455922	458432	6.51822866026892	3.51691723415584	2.05718707276658e-49	8.5670348511699e-49
MinSal-1389-A1-17072018_C006g04740	MinSal-1389-A1-17072018_C004	Chr04	459409	459715	7.62937836635071	-1.30896703941692	3.16533892187584e-10	5.70145849575569e-10
MinSal-1389-A1-17072018_C006g04742	MinSal-1389-A1-17072018_C004	Chr04	462138	469744	5.08037838409908	10.2648232245308	4.62151482295118e-105	4.66560423182431e-104
MinSal-1389-A1-17072018_C006g04744	MinSal-1389-A1-17072018_C004	Chr04	470105	471109	7.03572940241772	-1.00657838316622	0.000239116460983223	0.000332084403043492
MinSal-1389-A1-17072018_C006g04746	MinSal-1389-A1-17072018_C004	Chr04	473910	476949	6.02597228844078	13.9343323323185	4.29706355091012e-139	1.46347118406284e-137
MinSal-1389-A1-17072018_C006g04751	MinSal-1389-A1-17072018_C004	Chr04	477318	478242	6.07216662145637	13.9820341302854	1.38084263770852e-138	4.52092456964678e-137
MinSal-1389-A1-17072018_C006g04752	MinSal-1389-A1-17072018_C004	Chr04	478585	479817	5.5374633548453	13.4266391320602	1.50742716029576e-116	1.99843699147935e-115
MinSal-1389-A1-17072018_C006g04753	MinSal-1389-A1-17072018_C004	Chr04	480381	483439	6.16032369289763	11.4005881624602	3.01554830536985e-143	1.22398214093299e-141
MinSal-1389-A1-17072018_C006g04754	MinSal-1389-A1-17072018_C004	Chr04	484109	486366	6.65056833572512	14.5765335092947	8.26365566551383e-139	2.78241042464971e-137
MinSal-1389-A1-17072018_C006g04755	MinSal-1389-A1-17072018_C004	Chr04	487476	488981	6.62743421676954	11.880662760979	3.60567069140227e-151	2.13672045172498e-149
MinSal-1389-A1-17072018_C006g04756	MinSal-1389-A1-17072018_C004	Chr04	489593	490846	6.44051378455934	1.7208774268423	6.42411755105884e-14	1.31545682818157e-13
MinSal-1389-A1-17072018_C006g04757	MinSal-1389-A1-17072018_C004	Chr04	493263	498017	5.9523671871891	1.22700215070348	7.31853948524816e-10	1.30122007169459e-09
MinSal-1389-A1-17072018_C008g04760	MinSal-1389-A1-17072018_C004	Chr04	498292	500366	5.60477144847093	3.19943596262305	5.97054414085869e-38	2.09854356931961e-37
MinSal-1389-A1-17072018_C008g04761	MinSal-1389-A1-17072018_C004	Chr04	501066	502621	6.19791473915353	14.1118682110994	3.33885955459455e-124	5.54231980967152e-123
MinSal-1389-A1-17072018_C008g04762	MinSal-1389-A1-17072018_C004	Chr04	503292	505076	7.15074041512064	4.74579522377227	4.21390690340888e-46	1.65594246084888e-45
MinSal-1389-A1-17072018_C008g04763	MinSal-1389-A1-17072018_C004	Chr04	505494	508374	1.88272167532717	3.84106750523692	1.35817640314907e-14	2.85005430774129e-14
MinSal-1389-A1-17072018_C008g04765	MinSal-1389-A1-17072018_C004	Chr04	512637	513722	7.84199816884322	2.00028044015425	3.98255733317442e-17	9.16529505102586e-17
MinSal-1389-A1-17072018_C008g04766	MinSal-1389-A1-17072018_C004	Chr04	513950	514803	3.5980690474058	11.335654421464	6.68265072184046e-53	2.94653185845436e-52
MinSal-1389-A1-17072018_C008g04767	MinSal-1389-A1-17072018_C004	Chr04	515008	516110	5.1872109826789	1.80105303013362	6.72958608371877e-18	1.58692905420284e-17
MinSal-1389-A1-17072018_C008g04772	MinSal-1389-A1-17072018_C004	Chr04	518880	520904	4.62760005479914	12.4632131576844	3.34359170129315e-83	2.29065022218071e-82
MinSal-1389-A1-17072018_C008g04773	MinSal-1389-A1-17072018_C004	Chr04	522002	524200	6.42715427073127	3.32907376276314	2.71587291928547e-34	9.08766963279824e-34
MinSal-1389-A1-17072018_C008g04775	MinSal-1389-A1-17072018_C004	Chr04	525936	528177	2.08861843008728	9.60379932176482	1.41990344994401e-27	4.26907551718326e-27
MinSal-1389-A1-17072018_C008g04779	MinSal-1389-A1-17072018_C004	Chr04	534770	538402	9.54066230058743	3.29680219765687	1.4996584679155e-34	5.04082591087195e-34
MinSal-1389-A1-17072018_C008g04780	MinSal-1389-A1-17072018_C004	Chr04	538537	545123	9.4788166710803	-1.28229432305462	1.96192884876572e-07	3.15163739706848e-07
MinSal-1389-A1-17072018_C008g04785	MinSal-1389-A1-17072018_C004	Chr04	545489	547025	6.81593371392595	12.0733145325543	3.8212513517008e-158	2.79564635928135e-156
MinSal-1389-A1-17072018_C008g04786	MinSal-1389-A1-17072018_C004	Chr04	547363	550733	4.23940005782761	12.0431439475748	7.0995627708995e-77	4.44735824316601e-76
MinSal-1389-A1-17072018_C008g04788	MinSal-1389-A1-17072018_C004	Chr04	555027	555437	2.0917269353228	9.60734916900339	9.57144623280412e-28	2.88800358327888e-27
MinSal-1389-A1-17072018_C008g04791	MinSal-1389-A1-17072018_C004	Chr04	560475	563209	6.13475355122881	11.3743852109047	9.98463339822233e-136	2.79098761876724e-134
MinSal-1389-A1-17072018_C008g04792	MinSal-1389-A1-17072018_C004	Chr04	563731	564374	7.70199785224636	-1.67498425276916	1.87201745252831e-13	3.77975312561594e-13
MinSal-1389-A1-17072018_C008g04793	MinSal-1389-A1-17072018_C004	Chr04	564484	564651	6.4212704850649	14.3415591565757	9.38707599966525e-138	2.95892619010725e-136
