Haploid	Gene	Genomicloc	intronnr	intronmean	introntotal	ploidy
A2	MvSl-1064-A2-R4_MC03g04744	aAutosome	7	87	609	diploidy
A2	MvSl-1064-A2-R4_MC03g04745	aAutosome	1	79	79	diploidy
A2	MvSl-1064-A2-R4_MC03g04746	aAutosome	1	105	105	diploidy
A2	MvSl-1064-A2-R4_MC03g04747	aAutosome	4	76	304	diploidy
A2	MvSl-1064-A2-R4_MC03g04748	aAutosome	9	111	999	diploidy
A2	MvSl-1064-A2-R4_MC03g04749	aAutosome	2	88	176	diploidy
A2	MvSl-1064-A2-R4_MC03g04750	aAutosome	2	84.5	169	diploidy
A2	MvSl-1064-A2-R4_MC03g04751	aAutosome	3	239	717	diploidy
A2	MvSl-1064-A2-R4_MC03g04752	aAutosome	1	167	167	diploidy
A2	MvSl-1064-A2-R4_MC03g04753	aAutosome	3	107	321	diploidy
A2	MvSl-1064-A2-R4_MC03g04754	aAutosome	10	81.7	817	diploidy
A2	MvSl-1064-A2-R4_MC03g04755	aAutosome	10	74.4	744	diploidy
A2	MvSl-1064-A2-R4_MC03g04756	aAutosome	2	75.5	151	diploidy
A2	MvSl-1064-A2-R4_MC03g04757	aAutosome	2	72	144	diploidy
A2	MvSl-1064-A2-R4_MC03g04758	aAutosome	8	96.25	770	diploidy
A2	MvSl-1064-A2-R4_MC03g04759	aAutosome	3	137.333	412	diploidy
A2	MvSl-1064-A2-R4_MC03g04760	aAutosome	3	68.3333	205	diploidy
A2	MvSl-1064-A2-R4_MC03g04761	aAutosome	4	78.75	315	diploidy
A2	MvSl-1064-A2-R4_MC03g04762	aAutosome	3	81	243	diploidy
A2	MvSl-1064-A2-R4_MC03g04763	aAutosome	1	58	58	diploidy
A2	MvSl-1064-A2-R4_MC03g04764	aAutosome	6	109.333	656	diploidy
A2	MvSl-1064-A2-R4_MC03g04765	aAutosome	6	67.1667	403	diploidy
A2	MvSl-1064-A2-R4_MC03g04766	aAutosome	5	103.8	519	diploidy
A2	MvSl-1064-A2-R4_MC03g04767	aAutosome	1	68	68	diploidy
A2	MvSl-1064-A2-R4_MC03g04768	aAutosome	5	96.2	481	diploidy
A2	MvSl-1064-A2-R4_MC03g04769	aAutosome	1	98	98	diploidy
A2	MvSl-1064-A2-R4_MC03g04770	aAutosome	2	76.5	153	diploidy
A2	MvSl-1064-A2-R4_MC03g04771	aAutosome	8	115.5	924	diploidy
A2	MvSl-1064-A2-R4_MC03g04772	aAutosome	6	90.3333	542	diploidy
A2	MvSl-1064-A2-R4_MC03g04773	aAutosome	6	88.3333	530	diploidy
A2	MvSl-1064-A2-R4_MC03g04774	aAutosome	2	73	146	diploidy
A2	MvSl-1064-A2-R4_MC03g04775	aAutosome	5	93.6	468	diploidy
A2	MvSl-1064-A2-R4_MC03g04776	aAutosome	1	79	79	diploidy
A2	MvSl-1064-A2-R4_MC03g04777	aAutosome	8	82.875	663	diploidy
A2	MvSl-1064-A2-R4_MC03g04778	aAutosome	1	63	63	diploidy
A2	MvSl-1064-A2-R4_MC03g04779	aAutosome	2	70	140	diploidy
A2	MvSl-1064-A2-R4_MC03g04780	aAutosome	5	148.8	744	diploidy
A2	MvSl-1064-A2-R4_MC03g04781	aAutosome	2	86.5	173	diploidy
A2	MvSl-1064-A2-R4_MC03g04782	aAutosome	4	77.25	309	diploidy
A2	MvSl-1064-A2-R4_MC03g04783	aAutosome	6	69.1667	415	diploidy
A2	MvSl-1064-A2-R4_MC03g04784	aAutosome	1	89	89	diploidy
A2	MvSl-1064-A2-R4_MC03g04785	aAutosome	4	135.25	541	diploidy
A2	MvSl-1064-A2-R4_MC03g04786	aAutosome	4	75	300	diploidy
A2	MvSl-1064-A2-R4_MC03g04787	aAutosome	1	64	64	diploidy
A2	MvSl-1064-A2-R4_MC03g04788	aAutosome	1	91	91	diploidy
A2	MvSl-1064-A2-R4_MC03g04789	aAutosome	3	98.3333	295	diploidy
A2	MvSl-1064-A2-R4_MC03g04790	aAutosome	5	85.6	428	diploidy
A2	MvSl-1064-A2-R4_MC03g04791	aAutosome	4	94	376	diploidy
A2	MvSl-1064-A2-R4_MC03g04792	aAutosome	2	76.5	153	diploidy
A2	MvSl-1064-A2-R4_MC03g04793	aAutosome	4	69.25	277	diploidy
A2	MvSl-1064-A2-R4_MC03g04794	aAutosome	4	67.75	271	diploidy
A2	MvSl-1064-A2-R4_MC03g04795	aAutosome	3	191.667	575	diploidy
A2	MvSl-1064-A2-R4_MC03g04796	aAutosome	4	71	284	diploidy
A2	MvSl-1064-A2-R4_MC03g04797	aAutosome	3	116	348	diploidy
A2	MvSl-1064-A2-R4_MC03g04798	aAutosome	1	74	74	diploidy
A2	MvSl-1064-A2-R4_MC03g04799	aAutosome	1	0	0	diploidy
A2	MvSl-1064-A2-R4_MC03g04800	aAutosome	4	63.75	255	diploidy
A2	MvSl-1064-A2-R4_MC03g04801	aAutosome	8	97.375	779	diploidy
A2	MvSl-1064-A2-R4_MC03g04802	aAutosome	1	0	0	diploidy
A2	MvSl-1064-A2-R4_MC03g04803	aAutosome	1	0	0	diploidy
A2	MvSl-1064-A2-R4_MC03g04804	aAutosome	1	52	52	diploidy
A2	MvSl-1064-A2-R4_MC03g04805	aAutosome	5	118.8	594	diploidy
A2	MvSl-1064-A2-R4_MC03g04806	aAutosome	10	79.4	794	diploidy
A2	MvSl-1064-A2-R4_MC03g04807	aAutosome	3	93.3333	280	diploidy
A2	MvSl-1064-A2-R4_MC03g04808	aAutosome	7	78.2857	548	diploidy
A2	MvSl-1064-A2-R4_MC03g04809	aAutosome	1	0	0	diploidy
A2	MvSl-1064-A2-R4_MC03g04810	aAutosome	1	0	0	diploidy
A2	MvSl-1064-A2-R4_MC03g04811	aAutosome	1	93	93	diploidy
A2	MvSl-1064-A2-R4_MC03g04812	aAutosome	6	70.3333	422	diploidy
A2	MvSl-1064-A2-R4_MC03g04813	aAutosome	5	70	350	diploidy
A2	MvSl-1064-A2-R4_MC03g04814	aAutosome	4	71.25	285	diploidy
A2	MvSl-1064-A2-R4_MC03g04815	aAutosome	3	90.3333	271	diploidy
A2	MvSl-1064-A2-R4_MC03g04816	aAutosome	4	89.5	358	diploidy
A2	MvSl-1064-A2-R4_MC03g04817	aAutosome	1	40	40	diploidy
A2	MvSl-1064-A2-R4_MC03g04818	aAutosome	6	146	876	diploidy
A2	MvSl-1064-A2-R4_MC03g04819	aAutosome	1	85	85	diploidy
A2	MvSl-1064-A2-R4_MC03g04820	aAutosome	1	96	96	diploidy
A2	MvSl-1064-A2-R4_MC03g04821	aAutosome	5	164	820	diploidy
A2	MvSl-1064-A2-R4_MC03g04822	aAutosome	2	70.5	141	diploidy
A2	MvSl-1064-A2-R4_MC03g04823	aAutosome	3	80	240	diploidy
A2	MvSl-1064-A2-R4_MC03g04824	aAutosome	2	79	158	diploidy
A2	MvSl-1064-A2-R4_MC03g04825	aAutosome	1	0	0	diploidy
A2	MvSl-1064-A2-R4_MC03g04826	aAutosome	1	0	0	diploidy
A2	MvSl-1064-A2-R4_MC03g04827	aAutosome	2	75.5	151	diploidy
A2	MvSl-1064-A2-R4_MC03g04828	aAutosome	1	0	0	diploidy
A2	MvSl-1064-A2-R4_MC03g04829	aAutosome	1	104	104	diploidy
A2	MvSl-1064-A2-R4_MC03g04830	aAutosome	4	111.75	447	diploidy
A2	MvSl-1064-A2-R4_MC03g04831	aAutosome	3	83.3333	250	diploidy
A2	MvSl-1064-A2-R4_MC03g04832	aAutosome	2	87	174	diploidy
A2	MvSl-1064-A2-R4_MC03g04833	aAutosome	2	98.5	197	diploidy
A2	MvSl-1064-A2-R4_MC03g04834	aAutosome	7	65.7143	460	diploidy
A2	MvSl-1064-A2-R4_MC03g04835	aAutosome	1	0	0	diploidy
A2	MvSl-1064-A2-R4_MC03g04836	aAutosome	2	98	196	diploidy
A2	MvSl-1064-A2-R4_MC03g04837	aAutosome	4	126.25	505	diploidy
A2	MvSl-1064-A2-R4_MC03g04838	aAutosome	2	120	240	diploidy
A2	MvSl-1064-A2-R4_MC03g04839	aAutosome	3	129.667	389	diploidy
A2	MvSl-1064-A2-R4_MC03g04840	aAutosome	5	98.2	491	diploidy
A2	MvSl-1064-A2-R4_MC03g04843	aAutosome	11	88	968	diploidy
A2	MvSl-1064-A2-R4_MC03g04844	aAutosome	1	106	106	diploidy
A2	MvSl-1064-A2-R4_MC03g04845	aAutosome	1	79	79	diploidy
A2	MvSl-1064-A2-R4_MC03g04846	aAutosome	1	0	0	diploidy
A2	MvSl-1064-A2-R4_MC03g04848	aAutosome	6	133.5	801	diploidy
A2	MvSl-1064-A2-R4_MC03g04849	aAutosome	2	82	164	diploidy
A2	MvSl-1064-A2-R4_MC03g04850	aAutosome	3	90.3333	271	diploidy
A2	MvSl-1064-A2-R4_MC03g04851	aAutosome	2	101.5	203	diploidy
A2	MvSl-1064-A2-R4_MC03g04852	aAutosome	3	114	342	diploidy
A2	MvSl-1064-A2-R4_MC03g04853	aAutosome	3	105.667	317	diploidy
A2	MvSl-1064-A2-R4_MC03g04854	aAutosome	4	106.75	427	diploidy
A2	MvSl-1064-A2-R4_MC03g04855	aAutosome	4	172.25	689	diploidy
A2	MvSl-1064-A2-R4_MC03g04856	aAutosome	1	0	0	diploidy
A2	MvSl-1064-A2-R4_MC03g04857	aAutosome	4	134.25	537	diploidy
A2	MvSl-1064-A2-R4_MC03g04859	aAutosome	2	61.5	123	diploidy
A2	MvSl-1064-A2-R4_MC03g04860	aAutosome	2	55	110	diploidy
A2	MvSl-1064-A2-R4_MC03g04861	aAutosome	3	70.3333	211	diploidy
A2	MvSl-1064-A2-R4_MC03g04862	aAutosome	1	113	113	diploidy
A2	MvSl-1064-A2-R4_MC03g04863	aAutosome	7	71.1429	498	diploidy
A2	MvSl-1064-A2-R4_MC03g04864	aAutosome	4	80.75	323	diploidy
A2	MvSl-1064-A2-R4_MC03g04867	aAutosome	5	115.6	578	diploidy
A2	MvSl-1064-A2-R4_MC03g04868	aAutosome	5	121.2	606	diploidy
A2	MvSl-1064-A2-R4_MC03g04870	aAutosome	4	56.5	226	diploidy
A2	MvSl-1064-A2-R4_MC03g04871	aAutosome	2	57	114	diploidy
A2	MvSl-1064-A2-R4_MC03g04872	aAutosome	1	0	0	diploidy
A2	MvSl-1064-A2-R4_MC03g04873	aAutosome	3	106	318	diploidy
A2	MvSl-1064-A2-R4_MC03g04874	aAutosome	1	106	106	diploidy
A2	MvSl-1064-A2-R4_MC03g04875	aAutosome	3	103.667	311	diploidy
A2	MvSl-1064-A2-R4_MC03g04876	aAutosome	6	87.6667	526	diploidy
A2	MvSl-1064-A2-R4_MC03g04877	aAutosome	4	85.25	341	diploidy
A2	MvSl-1064-A2-R4_MC03g04878	aAutosome	1	0	0	diploidy
A2	MvSl-1064-A2-R4_MC03g04879	aAutosome	7	89.1429	624	diploidy
A2	MvSl-1064-A2-R4_MC03g04880	aAutosome	5	104.6	523	diploidy
A2	MvSl-1064-A2-R4_MC03g04881	aAutosome	6	89.6667	538	diploidy
A2	MvSl-1064-A2-R4_MC03g04883	aAutosome	4	87.25	349	diploidy
A2	MvSl-1064-A2-R4_MC03g04884	aAutosome	5	79	395	diploidy
A2	MvSl-1064-A2-R4_MC03g04885	aAutosome	5	92	460	diploidy
A2	MvSl-1064-A2-R4_MC03g04886	aAutosome	1	0	0	diploidy
A2	MvSl-1064-A2-R4_MC03g04887	aAutosome	1	0	0	diploidy
A2	MvSl-1064-A2-R4_MC03g04888	aAutosome	8	103.625	829	diploidy
A2	MvSl-1064-A2-R4_MC03g04889	aAutosome	8	95	760	diploidy
A2	MvSl-1064-A2-R4_MC03g04890	aAutosome	4	76	304	diploidy
A2	MvSl-1064-A2-R4_MC03g04891	aAutosome	2	91.5	183	diploidy
A2	MvSl-1064-A2-R4_MC03g04892	aAutosome	5	92.2	461	diploidy
A2	MvSl-1064-A2-R4_MC03g04893	aAutosome	4	76	304	diploidy
A2	MvSl-1064-A2-R4_MC03g04894	aAutosome	1	89	89	diploidy
A2	MvSl-1064-A2-R4_MC03g04895	aAutosome	1	0	0	diploidy
A2	MvSl-1064-A2-R4_MC03g04896	aAutosome	4	105.75	423	diploidy
A2	MvSl-1064-A2-R4_MC03g04897	aAutosome	2	69	138	diploidy
A2	MvSl-1064-A2-R4_MC03g04898	aAutosome	5	84	420	diploidy
A2	MvSl-1064-A2-R4_MC03g04899	aAutosome	3	77.6667	233	diploidy
A2	MvSl-1064-A2-R4_MC03g04900	aAutosome	8	158.125	1265	diploidy
A2	MvSl-1064-A2-R4_MC03g04901	aAutosome	7	76.2857	534	diploidy
A2	MvSl-1064-A2-R4_MC03g04902	aAutosome	5	105.2	526	diploidy
A2	MvSl-1064-A2-R4_MC03g04903	aAutosome	1	52	52	diploidy
A2	MvSl-1064-A2-R4_MC03g04904	aAutosome	4	210.25	841	diploidy
A2	MvSl-1064-A2-R4_MC03g04905	aAutosome	1	136	136	diploidy
A2	MvSl-1064-A2-R4_MC03g04906	aAutosome	1	0	0	diploidy
A2	MvSl-1064-A2-R4_MC03g04907	aAutosome	2	53.5	107	diploidy
A2	MvSl-1064-A2-R4_MC03g04908	aAutosome	6	75.3333	452	diploidy
A2	MvSl-1064-A2-R4_MC03g04909	aAutosome	9	92.1111	829	diploidy
A2	MvSl-1064-A2-R4_MC03g04910	aAutosome	5	78.4	392	diploidy
A2	MvSl-1064-A2-R4_MC03g04911	aAutosome	7	88	616	diploidy
A2	MvSl-1064-A2-R4_MC03g04912	aAutosome	5	68.6	343	diploidy
A2	MvSl-1064-A2-R4_MC03g04913	aAutosome	4	70.5	282	diploidy
A2	MvSl-1064-A2-R4_MC03g04914	aAutosome	3	81	243	diploidy
A2	MvSl-1064-A2-R4_MC03g04915	aAutosome	1	0	0	diploidy
A2	MvSl-1064-A2-R4_MC03g04916	aAutosome	3	54.6667	164	diploidy
A2	MvSl-1064-A2-R4_MC03g04917	aAutosome	3	170.667	512	diploidy
A2	MvSl-1064-A2-R4_MC03g04918	aAutosome	5	83.6	418	diploidy
A2	MvSl-1064-A2-R4_MC03g04919	aAutosome	2	95.5	191	diploidy
A2	MvSl-1064-A2-R4_MC03g04920	aAutosome	4	148.75	595	diploidy
A2	MvSl-1064-A2-R4_MC03g04921	aAutosome	6	85.1667	511	diploidy
A2	MvSl-1064-A2-R4_MC03g04922	aAutosome	4	91.5	366	diploidy
A2	MvSl-1064-A2-R4_MC03g04923	aAutosome	3	65.6667	197	diploidy
A2	MvSl-1064-A2-R4_MC03g04924	aAutosome	9	73.7778	664	diploidy
A2	MvSl-1064-A2-R4_MC03g04925	aAutosome	7	79	553	diploidy
A2	MvSl-1064-A2-R4_MC03g04926	aAutosome	7	69.8571	489	diploidy
A2	MvSl-1064-A2-R4_MC03g04927	aAutosome	8	92.5	740	diploidy
A2	MvSl-1064-A2-R4_MC03g04928	aAutosome	2	131	262	diploidy
A2	MvSl-1064-A2-R4_MC03g04929	aAutosome	2	52.5	105	diploidy
A2	MvSl-1064-A2-R4_MC03g04930	aAutosome	7	86.7143	607	diploidy
A2	MvSl-1064-A2-R4_MC03g04931	aAutosome	1	0	0	diploidy
A2	MvSl-1064-A2-R4_MC03g04932	aAutosome	3	98.6667	296	diploidy
A2	MvSl-1064-A2-R4_MC03g04933	aAutosome	6	92.1667	553	diploidy
A2	MvSl-1064-A2-R4_MC03g04934	aAutosome	2	101.5	203	diploidy
A2	MvSl-1064-A2-R4_MC03g04935	aAutosome	1	0	0	diploidy
A2	MvSl-1064-A2-R4_MC03g04936	aAutosome	5	109	545	diploidy
A2	MvSl-1064-A2-R4_MC03g04937	aAutosome	3	88	264	diploidy
A2	MvSl-1064-A2-R4_MC03g04938	aAutosome	4	65.25	261	diploidy
A2	MvSl-1064-A2-R4_MC03g04939	aAutosome	9	96.7778	871	diploidy
A2	MvSl-1064-A2-R4_MC03g04940	aAutosome	5	100.4	502	diploidy
A2	MvSl-1064-A2-R4_MC03g04941	aAutosome	2	83.5	167	diploidy
A2	MvSl-1064-A2-R4_MC03g04942	aAutosome	2	149	298	diploidy
A2	MvSl-1064-A2-R4_MC03g04943	aAutosome	2	84.5	169	diploidy
A2	MvSl-1064-A2-R4_MC03g04944	aAutosome	1	0	0	diploidy
A2	MvSl-1064-A2-R4_MC03g04945	aAutosome	1	182	182	diploidy
A2	MvSl-1064-A2-R4_MC03g04946	aAutosome	4	75.5	302	diploidy
A2	MvSl-1064-A2-R4_MC03g04947	aAutosome	4	93	372	diploidy
A2	MvSl-1064-A2-R4_MC03g04948	aAutosome	3	97.3333	292	diploidy
A2	MvSl-1064-A2-R4_MC03g04949	aAutosome	5	77	385	diploidy
A2	MvSl-1064-A2-R4_MC03g04950	aAutosome	1	73	73	diploidy
A2	MvSl-1064-A2-R4_MC03g04951	aAutosome	2	220	440	diploidy
A2	MvSl-1064-A2-R4_MC03g04952	aAutosome	3	114.667	344	diploidy
A2	MvSl-1064-A2-R4_MC03g04953	aAutosome	2	119.5	239	diploidy
A2	MvSl-1064-A2-R4_MC03g04954	aAutosome	8	78.25	626	diploidy
A2	MvSl-1064-A2-R4_MC03g04955	aAutosome	2	74.5	149	diploidy
A2	MvSl-1064-A2-R4_MC03g04956	aAutosome	12	75.3333	904	diploidy
A2	MvSl-1064-A2-R4_MC03g04957	aAutosome	5	81.6	408	diploidy
A2	MvSl-1064-A2-R4_MC03g04958	aAutosome	3	137.333	412	diploidy
A2	MvSl-1064-A2-R4_MC03g04959	aAutosome	1	0	0	diploidy
A2	MvSl-1064-A2-R4_MC03g04960	aAutosome	5	115.6	578	diploidy
A2	MvSl-1064-A2-R4_MC03g04961	aAutosome	2	78.5	157	diploidy
A2	MvSl-1064-A2-R4_MC03g04962	aAutosome	2	69	138	diploidy
A2	MvSl-1064-A2-R4_MC03g04963	aAutosome	9	87.6667	789	diploidy
A2	MvSl-1064-A2-R4_MC03g04964	aAutosome	3	89.6667	269	diploidy
A2	MvSl-1064-A2-R4_MC03g04965	aAutosome	1	0	0	diploidy
A2	MvSl-1064-A2-R4_MC03g04966	aAutosome	1	0	0	diploidy
A2	MvSl-1064-A2-R4_MC03g04967	aAutosome	7	91.8571	643	diploidy
A2	MvSl-1064-A2-R4_MC03g04968	aAutosome	7	139.857	979	diploidy
A2	MvSl-1064-A2-R4_MC03g04969	aAutosome	4	91	364	diploidy
A2	MvSl-1064-A2-R4_MC03g04970	aAutosome	4	63.5	254	diploidy
A2	MvSl-1064-A2-R4_MC03g04971	aAutosome	3	119.333	358	diploidy
A2	MvSl-1064-A2-R4_MC03g04972	aAutosome	10	79	790	diploidy
A2	MvSl-1064-A2-R4_MC03g04973	aAutosome	4	78.75	315	diploidy
A2	MvSl-1064-A2-R4_MC03g04974	aAutosome	4	74.5	298	diploidy
A2	MvSl-1064-A2-R4_MC03g04975	aAutosome	4	78.75	315	diploidy
A2	MvSl-1064-A2-R4_MC03g04976	aAutosome	2	100	200	diploidy
A2	MvSl-1064-A2-R4_MC03g04977	aAutosome	9	81.8889	737	diploidy
A2	MvSl-1064-A2-R4_MC03g04978	aAutosome	5	86	430	diploidy
A2	MvSl-1064-A2-R4_MC03g04979	aAutosome	4	80.5	322	diploidy
A2	MvSl-1064-A2-R4_MC03g04980	aAutosome	2	67.5	135	diploidy
A2	MvSl-1064-A2-R4_MC03g04981	aAutosome	3	68.6667	206	diploidy
A2	MvSl-1064-A2-R4_MC03g04982	aAutosome	4	72	288	diploidy
A2	MvSl-1064-A2-R4_MC03g04983	aAutosome	2	69	138	diploidy
A2	MvSl-1064-A2-R4_MC03g04984	aAutosome	4	84.5	338	diploidy
A2	MvSl-1064-A2-R4_MC03g04985	aAutosome	14	81.8571	1146	diploidy
A2	MvSl-1064-A2-R4_MC03g04986	aAutosome	2	76	152	diploidy
A2	MvSl-1064-A2-R4_MC03g04987	aAutosome	3	91	273	diploidy
A2	MvSl-1064-A2-R4_MC03g04988	aAutosome	4	134.5	538	diploidy
A2	MvSl-1064-A2-R4_MC03g04989	aAutosome	2	230	460	diploidy
A2	MvSl-1064-A2-R4_MC03g04990	aAutosome	5	92.6	463	diploidy
A2	MvSl-1064-A2-R4_MC03g04991	aAutosome	1	0	0	diploidy
A2	MvSl-1064-A2-R4_MC03g04992	aAutosome	5	111.6	558	diploidy
A2	MvSl-1064-A2-R4_MC03g04993	aAutosome	7	89.2857	625	diploidy
A2	MvSl-1064-A2-R4_MC03g04994	aAutosome	1	0	0	diploidy
A2	MvSl-1064-A2-R4_MC03g04995	aAutosome	1	0	0	diploidy
A2	MvSl-1064-A2-R4_MC03g04996	aAutosome	7	89.2857	625	diploidy
A2	MvSl-1064-A2-R4_MC03g04997	aAutosome	7	70.5714	494	diploidy
A2	MvSl-1064-A2-R4_MC03g04998	aAutosome	2	93	186	diploidy
A2	MvSl-1064-A2-R4_MC03g04999	aAutosome	2	75	150	diploidy
A2	MvSl-1064-A2-R4_MC03g05000	aAutosome	2	95	190	diploidy
A2	MvSl-1064-A2-R4_MC03g05001	aAutosome	2	105.5	211	diploidy
A2	MvSl-1064-A2-R4_MC03g05002	aAutosome	3	198.333	595	diploidy
A2	MvSl-1064-A2-R4_MC03g05003	aAutosome	1	79	79	diploidy
A2	MvSl-1064-A2-R4_MC03g05004	aAutosome	4	80	320	diploidy
A2	MvSl-1064-A2-R4_MC03g05005	aAutosome	5	69.2	346	diploidy
A2	MvSl-1064-A2-R4_MC03g05006	aAutosome	2	116	232	diploidy
A2	MvSl-1064-A2-R4_MC03g05007	aAutosome	2	92	184	diploidy
A2	MvSl-1064-A2-R4_MC03g05008	aAutosome	15	78.7333	1181	diploidy
A2	MvSl-1064-A2-R4_MC03g05009	aAutosome	12	84.8333	1018	diploidy
A2	MvSl-1064-A2-R4_MC03g05010	aAutosome	1	0	0	diploidy
A2	MvSl-1064-A2-R4_MC03g05011	aAutosome	1	0	0	diploidy
A2	MvSl-1064-A2-R4_MC03g05012	aAutosome	7	77.1429	540	diploidy
A2	MvSl-1064-A2-R4_MC03g05013	aAutosome	6	112.833	677	diploidy
A2	MvSl-1064-A2-R4_MC03g05014	aAutosome	6	106.833	641	diploidy
A2	MvSl-1064-A2-R4_MC03g05015	aAutosome	1	0	0	diploidy
A2	MvSl-1064-A2-R4_MC03g05016	aAutosome	9	92.5556	833	diploidy
A2	MvSl-1064-A2-R4_MC03g05017	aAutosome	10	72.8	728	diploidy
A2	MvSl-1064-A2-R4_MC03g05018	aAutosome	2	112.5	225	diploidy
A2	MvSl-1064-A2-R4_MC03g05019	aAutosome	1	0	0	diploidy
A2	MvSl-1064-A2-R4_MC03g05020	aAutosome	1	0	0	diploidy
A2	MvSl-1064-A2-R4_MC03g05021	aAutosome	1	91	91	diploidy
A2	MvSl-1064-A2-R4_MC03g05022	aAutosome	1	204	204	diploidy
A2	MvSl-1064-A2-R4_MC03g05023	aAutosome	5	84.6	423	diploidy
A2	MvSl-1064-A2-R4_MC03g05024	aAutosome	4	64.25	257	diploidy
A2	MvSl-1064-A2-R4_MC03g05025	aAutosome	12	93.1667	1118	diploidy
A2	MvSl-1064-A2-R4_MC03g05026	aAutosome	4	89.25	357	diploidy
A2	MvSl-1064-A2-R4_MC03g05027	aAutosome	7	159.714	1118	diploidy
A2	MvSl-1064-A2-R4_MC03g05028	aAutosome	5	138.8	694	diploidy
A2	MvSl-1064-A2-R4_MC03g05029	aAutosome	6	68	408	diploidy
A2	MvSl-1064-A2-R4_MC03g05030	aAutosome	6	79.3333	476	diploidy
A2	MvSl-1064-A2-R4_MC03g05031	aAutosome	4	78	312	diploidy
A2	MvSl-1064-A2-R4_MC03g05032	aAutosome	3	261	783	diploidy
A2	MvSl-1064-A2-R4_MC03g05033	aAutosome	2	91	182	diploidy
A2	MvSl-1064-A2-R4_MC03g05034	aAutosome	7	88.4286	619	diploidy
A2	MvSl-1064-A2-R4_MC03g05035	aAutosome	7	80	560	diploidy
A2	MvSl-1064-A2-R4_MC03g05036	aAutosome	1	0	0	diploidy
A2	MvSl-1064-A2-R4_MC03g05037	aAutosome	2	97	194	diploidy
A2	MvSl-1064-A2-R4_MC03g05038	aAutosome	1	445	445	diploidy
A2	MvSl-1064-A2-R4_MC03g05039	aAutosome	3	92.6667	278	diploidy
A2	MvSl-1064-A2-R4_MC03g05040	aAutosome	1	215	215	diploidy
A2	MvSl-1064-A2-R4_MC03g05041	aAutosome	5	72.2	361	diploidy
A2	MvSl-1064-A2-R4_MC03g05042	aAutosome	6	93	558	diploidy
A2	MvSl-1064-A2-R4_MC03g05043	aAutosome	5	131.2	656	diploidy
A2	MvSl-1064-A2-R4_MC03g05044	aAutosome	3	94.3333	283	diploidy
A2	MvSl-1064-A2-R4_MC03g05045	aAutosome	3	151.667	455	diploidy
A2	MvSl-1064-A2-R4_MC03g05046	aAutosome	6	80	480	diploidy
A2	MvSl-1064-A2-R4_MC03g05047	aAutosome	1	69	69	diploidy
A2	MvSl-1064-A2-R4_MC03g05048	aAutosome	2	64	128	diploidy
A2	MvSl-1064-A2-R4_MC03g05049	aAutosome	1	0	0	diploidy
A2	MvSl-1064-A2-R4_MC03g05050	aAutosome	1	111	111	diploidy
A2	MvSl-1064-A2-R4_MC03g05051	aAutosome	2	69.5	139	diploidy
A2	MvSl-1064-A2-R4_MC03g05052	aAutosome	4	118.5	474	diploidy
A2	MvSl-1064-A2-R4_MC03g05053	aAutosome	1	80	80	diploidy
A2	MvSl-1064-A2-R4_MC03g05054	aAutosome	1	91	91	diploidy
A2	MvSl-1064-A2-R4_MC03g05055	aAutosome	4	54.75	219	diploidy
A2	MvSl-1064-A2-R4_MC03g05056	aAutosome	3	72	216	diploidy
A2	MvSl-1064-A2-R4_MC03g05057	aAutosome	2	83	166	diploidy
A2	MvSl-1064-A2-R4_MC03g05058	aAutosome	1	60	60	diploidy
A2	MvSl-1064-A2-R4_MC03g05059	aAutosome	11	72.4545	797	diploidy
A2	MvSl-1064-A2-R4_MC03g05060	aAutosome	1	147	147	diploidy
A2	MvSl-1064-A2-R4_MC03g05062	aAutosome	5	69.6	348	diploidy
A2	MvSl-1064-A2-R4_MC03g05063	aAutosome	5	134.6	673	diploidy
A2	MvSl-1064-A2-R4_MC03g05064	aAutosome	6	70.6667	424	diploidy
A2	MvSl-1064-A2-R4_MC03g05065	aAutosome	6	125.833	755	diploidy
A2	MvSl-1064-A2-R4_MC03g05066	aAutosome	2	106.5	213	diploidy
A2	MvSl-1064-A2-R4_MC03g05067	aAutosome	6	102.167	613	diploidy
A2	MvSl-1064-A2-R4_MC03g05068	aAutosome	1	87	87	diploidy
A2	MvSl-1064-A2-R4_MC03g05069	aAutosome	17	88.8235	1510	diploidy
A2	MvSl-1064-A2-R4_MC03g05070	aAutosome	2	85	170	diploidy
A2	MvSl-1064-A2-R4_MC03g05071	aAutosome	11	77.3636	851	diploidy
A2	MvSl-1064-A2-R4_MC03g05072	aAutosome	4	174	696	diploidy
A2	MvSl-1064-A2-R4_MC03g05073	aAutosome	6	75.8333	455	diploidy
A2	MvSl-1064-A2-R4_MC03g05074	aAutosome	7	67.5714	473	diploidy
A2	MvSl-1064-A2-R4_MC03g05075	aAutosome	10	70.9	709	diploidy
A2	MvSl-1064-A2-R4_MC03g05076	aAutosome	4	79.75	319	diploidy
A2	MvSl-1064-A2-R4_MC03g05077	aAutosome	3	103.333	310	diploidy
A2	MvSl-1064-A2-R4_MC03g05078	aAutosome	11	103.909	1143	diploidy
A2	MvSl-1064-A2-R4_MC03g05079	aAutosome	1	0	0	diploidy
A2	MvSl-1064-A2-R4_MC03g05080	aAutosome	3	74	222	diploidy
A2	MvSl-1064-A2-R4_MC03g05081	aAutosome	5	118.2	591	diploidy
A2	MvSl-1064-A2-R4_MC03g05082	aAutosome	8	85.625	685	diploidy
