gid	gname	chr	start	end	logCPM	logFC.water.rich	logFC.water.diploid	logFC.rich.diploid	PV.water.rich	PV.water.diploid	PV.rich.diploid	FDR.water.rich	FDR.water.diploid	FDR.rich.diploid	water1	water2	rich1	rich2	di1	di2	averagewater	averagedi	log2ratio_waterdi	averagerich	log2ratio_richdi	log2ratio_waterrich
MvSl-1064-A1-R4_A1g00145	MvSl-1064-A1-R4_A1	MAT	321322	321920	10.31655554	-3.122339936	0.274001245	3.396341181	1.13E-19	0.443529447	8.52E-22	8.84E-18	0.635545244	3.34E-20	8.537115918	8.555649061	11.49613708	11.74722405	8.595191391	7.908305173	8.54638249	8.251748282	0.050614073	11.62168057	0.494046988	-0.443432916
MvSl-1064-A1-R4_A1g00555	MvSl-1064-A1-R4_A1	MAT	1233985	1234510	8.590890252	-2.97478808	0.040322259	3.015110338	1.07E-12	0.93186292	1.68E-12	1.80E-11	1	1.93E-11	6.928581259	7.064161474	9.471748405	10.14269676	7.150793314	6.760788823	6.996371366	6.955791069	0.00839227	9.807222583	0.495630022	-0.487237752
MvSl-1064-A1-R4_A1g00146	MvSl-1064-A1-R4_A1	MAT	322032	322722	9.063841224	-2.9537439	0.135001832	3.088745732	4.39E-16	0.741112719	1.41E-16	1.47E-14	0.916639416	3.00E-15	7.441528588	7.491877468	10.45889732	10.19961914	7.150793314	7.494492716	7.466703028	7.322643015	0.028106887	10.32925823	0.496300284	-0.468193397
MvSl-1064-A1-R4_A1g00226	MvSl-1064-A1-R4_A1	MAT	515650	516516	4.994740919	-3.011597329	-0.231279115	2.780318214	0.00051276	0.858721166	0.00162539	0.002025188	0.991021923	0.00505916	4.153364272	4.198976763	5.89753088	6.013178253	4.753997759	3.654595526	4.176170517	4.204296643	-0.009683845	5.955354566	0.50232294	-0.512006785
MvSl-1064-A1-R4_A1g00915	MvSl-1064-A1-R4_A1	MAT	1978003	1978161	6.503536239	0.012842346	2.420388145	2.407545799	0.980892553	0.000381332	0.000545217	1	0.002455149	0.001926706	6.658399442	7.125091224	6.838788411	6.94345732	4.306581242	5.410961655	6.891745333	4.858771449	0.50427782	6.891122865	0.504147509	0.000130311
MvSl-1064-A1-R4_A1g01428	MvSl-1064-A1-R4_A1	MAT	3185299	3185481	9.035068314	-3.072047836	0.166430844	3.23847868	6.80E-16	0.697876251	1.54E-16	2.13E-14	0.881725371	3.15E-15	7.305842396	7.396241263	10.07460768	10.53908121	7.222050929	7.173788623	7.351041829	7.197919776	0.030368708	10.30684444	0.517950775	-0.487582067
MvSl-1064-A1-R4_A1g01188	MvSl-1064-A1-R4_A1	MAT	2623923	2624564	9.221010312	-3.082598929	0.197830447	3.280429376	2.12E-15	0.643279347	2.34E-16	5.87E-14	0.839836926	4.58E-15	7.102461797	7.857718289	10.46690755	10.57025053	7.075832439	7.541640419	7.480090043	7.308736429	0.03343363	10.51857904	0.525245911	-0.491812281
MvSl-1064-A1-R4_A1g01183	MvSl-1064-A1-R4_A1	MAT	2616817	2617032	5.936036977	-1.718422545	1.658120495	3.376543039	0.016769992	0.089343689	0.000130935	0.044280316	0.233722475	0.000530513	5.452871206	5.561627799	7.468896959	6.151504108	4.753997759	4.215987328	5.507249503	4.484992544	0.296226384	6.810200534	0.602591694	-0.30636531
MvSl-1064-A1-R4_A1g00981	MvSl-1064-A1-R4_A1	MAT	2106900	2107445	5.54753007	-4.13041615	2.992194602	7.122610753	0.000195649	0.135328856	6.22E-06	0.000875763	0.307268417	3.14E-05	4.153364272	4.198976763	7.64866541	5.494722048	3.654595526	3.654595526	4.176170517	3.654595526	0.192468876	6.571693729	0.846553502	-0.654084626
MvSl-1064-A1-R4_A1g01165	MvSl-1064-A1-R4_A1	MAT	2583336	2583491	6.04171821	-4.692810222	0.619100427	5.311910649	2.37E-08	0.680992399	1.98E-08	2.47E-07	0.865044399	1.41E-07	4.153364272	4.198976763	7.108277088	7.697457441	4.306581242	3.654595526	4.176170517	3.980588384	0.069198924	7.402867265	0.895102465	-0.825903541
MvSl-1064-A1-R4_A1g00564	MvSl-1064-A1-R4_A1	MAT	1252641	1252985	7.278915894	-9.146432013	0	9.146432013	1.77E-17	1	2.74E-16	7.52E-16	1	4.96E-15	3.654595526	3.654595526	8.203127824	9.269178918	3.654595526	3.654595526	3.654595526	3.654595526	0	8.736153371	1.25728644	-1.25728644
MvSl-1064-A1-R4_A1g01209	MvSl-1064-A1-R4_A1	MAT	2680895	2681239	7.278915894	-9.146454773	0	9.146454773	1.63E-17	1	2.55E-16	7.52E-16	1	4.79E-15	3.654595526	3.654595526	8.203127824	9.269178918	3.654595526	3.654595526	3.654595526	3.654595526	0	8.736153371	1.25728644	-1.25728644
MvSl-1064-A1-R4_A1g01214	MvSl-1064-A1-R4_A1	MAT	2700378	2700722	7.278915894	-9.146409333	0	9.146409333	1.92E-17	1	2.95E-16	7.52E-16	1	5.14E-15	3.654595526	3.654595526	8.203127824	9.269178918	3.654595526	3.654595526	3.654595526	3.654595526	0	8.736153371	1.25728644	-1.25728644
