gida1	Up 	up5k	part8	youngold	haploid	DE
MvSl-1064-A2-R4_MC06-2g07720	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC09g09492	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC09g09700	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11444	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC04-1g05938	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC07g08095	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_A2g00116	k10	0	Black	OldStrata	A2	NON
MvSl-1064-A2-R4_MC04-2g06335	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC01g02240	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC01g02547	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC05g06599	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC08-1g08602	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC10g09871	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC10g09965	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC13g11698	k10	1	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03904	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC08-1g08629	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC04-1g05742	k10	2	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC06-2g07438	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC07g08008	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10673	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC13g11626	k10	1	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC01g03441	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10690	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC01g02421	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03486	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03797	k10	2	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC03g04824	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC03g05352	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC04-2g06293	k10	2	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC04-2g06326	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC07g08206	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC07g08285	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC08-1g08785	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC10g10330	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11351	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC04-2g06280	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC13g11849	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC05g06825	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC03g04621	k10	1	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC06-2g07400	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC04-1g05629	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10869	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_A2g01778	k10	0	bPAR	bPAR	A2	NON
MvSl-1064-A2-R4_MC01g02522	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC06-2g07744	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC10g09980	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10977	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC04-1g05572	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC08-1g08814	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC09g09738	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC10g10139	k10	2	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC01g02212	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04123	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10829	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04167	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC03g04643	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC04-1g06059	k10	2	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC05g06522	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11526	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC04-2g06272	k10	1	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC05g06739	k10	2	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03648	k10	1	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC05g06542	k10	2	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC09g09505	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC09g09836	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC13g11907	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_A2g01809	k10	0	bPAR	bPAR	A2	NON
MvSl-1064-A2-R4_MC05g06594	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC06-1g07281	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC07g08355	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC08-1g08894	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC09g09192	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC13g11643	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC08-1g08847	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11123	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC01g02429	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC01g02846	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC10g10251	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04061	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC01g02355	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC05g06414	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10903	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_A2g00569	k10	2	Black	OldStrata	A2	NON
MvSl-1064-A2-R4_MC01g02415	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC01g02600	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC01g02984	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC01g03445	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04318	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC03g04799	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC03g04854	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC05g07018	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC05g07067	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC07g08270	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC08-1g08523	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC09g09436	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10518	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC15g12333	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11412	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC01g02388	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC01g02520	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC01g03365	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03683	k10	2	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC03g04678	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC03g05503	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC04-1g05951	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC04-1g06087	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC07g07923	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC08-1g08702	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC08-1g08810	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC08-2g09041	k10	2	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC09g09486	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC09g09618	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10743	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC15g12349	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC17g12483	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC04-1g06213	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC01g02586	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC01g03274	k10	1	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC03g04591	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC05g06830	k10	1	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC06-1g07200	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC06-2g07598	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC09g09208	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC14g12060	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC01g02159	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC01g02398	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC01g02677	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC01g03085	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC01g03275	k10	1	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC05g06426	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC07g07902	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC08-1g08726	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC08-1g08838	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC08-1g08871	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC08-1g08928	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC10g10260	k10	3	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10714	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11433	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC15g12397	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04280	k10	2	Auto	Auto	A2	NON
MvSl-1064-A2-R4_C25g01885	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC05g06914	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC07g08339	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_A2g01736	k10	1	Black	OldStrata	A2	NON
MvSl-1064-A2-R4_A2g00923	k10	0	Black	OldStrata	A2	NON
MvSl-1064-A2-R4_MC02g03977	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC10g09993	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11461	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC13g11731	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC04-2g06270	k10	1	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03852	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC03g05167	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10614	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC13g11715	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC01g02879	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC01g03064	k10	4	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04507	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC10g10343	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11197	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC13g11790	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC13g11854	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03526	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC09g09564	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC05g06820	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10446	k10	1	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC01g03451	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC01g02711	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC10g09859	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_A2g00867	k10	0	Black	OldStrata	A2	NON
MvSl-1064-A2-R4_MC01g02789	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC06-2g07664	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC09g09378	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10421	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC04-2g06276	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC08-1g08939	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC09g09266	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04283	k10	2	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC01g02696	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC01g03135	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC01g03323	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC01g03389	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC07g08479	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC07g08488	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC03g04564	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC06-2g07450	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC06-2g07790	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC10g09874	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC10g10122	k10	2	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10967	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC03g05543	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04291	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC15g12287	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC01g02473	k10	1	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC01g02771	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC01g03419	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC03g05455	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC04-1g05651	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC06-2g07788	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC06-2g07793	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC07g07952	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC07g08219	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC09g09307	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC10g10220	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11187	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11365	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC14g12007	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC06-2g07696	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC09g09835	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11380	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11020	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC03g04750	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_A2g00328	k10	3	Black	OldStrata	A2	NON
MvSl-1064-A2-R4_MC01g02923	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC01g02966	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC03g05536	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC05g06673	k10	1	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC05g07031	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC07g07958	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC07g08023	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10609	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10859	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC18g12503	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC01g02242	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC03g04791	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11284	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC01g02653	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC03g05108	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC07g07945	k10	2	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC09g09525	k10	1	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10644	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10701	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11237	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC17g12478	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC04-1g05624	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC16g12427	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC01g02427	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC13g11578	k10	1	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC10g10328	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_A2g01186	k10	1	Black	OldStrata	A2	NON
MvSl-1064-A2-R4_MC02g03606	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04145	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC03g05172	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC04-1g06010	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC06-2g07719	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC08-1g08970	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC09g09686	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC10g10168	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11379	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC04-1g05924	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC10g09909	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC13g11680	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC04-1g05716	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC07g08033	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC07g08440	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC09g09668	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10542	k10	1	Auto	Auto	A2	NON
MvSl-1064-A2-R4_A2g00775	k10	0	Black	OldStrata	A2	NON
MvSl-1064-A2-R4_MC01g02755	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC07g08109	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03640	k10	1	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC04-1g06121	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC04-1g06200	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC05g06797	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC07g07987	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC08-1g08937	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC01g02050	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04489	k10	1	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC07g07961	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC09g09765	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03896	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC05g06434	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC07g08402	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC08-1g08866	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC15g12374	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC01g03293	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11529	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC01g02897	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC14g12084	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC09g09663	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC04-1g05749	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC01g03434	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10564	k10	2	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10689	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC14g12145	k10	1	Auto	Auto	A2	NON
MvSl-1064-A2-R4_A2g01154	k10	0	Blue	OldStrata	A2	NON
MvSl-1064-A2-R4_MC01g02354	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC01g02723	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC04-1g05884	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC05g06601	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC05g06679	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC08-1g08923	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_A2g01759	k10	0	bPAR	bPAR	A2	NON
MvSl-1064-A2-R4_MC02g03550	k10	2	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03986	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC03g05351	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC01g03255	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC01g02256	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04325	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC08-1g08895	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC10g10015	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11113	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04228	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC05g06857	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC07g08016	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC15g12265	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC01g02281	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC01g02392	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC03g04566	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC03g05186	k10	2	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC06-2g07504	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC10g10025	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC10g10180	k10	1	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04447	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC13g11799	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g04202	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC04-1g05969	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_A2g01580	k10	0	Black	OldStrata	A2	NON
MvSl-1064-A2-R4_MC06-2g07483	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC03g05251	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC06-1g07234	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC04-1g05610	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC06-1g07166	k10	1	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC09g09442	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC12g11247	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC05g06446	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC07g08094	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC07g08450	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03959	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_A2g00011	k10	0	bPAR	bPAR	A2	NON
MvSl-1064-A2-R4_MC02g04348	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC10g10229	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC11g10629	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC13g11902	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC13g11927	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC05g06475	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC10g10080	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03918	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_A2g00186	k10	0	Black	OldStrata	A2	NON
MvSl-1064-A2-R4_MC02g03768	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC02g03863	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC03g04602	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC03g05018	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC05g06630	k10	2	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC05g06809	k10	0	Auto	Auto	A2	NON
MvSl-1064-A2-R4_MC07g08041	k10	0	Auto	Auto	A2	NON
