gid	Down	downak5	part8	youngold	haploid	DE
MvSl-1064-A1-R4_MC14g11817	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC14g11819	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC14g11821	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC14g11822	bk10	1	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC14g11825	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC14g11834	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC14g11836	bk10	1	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC14g11837	bk10	1	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC14g11838	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC14g11839	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC14g11841	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC14g11844	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC14g11846	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC14g11847	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC14g11848	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC14g11849	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC14g11850	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC14g11851	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC14g11852	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC14g11853	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC14g11854	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC14g11855	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC14g11856	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC14g11857	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC14g11858	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC14g11859	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC14g11860	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC14g11864	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC14g11866	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC14g11868	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC14g11869	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC14g11870	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC14g11873	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC14g11874	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC14g11875	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC14g11877	bk10	1	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC14g11879	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC14g11882	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC14g11883	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC14g11886	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC14g11887	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC14g11889	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC14g11890	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC14g11892	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC14g11893	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC14g11894	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC14g11896	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC14g11897	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC14g11901	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC14g11902	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC14g11903	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC14g11909	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC14g11913	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC14g11914	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC14g11918	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC14g11919	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC14g11920	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC14g11921	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC14g11922	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC14g11923	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC14g11926	bk10	1	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC14g11930	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC14g11935	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC14g11936	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC14g11937	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC14g11938	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC14g11941	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC14g11943	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC14g11945	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC14g11946	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC14g11947	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC14g11949	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC14g11950	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC14g11957	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC14g11958	bk10	1	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC14g11959	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC14g11960	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC14g11963	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC14g11964	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC14g11969	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC14g11972	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC14g11977	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC15g12014	bk10	1	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC15g12018	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC15g12019	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC15g12022	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC15g12023	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC15g12027	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC15g12034	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC15g12035	bk10	1	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC15g12042	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC15g12046	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC15g12047	bk10	1	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC15g12048	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC15g12053	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC15g12054	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC15g12055	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC15g12058	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC15g12068	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC15g12069	bk10	2	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC15g12070	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC15g12078	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC15g12080	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC15g12081	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC15g12085	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC15g12086	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC15g12088	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC15g12089	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC15g12090	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC15g12092	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC15g12094	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC15g12095	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC15g12097	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC15g12099	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC15g12101	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC15g12103	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC15g12104	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC15g12105	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC15g12108	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC15g12112	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC15g12114	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC15g12115	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC15g12118	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC15g12120	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC15g12123	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC15g12125	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC15g12126	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC15g12127	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC15g12128	bk10	1	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC15g12130	bk10	2	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC15g12138	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC15g12140	bk10	2	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC15g12141	bk10	3	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC16g12171	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC16g12172	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC16g12174	bk10	1	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC16g12177	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC16g12185	bk10	1	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC17g12221	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC17g12222	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC17g12223	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC17g12225	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC17g12227	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC17g12228	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC17g12229	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC17g12230	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC17g12236	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC17g12238	bk10	1	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC17g12239	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC18g12258	bk10	1	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC18g12261	bk10	1	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC01-1g01875	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC01-1g02122	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC01-1g02342	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC01-1g02836	bk10	1	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC01-2g03050	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC01-2g03076	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC02g03315	bk10	2	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC02g03459	bk10	1	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC02g03830	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC03g04597	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC03g05001	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC04-1g05763	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC06g07512	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC07g07785	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC07g08210	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC08g08790	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC09-2g09392	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC10-2g10076	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC11g10533	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC12g11206	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC13g11388	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC13g11566	bk10	1	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC15g12021	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC05-1g06148	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC05-3g06510	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC07g08178	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC10-1g09756	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC12g10793	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC12g11098	bk10	0	Auto	Auto	A1	NON
MvSl-1064-A1-R4_MC13g11304	bk10	1	Auto	Auto	A1	NON
MvSl-1064-A2-R4_A2g00819	bk10	4	Black	OldStrata	A2	Down
MvSl-1064-A2-R4_MC01g03167	bk10	2	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC01g03288	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_A2g00977	bk10	0	Black	OldStrata	A2	Down
MvSl-1064-A2-R4_A2g00954	bk10	0	Black	OldStrata	A2	Down
MvSl-1064-A2-R4_MC15g12398	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC01g03252	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_A2g00349	bk10	0	Black	OldStrata	A2	Down
MvSl-1064-A2-R4_MC09g09342	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_A2g00836	bk10	0	Blue	OldStrata	A2	Down
MvSl-1064-A2-R4_MC04-1g05559	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC11g10840	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_A2g01042	bk10	0	Black	OldStrata	A2	Down
MvSl-1064-A2-R4_MC06-2g07403	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_A2g00529	bk10	3	Purple	OldStrata	A2	Down
MvSl-1064-A2-R4_A2g01032	bk10	0	Black	OldStrata	A2	Down
MvSl-1064-A2-R4_MC07g08226	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC05g06481	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_A2g00858	bk10	0	Centro	Centro	A2	Down
MvSl-1064-A2-R4_MC04-1g06102	bk10	2	Auto	Auto	A2	Down
MvSl-1064-A2-R4_A2g00837	bk10	0	Blue	OldStrata	A2	Down
MvSl-1064-A2-R4_A2g01388	bk10	0	Black	OldStrata	A2	Down
MvSl-1064-A2-R4_MC11g10995	bk10	1	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC01g03109	bk10	2	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC01g03205	bk10	7	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC09g09840	bk10	1	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC01g02251	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_A2g00995	bk10	0	Black	OldStrata	A2	Down
MvSl-1064-A2-R4_A2g00577	bk10	1	Black	OldStrata	A2	Down
MvSl-1064-A2-R4_MC01g03193	bk10	2	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC03g05499	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC04-2g06351	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC11g10839	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC05g07024	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC03g05347	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC11g10607	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC01g03016	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC03g05157	bk10	2	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC03g05236	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC03g05187	bk10	3	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC11g10891	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC07g08269	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC03g04817	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC11g10894	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC05g06686	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC01g03069	bk10	1	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC11g10892	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_A2g01188	bk10	1	Black	OldStrata	A2	Down
MvSl-1064-A2-R4_MC07g08514	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC08-1g08634	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC02g04169	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC10g10150	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC11g10918	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC14g12065	bk10	3	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC10g09997	bk10	4	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC05g06759	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_A2g01828	bk10	0	bPAR	bPAR	A2	Down
MvSl-1064-A2-R4_MC11g10987	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC09g09815	bk10	1	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC12g11375	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC02g03884	bk10	1	Auto	Auto	A2	Down
MvSl-1064-A2-R4_A2g01182	bk10	1	Black	OldStrata	A2	Down
MvSl-1064-A2-R4_MC02g03554	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC08-2g09116	bk10	5	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC11g10893	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC02g03653	bk10	2	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC11g10516	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC06-2g07443	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC11g10770	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC04-2g06286	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC13g11976	bk10	1	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC05g06735	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC01g03007	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC12g11042	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC01g02327	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC13g11679	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_A2g01109	bk10	0	Black	OldStrata	A2	Down
MvSl-1064-A2-R4_MC01g02704	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC02g04484	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC06-2g07736	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC04-1g06077	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC07g08116	bk10	1	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC11g10492	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC04-1g06134	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC02g04387	bk10	3	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC09g09654	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC04-2g06323	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC13g11677	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC01g03035	bk10	9	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC02g04200	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC06-2g07456	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_A2g00122	bk10	0	Green	ColorStrata	A2	Down
MvSl-1064-A2-R4_MC06-2g07685	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_A2g00602	bk10	1	Black	OldStrata	A2	Down
MvSl-1064-A2-R4_MC07g08100	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC01g03287	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC09g09781	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC02g04502	bk10	2	Auto	Auto	A2	Down
MvSl-1064-A2-R4_A2g01152	bk10	0	Blue	OldStrata	A2	Down
MvSl-1064-A2-R4_MC05g06531	bk10	2	Auto	Auto	A2	Down
MvSl-1064-A2-R4_A2g01579	bk10	2	Black	OldStrata	A2	Down
MvSl-1064-A2-R4_MC10g09999	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC10g10389	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC10g10244	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC07g08343	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC11g10509	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_A2g01555	bk10	0	Black	OldStrata	A2	Down
MvSl-1064-A2-R4_MC13g11975	bk10	1	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC07g07857	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC08-1g08712	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC14g12033	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC10g10226	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC09g09780	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC03g05109	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_A2g00298	bk10	0	Black	OldStrata	A2	Down
MvSl-1064-A2-R4_MC08-2g09043	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC01g03051	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC08-1g08763	bk10	1	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC02g03607	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC04-1g05868	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC11g10631	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC04-1g05585	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC02g03485	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC10g09994	bk10	2	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC04-1g05953	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC10g09996	bk10	2	Auto	Auto	A2	Down
MvSl-1064-A2-R4_A2g00527	bk10	3	Black	OldStrata	A2	Down
MvSl-1064-A2-R4_MC12g11055	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC01g03046	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC14g12177	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC13g11586	bk10	1	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC05g06755	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_A2g00418	bk10	1	Black	OldStrata	A2	Down
MvSl-1064-A2-R4_MC10g10372	bk10	2	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC01g03352	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC13g11845	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC10g10380	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC03g05038	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_A2g00970	bk10	0	Black	OldStrata	A2	Down
MvSl-1064-A2-R4_MC06-2g07792	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC14g12036	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_A2g00388	bk10	1	Black	OldStrata	A2	Down
MvSl-1064-A2-R4_A2g00241	bk10	1	Black	OldStrata	A2	Down
MvSl-1064-A2-R4_MC10g10314	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC02g03895	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC01g03426	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC07g07878	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC01g03061	bk10	1	Auto	Auto	A2	Down
MvSl-1064-A2-R4_A2g00073	bk10	0	bPAR	bPAR	A2	Down
MvSl-1064-A2-R4_MC02g03509	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC06-1g07206	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC08-1g08737	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_MC08-1g08710	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_A2g00240	bk10	2	Black	OldStrata	A2	Down
MvSl-1064-A2-R4_MC01g03045	bk10	0	Auto	Auto	A2	Down
MvSl-1064-A2-R4_A2g01111	bk10	4	Purple	OldStrata	A2	Down
MvSl-1064-A2-R4_MC07g07877	bk10	0	Auto	Auto	A2	Down
