gida1	youngold	logFC.A1.A2	abs	DE	DE2	genediff	upk5diff	upk10diff	upk15diff	upk20diff	down5kdiff	down10kdiff	down15kdiff	down20kdiff	youngold	logFC.A1.A2	ratioprot	DE	DE2	ratiocds
MvSl-1064-A1-R4_MC06g07204	Auto	-0.006778194	0.006778194	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.006778194	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07205	Auto	0.206573851	0.206573851	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.206573851	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07206	Auto	0.191957216	0.191957216	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.191957216	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07207	Auto	0.033560382	0.033560382	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.033560382	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07208	Auto	0.244144742	0.244144742	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.244144742	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07210	Auto	-0.103442918	0.103442918	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.103442918	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07212	Auto	-0.091263997	0.091263997	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.091263997	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07213	Auto	0.587198327	0.587198327	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.587198327	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07218	Auto	-0.355127617	0.355127617	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.355127617	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07219	Auto	0.123612973	0.123612973	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.123612973	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07220	Auto	-0.089039654	0.089039654	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.089039654	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07221	Auto	0.201913112	0.201913112	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.201913112	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07222	Auto	-0.235902686	0.235902686	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.235902686	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07225	Auto	-0.202609671	0.202609671	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.202609671	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07226	Auto	0.113599083	0.113599083	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.113599083	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07227	Auto	-0.014332531	0.014332531	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.014332531	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07228	Auto	-0.154232676	0.154232676	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.154232676	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07229	Auto	-0.151524614	0.151524614	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.151524614	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07230	Auto	0.078811021	0.078811021	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.078811021	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07231	Auto	-0.078076772	0.078076772	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.078076772	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07232	Auto	-0.565036979	0.565036979	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.565036979	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07233	Auto	-0.445649173	0.445649173	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.445649173	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07234	Auto	-0.140375352	0.140375352	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.140375352	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07235	Auto	0.863243515	0.863243515	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.863243515	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07237	Auto	0.139285619	0.139285619	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.139285619	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07240	Auto	-0.281443212	0.281443212	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.281443212	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07241	Auto	-0.166201663	0.166201663	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.166201663	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07242	Auto	-0.474864445	0.474864445	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.474864445	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07243	Auto	-0.174404325	0.174404325	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.174404325	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07244	Auto	-0.093776769	0.093776769	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.093776769	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07245	Auto	-0.144566632	0.144566632	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.144566632	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07246	Auto	-0.083528104	0.083528104	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.083528104	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07250	Auto	-0.018103039	0.018103039	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.018103039	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07251	Auto	-0.125901191	0.125901191	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.125901191	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07253	Auto	-0.017034116	0.017034116	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.017034116	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07254	Auto	-0.037357299	0.037357299	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.037357299	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07255	Auto	0.045865774	0.045865774	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.045865774	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07256	Auto	-0.077921164	0.077921164	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.077921164	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07257	Auto	0.110446242	0.110446242	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.110446242	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07258	Auto	0.094572562	0.094572562	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.094572562	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07260	Auto	-0.275537602	0.275537602	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.275537602	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07261	Auto	0.194731595	0.194731595	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.194731595	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07262	Auto	-0.128487608	0.128487608	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.128487608	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07264	Auto	-0.114025087	0.114025087	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.114025087	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07265	Auto	-0.116374662	0.116374662	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.116374662	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07266	Auto	-0.127744316	0.127744316	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.127744316	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07267	Auto	0.20715708	0.20715708	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.20715708	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07269	Auto	-0.003297615	0.003297615	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.003297615	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07270	Auto	-0.130692429	0.130692429	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.130692429	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07271	Auto	0.006581577	0.006581577	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.006581577	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07272	Auto	0.089904351	0.089904351	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.089904351	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07273	Auto	-0.079575992	0.079575992	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.079575992	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07274	Auto	0.061602951	0.061602951	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.061602951	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07275	Auto	-0.25187063	0.25187063	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.25187063	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07276	Auto	0.412357824	0.412357824	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.412357824	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07278	Auto	-0.106322542	0.106322542	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.106322542	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07279	Auto	-0.021763222	0.021763222	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.021763222	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07280	Auto	0.02974285	0.02974285	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.02974285	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07281	Auto	-0.131063334	0.131063334	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.131063334	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07282	Auto	-0.302670871	0.302670871	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.302670871	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07283	Auto	0.310303033	0.310303033	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.310303033	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07284	Auto	0.038041022	0.038041022	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.038041022	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07285	Auto	-0.020237031	0.020237031	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.020237031	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07286	Auto	0.558260904	0.558260904	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.558260904	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07288	Auto	0.170788371	0.170788371	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.170788371	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07289	Auto	-0.414788955	0.414788955	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.414788955	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07290	Auto	-0.174674784	0.174674784	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.174674784	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07291	Auto	-0.04529709	0.04529709	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.04529709	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07292	Auto	-0.106779264	0.106779264	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.106779264	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07293	Auto	0.016493394	0.016493394	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.016493394	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07299	Auto	0.171997817	0.171997817	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.171997817	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07300	Auto	-0.019375304	0.019375304	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.019375304	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07301	Auto	-0.453574272	0.453574272	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.453574272	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07303	Auto	0.267998117	0.267998117	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.267998117	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07304	Auto	-0.124503939	0.124503939	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.124503939	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07305	Auto	-0.097778298	0.097778298	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.097778298	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07306	Auto	0.195127454	0.195127454	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.195127454	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07307	Auto	-0.118017764	0.118017764	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.118017764	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07308	Auto	-0.153936158	0.153936158	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.153936158	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07309	Auto	0.015075543	0.015075543	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.015075543	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07310	Auto	0.199494442	0.199494442	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.199494442	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07311	Auto	-0.331198347	0.331198347	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.331198347	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07312	Auto	-0.130659215	0.130659215	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.130659215	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07313	Auto	-0.18575261	0.18575261	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.18575261	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07314	Auto	-0.187093161	0.187093161	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.187093161	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07315	Auto	-0.070837659	0.070837659	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.070837659	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07316	Auto	0.090753131	0.090753131	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.090753131	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07317	Auto	0.193397113	0.193397113	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.193397113	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07319	Auto	0.17784299	0.17784299	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.17784299	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07326	Auto	0.028615646	0.028615646	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.028615646	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07327	Auto	-0.193023178	0.193023178	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.193023178	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07328	Auto	0.004428716	0.004428716	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.004428716	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07330	Auto	-0.299341843	0.299341843	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.299341843	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07331	Auto	0.067593226	0.067593226	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.067593226	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07332	Auto	0.138097835	0.138097835	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.138097835	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07333	Auto	0.296068881	0.296068881	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.296068881	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07334	Auto	-0.049406432	0.049406432	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.049406432	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07335	Auto	-0.396738531	0.396738531	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.396738531	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07338	Auto	-0.039883087	0.039883087	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.039883087	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07339	Auto	-0.232891586	0.232891586	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.232891586	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07340	Auto	-0.200908646	0.200908646	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.200908646	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07341	Auto	-0.293883643	0.293883643	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.293883643	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07342	Auto	0.524739379	0.524739379	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.524739379	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07343	Auto	0.027315323	0.027315323	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.027315323	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07345	Auto	-0.119246336	0.119246336	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.119246336	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07346	Auto	-0.196215785	0.196215785	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.196215785	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07351	Auto	-0.120703209	0.120703209	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.120703209	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07352	Auto	0.181304219	0.181304219	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.181304219	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07353	Auto	0.119943484	0.119943484	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.119943484	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07356	Auto	0.243716548	0.243716548	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.243716548	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07357	Auto	-0.011651666	0.011651666	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.011651666	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07358	Auto	-0.257253727	0.257253727	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.257253727	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07359	Auto	-0.188318105	0.188318105	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.188318105	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07360	Auto	0.350386132	0.350386132	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.350386132	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07361	Auto	-0.196954424	0.196954424	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.196954424	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07362	Auto	0.027157317	0.027157317	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.027157317	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07363	Auto	-0.074759017	0.074759017	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.074759017	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07364	Auto	0.140312225	0.140312225	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.140312225	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07367	Auto	0.193328958	0.193328958	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.193328958	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07368	Auto	-0.023853519	0.023853519	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.023853519	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07369	Auto	-0.015376978	0.015376978	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.015376978	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07370	Auto	-0.103740713	0.103740713	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.103740713	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07371	Auto	-0.0864605	0.0864605	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.0864605	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07372	Auto	-0.176818143	0.176818143	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.176818143	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07376	Auto	-0.371365686	0.371365686	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.371365686	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07377	Auto	-0.259202356	0.259202356	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.259202356	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07380	Auto	0.046523918	0.046523918	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.046523918	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07381	Auto	-0.026800986	0.026800986	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.026800986	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07382	Auto	0.059685165	0.059685165	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.059685165	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07383	Auto	-0.159627653	0.159627653	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.159627653	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07384	Auto	-0.080932513	0.080932513	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.080932513	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07385	Auto	-0.127233722	0.127233722	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.127233722	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07386	Auto	-0.12459682	0.12459682	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.12459682	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07387	Auto	-0.174350545	0.174350545	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.174350545	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07388	Auto	0.11382377	0.11382377	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.11382377	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07389	Auto	0.206214856	0.206214856	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.206214856	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07390	Auto	-0.202909558	0.202909558	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.202909558	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07391	Auto	-0.071086209	0.071086209	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.071086209	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07393	Auto	-0.177411154	0.177411154	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.177411154	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07394	Auto	-0.057088423	0.057088423	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.057088423	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07395	Auto	-0.064440546	0.064440546	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.064440546	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07396	Auto	-0.343292685	0.343292685	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.343292685	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07397	Auto	0.988825175	0.988825175	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.988825175	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07398	Auto	-0.011905888	0.011905888	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.011905888	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07399	Auto	-0.655801063	0.655801063	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.655801063	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07400	Auto	-0.2383868	0.2383868	NON	NON	0	0	0	0	0	0	0	-2	2	Auto	-0.2383868	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07401	Auto	-0.269614617	0.269614617	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.269614617	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07402	Auto	-0.278473075	0.278473075	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.278473075	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07403	Auto	-0.205952591	0.205952591	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.205952591	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07404	Auto	-0.172560492	0.172560492	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.172560492	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07405	Auto	-0.470021713	0.470021713	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.470021713	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07406	Auto	-0.027921733	0.027921733	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.027921733	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07414	Auto	0.190650894	0.190650894	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.190650894	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07415	Auto	-0.03971333	0.03971333	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.03971333	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07421	Auto	0.231070652	0.231070652	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.231070652	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07422	Auto	-0.118779739	0.118779739	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.118779739	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07423	Auto	-0.09165918	0.09165918	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.09165918	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07424	Auto	0.081261	0.081261	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.081261	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07425	Auto	-0.07189867	0.07189867	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.07189867	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07426	Auto	0.479984859	0.479984859	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.479984859	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07427	Auto	-0.022031923	0.022031923	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.022031923	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07428	Auto	0.233333446	0.233333446	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.233333446	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07429	Auto	-0.155128846	0.155128846	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.155128846	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07430	Auto	-0.20788937	0.20788937	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.20788937	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07431	Auto	0.291918589	0.291918589	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.291918589	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07432	Auto	0.255094597	0.255094597	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.255094597	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07437	Auto	0.489892709	0.489892709	NON	NON	0	0	0	0	0	0	0	0	0	Auto	0.489892709	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07440	Auto	-0.41426187	0.41426187	NON	NON	0	0	0	0	0	0	0	0	0	Auto	-0.41426187	1	NON	NON	1
