gida1	logFC.A1.A2	abs	youngold	GC0diff	GC3diff	DE
MvSl-1064-A1-R4_MC06g07286	0.558260904	0.558260904	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07288	0.170788371	0.170788371	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07289	-0.414788955	0.414788955	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07290	-0.174674784	0.174674784	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07291	-0.04529709	0.04529709	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07292	-0.106779264	0.106779264	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07293	0.016493394	0.016493394	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07299	0.171997817	0.171997817	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07300	-0.019375304	0.019375304	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07301	-0.453574272	0.453574272	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07303	0.267998117	0.267998117	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07304	-0.124503939	0.124503939	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07305	-0.097778298	0.097778298	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07306	0.195127454	0.195127454	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07307	-0.118017764	0.118017764	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07308	-0.153936158	0.153936158	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07309	0.015075543	0.015075543	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07310	0.199494442	0.199494442	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07311	-0.331198347	0.331198347	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07312	-0.130659215	0.130659215	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07313	-0.18575261	0.18575261	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07314	-0.187093161	0.187093161	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07315	-0.070837659	0.070837659	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07316	0.090753131	0.090753131	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07317	0.193397113	0.193397113	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07319	0.17784299	0.17784299	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07326	0.028615646	0.028615646	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07327	-0.193023178	0.193023178	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07328	0.004428716	0.004428716	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07330	-0.299341843	0.299341843	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07331	0.067593226	0.067593226	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07332	0.138097835	0.138097835	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07333	0.296068881	0.296068881	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07334	-0.049406432	0.049406432	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07335	-0.396738531	0.396738531	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07338	-0.039883087	0.039883087	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07339	-0.232891586	0.232891586	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07340	-0.200908646	0.200908646	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07341	-0.293883643	0.293883643	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07342	0.524739379	0.524739379	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07343	0.027315323	0.027315323	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07345	-0.119246336	0.119246336	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07346	-0.196215785	0.196215785	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07351	-0.120703209	0.120703209	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07352	0.181304219	0.181304219	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07353	0.119943484	0.119943484	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07356	0.243716548	0.243716548	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07357	-0.011651666	0.011651666	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07358	-0.257253727	0.257253727	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07359	-0.188318105	0.188318105	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07360	0.350386132	0.350386132	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07361	-0.196954424	0.196954424	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07362	0.027157317	0.027157317	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07363	-0.074759017	0.074759017	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07364	0.140312225	0.140312225	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07367	0.193328958	0.193328958	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07368	-0.023853519	0.023853519	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07369	-0.015376978	0.015376978	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07370	-0.103740713	0.103740713	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07371	-0.0864605	0.0864605	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07372	-0.176818143	0.176818143	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07376	-0.371365686	0.371365686	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07377	-0.259202356	0.259202356	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07380	0.046523918	0.046523918	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07381	-0.026800986	0.026800986	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07382	0.059685165	0.059685165	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07383	-0.159627653	0.159627653	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07384	-0.080932513	0.080932513	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07385	-0.127233722	0.127233722	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07386	-0.12459682	0.12459682	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07387	-0.174350545	0.174350545	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07388	0.11382377	0.11382377	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07389	0.206214856	0.206214856	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07390	-0.202909558	0.202909558	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07391	-0.071086209	0.071086209	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07393	-0.177411154	0.177411154	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07394	-0.057088423	0.057088423	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07395	-0.064440546	0.064440546	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07396	-0.343292685	0.343292685	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07397	0.988825175	0.988825175	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07398	-0.011905888	0.011905888	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07399	-0.655801063	0.655801063	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07400	-0.2383868	0.2383868	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07401	-0.269614617	0.269614617	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07402	-0.278473075	0.278473075	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07403	-0.205952591	0.205952591	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07404	-0.172560492	0.172560492	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07405	-0.470021713	0.470021713	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07406	-0.027921733	0.027921733	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07414	0.190650894	0.190650894	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07415	-0.03971333	0.03971333	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07421	0.231070652	0.231070652	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07422	-0.118779739	0.118779739	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07423	-0.09165918	0.09165918	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07424	0.081261	0.081261	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07425	-0.07189867	0.07189867	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07426	0.479984859	0.479984859	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07427	-0.022031923	0.022031923	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07428	0.233333446	0.233333446	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07429	-0.155128846	0.155128846	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07430	-0.20788937	0.20788937	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07431	0.291918589	0.291918589	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07432	0.255094597	0.255094597	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07437	0.489892709	0.489892709	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07440	-0.41426187	0.41426187	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07441	-0.027024359	0.027024359	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07442	-0.036180869	0.036180869	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07444	-0.500855646	0.500855646	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07447	0.096182036	0.096182036	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07451	-0.12459016	0.12459016	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07452	0.346160571	0.346160571	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07454	0.531604229	0.531604229	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07455	-0.349503943	0.349503943	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07456	-0.202794756	0.202794756	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07457	-0.536034444	0.536034444	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07460	-0.20865797	0.20865797	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07462	0.19777853	0.19777853	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07463	-0.011299671	0.011299671	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07464	0.180563256	0.180563256	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07465	0.030027835	0.030027835	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07466	-0.186244592	0.186244592	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07467	-0.566864488	0.566864488	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07468	-0.004093801	0.004093801	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07472	-0.13994897	0.13994897	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07474	0.024315809	0.024315809	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07475	-0.061363499	0.061363499	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07476	0.031708449	0.031708449	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07477	-0.400840157	0.400840157	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07479	-0.301704005	0.301704005	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07480	-0.202908393	0.202908393	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07481	-0.18509013	0.18509013	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07482	-0.029827557	0.029827557	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07488	0.243004656	0.243004656	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07489	0.011274068	0.011274068	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07490	0.141907511	0.141907511	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07492	-0.002997694	0.002997694	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07493	-0.111281846	0.111281846	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07494	-0.053277566	0.053277566	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07495	-0.209393178	0.209393178	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07496	0.023109772	0.023109772	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07497	-0.263208297	0.263208297	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07498	-0.09264052	0.09264052	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07499	0.070248342	0.070248342	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07502	-0.262684074	0.262684074	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07503	-0.153218204	0.153218204	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07504	0.286288115	0.286288115	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07505	0.066259744	0.066259744	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07506	-0.081260683	0.081260683	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07508	-0.279087248	0.279087248	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07510	-0.042548474	0.042548474	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07516	-0.009754058	0.009754058	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07520	-0.017407837	0.017407837	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07521	-0.147824054	0.147824054	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07522	-0.339946239	0.339946239	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07523	-0.381599339	0.381599339	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07525	-0.301471025	0.301471025	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07528	0.295947384	0.295947384	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07529	-0.249966445	0.249966445	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07530	-0.089850792	0.089850792	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07531	-0.213672774	0.213672774	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07532	-0.09220904	0.09220904	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07533	-0.108744916	0.108744916	Auto	0	0	NON
MvSl-1064-A1-R4_MC06g07534	-0.09999426	0.09999426	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07551	0.311631105	0.311631105	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07552	0.020580041	0.020580041	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07553	-0.010861027	0.010861027	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07554	-0.052704366	0.052704366	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07557	0.2018829	0.2018829	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07558	0.312669901	0.312669901	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07562	-0.060925189	0.060925189	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07563	0.124289745	0.124289745	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07564	-0.061778133	0.061778133	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07565	0.104513256	0.104513256	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07566	0.173053098	0.173053098	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07567	0.283851828	0.283851828	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07568	-0.115854183	0.115854183	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07574	-0.037131939	0.037131939	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07575	-0.200512963	0.200512963	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07576	-0.239947796	0.239947796	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07578	0.167280198	0.167280198	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07581	0.075069456	0.075069456	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07582	0.09214105	0.09214105	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07584	-0.242499722	0.242499722	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07585	-0.166288696	0.166288696	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07586	-0.218574125	0.218574125	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07587	0.063031211	0.063031211	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07588	0.083240281	0.083240281	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07589	-0.209698727	0.209698727	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07602	0.163812897	0.163812897	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07603	0.068023427	0.068023427	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07611	0.056758198	0.056758198	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07613	0.693474628	0.693474628	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07614	0.357007715	0.357007715	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07615	-0.010320203	0.010320203	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07616	-0.068150897	0.068150897	Auto	1.03	0.29	NON
MvSl-1064-A1-R4_MC07g07617	-0.058994724	0.058994724	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07618	-0.244530927	0.244530927	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07619	-0.458901926	0.458901926	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07620	0.021635563	0.021635563	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07621	0.125272101	0.125272101	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07622	0.206492108	0.206492108	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07623	-0.138087418	0.138087418	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07624	-0.284323992	0.284323992	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07625	-0.08913584	0.08913584	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07626	0.07107605	0.07107605	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07627	0.212456492	0.212456492	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07628	-0.026556555	0.026556555	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07629	0.115471597	0.115471597	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07630	-0.100840068	0.100840068	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07631	-0.064562223	0.064562223	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07632	0.120015578	0.120015578	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07633	-0.041644968	0.041644968	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07634	0.167361031	0.167361031	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07635	-0.084776752	0.084776752	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07638	-0.249551808	0.249551808	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07639	0.190094121	0.190094121	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07640	0.356685868	0.356685868	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07649	-0.047270714	0.047270714	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07651	-0.15347359	0.15347359	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07652	0.047175939	0.047175939	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07653	-0.136211637	0.136211637	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07654	-0.2554276	0.2554276	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07655	-0.319641045	0.319641045	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07656	0.089608078	0.089608078	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07657	-0.460205033	0.460205033	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07658	0.324006204	0.324006204	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07662	-0.059200999	0.059200999	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07666	-0.240786971	0.240786971	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07668	-0.306184032	0.306184032	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07669	-0.431308688	0.431308688	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07670	-0.486423387	0.486423387	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07679	-0.613202659	0.613202659	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07680	-0.292248839	0.292248839	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07682	-0.020223819	0.020223819	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07683	0.169011333	0.169011333	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07684	-0.103832607	0.103832607	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07685	0.259777942	0.259777942	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07687	-0.311481201	0.311481201	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07688	-0.206415458	0.206415458	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07689	0.212954739	0.212954739	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07690	0.331111001	0.331111001	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07691	-0.124517846	0.124517846	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07695	-0.082909623	0.082909623	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07696	0.340631268	0.340631268	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07697	-0.09023805	0.09023805	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07704	-0.60185587	0.60185587	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07705	-0.139229818	0.139229818	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07706	-0.469930722	0.469930722	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07707	0.017461173	0.017461173	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07708	-0.129136153	0.129136153	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07709	-0.125657045	0.125657045	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07710	-0.191362161	0.191362161	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07711	-0.217011668	0.217011668	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07714	0.075138006	0.075138006	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07715	-0.556374593	0.556374593	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07716	0.120140214	0.120140214	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07717	-0.400528683	0.400528683	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07718	-0.345101432	0.345101432	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07719	0.456848403	0.456848403	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07720	-0.058884214	0.058884214	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07721	-0.096543475	0.096543475	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07723	0.182125511	0.182125511	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07724	-0.268590534	0.268590534	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07725	-0.195271981	0.195271981	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07726	-0.148434359	0.148434359	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07731	-0.235543108	0.235543108	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07732	0.134890199	0.134890199	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07734	0.381266587	0.381266587	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07735	-0.027062963	0.027062963	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07736	0.095469783	0.095469783	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07737	-0.042597075	0.042597075	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07738	0.114678104	0.114678104	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07741	-0.101902844	0.101902844	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07742	-0.179098503	0.179098503	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07743	-0.373731988	0.373731988	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07744	-0.294587247	0.294587247	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07745	-0.645420533	0.645420533	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07755	0.135766118	0.135766118	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07756	-0.203883823	0.203883823	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07757	-0.223637485	0.223637485	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07758	0.376144718	0.376144718	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07759	-0.01178822	0.01178822	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07760	0.147522635	0.147522635	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07761	-0.055614237	0.055614237	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07762	-0.110288734	0.110288734	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07763	-0.169827983	0.169827983	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07764	0.03972892	0.03972892	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07765	-0.159808864	0.159808864	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07766	0.183484716	0.183484716	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07768	-0.287638461	0.287638461	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07769	0.082545864	0.082545864	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07770	-0.021236295	0.021236295	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07772	0.24738456	0.24738456	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07779	-0.136930958	0.136930958	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07781	0.094978728	0.094978728	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07782	0.0294208	0.0294208	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07784	-0.038996516	0.038996516	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07785	0.001994852	0.001994852	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07786	0.682329542	0.682329542	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07789	0.041858631	0.041858631	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07793	-0.278900192	0.278900192	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07795	0.004098866	0.004098866	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07796	0.079861029	0.079861029	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07797	-0.037167063	0.037167063	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07798	0.029313886	0.029313886	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07799	0.131625195	0.131625195	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07800	-0.178961221	0.178961221	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07801	-0.104886233	0.104886233	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07803	0.026385505	0.026385505	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07805	0.013056732	0.013056732	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07806	0.501558769	0.501558769	Auto	0	0	NON
MvSl-1064-A1-R4_MC07g07807	-0.390209045	0.390209045	Auto	0	0	NON
