gida1	a1prot	a1cds	gida2	a2prot	a2cds	part8	youngold	intron_nr_a1	intron_nr_byprota1	intron_nr_byprota1_transf	intron_mean_a1	intron_total_a1	intron_total_byprota1	intron_total_byprota1_trans	intron_nr_a2	intron_nr_byprota2	intron_nr_byprota2_trans	intron_mean_a2	intron_total_a2	intron_total_byprota2	intron_total_byprota2_trans	intron_nr_diff	intron_mean_diff	intron_total_diff	start	end	logCPM	logFC.A1.A2	abs	PV.A1.A2	FDR.A1.A2	A1_1	A1_2	A2_1	A2_2	DE	DE2
MvSl-1064-A1-R4_MC05-3g06506	2035	6108	MvSl-1064-A2-R4_MC05g06769	2035	6108	Auto	Auto	4	0.001965602	0.04433511	84	336	0.165110565	0.406337994	4	0.001965602	0.04433511	84	336	0.165110565	0.406337994	0	0	0	327205	329313	8.22033179	0.17667764	0.17667764	0.47691653	0.97734707	8.49565888	8.08736485	7.96345162	8.27803606	NON	NON
MvSl-1064-A1-R4_MC05-3g06507	716	2151	MvSl-1064-A2-R4_MC05g06770	716	2151	Auto	Auto	3	0.004189944	0.064729778	65.6667	197	0.275139665	0.524537572	3	0.004189944	0.064729778	65.6667	197	0.275139665	0.524537572	0	0	0	327387	329680	3.25035456	0.1608431	0.1608431	0.69582858	0.99994992	3.62547826	2.9512429	2.43721541	3.65194685	NON	NON
MvSl-1064-A1-R4_MC05-3g06508	474	1425	MvSl-1064-A2-R4_MC05g06771	474	1425	Auto	Auto	3	0.006329114	0.079555728	74	222	0.46835443	0.684364253	3	0.006329114	0.079555728	74	222	0.46835443	0.684364253	0	0	0	329515	331156	5.75214703	0.19879272	0.19879272	0.36456308	0.92774795	6.01166824	5.66278125	5.53758418	5.75312354	NON	NON
MvSl-1064-A1-R4_MC05-3g06509	359	1080	MvSl-1064-A2-R4_MC05g06772	359	1080	Auto	Auto	7	0.019498607	0.139637413	89	623	1.735376045	1.317336724	7	0.019498607	0.139637413	89	623	1.735376045	1.317336724	0	0	0	329938	332970	7.61323055	-0.0774034	0.07740338	0.72629761	0.99994992	7.636836	7.50840571	7.40782008	7.8598322	NON	NON
MvSl-1064-A1-R4_MC05-3g06510	805	2418	MvSl-1064-A2-R4_MC05g06773	805	2418	Auto	Auto	5	0.00621118	0.078811041	82.4	412	0.511801242	0.715402853	5	0.00621118	0.078811041	82.4	412	0.511801242	0.715402853	0	0	0	330257	330859	5.11839722	-0.0031917	0.00319167	0.98985322	0.99994992	5.30270383	4.90340168	4.92082092	5.29525279	NON	NON
MvSl-1064-A1-R4_MC05-3g06511	119	360	MvSl-1064-A2-R4_MC05g06774	119	360	Auto	Auto	4	0.033613445	0.183339699	84.5	338	2.840336134	1.685329681	4	0.033613445	0.183339699	84.5	338	2.840336134	1.685329681	0	0	0	331413	333406	3.330650203	-1.323522772	1.323522772	4.59E-05	0.001128361	2.456463497	2.616376624	3.585779566	4.070393899	Down	DE
MvSl-1064-A1-R4_MC05-3g06512	466	1401	MvSl-1064-A2-R4_MC05g06775	466	1401	Auto	Auto	6	0.012875536	0.113470421	110.833	665	1.427038627	1.19458722	6	0.012875536	0.113470421	110.833	665	1.427038627	1.19458722	0	0	0	332054	332859	1.20876404	-1.1413589	1.14135892	0.0062115	0.08021462	0.41097597	0.72744765	1.71803272	1.61686535	NON	NON
MvSl-1064-A1-R4_MC05-3g06513	269	810	MvSl-1064-A2-R4_MC05g06776	269	810	Auto	Auto	1	0.003717472	0.060971076	0	0	0	0	1	0.003717472	0.060971076	0	0	0	0	0	0	0	333219	334279	5.629104666	-1.224846913	1.224846913	7.12E-05	0.001667724	5.276555713	4.371006289	5.736222758	6.416332957	Down	DE
MvSl-1064-A1-R4_MC05-3g06514	1145	3438	MvSl-1064-A2-R4_MC05g06777	1145	3438	Auto	Auto	5	0.004366812	0.06608186	72	360	0.31441048	0.560723176	5	0.004366812	0.06608186	72	360	0.31441048	0.560723176	0	0	0	333416	334242	8.716049418	-1.117604784	1.117604784	7.85E-06	0.000215865	8.068044298	8.035713102	9.073168251	9.259428012	Down	DE
MvSl-1064-A1-R4_MC05-3g06515	1035	3108	MvSl-1064-A2-R4_MC05g06778	1035	3108	Auto	Auto	5	0.004830918	0.069504805	259.6	1298	1.25410628	1.119868867	5	0.004830918	0.069504805	259.6	1298	1.25410628	1.119868867	0	0	0	333921	340706	9.819871578	-1.154134943	1.154134943	0.000191032	0.004012616	8.923572537	9.311450405	10.36291659	10.20159216	Down	DE
MvSl-1064-A1-R4_MC05-3g06516	346	1041	MvSl-1064-A2-R4_MC05g06779	346	1041	Auto	Auto	2	0.005780347	0.076028592	88.5	177	0.511560694	0.715234712	2	0.005780347	0.076028592	88.5	177	0.511560694	0.715234712	0	0	0	335094	339137	5.164718662	-0.748506772	0.748506772	0.001415449	0.023405559	4.852183515	4.629028336	5.345386096	5.624093174	Down	DE
MvSl-1064-A1-R4_MC05-3g06517	111	336	MvSl-1064-A2-R4_MC05g06780	111	336	Auto	Auto	4	0.036036036	0.189831599	90.25	361	3.252252252	1.803400192	4	0.036036036	0.189831599	90.25	361	3.252252252	1.803400192	0	0	0	336152	336708	8.124266244	-1.030728333	1.030728333	5.92E-06	0.000164757	7.432946047	7.600601549	8.637574636	8.45580219	Down	DE
MvSl-1064-A1-R4_MC05-3g06518	780	2343	MvSl-1064-A2-R4_MC05g06781	780	2343	Auto	Auto	8	0.01025641	0.101273937	88	704	0.902564103	0.950033738	8	0.01025641	0.101273937	88	704	0.902564103	0.950033738	0	0	0	337264	338212	7.957817206	-1.068391232	1.068391232	3.10E-06	9.11E-05	7.418670191	7.230067876	8.214872627	8.555851874	Down	DE
MvSl-1064-A1-R4_MC05-3g06519	238	717	MvSl-1064-A2-R4_MC05g06782	238	717	Auto	Auto	5	0.021008403	0.144942759	171.2	856	3.596638655	1.896480597	5	0.021008403	0.144942759	171.2	856	3.596638655	1.896480597	0	0	0	339298	341280	7.956580056	-0.96196907	0.96196907	0.000215078	0.004441316	7.704103852	7.007233021	8.445064211	8.267273141	Down	DE
MvSl-1064-A1-R4_MC05-3g06520	277	834	MvSl-1064-A2-R4_MC05g06783	277	834	Auto	Auto	1	0.003610108	0.060084177	0	0	0	0	1	0.003610108	0.060084177	0	0	0	0	0	0	0	339369	346823	8.672557277	-1.351995767	1.351995767	9.12E-08	3.36E-06	7.936173671	7.74575384	9.286872863	9.098443482	Down	DE
MvSl-1064-A1-R4_MC05-3g06521	1719	5160	MvSl-1064-A2-R4_MC05g06784	1719	5160	Auto	Auto	4	0.002326934	0.048238307	97	388	0.225712624	0.475092226	4	0.002326934	0.048238307	97	388	0.225712624	0.475092226	0	0	0	342012	342758	10.45076	-0.1319958	0.13199577	0.69277174	0.99994992	10.5768106	10.1596666	10.6043332	10.4202992	NON	NON
MvSl-1064-A1-R4_MC05-3g06522	166	501	MvSl-1064-A2-R4_MC05g06785	166	501	Auto	Auto	4	0.024096386	0.155230105	71.75	287	1.728915663	1.314882376	4	0.024096386	0.155230105	71.75	287	1.728915663	1.314882376	0	0	0	342167	343614	2.5163542	-0.1994472	0.19944722	0.5952195	0.9930078	2.62067391	2.17951425	2.24030764	2.91007307	NON	NON
MvSl-1064-A1-R4_MC05-3g06523	127	384	MvSl-1064-A2-R4_MC05g06786	127	384	Auto	Auto	3	0.023622047	0.153694656	109.667	329	2.590551181	1.609518928	3	0.023622047	0.153694656	109.667	329	2.590551181	1.609518928	0	0	0	343243	346503	0.088810483	-2.427079998	2.427079998	2.29E-05	0.000593338	-0.802429189	-2.046230976	0.619046564	1.016762309	Down	DE
MvSl-1064-A1-R4_MC05-3g06525	1189	3570	MvSl-1064-A2-R4_MC05g06788	1189	3570	Auto	Auto	2	0.001682086	0.041013239	75.5	151	0.126997477	0.356367054	2	0.001682086	0.041013239	75.5	151	0.126997477	0.356367054	0	0	0	344310	346697	5.787031	0.29236303	0.29236303	0.16974595	0.71527994	5.99572825	5.85120361	5.48376458	5.76919693	NON	NON
MvSl-1064-A1-R4_MC05-3g06526	1060	3183	MvSl-1064-A2-R4_MC05g06789	1060	3183	Auto	Auto	3	0.002830189	0.053199518	91	273	0.25754717	0.507491054	3	0.002830189	0.053199518	91	273	0.25754717	0.507491054	0	0	0	346926	347628	5.77619407	-0.1446943	0.14469428	0.58568615	0.9930078	5.88239829	5.49656482	5.4207162	6.17554993	NON	NON
MvSl-1064-A1-R4_MC05-3g06527	1024	3075	MvSl-1064-A2-R4_MC05g06790	1024	3075	Auto	Auto	2	0.001953125	0.044194174	86.5	173	0.168945313	0.411029576	2	0.001953125	0.044194174	86.5	173	0.168945313	0.411029576	0	0	0	347140	348920	6.29850527	0.0058959	0.0058959	0.97627671	0.99994992	6.40510952	6.18972494	6.16276007	6.41726054	NON	NON
MvSl-1064-A1-R4_MC05-3g06528	929	2790	MvSl-1064-A2-R4_MC05g06791	929	2790	Auto	Auto	12	0.012917115	0.113653487	106.833	1281	1.378902045	1.174266599	12	0.012917115	0.113653487	106.75	1282	1.379978471	1.174724849	0	0.083	-1	347880	349314	7.50394916	-0.0319609	0.03196093	0.87323075	0.99994992	7.41227974	7.55975079	7.54430125	7.49495349	NON	NON
MvSl-1064-A1-R4_MC05-3g06529	1418	4257	MvSl-1064-A2-R4_MC05g06792	1418	4257	Auto	Auto	6	0.004231312	0.065048533	98.5	591	0.416784203	0.645588261	6	0.004231312	0.065048533	98.5	591	0.416784203	0.645588261	0	0	0	348053	350042	7.98208368	0.05767555	0.05767555	0.79105767	0.99994992	8.03722801	7.98348685	7.84371551	8.05452983	NON	NON
MvSl-1064-A1-R4_MC05-3g06530	377	1134	MvSl-1064-A2-R4_MC05g06793	377	1134	Auto	Auto	1	0.00265252	0.05150262	159	159	0.421750663	0.649423331	1	0.00265252	0.05150262	159	159	0.421750663	0.649423331	0	0	0	349118	350314	5.54228258	-0.0469919	0.04699191	0.83188002	0.99994992	5.36193388	5.66009501	5.69240823	5.42635091	NON	NON
MvSl-1064-A1-R4_MC05-3g06531	580	1743	MvSl-1064-A2-R4_MC05g06794	580	1743	Auto	Auto	9	0.015517241	0.12456822	111.222	1001	1.725862069	1.313720697	9	0.015517241	0.12456822	111.222	1001	1.725862069	1.313720697	0	0	0	349596	350425	6.25005506	-0.212311	0.21231104	0.38296698	0.93837337	5.82582086	6.39833004	6.57595124	6.0873903	NON	NON
MvSl-1064-A1-R4_MC05-3g06533	246	741	MvSl-1064-A2-R4_MC05g06796	246	741	Auto	Auto	3	0.012195122	0.110431526	112.667	338	1.37398374	1.172170525	3	0.012195122	0.110431526	112.667	338	1.37398374	1.172170525	0	0	0	350523	351502	4.26696846	0.2054667	0.2054667	0.42661537	0.96486423	4.40462311	4.32426316	4.11895329	4.20109104	NON	NON
MvSl-1064-A1-R4_MC05-3g06534	65	198	MvSl-1064-A2-R4_MC05g06797	65	198	Auto	Auto	1	0.015384615	0.124034735	0	0	0	0	1	0.015384615	0.124034735	0	0	0	0	0	0	0	350745	350996	0.98607714	-0.2108418	0.21084179	0.6250984	0.99783523	0.81142879	0.95488537	1.31764867	0.80629397	NON	NON
MvSl-1064-A1-R4_MC05-3g06535	442	1329	MvSl-1064-A2-R4_MC05g06798	442	1329	Auto	Auto	1	0.002262443	0.047565149	82	82	0.185520362	0.430720747	1	0.002262443	0.047565149	82	82	0.185520362	0.430720747	0	0	0	351308	353043	4.87917184	0.15398012	0.15398012	0.50678799	0.9829017	4.93252844	4.97431678	4.74610838	4.85225211	NON	NON
MvSl-1064-A1-R4_MC05-3g06536	179	540	MvSl-1064-A2-R4_MC05g06799	179	540	Auto	Auto	2	0.011173184	0.105703285	85.5	171	0.955307263	0.977398211	2	0.011173184	0.105703285	85.5	171	0.955307263	0.977398211	0	0	0	351647	352050	1.69703578	1.04558536	1.04558536	0.01088286	0.12537957	2.24260073	1.95245808	0.71559802	1.39375878	NON	NON
MvSl-1064-A1-R4_MC05-3g06538	1349	4050	MvSl-1064-A2-R4_MC05g06801	1349	4050	Auto	Auto	6	0.004447739	0.066691372	84	504	0.373610082	0.611236518	6	0.004447739	0.066691372	84	504	0.373610082	0.611236518	0	0	0	353635	356122	5.366711835	0.781271572	0.781271572	0.000293936	0.005954645	5.698992404	5.707698263	4.920820922	4.927098277	Up	DE
MvSl-1064-A1-R4_MC05-3g06539	1596	4791	MvSl-1064-A2-R4_MC05g06802	1596	4791	Auto	Auto	16	0.010025063	0.100125235	101.688	1627	1.019423559	1.009665073	16	0.010025063	0.100125235	101.688	1627	1.019423559	1.009665073	0	0	0	355364	356718	7.77925872	-0.0237019	0.02370191	0.90964414	0.99994992	7.72165379	7.81168507	7.85170481	7.72773726	NON	NON
MvSl-1064-A1-R4_MC05-3g06540	599	1800	MvSl-1064-A2-R4_MC05g06803	599	1800	Auto	Auto	5	0.008347245	0.091363261	92	460	0.767946578	0.876325612	5	0.008347245	0.091363261	92	460	0.767946578	0.876325612	0	0	0	355722	357360	5.67387426	0.0491472	0.0491472	0.8063911	0.99994992	5.70423318	5.69200439	5.60373036	5.69311723	NON	NON
MvSl-1064-A1-R4_MC05-3g06541	126	381	MvSl-1064-A2-R4_MC05g06804	126	381	Auto	Auto	2	0.015873016	0.125988158	113	226	1.793650794	1.339272487	2	0.015873016	0.125988158	113	226	1.793650794	1.339272487	0	0	0	356651	357158	4.62138883	0.17054692	0.17054692	0.4946406	0.98031011	4.64976989	4.75521422	4.67884391	4.37157405	NON	NON
MvSl-1064-A1-R4_MC05-3g06542	375	1128	MvSl-1064-A2-R4_MC05g06805	375	1128	Auto	Auto	3	0.008	0.089442719	88.6667	266	0.709333333	0.842219291	3	0.008	0.089442719	88.6667	266	0.709333333	0.842219291	0	0	0	357277	359168	6.73479325	0.0122741	0.0122741	0.9466315	0.99994992	6.68306738	6.79651898	6.76971156	6.68633523	NON	NON
MvSl-1064-A1-R4_MC05-3g06543	217	654	MvSl-1064-A2-R4_MC05g06806	217	654	Auto	Auto	1	0.004608295	0.067884423	0	0	0	0	1	0.004608295	0.067884423	0	0	0	0	0	0	0	357550	362546	5.03740218	0.1179242	0.1179242	0.60416986	0.9930078	5.11477253	5.07455318	5.03280908	4.91926227	NON	NON
MvSl-1064-A1-R4_MC05-3g06544	661	1986	MvSl-1064-A2-R4_MC05g06807	661	1986	Auto	Auto	7	0.010590015	0.102907799	71.4286	500	0.756429652	0.869729643	7	0.010590015	0.102907799	71.4286	500	0.756429652	0.869729643	0	0	0	358493	358826	4.39837089	0.25599802	0.25599802	0.39768056	0.94747027	4.20835486	4.77521245	4.52747125	3.94221645	NON	NON
MvSl-1064-A1-R4_MC05-3g06545	439	1320	MvSl-1064-A2-R4_MC05g06808	439	1320	Auto	Auto	3	0.006833713	0.082666275	209.667	629	1.432801822	1.196997002	3	0.006833713	0.082666275	209.667	629	1.432801822	1.196997002	0	0	0	358902	360476	6.28514096	-0.0367527	0.03675265	0.85472174	0.99994992	6.23630362	6.29649789	6.47870426	6.10361571	NON	NON
MvSl-1064-A1-R4_MC05-3g06546	1084	3255	MvSl-1064-A2-R4_MC05g06809	1084	3255	Auto	Auto	9	0.008302583	0.091118511	110.667	996	0.918819188	0.958550566	9	0.008302583	0.091118511	110.667	996	0.918819188	0.958550566	0	0	0	359501	360210	9.19043744	-0.3705705	0.37057054	0.17283435	0.7195544	9.04135801	8.94370911	9.21269068	9.50070795	NON	NON
MvSl-1064-A1-R4_MC05-3g06547	372	1119	MvSl-1064-A2-R4_MC05g06810	372	1119	Auto	Auto	1	0.002688172	0.051847585	175	175	0.470430108	0.685879076	1	0.002688172	0.051847585	175	175	0.470430108	0.685879076	0	0	0	361221	361693	10.5214078	-0.2626853	0.26268535	0.44505792	0.9694786	10.3289651	10.4372363	10.3475791	10.8944737	NON	NON
MvSl-1064-A1-R4_MC05-3g06548	860	2583	MvSl-1064-A2-R4_MC05g06811	860	2583	Auto	Auto	3	0.003488372	0.059062442	71.6667	215	0.25	0.5	3	0.003488372	0.059062442	71.6667	215	0.25	0.5	0	0	0	361788	363545	5.83189888	-0.026456	0.02645597	0.89790947	0.99994992	5.70554041	5.92354649	5.87857048	5.81073334	NON	NON
MvSl-1064-A1-R4_MC05-3g06549	608	1827	MvSl-1064-A2-R4_MC05g06812	608	1827	Auto	Auto	9	0.014802632	0.121666066	107.889	971	1.597039474	1.263740271	9	0.014802632	0.121666066	107.889	971	1.597039474	1.263740271	0	0	0	362772	365087	4.28699235	-0.5085559	0.50855593	0.07786934	0.48485433	4.20095891	3.79772209	4.24966213	4.74698936	NON	NON
MvSl-1064-A1-R4_MC05-3g06550	463	1392	MvSl-1064-A2-R4_MC05g06813	463	1392	Auto	Auto	7	0.01511879	0.122958491	122.714	859	1.855291577	1.362090884	7	0.01511879	0.122958491	122.714	859	1.855291577	1.362090884	0	0	0	363928	365005	6.87756119	0.03986815	0.03986815	0.83340253	0.99994992	6.85430921	6.93906506	6.72836455	6.97607489	NON	NON
MvSl-1064-A1-R4_MC05-3g06551	411	1236	MvSl-1064-A2-R4_MC05g06814	411	1236	Auto	Auto	6	0.01459854	0.120824419	80.6667	484	1.177615572	1.085179972	6	0.01459854	0.120824419	80.6667	484	1.177615572	1.085179972	0	0	0	364749	365712	6.09170796	0.24239988	0.24239988	0.22737048	0.80123256	6.08079227	6.3239111	6.03058718	5.89704678	NON	NON
MvSl-1064-A1-R4_MC05-3g06552	169	510	MvSl-1064-A2-R4_MC05g06815	169	510	Auto	Auto	6	0.035502959	0.188422288	127	762	4.50887574	2.123411345	6	0.035502959	0.188422288	127	762	4.50887574	2.123411345	0	0	0	365170	367655	7.17578355	-0.0407536	0.04075361	0.85014786	0.99994992	6.98976844	7.30377097	7.37724366	6.98861014	NON	NON
MvSl-1064-A1-R4_MC05-3g06553	960	2883	MvSl-1064-A2-R4_MC05g06816	960	2883	Auto	Auto	4	0.004166667	0.064549722	66.25	265	0.276041667	0.525396676	4	0.004166667	0.064549722	66.25	265	0.276041667	0.525396676	0	0	0	365465	366358	5.80264261	0.18997968	0.18997968	0.3981394	0.94747027	5.97636483	5.80696177	5.46652573	5.90896629	NON	NON
MvSl-1064-A1-R4_MC05-3g06554	103	312	MvSl-1064-A2-R4_MC05g06817	103	312	Auto	Auto	3	0.029126214	0.170664037	74	222	2.155339806	1.468107559	3	0.029126214	0.170664037	74	222	2.155339806	1.468107559	0	0	0	366452	367138	6.6945446	-0.2091591	0.20915909	0.28840876	0.87566737	6.42746332	6.72955441	6.89998439	6.68248256	NON	NON
MvSl-1064-A1-R4_MC05-3g06556	705	2118	MvSl-1064-A2-R4_MC05g06819	705	2118	Auto	Auto	11	0.015602837	0.124911316	72.4545	797	1.130496454	1.063248068	11	0.015602837	0.124911316	72.4545	797	1.130496454	1.063248068	0	0	0	366721	366906	5.73221341	-0.0674862	0.06748625	0.78221625	0.99994992	5.75561976	5.63842313	5.40270245	6.05557354	NON	NON
MvSl-1064-A1-R4_MC05-3g06557	497	1494	MvSl-1064-A2-R4_MC05g06820	497	1494	Auto	Auto	6	0.012072435	0.109874631	75.6667	454	0.913480885	0.95576194	6	0.012072435	0.109874631	75.6667	454	0.913480885	0.95576194	0	0	0	367400	368820	1.93435058	0.59501767	0.59501767	0.12952872	0.64158022	2.40589592	1.93478607	1.34808921	1.83247127	NON	NON
MvSl-1064-A1-R4_MC05-3g06560	432	1299	MvSl-1064-A2-R4_MC05g06823	432	1299	Auto	Auto	1	0.002314815	0.048112522	94	94	0.217592593	0.466468212	1	0.002314815	0.048112522	94	94	0.217592593	0.466468212	0	0	0	368522	370604	5.33587504	-0.1618463	0.1618463	0.45701804	0.97508312	5.25707466	5.2491468	5.45957209	5.36805867	NON	NON
MvSl-1064-A1-R4_MC05-3g06561	428	1287	MvSl-1064-A2-R4_MC05g06824	428	1287	Auto	Auto	4	0.009345794	0.096673649	71.5	286	0.668224299	0.817449876	4	0.009345794	0.096673649	71.5	286	0.668224299	0.817449876	0	0	0	368869	369643	5.72833074	-0.3678496	0.36784962	0.08810612	0.52053852	5.38005776	5.67214389	5.98772801	5.80790684	NON	NON
MvSl-1064-A1-R4_MC05-3g06562	146	441	MvSl-1064-A2-R4_MC05g06825	146	441	Auto	Auto	5	0.034246575	0.185058303	126	630	4.315068493	2.077274294	5	0.034246575	0.185058303	126	630	4.315068493	2.077274294	0	0	0	370681	372690	8.10076319	0.32120478	0.32120478	0.14931858	0.67130479	8.31433414	8.18753127	7.84204549	8.01524848	NON	NON
MvSl-1064-A1-R4_MC05-3g06563	948	2847	MvSl-1064-A2-R4_MC05g06826	948	2847	Auto	Auto	7	0.007383966	0.085930008	104.286	730	0.770042194	0.877520481	7	0.007383966	0.085930008	104.286	730	0.770042194	0.877520481	0	0	0	371133	373285	6.25963764	0.02532604	0.02532604	0.89439939	0.99994992	6.37173929	6.16530593	6.22456659	6.26894477	NON	NON
MvSl-1064-A1-R4_MC05-3g06564	1472	4419	MvSl-1064-A2-R4_MC05g06827	1472	4419	Auto	Auto	6	0.004076087	0.06384424	123.5	741	0.503396739	0.709504573	6	0.004076087	0.06384424	123.5	741	0.503396739	0.709504573	0	0	0	371497	371910	4.14056123	0.5062975	0.5062975	0.1824962	0.74123917	4.8403315	3.66467866	3.50703021	4.15289951	NON	NON
MvSl-1064-A1-R4_MC05-3g06565	249	750	MvSl-1064-A2-R4_MC05g06828	249	750	Auto	Auto	1	0.004016064	0.063372425	0	0	0	0	1	0.004016064	0.063372425	0	0	0	0	0	0	0	371977	372241	3.30788808	0.25854897	0.25854897	0.62418878	0.99723227	4.0527127	2.30861935	2.36462674	3.6892867	NON	NON
MvSl-1064-A1-R4_MC05-3g06566	1607	4824	MvSl-1064-A2-R4_MC05g06829	1607	4824	Auto	Auto	14	0.008711886	0.093337482	71.7857	1005	0.625388923	0.790815354	14	0.008711886	0.093337482	71.7857	1005	0.625388923	0.790815354	0	0	0	372360	377356	6.81078045	1.286824258	1.286824258	1.48E-06	4.60E-05	7.526890474	7.064728046	5.550731116	6.38727815	Up	DE
MvSl-1064-A1-R4_MC05-3g06567	588	1767	MvSl-1064-A2-R4_MC05g06830	588	1767	Auto	Auto	7	0.011904762	0.109108945	93	651	1.107142857	1.052208562	7	0.011904762	0.109108945	93	651	1.107142857	1.052208562	0	0	0	373449	375566	7.27267504	0.32493507	0.32493507	0.13360102	0.64346768	7.53610398	7.30635018	6.88514036	7.28893068	NON	NON
MvSl-1064-A1-R4_MC05-3g06568	367	1104	MvSl-1064-A2-R4_MC05g06831	367	1104	Auto	Auto	6	0.016348774	0.127862324	76	456	1.242506812	1.114677896	6	0.016348774	0.127862324	76	456	1.242506812	1.114677896	0	0	0	373769	375213	4.55724562	-0.0978117	0.0978117	0.68789802	0.99994992	4.50112256	4.514727	4.56682926	4.64298488	NON	NON
MvSl-1064-A1-R4_MC05-3g06569	1118	3357	MvSl-1064-A2-R4_MC05g06832	1118	3357	Auto	Auto	10	0.008944544	0.094575598	107.3	1073	0.959749553	0.979668083	10	0.008944544	0.094575598	107.3	1073	0.959749553	0.979668083	0	0	0	375846	376370	5.75305198	0.01575472	0.01575472	0.93896004	0.99994992	5.67783682	5.83937952	5.70716142	5.78221598	NON	NON
MvSl-1064-A1-R4_MC05-3g06570	389	1170	MvSl-1064-A2-R4_MC05g06833	389	1170	Auto	Auto	1	0.002570694	0.050702013	110	110	0.28277635	0.531767195	1	0.002570694	0.050702013	110	110	0.28277635	0.531767195	0	0	0	376565	379597	5.42760794	-0.0950148	0.09501484	0.65385389	0.99994992	5.40601988	5.35259301	5.47344601	5.4752707	NON	NON
MvSl-1064-A1-R4_MC05-3g06571	497	1494	MvSl-1064-A2-R4_MC05g06834	497	1494	Auto	Auto	1	0.002012072	0.04485613	52	52	0.104627767	0.323462156	1	0.002012072	0.04485613	52	52	0.104627767	0.323462156	0	0	0	376604	378891	6.45841406	-0.1127951	0.11279512	0.55797188	0.99255356	6.48720816	6.30941271	6.43683087	6.58679044	NON	NON
MvSl-1064-A1-R4_MC05-3g06572	743	2232	MvSl-1064-A2-R4_MC05g06835	743	2232	Auto	Auto	1	0.001345895	0.036686442	83	83	0.111709287	0.334229392	1	0.001345895	0.036686442	83	83	0.111709287	0.334229392	0	0	0	378486	379522	7.10184296	0.03925326	0.03925326	0.84036493	0.99994992	7.17055326	7.07030293	6.95169727	7.20171595	NON	NON
MvSl-1064-A1-R4_MC05-3g06573	257	774	MvSl-1064-A2-R4_MC05g06836	257	774	Auto	Auto	3	0.011673152	0.108042361	109.667	329	1.280155642	1.131439633	3	0.011673152	0.108042361	109.667	329	1.280155642	1.131439633	0	0	0	379624	382364	8.13692793	0.125336	0.125336	0.61016396	0.9930078	8.40623637	7.95500439	7.92294916	8.20874202	NON	NON
MvSl-1064-A1-R4_MC05-3g06574	67	204	MvSl-1064-A2-R4_MC05g06837	67	204	Auto	Auto	1	0.014925373	0.122169444	0	0	0	0	1	0.014925373	0.122169444	0	0	0	0	0	0	0	380311	382461	9.26542051	-0.0679712	0.06797123	0.80430734	0.99994992	9.35923939	9.09034378	9.25082504	9.3456365	NON	NON
MvSl-1064-A1-R4_MC05-3g06575	138	417	MvSl-1064-A2-R4_MC05g06838	138	417	Auto	Auto	1	0.007246377	0.085125653	0	0	0	0	1	0.007246377	0.085125653	0	0	0	0	0	0	0	382274	382541	10.0413165	-0.1755584	0.17555836	0.5650116	0.99268324	10.0231826	9.87477681	10.0988558	10.1534872	NON	NON
MvSl-1064-A1-R4_MC05-3g06576	186	561	MvSl-1064-A2-R4_MC05g06839	186	561	Auto	Auto	1	0.005376344	0.073323558	128	128	0.688172043	0.829561356	1	0.005376344	0.073323558	128	128	0.688172043	0.829561356	0	0	0	382624	383866	3.43532058	0.10709156	0.10709156	0.73456811	0.99994992	3.19773665	3.72761095	3.41656939	3.34387591	NON	NON
MvSl-1064-A1-R4_MC05-3g06577	551	1656	MvSl-1064-A2-R4_MC05g06840	551	1656	Auto	Auto	2	0.003629764	0.060247523	158	316	0.573502722	0.757299625	2	0.003629764	0.060247523	158	316	0.573502722	0.757299625	0	0	0	382756	384578	6.64606992	0.07271634	0.07271634	0.69868672	0.99994992	6.6956205	6.66804631	6.64959427	6.56770178	NON	NON
MvSl-1064-A1-R4_MC05-3g06578	783	2352	MvSl-1064-A2-R4_MC05g06841	783	2352	Auto	Auto	9	0.011494253	0.107211253	97.5556	878	1.121328225	1.058927866	9	0.011494253	0.107211253	97.5556	878	1.121328225	1.058927866	0	0	0	382878	383479	6.91892937	-0.3689716	0.36897155	0.04519775	0.35031326	6.69759262	6.7480129	7.11659607	7.06635532	NON	NON
MvSl-1064-A1-R4_MC05-3g06579	962	2889	MvSl-1064-A2-R4_MC05g06842	962	2889	Auto	Auto	4	0.004158004	0.064482588	143.5	574	0.596673597	0.772446501	4	0.004158004	0.064482588	143.5	574	0.596673597	0.772446501	0	0	0	383910	384125	0.02537457	0.32058966	0.32058966	0.53443332	0.98991415	-0.2227025	0.45732006	-0.2431744	-0.0296367	NON	NON
MvSl-1064-A1-R4_MC05-3g06580	158	477	MvSl-1064-A2-R4_MC05g06843	158	477	Auto	Auto	1	0.006329114	0.079555728	64	64	0.405063291	0.636445827	1	0.006329114	0.079555728	64	64	0.405063291	0.636445827	0	0	0	384235	384444	5.04357275	-0.2030324	0.2030324	0.38640653	0.94127489	4.8662786	5.00850859	5.27583544	4.99328456	NON	NON
MvSl-1064-A1-R4_MC05-3g06581	391	1176	MvSl-1064-A2-R4_MC05g06844	391	1176	Auto	Auto	3	0.007672634	0.087593574	84.6667	254	0.649616368	0.805987821	3	0.007672634	0.087593574	84.6667	254	0.649616368	0.805987821	0	0	0	384529	385998	7.27489935	-0.1070755	0.10707547	0.59739491	0.9930078	7.07010895	7.35657428	7.32845963	7.32644652	NON	NON
