gid	dn	ds	dnds	part8	youngold	logCPM	logFC.A1.A2	abs	DE	DE2
MvSl-1064-A1-R4_MC05-1g06148	0	0	0	Auto	Auto	6.99828569	0.007201457	0.007201457	NON	NON
MvSl-1064-A1-R4_MC05-1g06150	0	0	0	Auto	Auto	6.4241691	-0.500063968	0.500063968	NON	NON
MvSl-1064-A1-R4_MC05-1g06151	0	0	0	Auto	Auto	6.713028067	-0.125978395	0.125978395	NON	NON
MvSl-1064-A1-R4_MC05-1g06153	0	0	0	Auto	Auto	6.231517526	0.110585889	0.110585889	NON	NON
MvSl-1064-A1-R4_MC05-1g06154	0	0	0	Auto	Auto	5.844610066	-0.318025926	0.318025926	NON	NON
MvSl-1064-A1-R4_MC05-1g06155	0	0	0	Auto	Auto	5.942248243	-0.059170004	0.059170004	NON	NON
MvSl-1064-A1-R4_MC05-1g06156	0	0	0	Auto	Auto	1.678941385	0.037694583	0.037694583	NON	NON
MvSl-1064-A1-R4_MC05-1g06157	0	0	0	Auto	Auto	7.101755132	-0.143974755	0.143974755	NON	NON
MvSl-1064-A1-R4_MC05-1g06158	0	0	0	Auto	Auto	6.350395568	0.200793825	0.200793825	NON	NON
MvSl-1064-A1-R4_MC05-1g06159	0	0	0	Auto	Auto	3.69590582	0.219419503	0.219419503	NON	NON
MvSl-1064-A1-R4_MC05-1g06160	0	0	0	Auto	Auto	5.32163064	-0.254605268	0.254605268	NON	NON
MvSl-1064-A1-R4_MC05-1g06161	0	0	0	Auto	Auto	4.883360539	-0.398897747	0.398897747	NON	NON
MvSl-1064-A1-R4_MC05-1g06162	0	0	0	Auto	Auto	4.128948884	-0.461014699	0.461014699	NON	NON
MvSl-1064-A1-R4_MC05-1g06168	0	0	0	Auto	Auto	6.217475954	-0.033653642	0.033653642	NON	NON
MvSl-1064-A1-R4_MC05-1g06170	0	0	0	Auto	Auto	8.020846117	0.070963866	0.070963866	NON	NON
MvSl-1064-A1-R4_MC05-1g06171	0	0	0	Auto	Auto	6.633185331	-0.069339339	0.069339339	NON	NON
MvSl-1064-A1-R4_MC05-1g06172	0	0	0	Auto	Auto	7.128894609	-0.179328005	0.179328005	NON	NON
MvSl-1064-A1-R4_MC05-1g06176	0	0	0	Auto	Auto	6.210189292	-0.195072643	0.195072643	NON	NON
MvSl-1064-A1-R4_MC05-1g06177	0	0	0	Auto	Auto	6.583144413	0.161975644	0.161975644	NON	NON
MvSl-1064-A1-R4_MC05-1g06178	0	0	0	Auto	Auto	8.096526896	-0.016140793	0.016140793	NON	NON
MvSl-1064-A1-R4_MC05-1g06179	0	0	0	Auto	Auto	7.666608946	-0.120339093	0.120339093	NON	NON
MvSl-1064-A1-R4_MC05-1g06180	0	0	0	Auto	Auto	7.344239974	-0.093389165	0.093389165	NON	NON
MvSl-1064-A1-R4_MC05-1g06186	0	0	0	Auto	Auto	5.752677054	-0.080933637	0.080933637	NON	NON
MvSl-1064-A1-R4_MC05-1g06187	0	0	0	Auto	Auto	2.034724151	0.010281504	0.010281504	NON	NON
MvSl-1064-A1-R4_MC05-1g06188	0	0	0	Auto	Auto	6.019007017	-0.186758277	0.186758277	NON	NON
MvSl-1064-A1-R4_MC05-1g06189	0	0	0	Auto	Auto	3.938213383	0.260391813	0.260391813	NON	NON
MvSl-1064-A1-R4_MC05-1g06191	0	0	0	Auto	Auto	6.197502183	-0.174334545	0.174334545	NON	NON
MvSl-1064-A1-R4_MC05-1g06192	0	0	0	Auto	Auto	6.166337929	0.198897199	0.198897199	NON	NON
MvSl-1064-A1-R4_MC05-1g06193	0	0	0	Auto	Auto	8.445268349	-0.144680263	0.144680263	NON	NON
MvSl-1064-A1-R4_MC05-1g06194	0	0	0	Auto	Auto	7.174876658	-0.180102626	0.180102626	NON	NON
MvSl-1064-A1-R4_MC05-1g06195	0	0	0	Auto	Auto	6.614741387	-0.36748919	0.36748919	NON	NON
MvSl-1064-A1-R4_MC05-1g06196	0	0	0	Auto	Auto	5.390240447	-0.648873345	0.648873345	NON	NON
MvSl-1064-A1-R4_MC05-1g06197	0	0	0	Auto	Auto	6.485817209	-0.256597182	0.256597182	NON	NON
MvSl-1064-A1-R4_MC05-1g06202	0	0	0	Auto	Auto	6.266864726	0.263652314	0.263652314	NON	NON
MvSl-1064-A1-R4_MC05-1g06203	0	0	0	Auto	Auto	9.209568368	-0.365978278	0.365978278	NON	NON
MvSl-1064-A1-R4_MC05-1g06204	0	0	0	Auto	Auto	4.040236266	-0.138440003	0.138440003	NON	NON
MvSl-1064-A1-R4_MC05-1g06205	0	0	0	Auto	Auto	7.907065091	-0.181769115	0.181769115	NON	NON
MvSl-1064-A1-R4_MC05-1g06206	0	0	0	Auto	Auto	7.191201982	-0.25179581	0.25179581	NON	NON
MvSl-1064-A1-R4_MC05-1g06207	0	0	0	Auto	Auto	2.478434156	0.727265492	0.727265492	NON	NON
MvSl-1064-A1-R4_MC05-1g06216	0	0	0	Auto	Auto	5.12612183	0.004296652	0.004296652	NON	NON
MvSl-1064-A1-R4_MC05-1g06217	0	0	0	Auto	Auto	6.50388666	0.070879076	0.070879076	NON	NON
MvSl-1064-A1-R4_MC05-1g06218	0	0	0	Auto	Auto	6.643432668	-0.04556757	0.04556757	NON	NON
MvSl-1064-A1-R4_MC05-1g06219	0	0	0	Auto	Auto	6.922031749	-0.242738207	0.242738207	NON	NON
MvSl-1064-A1-R4_MC05-1g06220	0	0	0	Auto	Auto	7.629379497	0.012897226	0.012897226	NON	NON
MvSl-1064-A1-R4_MC05-1g06222	0	0	0	Auto	Auto	6.628803146	0.022437638	0.022437638	NON	NON
MvSl-1064-A1-R4_MC05-1g06223	0	0	0	Auto	Auto	5.601617179	0.514678049	0.514678049	NON	NON
MvSl-1064-A1-R4_MC05-1g06224	0	0	0	Auto	Auto	6.30815774	0.32640767	0.32640767	NON	NON
MvSl-1064-A1-R4_MC05-1g06225	0	0	0	Auto	Auto	6.809515363	0.009678385	0.009678385	NON	NON
MvSl-1064-A1-R4_MC05-1g06227	0	0	0	Auto	Auto	7.058706312	0.229662852	0.229662852	NON	NON
MvSl-1064-A1-R4_MC05-1g06228	0	0	0	Auto	Auto	6.93655408	0.060693721	0.060693721	NON	NON
MvSl-1064-A1-R4_MC05-1g06229	0	0	0	Auto	Auto	5.370978138	-0.483699862	0.483699862	NON	NON
MvSl-1064-A1-R4_MC05-1g06230	0	0	0	Auto	Auto	3.189269418	-0.109073765	0.109073765	NON	NON
MvSl-1064-A1-R4_MC05-1g06233	0	0	0	Auto	Auto	6.083355766	-0.110347271	0.110347271	NON	NON
MvSl-1064-A1-R4_MC05-1g06235	0	0	0	Auto	Auto	10.92116701	-0.074718683	0.074718683	NON	NON
MvSl-1064-A1-R4_MC05-1g06236	0	0	0	Auto	Auto	5.881332873	0.064142366	0.064142366	NON	NON
MvSl-1064-A1-R4_MC05-1g06239	0	0	0	Auto	Auto	6.80660082	0.000355612	0.000355612	NON	NON
MvSl-1064-A1-R4_MC05-1g06240	0	0	0	Auto	Auto	7.114635909	-0.081692962	0.081692962	NON	NON
MvSl-1064-A1-R4_MC05-1g06241	0	0	0	Auto	Auto	4.872447673	-0.335849098	0.335849098	NON	NON
MvSl-1064-A1-R4_MC05-1g06242	0	0	0	Auto	Auto	3.803382778	0.121866964	0.121866964	NON	NON
MvSl-1064-A1-R4_MC05-1g06243	0	0	0	Auto	Auto	4.445398252	-0.063759806	0.063759806	NON	NON
MvSl-1064-A1-R4_MC05-1g06246	0	0	0	Auto	Auto	5.182510554	0.172050013	0.172050013	NON	NON
MvSl-1064-A1-R4_MC05-1g06247	0	0	0	Auto	Auto	5.843651652	0.12302029	0.12302029	NON	NON
MvSl-1064-A1-R4_MC05-1g06248	0	0	0	Auto	Auto	6.439854874	0.024752501	0.024752501	NON	NON
MvSl-1064-A1-R4_MC05-1g06253	0	0	0	Auto	Auto	7.244825899	0.033959503	0.033959503	NON	NON
MvSl-1064-A1-R4_MC05-1g06255	0	0	0	Auto	Auto	8.357708448	0.046659064	0.046659064	NON	NON
MvSl-1064-A1-R4_MC05-2g06319	0	0	0	Auto	Auto	7.360837573	-0.10778263	0.10778263	NON	NON
MvSl-1064-A1-R4_MC05-2g06320	0	0	0	Auto	Auto	6.634835321	0.298462565	0.298462565	NON	NON
MvSl-1064-A1-R4_MC05-2g06321	0	0	0	Auto	Auto	6.662365582	0.093858794	0.093858794	NON	NON
MvSl-1064-A1-R4_MC05-2g06322	0	0	0	Auto	Auto	6.004795426	0.209957068	0.209957068	NON	NON
MvSl-1064-A1-R4_MC05-2g06323	0	0	0	Auto	Auto	6.188864187	-0.098788233	0.098788233	NON	NON
MvSl-1064-A1-R4_MC05-2g06324	0	0	0	Auto	Auto	6.45483865	0.077586769	0.077586769	NON	NON
MvSl-1064-A1-R4_MC05-2g06325	0	0	0	Auto	Auto	5.530827028	0.320738867	0.320738867	NON	NON
MvSl-1064-A1-R4_MC05-2g06339	0	0	0	Auto	Auto	7.119326499	-0.28960448	0.28960448	NON	NON
MvSl-1064-A1-R4_MC05-2g06340	0	0	0	Auto	Auto	7.973992366	0.014505254	0.014505254	NON	NON
MvSl-1064-A1-R4_MC05-2g06341	0	0	0	Auto	Auto	7.824111822	-0.230845475	0.230845475	NON	NON
MvSl-1064-A1-R4_MC05-2g06354	0	0	0	Auto	Auto	7.573806255	0.42439954	0.42439954	NON	NON
MvSl-1064-A1-R4_MC05-2g06355	0	0	0	Auto	Auto	8.51617331	-0.098359005	0.098359005	NON	NON
MvSl-1064-A1-R4_MC05-2g06356	0	0	0	Auto	Auto	6.519361192	-0.249515469	0.249515469	NON	NON
MvSl-1064-A1-R4_MC05-2g06357	0	0	0	Auto	Auto	8.106984382	-0.11498758	0.11498758	NON	NON
MvSl-1064-A1-R4_MC05-2g06358	0	0	0	Auto	Auto	7.443624413	0.241054059	0.241054059	NON	NON
MvSl-1064-A1-R4_MC05-2g06360	0	0	0	Auto	Auto	7.371977477	-0.35561513	0.35561513	NON	NON
MvSl-1064-A1-R4_MC05-2g06361	0	0	0	Auto	Auto	8.543311595	-0.173180589	0.173180589	NON	NON
MvSl-1064-A1-R4_MC05-2g06362	0	0	0	Auto	Auto	5.473283921	0.020536646	0.020536646	NON	NON
MvSl-1064-A1-R4_MC05-2g06363	0	0	0	Auto	Auto	6.321586743	0.150864424	0.150864424	NON	NON
MvSl-1064-A1-R4_MC05-2g06364	0	0	0	Auto	Auto	8.487752408	-0.250380117	0.250380117	NON	NON
MvSl-1064-A1-R4_MC05-2g06376	0	0	0	Auto	Auto	0.823055456	-0.408074407	0.408074407	NON	NON
MvSl-1064-A1-R4_MC05-2g06377	0	0	0	Auto	Auto	6.740116105	-0.068604623	0.068604623	NON	NON
MvSl-1064-A1-R4_MC05-2g06378	0	0	0	Auto	Auto	5.81920625	0.329161946	0.329161946	NON	NON
MvSl-1064-A1-R4_MC05-2g06379	0	0	0	Auto	Auto	7.907869244	-0.05991935	0.05991935	NON	NON
MvSl-1064-A1-R4_MC05-2g06381	0	0	0	Auto	Auto	6.71416362	-0.038749882	0.038749882	NON	NON
MvSl-1064-A1-R4_MC05-2g06384	0	0	0	Auto	Auto	7.543713303	-0.087001998	0.087001998	NON	NON
MvSl-1064-A1-R4_MC05-2g06385	0	0	0	Auto	Auto	8.534627625	-0.306569841	0.306569841	NON	NON
MvSl-1064-A1-R4_MC05-2g06387	0	0	0	Auto	Auto	6.57896305	-0.293073324	0.293073324	NON	NON
MvSl-1064-A1-R4_MC05-2g06392	0	0	0	Auto	Auto	6.648991946	-0.14963075	0.14963075	NON	NON
MvSl-1064-A1-R4_MC05-2g06399	0	0	0	Auto	Auto	5.908794886	-0.319821551	0.319821551	NON	NON
MvSl-1064-A1-R4_MC05-2g06400	0	0	0	Auto	Auto	5.356216317	-0.175127406	0.175127406	NON	NON
MvSl-1064-A1-R4_MC05-2g06401	0	0	0	Auto	Auto	5.965562217	0.191704521	0.191704521	NON	NON
MvSl-1064-A1-R4_MC05-2g06403	0	0	0	Auto	Auto	6.225401957	-0.128066169	0.128066169	NON	NON
MvSl-1064-A1-R4_MC05-2g06406	0	0	0	Auto	Auto	6.548608687	-0.089400313	0.089400313	NON	NON
MvSl-1064-A1-R4_MC05-2g06408	0	0	0	Auto	Auto	9.378342711	0.347963914	0.347963914	NON	NON
MvSl-1064-A1-R4_MC05-2g06409	0	0	0	Auto	Auto	7.226306279	0.234598705	0.234598705	NON	NON
MvSl-1064-A1-R4_MC05-2g06415	0	0	0	Auto	Auto	6.806760539	-0.036658036	0.036658036	NON	NON
MvSl-1064-A1-R4_MC05-2g06416	0	0	0	Auto	Auto	6.601693933	-0.119017747	0.119017747	NON	NON
MvSl-1064-A1-R4_MC05-2g06417	0	0	0	Auto	Auto	7.387604366	0.086092049	0.086092049	NON	NON
MvSl-1064-A1-R4_MC05-2g06425	0	0	0	Auto	Auto	3.604633751	-0.546973892	0.546973892	NON	NON
MvSl-1064-A1-R4_MC05-2g06426	0	0	0	Auto	Auto	4.258193417	0.093907877	0.093907877	NON	NON
MvSl-1064-A1-R4_MC05-2g06427	0	0	0	Auto	Auto	5.76892166	-0.146778557	0.146778557	NON	NON
MvSl-1064-A1-R4_MC05-2g06434	0	0	0	Auto	Auto	5.287027492	-0.087271289	0.087271289	NON	NON
MvSl-1064-A1-R4_MC05-2g06435	0	0	0	Auto	Auto	5.496108087	-0.057481614	0.057481614	NON	NON
MvSl-1064-A1-R4_MC05-2g06436	0	0	0	Auto	Auto	5.440062496	-0.139978606	0.139978606	NON	NON
MvSl-1064-A1-R4_MC05-2g06443	0	0	0	Auto	Auto	4.001054224	0.332070948	0.332070948	NON	NON
MvSl-1064-A1-R4_MC05-2g06445	0	0	0	Auto	Auto	5.667056998	-0.36824178	0.36824178	NON	NON
MvSl-1064-A1-R4_MC05-2g06446	0	0	0	Auto	Auto	7.414764339	0.143942721	0.143942721	NON	NON
MvSl-1064-A1-R4_MC05-2g06448	0	0	0	Auto	Auto	4.981884183	-0.160506314	0.160506314	NON	NON
MvSl-1064-A1-R4_MC05-2g06453	0	0	0	Auto	Auto	6.125453695	0.101991742	0.101991742	NON	NON
MvSl-1064-A1-R4_MC05-2g06454	0	0	0	Auto	Auto	7.672216527	0.550124514	0.550124514	NON	NON
MvSl-1064-A1-R4_MC05-2g06458	0	0	0	Auto	Auto	7.257788812	0.020759466	0.020759466	NON	NON
MvSl-1064-A1-R4_MC05-2g06459	0	0	0	Auto	Auto	8.838930113	0.339570565	0.339570565	NON	NON
MvSl-1064-A1-R4_MC05-2g06463	0	0	0	Auto	Auto	7.554108824	-0.145258411	0.145258411	NON	NON
MvSl-1064-A1-R4_MC05-2g06464	0	0	0	Auto	Auto	6.203973108	0.320408848	0.320408848	NON	NON
MvSl-1064-A1-R4_MC05-2g06465	0	0	0	Auto	Auto	8.647369783	-0.489917043	0.489917043	NON	NON
MvSl-1064-A1-R4_MC05-2g06466	0	0	0	Auto	Auto	5.392914425	-0.403992112	0.403992112	NON	NON
MvSl-1064-A1-R4_MC05-2g06467	0	0	0	Auto	Auto	7.117779927	0.233224544	0.233224544	NON	NON
MvSl-1064-A1-R4_MC05-2g06468	0	0	0	Auto	Auto	8.193802809	-0.266783733	0.266783733	NON	NON
MvSl-1064-A1-R4_MC05-2g06472	0	0	0	Auto	Auto	4.260354637	0.032415274	0.032415274	NON	NON
MvSl-1064-A1-R4_MC05-2g06473	0	0	0	Auto	Auto	5.578079118	-0.25919697	0.25919697	NON	NON
MvSl-1064-A1-R4_MC05-2g06474	0	0	0	Auto	Auto	5.88847786	0.166429089	0.166429089	NON	NON
MvSl-1064-A1-R4_MC05-2g06475	0	0	0	Auto	Auto	5.859160806	-0.004365277	0.004365277	NON	NON
MvSl-1064-A1-R4_MC05-2g06476	0	0	0	Auto	Auto	3.140465591	-0.058906816	0.058906816	NON	NON
MvSl-1064-A1-R4_MC05-2g06478	0	0	0	Auto	Auto	7.139468525	0.130225861	0.130225861	NON	NON
MvSl-1064-A1-R4_MC05-2g06479	0	0	0	Auto	Auto	7.800003536	-0.221796475	0.221796475	NON	NON
MvSl-1064-A1-R4_MC05-2g06480	0	0	0	Auto	Auto	8.834294598	-0.133763668	0.133763668	NON	NON
MvSl-1064-A1-R4_MC05-2g06484	0	0	0	Auto	Auto	2.800928255	0.581627993	0.581627993	NON	NON
MvSl-1064-A1-R4_MC05-3g06505	0	0	0	Auto	Auto	6.087544784	-0.100144814	0.100144814	NON	NON
MvSl-1064-A1-R4_MC05-3g06506	0	0	0	Auto	Auto	8.220331787	0.17667764	0.17667764	NON	NON
MvSl-1064-A1-R4_MC05-3g06507	0	0	0	Auto	Auto	3.250354556	0.160843101	0.160843101	NON	NON
MvSl-1064-A1-R4_MC05-3g06508	0	0	0	Auto	Auto	5.752147027	0.198792717	0.198792717	NON	NON
MvSl-1064-A1-R4_MC05-3g06509	0	0	0	Auto	Auto	7.613230549	-0.077403378	0.077403378	NON	NON
MvSl-1064-A1-R4_MC05-3g06510	0	0	0	Auto	Auto	5.118397222	-0.003191673	0.003191673	NON	NON
MvSl-1064-A1-R4_MC05-3g06512	0	0	0	Auto	Auto	1.208764043	-1.141358919	1.141358919	NON	NON
MvSl-1064-A1-R4_MC05-3g06525	0	0	0	Auto	Auto	5.787030997	0.292363032	0.292363032	NON	NON
MvSl-1064-A1-R4_MC05-3g06526	0	0	0	Auto	Auto	5.776194073	-0.144694275	0.144694275	NON	NON
MvSl-1064-A1-R4_MC05-3g06527	0	0	0	Auto	Auto	6.298505271	0.005895899	0.005895899	NON	NON
MvSl-1064-A1-R4_MC05-3g06528	0	0	0	Auto	Auto	7.503949164	-0.031960931	0.031960931	NON	NON
MvSl-1064-A1-R4_MC05-3g06529	0	0	0	Auto	Auto	7.982083679	0.057675553	0.057675553	NON	NON
MvSl-1064-A1-R4_MC05-3g06530	0	0	0	Auto	Auto	5.542282579	-0.046991909	0.046991909	NON	NON
MvSl-1064-A1-R4_MC05-3g06531	0	0	0	Auto	Auto	6.250055061	-0.212311039	0.212311039	NON	NON
MvSl-1064-A1-R4_MC05-3g06535	0	0	0	Auto	Auto	4.87917184	0.153980117	0.153980117	NON	NON
MvSl-1064-A1-R4_MC05-3g06536	0	0	0	Auto	Auto	1.697035784	1.045585357	1.045585357	NON	NON
MvSl-1064-A1-R4_MC05-3g06539	0	0	0	Auto	Auto	7.779258716	-0.023701905	0.023701905	NON	NON
MvSl-1064-A1-R4_MC05-3g06540	0	0	0	Auto	Auto	5.673874263	0.049147199	0.049147199	NON	NON
MvSl-1064-A1-R4_MC05-3g06541	0	0	0	Auto	Auto	4.621388826	0.170546923	0.170546923	NON	NON
MvSl-1064-A1-R4_MC05-3g06542	0	0	0	Auto	Auto	6.734793246	0.0122741	0.0122741	NON	NON
MvSl-1064-A1-R4_MC05-3g06543	0	0	0	Auto	Auto	5.037402175	0.117924196	0.117924196	NON	NON
MvSl-1064-A1-R4_MC05-3g06544	0	0	0	Auto	Auto	4.398370891	0.255998023	0.255998023	NON	NON
MvSl-1064-A1-R4_MC05-3g06545	0	0	0	Auto	Auto	6.285140956	-0.03675265	0.03675265	NON	NON
MvSl-1064-A1-R4_MC05-3g06546	0	0	0	Auto	Auto	9.190437438	-0.370570537	0.370570537	NON	NON
MvSl-1064-A1-R4_MC05-3g06547	0	0	0	Auto	Auto	10.52140783	-0.262685348	0.262685348	NON	NON
MvSl-1064-A1-R4_MC05-3g06548	0	0	0	Auto	Auto	5.831898882	-0.026455968	0.026455968	NON	NON
MvSl-1064-A1-R4_MC05-3g06549	0	0	0	Auto	Auto	4.286992354	-0.508555933	0.508555933	NON	NON
MvSl-1064-A1-R4_MC05-3g06550	0	0	0	Auto	Auto	6.877561189	0.039868148	0.039868148	NON	NON
MvSl-1064-A1-R4_MC05-3g06551	0	0	0	Auto	Auto	6.091707962	0.242399876	0.242399876	NON	NON
MvSl-1064-A1-R4_MC05-3g06552	0	0	0	Auto	Auto	7.175783554	-0.040753608	0.040753608	NON	NON
MvSl-1064-A1-R4_MC05-3g06553	0	0	0	Auto	Auto	5.802642606	0.189979678	0.189979678	NON	NON
MvSl-1064-A1-R4_MC05-3g06554	0	0	0	Auto	Auto	6.694544598	-0.209159089	0.209159089	NON	NON
MvSl-1064-A1-R4_MC05-3g06556	0	0	0	Auto	Auto	5.732213408	-0.067486245	0.067486245	NON	NON
MvSl-1064-A1-R4_MC05-3g06557	0	0	0	Auto	Auto	1.934350577	0.595017673	0.595017673	NON	NON
MvSl-1064-A1-R4_MC05-3g06560	0	0	0	Auto	Auto	5.335875037	-0.161846298	0.161846298	NON	NON
MvSl-1064-A1-R4_MC05-3g06561	0	0	0	Auto	Auto	5.728330742	-0.36784962	0.36784962	NON	NON
MvSl-1064-A1-R4_MC05-3g06562	0	0	0	Auto	Auto	8.100763187	0.321204784	0.321204784	NON	NON
MvSl-1064-A1-R4_MC05-3g06568	0	0	0	Auto	Auto	4.557245624	-0.097811701	0.097811701	NON	NON
MvSl-1064-A1-R4_MC05-3g06569	0	0	0	Auto	Auto	5.753051975	0.015754716	0.015754716	NON	NON
MvSl-1064-A1-R4_MC05-3g06570	0	0	0	Auto	Auto	5.427607942	-0.095014839	0.095014839	NON	NON
MvSl-1064-A1-R4_MC05-3g06571	0	0	0	Auto	Auto	6.458414059	-0.11279512	0.11279512	NON	NON
MvSl-1064-A1-R4_MC05-3g06572	0	0	0	Auto	Auto	7.101842956	0.039253256	0.039253256	NON	NON
MvSl-1064-A1-R4_MC05-3g06573	0	0	0	Auto	Auto	8.136927927	0.125336003	0.125336003	NON	NON
MvSl-1064-A1-R4_MC05-3g06574	0	0	0	Auto	Auto	9.265420512	-0.067971233	0.067971233	NON	NON
MvSl-1064-A1-R4_MC05-3g06576	0	0	0	Auto	Auto	3.435320583	0.107091555	0.107091555	NON	NON
MvSl-1064-A1-R4_MC05-3g06578	0	0	0	Auto	Auto	6.91892937	-0.368971554	0.368971554	NON	NON
MvSl-1064-A1-R4_MC05-3g06579	0	0	0	Auto	Auto	0.025374566	0.320589656	0.320589656	NON	NON
MvSl-1064-A1-R4_MC05-3g06580	0	0	0	Auto	Auto	5.043572748	-0.203032398	0.203032398	NON	NON
MvSl-1064-A1-R4_MC05-3g06581	0	0	0	Auto	Auto	7.274899354	-0.107075474	0.107075474	NON	NON
MvSl-1064-A1-R4_MC05-3g06582	0	0	0	Auto	Auto	4.071830999	0.207429089	0.207429089	NON	NON
MvSl-1064-A1-R4_MC05-3g06583	0	0	0	Auto	Auto	6.678242999	0.009781339	0.009781339	NON	NON
MvSl-1064-A1-R4_MC05-3g06584	0	0	0	Auto	Auto	3.446459506	0.142460298	0.142460298	NON	NON
MvSl-1064-A1-R4_MC05-3g06586	0	0	0	Auto	Auto	4.004762349	-0.146456056	0.146456056	NON	NON
MvSl-1064-A1-R4_MC05-3g06588	0	0	0	Auto	Auto	5.62191416	-0.031983294	0.031983294	NON	NON
MvSl-1064-A1-R4_MC05-3g06592	0	0	0	Auto	Auto	6.970106199	0.163329382	0.163329382	NON	NON
MvSl-1064-A1-R4_MC05-3g06594	0	0	0	Auto	Auto	8.624066033	-0.334212879	0.334212879	NON	NON
MvSl-1064-A1-R4_MC05-3g06601	0	0	0	Auto	Auto	4.683505878	0.150232065	0.150232065	NON	NON
MvSl-1064-A1-R4_MC05-3g06602	0	0	0	Auto	Auto	4.908322778	0.298434291	0.298434291	NON	NON
MvSl-1064-A1-R4_MC05-3g06603	0	0	0	Auto	Auto	6.595663139	-0.084554276	0.084554276	NON	NON
MvSl-1064-A1-R4_MC05-3g06607	0	0	0	Auto	Auto	6.451571735	0.143125952	0.143125952	NON	NON
MvSl-1064-A1-R4_MC05-3g06609	0	0	0	Auto	Auto	6.690705945	-0.074199866	0.074199866	NON	NON
MvSl-1064-A1-R4_MC05-3g06610	0	0	0	Auto	Auto	9.84970713	0.250921839	0.250921839	NON	NON
MvSl-1064-A1-R4_MC05-3g06611	0	0	0	Auto	Auto	6.38499582	-0.033079322	0.033079322	NON	NON
MvSl-1064-A1-R4_MC05-3g06612	0	0	0	Auto	Auto	5.140745913	-0.239026556	0.239026556	NON	NON
MvSl-1064-A1-R4_MC05-3g06613	0	0	0	Auto	Auto	5.092704755	0.209347689	0.209347689	NON	NON
MvSl-1064-A1-R4_MC05-3g06614	0	0	0	Auto	Auto	6.268804533	0.069020111	0.069020111	NON	NON
MvSl-1064-A1-R4_MC05-3g06615	0	0	0	Auto	Auto	5.431659516	0.12521914	0.12521914	NON	NON
MvSl-1064-A1-R4_MC05-3g06616	0	0	0	Auto	Auto	6.295522533	0.052288308	0.052288308	NON	NON
MvSl-1064-A1-R4_MC05-3g06618	0	0	0	Auto	Auto	12.27918443	0.379163721	0.379163721	NON	NON
MvSl-1064-A1-R4_MC05-3g06619	0	0	0	Auto	Auto	5.051907448	0.041860368	0.041860368	NON	NON
MvSl-1064-A1-R4_MC05-3g06620	0	0	0	Auto	Auto	6.524018683	-0.150957654	0.150957654	NON	NON
MvSl-1064-A1-R4_MC05-3g06622	0	0	0	Auto	Auto	9.206937733	-0.366766846	0.366766846	NON	NON
MvSl-1064-A1-R4_MC05-3g06623	0	0	0	Auto	Auto	6.304758287	-0.415276636	0.415276636	NON	NON
MvSl-1064-A1-R4_MC05-3g06624	0	0	0	Auto	Auto	8.518364063	-0.003847062	0.003847062	NON	NON
MvSl-1064-A1-R4_MC05-3g06625	0	0	0	Auto	Auto	5.723485554	-0.114090511	0.114090511	NON	NON
MvSl-1064-A1-R4_MC05-3g06626	0	0	0	Auto	Auto	7.52414676	-0.096966501	0.096966501	NON	NON
MvSl-1064-A1-R4_MC05-3g06627	0	0	0	Auto	Auto	6.04396539	0.063903361	0.063903361	NON	NON
MvSl-1064-A1-R4_MC05-3g06628	0	0	0	Auto	Auto	7.602473281	-0.075028483	0.075028483	NON	NON
MvSl-1064-A1-R4_MC05-3g06630	0	0	0	Auto	Auto	6.168421544	-0.160525974	0.160525974	NON	NON
MvSl-1064-A1-R4_MC05-3g06631	0	0	0	Auto	Auto	4.800107898	0.161350599	0.161350599	NON	NON
MvSl-1064-A1-R4_MC05-3g06632	0	0	0	Auto	Auto	6.946953491	0.472610782	0.472610782	NON	NON
MvSl-1064-A1-R4_MC05-3g06633	0	0	0	Auto	Auto	5.981240867	0.14898647	0.14898647	NON	NON
MvSl-1064-A1-R4_MC05-3g06634	0	0	0	Auto	Auto	5.130002009	0.309071513	0.309071513	NON	NON
MvSl-1064-A1-R4_MC05-3g06635	0	0	0	Auto	Auto	5.620931248	-0.144048398	0.144048398	NON	NON
MvSl-1064-A1-R4_MC05-3g06637	0	0	0	Auto	Auto	6.67955578	-0.088996354	0.088996354	NON	NON
MvSl-1064-A1-R4_MC05-3g06638	0	0	0	Auto	Auto	4.677978928	-0.036787695	0.036787695	NON	NON
MvSl-1064-A1-R4_MC05-3g06639	0	0	0	Auto	Auto	5.019459339	-0.255050294	0.255050294	NON	NON
MvSl-1064-A1-R4_MC05-3g06641	0	0	0	Auto	Auto	6.198213732	-0.207250432	0.207250432	NON	NON
MvSl-1064-A1-R4_MC05-3g06647	0	0	0	Auto	Auto	9.567088863	-0.250531623	0.250531623	NON	NON
MvSl-1064-A1-R4_MC05-3g06648	0	0	0	Auto	Auto	8.287262996	-0.398360879	0.398360879	NON	NON
MvSl-1064-A1-R4_MC05-3g06649	0	0	0	Auto	Auto	5.076486969	-0.115629238	0.115629238	NON	NON
MvSl-1064-A1-R4_MC05-3g06650	0	0	0	Auto	Auto	8.296784672	-0.602001059	0.602001059	NON	NON
MvSl-1064-A1-R4_MC05-3g06651	0	0	0	Auto	Auto	9.346301553	-0.48428331	0.48428331	NON	NON
