gid	gname	chr	start	end	logCPM	logFC.XY23.XX23	PV.XY23.XX23	FDR.XY23.XX23	A1_1	A1_2	A2_1	A2_2
MvSl-1064-A1-R4_MC04-1g05802	MvSl-1064-A1-R4_MC04-1	Auto	1328116	1329138	7.41570656938379	-0.392905305210597	0.0715826103155962	0.274124972603328	7.45084220610499	7.73278855855578	7.26343987399415	7.14648067182468
MvSl-1064-A1-R4_MC04-1g05804	MvSl-1064-A1-R4_MC04-1	Auto	1330725	1332934	3.73954321617599	0.027946589091857	0.929905360934237	0.980486600749728	3.60837351774887	3.83175666837447	3.60962100265935	3.88369491410213
MvSl-1064-A1-R4_MC04-1g05805	MvSl-1064-A1-R4_MC04-1	Auto	1333509	1338345	4.05353033529485	0.0193184363243583	0.948121236768957	0.984873672103197	4.00963073518869	4.07668481913109	4.0384456422653	4.08725221261751
MvSl-1064-A1-R4_MC04-1g05806	MvSl-1064-A1-R4_MC04-1	Auto	1339623	1339802	5.72354973200168	0.123718183570806	0.590081007237328	0.824724487768503	5.61006294912989	5.70860155657984	5.74963182611152	5.81745334802394
MvSl-1064-A1-R4_MC04-1g05807	MvSl-1064-A1-R4_MC04-1	Auto	1340199	1342337	5.14971214006493	-0.129459819303952	0.629174037854308	0.850241500823265	5.35317789047266	5.05918644343963	5.21558714885341	4.93878526010095
MvSl-1064-A1-R4_MC04-1g05808	MvSl-1064-A1-R4_MC04-1	Auto	1342628	1343152	5.01711381228207	0.342366898014216	0.214349693704922	0.51047510112119	4.85309346450527	4.8185002334535	5.3594883299045	4.96901223644913
MvSl-1064-A1-R4_MC04-1g05809	MvSl-1064-A1-R4_MC04-1	Auto	1343868	1347609	6.89545400935084	0.308739952368511	0.14216471304417	0.411889815293349	6.61532624808957	6.84107551201829	7.07011684412558	7.01221178156258
MvSl-1064-A1-R4_MC04-1g05810	MvSl-1064-A1-R4_MC04-1	Auto	1348062	1349495	0.287993133172328	0.0875325401361993	0.861998587809679	0.955217789119918	0.306005989900184	0.18737857842077	0.134084145976887	0.498098517368665
MvSl-1064-A1-R4_MC04-1g05811	MvSl-1064-A1-R4_MC04-1	Auto	1349540	1352237	6.01355463528649	0.228113876284251	0.282522372867086	0.590728597812998	5.86437025922509	5.92476227753007	6.09843500463448	6.14690251981646
MvSl-1064-A1-R4_MC04-1g05812	MvSl-1064-A1-R4_MC04-1	Auto	1353900	1355170	3.36729107053916	0.553191225218109	0.133425760452778	0.39907106794673	3.04215123792994	3.08640784596442	3.18179590274694	3.94580807087692
MvSl-1064-A1-R4_MC04-1g05813	MvSl-1064-A1-R4_MC04-1	Auto	1355289	1358753	5.37842645286447	0.331533232835265	0.205641450869096	0.499133115230237	5.08830371727404	5.30866700311603	5.32581915128156	5.71614641669515
MvSl-1064-A1-R4_MC04-1g05814	MvSl-1064-A1-R4_MC04-1	Auto	1359659	1360637	6.87091885461989	0.324618793234724	0.157789724964831	0.434260840615451	6.55659848573287	6.82905343921273	7.22602032286674	6.78895548792106
MvSl-1064-A1-R4_MC04-1g05815	MvSl-1064-A1-R4_MC04-1	Auto	1360683	1366037	6.30524648197968	0.479924629533286	0.061162697802287	0.247353797129889	6.35691747965846	5.64988107879764	6.45893664374191	6.58775565350236
MvSl-1064-A1-R4_MC04-1g05819	MvSl-1064-A1-R4_MC04-1	Auto	1373502	1377451	5.03086476485064	0.110277454002488	0.688431707064388	0.879532087355988	4.86030568827178	5.0796256078984	5.24636945330477	4.90270090324254
MvSl-1064-A1-R4_MC04-1g05820	MvSl-1064-A1-R4_MC04-1	Auto	1377740	1378779	6.31600890550621	0.120427542392337	0.567648994059096	0.810109492828811	6.22810753633852	6.28034036290652	6.40972066859736	6.33916665804659
MvSl-1064-A1-R4_MC04-1g05821	MvSl-1064-A1-R4_MC04-1	Auto	1379179	1380269	7.05147088434199	-0.164482703425929	0.507944858185257	0.77374564726573	7.44845139811384	6.72560283005164	6.96046542982742	6.97339049994238
MvSl-1064-A1-R4_MC04-1g05822	MvSl-1064-A1-R4_MC04-1	Auto	1380752	1382500	3.0884603306839	-0.693021400863573	0.0873004464549397	0.309030544681274	3.63665087794449	3.11105744874433	3.06734523785846	2.23122886104076
MvSl-1064-A1-R4_MC04-1g05823	MvSl-1064-A1-R4_MC04-1	Auto	1383660	1383858	6.25550749531705	-0.438420262949651	0.0610234225343539	0.247089429460441	6.57717092176081	6.32908879909011	6.21478932619797	5.79513093835729
MvSl-1064-A1-R4_MC04-1g05824	MvSl-1064-A1-R4_MC04-1	Auto	1384243	1384651	5.42108540696987	-0.143618002432607	0.573387155734172	0.814399066345881	5.28692403463574	5.66868387090303	5.42578031709095	5.26540689629437
MvSl-1064-A1-R4_MC04-1g05825	MvSl-1064-A1-R4_MC04-1	Auto	1387281	1387628	7.09815218984191	-0.0808766419012603	0.685600135665601	0.878393262882856	7.15784592651191	7.11800122880902	6.98804864056697	7.12314905731682
MvSl-1064-A1-R4_MC04-1g05826	MvSl-1064-A1-R4_MC04-1	Auto	1388600	1388761	2.18836115300955	1.71161323194591	3.25862498386666e-05	0.000785173448493587	0.935255847438174	1.25268087107147	2.8219168903007	2.74752424460429
MvSl-1064-A1-R4_MC04-1g05827	MvSl-1064-A1-R4_MC04-1	Auto	1389570	1390849	4.72244405186383	-0.167682436291016	0.551585242729845	0.800873082684454	4.8214170260406	4.78633888261203	4.43810883205094	4.81111589188707
MvSl-1064-A1-R4_MC04-1g05830	MvSl-1064-A1-R4_MC04-1	Auto	1391084	1392487	6.87748514871707	-0.0504359660662818	0.811343813983749	0.936941024715701	6.78788507372921	7.00828026893091	6.89309257593953	6.80998198316756
MvSl-1064-A1-R4_MC04-1g05831	MvSl-1064-A1-R4_MC04-1	Auto	1392569	1397703	5.00730244846325	-0.40296421983944	0.127962365223755	0.389843301571267	5.15629199982974	5.23207852642158	4.80813256851686	4.777351674951
MvSl-1064-A1-R4_MC04-1g05834	MvSl-1064-A1-R4_MC04-1	Auto	1402276	1403208	0.417006085148202	0.104782943202643	0.834590548358114	0.944251992236814	0.654669301566443	0.0411241924608008	0.583100580670929	0.342604511755311
MvSl-1064-A1-R4_MC04-1g05836	MvSl-1064-A1-R4_MC04-1	Auto	1404513	1406412	0.880439386572506	0.510900008150401	0.282031304256648	0.590394089385339	0.898361322393865	0.277244239856769	1.17822366702623	1.01838922605287
MvSl-1064-A1-R4_MC04-1g05838	MvSl-1064-A1-R4_MC04-1	Auto	1410224	1412264	6.87883272446396	-0.0171916677232669	0.935240578575297	0.980970547116779	7.00354325140269	6.76156593088445	6.87171317075536	6.86861312790894
MvSl-1064-A1-R4_MC04-1g05839	MvSl-1064-A1-R4_MC04-1	Auto	1412769	1416213	5.54637768890579	0.299283502460064	0.225674543817162	0.524168652743519	5.4943011117659	5.27633991744626	5.84596509748692	5.51002275845283
MvSl-1064-A1-R4_MC04-1g05840	MvSl-1064-A1-R4_MC04-1	Auto	1416674	1417801	7.86146776828664	-0.513360023724947	0.0678090969427952	0.26393386963888	8.38993217141341	7.72557334935038	7.84815975005436	7.2560922117224
MvSl-1064-A1-R4_MC04-1g05841	MvSl-1064-A1-R4_MC04-1	Auto	1418125	1419044	6.79602679218072	-0.259017776617638	0.242164660413205	0.544897782114724	6.70685373988769	7.10463796085521	6.7059400351412	6.61456087358529
MvSl-1064-A1-R4_MC04-1g05842	MvSl-1064-A1-R4_MC04-1	Auto	1419276	1421963	0.361696068237559	-0.122146301742192	0.80670398568032	0.936111689941266	0.563344489542925	0.277244239856769	0.0853858325670619	0.498098517368665
MvSl-1064-A1-R4_MC04-1g05843	MvSl-1064-A1-R4_MC04-1	Auto	1422101	1423301	2.13088271078512	-0.12862075317232	0.747368304896319	0.909058563167157	2.3085943598183	2.07466411710206	2.14144092031989	1.99051997877714
MvSl-1064-A1-R4_MC04-1g05844	MvSl-1064-A1-R4_MC04-1	Auto	1423579	1424514	1.76720480254128	-0.348197294841631	0.413216039380357	0.710612629098326	2.09695414034162	1.75310629321988	1.56318015704139	1.61912306168024
MvSl-1064-A1-R4_MC04-1g05845	MvSl-1064-A1-R4_MC04-1	Auto	1425201	1426731	1.12880963327299	-0.23815336553084	0.590116161615338	0.824724487768503	1.23067557677858	1.25268087107147	0.925038416668473	1.09348335685826
MvSl-1064-A1-R4_MC04-1g05846	MvSl-1064-A1-R4_MC04-1	Auto	1427397	1428078	5.2528978993483	-0.270299657400382	0.281398435862035	0.5896685372193	5.40998389346041	5.35325815384526	5.07143956852596	5.15141160985697
MvSl-1064-A1-R4_MC04-1g05847	MvSl-1064-A1-R4_MC04-1	Auto	1429181	1430104	4.60697449279087	-0.0193914133601321	0.944116644290205	0.983596968745278	4.48749406532221	4.73373812111223	4.65803064659891	4.53397734711402
MvSl-1064-A1-R4_MC04-1g05848	MvSl-1064-A1-R4_MC04-1	Auto	1430400	1430792	7.18318253924031	0.376830303338566	0.0617539320658165	0.248925643687982	6.98111271483174	6.98388062657445	7.3596854641793	7.35859505029023
MvSl-1064-A1-R4_MC04-1g05849	MvSl-1064-A1-R4_MC04-1	Auto	1431901	1434451	4.87649253269997	-0.175448714796667	0.520207079418653	0.781325525325965	4.87224651327909	5.04486469030596	4.87949267742921	4.68729448546665
MvSl-1064-A1-R4_MC04-1g05850	MvSl-1064-A1-R4_MC04-1	Auto	1436523	1438752	5.69781696194899	0.535283029161388	0.0224536655575097	0.127051196549073	5.32043125669228	5.48521918209714	5.86772660139774	6.00904260076519
MvSl-1064-A1-R4_MC04-1g05851	MvSl-1064-A1-R4_MC04-1	Auto	1439123	1440432	4.67823041801722	0.0379758456067785	0.888903163445941	0.965544263898687	4.69534973272205	4.62240807879738	4.64548771951322	4.74666093784685
MvSl-1064-A1-R4_MC04-1g05852	MvSl-1064-A1-R4_MC04-1	Auto	1440906	1441868	1.02513296845294	0.512122187334748	0.320790782141011	0.626718670900972	1.23067557677858	0.0915411311555719	0.925038416668473	1.51370392587808
MvSl-1064-A1-R4_MC04-1g05853	MvSl-1064-A1-R4_MC04-1	Auto	1442777	1444749	5.83797097926135	-0.2130501703846	0.328713811829427	0.632571858916494	5.9102634206357	5.97010100933962	5.69691579809786	5.75810382588849
MvSl-1064-A1-R4_MC04-1g05854	MvSl-1064-A1-R4_MC04-1	Auto	1446064	1447888	6.29556394508026	0.0641807361783267	0.761997924177472	0.915461073080317	6.19140546577828	6.33105734724502	6.32508003224086	6.32949124103454
MvSl-1064-A1-R4_MC04-1g05855	MvSl-1064-A1-R4_MC04-1	Auto	1448724	1450778	7.35922275554115	0.00739385297475191	0.971265196900102	0.990259424415549	7.36048013297853	7.35055825893986	7.35327223287224	7.37248194813324
MvSl-1064-A1-R4_MC04-1g05856	MvSl-1064-A1-R4_MC04-1	Auto	1451234	1453947	7.48216292051411	-0.0761638556566792	0.775379991656999	0.9229546160057	7.05683237130111	7.86909314501687	7.42137756083027	7.46552954321603
MvSl-1064-A1-R4_MC04-1g05857	MvSl-1064-A1-R4_MC04-1	Auto	1456086	1462384	5.53422334254528	0.364339002435044	0.12130387131858	0.377926802275416	5.26535345477555	5.4114740273051	5.66412884310073	5.7436056985205
MvSl-1064-A1-R4_MC04-1g05858	MvSl-1064-A1-R4_MC04-1	Auto	1463052	1465590	4.73303033307016	2.25712232110343	6.3527975167955e-15	1.56133612112785e-12	3.11631867020859	3.2890264791518	5.51582045568269	5.39103379746779
MvSl-1064-A1-R4_MC04-1g05859	MvSl-1064-A1-R4_MC04-1	Auto	1465961	1467902	6.55663431722732	0.308108276139949	0.142262699893578	0.412034930802883	6.34411320829012	6.44268995541302	6.70140266472812	6.70314343932152
MvSl-1064-A1-R4_MC04-1g05860	MvSl-1064-A1-R4_MC04-1	Auto	1469074	1471272	3.50400302551426	0.814667146427509	0.019049378323668	0.113635750582658	2.99923763252545	3.08017907247727	3.52997402771785	4.11154321542873
MvSl-1064-A1-R4_MC04-1g05861	MvSl-1064-A1-R4_MC04-1	Auto	1471767	1472054	4.81482846111501	0.996342724813349	0.0011823051093946	0.0136512598000166	4.00095559303209	4.43010533624283	4.95089090582433	5.45768851789236
MvSl-1064-A1-R4_MC04-1g05863	MvSl-1064-A1-R4_MC04-1	Auto	1477214	1479096	3.40499783255571	1.64117328293494	3.79172125517875e-06	0.000125931993193234	2.1131451999024	2.57746595101613	3.90098304143769	4.08418687690636
MvSl-1064-A1-R4_MC04-1g05864	MvSl-1064-A1-R4_MC04-1	Auto	1480821	1482302	0.817479224520815	0.54547076749903	0.257258703965262	0.560947876174699	0.821615068025732	0.18737857842077	0.952452328554738	1.14145890209207
MvSl-1064-A1-R4_MC04-1g05865	MvSl-1064-A1-R4_MC04-1	Auto	1483230	1484965	6.36811087644959	-0.42814203443735	0.0991497800962212	0.335254091347364	6.74046599840136	6.36923606995123	5.77959585931331	6.42586736595868
MvSl-1064-A1-R4_MC04-1g05866	MvSl-1064-A1-R4_MC04-1	Auto	1485174	1485917	9.64293026378857	0.258812274008154	0.348701889936767	0.654363735004381	9.51386263082167	9.50156907069306	9.89668608439006	9.62342779869731
MvSl-1064-A1-R4_MC04-1g05867	MvSl-1064-A1-R4_MC04-1	Auto	1487687	1489531	6.15236330569509	-0.0323970951210299	0.889328900589316	0.965544263898687	5.91373392709833	6.3838498300779	6.1695133843304	6.10214450551985
MvSl-1064-A1-R4_MC04-1g05868	MvSl-1064-A1-R4_MC04-1	Auto	1490592	1491134	8.3112895163005	0.802637824358715	0.000712908550036309	0.00924781919411102	7.67598454012779	8.01378155500002	8.67356785251757	8.64094943249914
MvSl-1064-A1-R4_MC04-1g05869	MvSl-1064-A1-R4_MC04-1	Auto	1492031	1493019	7.64315119152047	0.394951914550523	0.0711477029701579	0.273097965617715	7.28209150048792	7.56785319190499	7.78547090166148	7.86746612350353
MvSl-1064-A1-R4_MC04-1g05870	MvSl-1064-A1-R4_MC04-1	Auto	1493392	1495906	6.55577567791201	0.799461645760004	0.000146544050060489	0.00266988218533201	6.0743074065591	6.12789332292161	6.90629558501497	6.89421738343039
MvSl-1064-A1-R4_MC04-1g05871	MvSl-1064-A1-R4_MC04-1	Auto	1496719	1500094	7.78131464699062	-0.291914334539455	0.22620269827242	0.524642156246612	7.7327566322162	8.08530729176548	7.82192455948398	7.40416930927095
MvSl-1064-A1-R4_MC04-1g05872	MvSl-1064-A1-R4_MC04-1	Auto	1500370	1503765	5.36964709611114	0.32175149860264	0.21907834355445	0.517154750618929	4.97327097564425	5.39400351481459	5.44037611841953	5.5975428080026
MvSl-1064-A1-R4_MC04-1g05873	MvSl-1064-A1-R4_MC04-1	Auto	1504021	1507215	4.91789281962717	-0.351525943805972	0.199378128699572	0.492182811163145	5.04676085537744	5.1181359824946	4.58327704589021	4.86747489095204
MvSl-1064-A1-R4_MC04-1g05874	MvSl-1064-A1-R4_MC04-1	Auto	1507509	1507760	7.02172350620393	-0.00287103087164502	0.988754589187939	0.997217373220149	6.94425605985458	7.09771692074427	7.02240863908905	7.01824707958815
MvSl-1064-A1-R4_MC04-1g05875	MvSl-1064-A1-R4_MC04-1	Auto	1536299	1536655	3.76053790099858	-0.721202347306628	0.0667558280823472	0.261371703761653	4.55720225211329	3.3678479433416	3.33546122676145	3.38786178840965
MvSl-1064-A1-R4_MC04-1g05876	MvSl-1064-A1-R4_MC04-1	Auto	1537040	1540615	6.79088879678942	-0.164407767106764	0.428284105608025	0.72124116610028	6.92546851852873	6.81411817932358	6.68362041779719	6.72888754035053
MvSl-1064-A1-R4_MC04-1g05877	MvSl-1064-A1-R4_MC04-1	Auto	1540910	1541264	2.83897551791294	0.333029695065837	0.35869235538685	0.665076868356376	2.64561364737459	2.67987722317295	2.90143311698682	3.07849408631181
MvSl-1064-A1-R4_MC04-1g05878	MvSl-1064-A1-R4_MC04-1	Auto	1541428	1541638	6.31156905473396	0.171410630085715	0.45281707120878	0.737564705766652	6.42740371211559	5.98684636367066	6.39979721984836	6.38907989015917
MvSl-1064-A1-R4_MC04-1g05879	MvSl-1064-A1-R4_MC04-1	Auto	1542129	1543294	5.8442725751308	0.221426640669821	0.316557784911756	0.622084841262267	5.80705026999183	5.64777667189778	5.89535797457559	6.00337432309526
MvSl-1064-A1-R4_MC04-1g05880	MvSl-1064-A1-R4_MC04-1	Auto	1544378	1544772	8.06153360429496	-0.145435043692562	0.522277910958915	0.78296176194991	7.97542100279376	8.27381303696752	8.00202875595083	7.9719093160003
MvSl-1064-A1-R4_MC04-1g05881	MvSl-1064-A1-R4_MC04-1	Auto	1547919	1548131	5.24462854413629	-0.0558356335517824	0.839586612041508	0.947335902369678	5.21185305331494	5.32982285439584	4.91476263403435	5.46595512903969
MvSl-1064-A1-R4_MC04-1g05882	MvSl-1064-A1-R4_MC04-1	Auto	1548568	1548883	4.65289538121304	-0.118822277965708	0.658339423946412	0.865775221646084	4.66272081533529	4.75735331320871	4.57668565339883	4.60841051856251
MvSl-1064-A1-R4_MC04-1g05883	MvSl-1064-A1-R4_MC04-1	Auto	1549400	1551956	5.57616447808766	-0.106462487853312	0.646768523257926	0.859207980216835	5.62707596989935	5.62976418179422	5.53974009954512	5.50430071555759
MvSl-1064-A1-R4_MC04-1g05884	MvSl-1064-A1-R4_MC04-1	Auto	1554327	1556717	9.0848008307064	0.428504840186882	0.107274748307161	0.350865925832015	8.7242822380836	8.97421875916575	9.44687230208311	9.09844244694149
MvSl-1064-A1-R4_MC04-1g05885	MvSl-1064-A1-R4_MC04-1	Auto	1556944	1557980	8.62211256432361	0.334772494823255	0.184974041122074	0.472430730918077	8.52407903086194	8.36149541229168	8.97177310569143	8.55817392657246
MvSl-1064-A1-R4_MC04-1g05886	MvSl-1064-A1-R4_MC04-1	Auto	1558083	1558515	8.40347385421594	0.682976779869023	0.00457788533776728	0.038835275814077	7.90422335300331	8.13065461826446	8.55198752099123	8.84294919279346
MvSl-1064-A1-R4_MC04-1g05887	MvSl-1064-A1-R4_MC04-1	Auto	1558563	1559650	6.33506125820693	0.204747289797228	0.365129241026066	0.670976656976334	6.41765905710942	6.01324110882548	6.39668209163698	6.46939630350294
MvSl-1064-A1-R4_MC04-1g05888	MvSl-1064-A1-R4_MC04-1	Auto	1559757	1560053	5.97857605054445	0.586762640476158	0.0130637010235555	0.0870525742477789	5.59140291830097	5.71665503767145	5.99099630300761	6.45522983222592
MvSl-1064-A1-R4_MC04-1g05889	MvSl-1064-A1-R4_MC04-1	Auto	1560852	1563622	7.05653109608255	0.153896126823528	0.453830225627865	0.738080365192249	6.98331647618306	6.97173460605221	7.24138266936533	7.01221178156258
MvSl-1064-A1-R4_MC04-1g05890	MvSl-1064-A1-R4_MC04-1	Auto	1563990	1565214	2.9790367752226	0.179751509939996	0.622800573154413	0.847090324893423	2.68946615075736	3.05499151937264	3.17016720269121	2.94968184906069
MvSl-1064-A1-R4_MC04-1g05905	MvSl-1064-A1-R4_MC04-1	Auto	1568318	1570705	3.85220033265463	0.410662974065858	0.267970612898282	0.573689201630418	4.02682607583546	3.09878529149516	3.76844073070772	4.27100965542564
MvSl-1064-A1-R4_MC04-1g05906	MvSl-1064-A1-R4_MC04-1	Auto	1570863	1572258	3.43979249123654	-0.645539240356205	0.0525510377640407	0.223784171706078	3.68077252709438	3.77118094140728	3.22739545184835	2.92932827318415
MvSl-1064-A1-R4_MC04-1g05907	MvSl-1064-A1-R4_MC04-1	Auto	1572799	1575269	0.546852641210889	-0.247381262579105	0.605252415972975	0.835684435812048	0.740555667169856	0.589397115731511	0.511180974101386	0.342604511755311
MvSl-1064-A1-R4_MC04-1g05908	MvSl-1064-A1-R4_MC04-1	Auto	1577550	1577723	1.49049142554952	0.38609532055343	0.433739690691683	0.723680486614906	1.72788145947163	0.690993944672743	1.35297072604261	1.92349838520309
MvSl-1064-A1-R4_MC04-1g05909	MvSl-1064-A1-R4_MC04-1	Auto	1578484	1578994	3.75851992456496	-1.56214205132967	1.34915424174241e-05	0.000367260278084437	3.90191871459793	4.6688065326697	2.90143311698682	2.65964887519991
MvSl-1064-A1-R4_MC04-1g05911	MvSl-1064-A1-R4_MC04-1	Auto	1580789	1584145	0.655326573515221	-3.35370035731846	5.26867757471032e-09	4.12010586342347e-07	1.82937099275227	1.18463607161611	-1.58865369710623	-1.44959444053109
MvSl-1064-A1-R4_MC04-1g05914	MvSl-1064-A1-R4_MC04-1	Auto	1585594	1587733	6.21934621560459	-0.109088533074777	0.647636100017882	0.859369212498375	6.52063423806168	5.97514505530353	6.10913227911108	6.21644696224944
MvSl-1064-A1-R4_MC04-1g05915	MvSl-1064-A1-R4_MC04-1	Auto	1587902	1589551	4.72332305291125	-0.225470834500264	0.410071002514741	0.708939559908094	4.74294982683202	4.91439948713076	4.63495132951079	4.57822518886525
MvSl-1064-A1-R4_MC04-1g05916	MvSl-1064-A1-R4_MC04-1	Auto	1590929	1592373	2.02783446873343	0.153986039023451	0.713859931946639	0.892454676367856	1.6187085090045	2.20632466628144	2.14144092031989	2.05456576109357
MvSl-1064-A1-R4_MC04-1g05917	MvSl-1064-A1-R4_MC04-1	Auto	1593753	1594986	3.28053075409781	-0.0744626014422637	0.832004853108392	0.943531108462655	3.08382514565928	3.51364069005795	3.26614598406158	3.2192715188444
MvSl-1064-A1-R4_MC04-1g05918	MvSl-1064-A1-R4_MC04-1	Auto	1595406	1597745	3.69767207905828	-0.521864423013045	0.114837356546801	0.366542093141217	3.72358475942074	4.11679498536469	3.22177370733143	3.58723573061192
MvSl-1064-A1-R4_MC04-1g05919	MvSl-1064-A1-R4_MC04-1	Auto	1598007	1598541	5.10403136337875	0.584013229157544	0.0270880045023484	0.144637501383737	4.67640599072529	4.88074881662602	5.2859678588756	5.44101182146855
MvSl-1064-A1-R4_MC04-1g05920	MvSl-1064-A1-R4_MC04-1	Auto	1598711	1599197	8.00844495288976	-0.293709167261378	0.187554669554162	0.476616031759203	8.02064850254357	8.26457276815458	7.84564897904584	7.86277816583027
MvSl-1064-A1-R4_MC04-1g05921	MvSl-1064-A1-R4_MC04-1	Auto	1600261	1604426	5.84360267772968	0.0773136134174011	0.743005143475311	0.907246604811148	6.00982956610877	5.56656008457409	5.91465116303854	5.84759338780233
MvSl-1064-A1-R4_MC04-1g05922	MvSl-1064-A1-R4_MC04-1	Auto	1604679	1607651	6.58960364804846	-0.570361087084869	0.00893610350373488	0.0654729335220611	6.68196869647216	6.99426988306711	6.21478932619797	6.3365928848315
MvSl-1064-A1-R4_MC04-1g05923	MvSl-1064-A1-R4_MC04-1	Auto	1607870	1609172	5.42499942262818	-0.618428922332331	0.0113211612236657	0.0778454267353893	5.61291242152566	5.7843113094804	5.13113770688066	5.03558635907247
MvSl-1064-A1-R4_MC04-1g05924	MvSl-1064-A1-R4_MC04-1	Auto	1609623	1612150	7.38294278568217	0.291188832642824	0.253845227364073	0.556892794130516	6.93175825610397	7.47654412623442	7.26958318221146	7.73521615302713
MvSl-1064-A1-R4_MC04-1g05926	MvSl-1064-A1-R4_MC04-1	Auto	1613795	1615884	3.32674475945995	0.214703829326815	0.52401485453117	0.784062581088385	3.20207695480454	3.22835797738315	3.30388285138395	3.54326762451324
MvSl-1064-A1-R4_MC04-1g05927	MvSl-1064-A1-R4_MC04-1	Auto	1616194	1618481	4.59677737824942	0.285565154796467	0.298186686858747	0.605335025615476	4.40441170974181	4.48771344350624	4.64548771951322	4.8129687115894
