gid	ratioprot	intronnrdiff	intronmeandiff	introntotaldiff	diffGC3	totalTE	dn	ds	Part8	youngold	logFC.A1.A2	abs	DE	DE2
MvSl-1064-A1-R4_MC04-1g06008	1	0	0	0	0	7	NA	NA	Auto	Auto	-0.068981811	0.068981811	NON	NON
MvSl-1064-A1-R4_MC04-1g06009	1	0	0	0	0	7	0	0	Auto	Auto	0.119969589	0.119969589	NON	NON
MvSl-1064-A1-R4_MC04-1g06010	1	0	0	0	0	7	0	0	Auto	Auto	0.013387103	0.013387103	NON	NON
MvSl-1064-A1-R4_MC04-1g06011	1	0	0	0	0	7	0	0	Auto	Auto	-0.30698238	0.30698238	NON	NON
MvSl-1064-A1-R4_MC04-1g06012	1	0	0	0	0	10	0	0	Auto	Auto	-0.177048995	0.177048995	NON	NON
MvSl-1064-A1-R4_MC04-1g06013	1	0	0	0	0	10	NA	NA	Auto	Auto	0.706895379	0.706895379	NON	NON
MvSl-1064-A1-R4_MC04-1g06014	1	0	0	0	0	11	NA	NA	Auto	Auto	0.352479039	0.352479039	NON	NON
MvSl-1064-A1-R4_MC04-1g06015	1	0	0	0	0	11	NA	NA	Auto	Auto	0.287359614	0.287359614	NON	NON
MvSl-1064-A1-R4_MC04-1g06017	1	0	0	0	0	10	NA	NA	Auto	Auto	-0.165413947	0.165413947	NON	NON
MvSl-1064-A1-R4_MC04-1g06018	1	0	0	0	0	12	0	0	Auto	Auto	-0.012030139	0.012030139	NON	NON
MvSl-1064-A1-R4_MC04-1g06019	1	0	0	0	0	12	NA	NA	Auto	Auto	0.111574905	0.111574905	NON	NON
MvSl-1064-A1-R4_MC04-1g06020	1	0	0	0	0	12	0	0	Auto	Auto	-0.163764722	0.163764722	NON	NON
MvSl-1064-A1-R4_MC04-1g06022	1	0	0	0	0	12	NA	NA	Auto	Auto	0.940585564	0.940585564	Up	DE
MvSl-1064-A1-R4_MC04-1g06027	1	0	0	0	0	7	NA	NA	Auto	Auto	4.799070086	4.799070086	Up	DE
MvSl-1064-A1-R4_MC04-1g06031	1	0	0	0	0	7	0	0	Auto	Auto	-0.041254997	0.041254997	NON	NON
MvSl-1064-A1-R4_MC04-1g06032	1	0	0	0	0	4	0	0	Auto	Auto	-0.008373818	0.008373818	NON	NON
MvSl-1064-A1-R4_MC04-1g06033	1	0	0	0	0	3	0	0	Auto	Auto	0.005742855	0.005742855	NON	NON
MvSl-1064-A1-R4_MC04-1g06034	1	0	0	0	0	3	0	0	Auto	Auto	-0.114513393	0.114513393	NON	NON
MvSl-1064-A1-R4_MC04-1g06035	1	0	0	0	0	0	0	0	Auto	Auto	-0.118968351	0.118968351	NON	NON
MvSl-1064-A1-R4_MC04-1g06036	1	0	0	0	0	0	0	0	Auto	Auto	0.115016777	0.115016777	NON	NON
MvSl-1064-A1-R4_MC04-1g06037	1	0	0	0	0	0	0	0	Auto	Auto	-0.340897188	0.340897188	NON	NON
MvSl-1064-A1-R4_MC04-1g06038	1	0	0	0	0	0	0	0	Auto	Auto	0.131262912	0.131262912	NON	NON
MvSl-1064-A1-R4_MC04-1g06039	1	0	0	0	0	0	0	0	Auto	Auto	-0.234561299	0.234561299	NON	NON
MvSl-1064-A1-R4_MC04-1g06040	1	0	0	0	0	0	NA	NA	Auto	Auto	0.82140703	0.82140703	NON	NON
MvSl-1064-A1-R4_MC04-1g06041	1	0	0	0	0	0	NA	NA	Auto	Auto	1.24047057	1.24047057	Up	DE
MvSl-1064-A1-R4_MC04-1g06043	1	0	0	0	0	0	0	0	Auto	Auto	0.081019647	0.081019647	NON	NON
MvSl-1064-A1-R4_MC04-1g06044	1	0	0	0	0	0	0	0	Auto	Auto	-0.289216384	0.289216384	NON	NON
MvSl-1064-A1-R4_MC04-1g06045	1	0	0	0	0	0	0	0	Auto	Auto	-0.052160234	0.052160234	NON	NON
MvSl-1064-A1-R4_MC04-1g06048	1	0	0	0	0	0	0	0	Auto	Auto	-0.217115805	0.217115805	NON	NON
MvSl-1064-A1-R4_MC04-1g06050	1	0	0	0	0	0	NA	NA	Auto	Auto	-0.243485758	0.243485758	NON	NON
MvSl-1064-A1-R4_MC04-1g06052	1	0	0	0	0	2	0	0	Auto	Auto	0.252352351	0.252352351	NON	NON
MvSl-1064-A1-R4_MC04-1g06053	1	0	0	0	0	2	NA	NA	Auto	Auto	0.68821576	0.68821576	NON	NON
MvSl-1064-A1-R4_MC04-1g06054	1	0	0	0	0	2	NA	NA	Auto	Auto	0.512018163	0.512018163	NON	NON
MvSl-1064-A1-R4_MC04-1g06055	1	0	0	0	0	2	0	0	Auto	Auto	-0.304880329	0.304880329	NON	NON
MvSl-1064-A1-R4_MC04-1g06056	1	0	0	0	0	2	0	0	Auto	Auto	-0.207127197	0.207127197	NON	NON
MvSl-1064-A1-R4_MC04-1g06057	1	0	0.3334	1	0	2	0	0	Auto	Auto	-0.079140809	0.079140809	NON	NON
MvSl-1064-A1-R4_MC04-1g06058	1	0	0	0	0	2	NA	NA	Auto	Auto	-0.209943113	0.209943113	NON	NON
MvSl-1064-A1-R4_MC04-1g06059	1	0	0	0	0	2	NA	NA	Auto	Auto	0.454616006	0.454616006	NON	NON
MvSl-1064-A1-R4_MC04-1g06060	1	0	0	0	0	2.5	NA	NA	Auto	Auto	0.027262913	0.027262913	NON	NON
MvSl-1064-A1-R4_MC04-1g06061	1	0	0	0	0	2.5	NA	NA	Auto	Auto	0.159813816	0.159813816	NON	NON
MvSl-1064-A1-R4_MC04-1g06062	1	0	0	0	0	2.5	NA	NA	Auto	Auto	0.030353096	0.030353096	NON	NON
MvSl-1064-A1-R4_MC04-1g06064	1	0	0	0	0	2.5	NA	NA	Auto	Auto	-0.605376997	0.605376997	NON	NON
MvSl-1064-A1-R4_MC04-1g06065	1	0	0	0	0	2.5	NA	NA	Auto	Auto	-0.157745013	0.157745013	NON	NON
MvSl-1064-A1-R4_MC04-1g06066	1	0	0	0	0	3	NA	NA	Auto	Auto	-0.062165432	0.062165432	NON	NON
MvSl-1064-A1-R4_MC04-1g06067	1	0	0	0	0	3.5	NA	NA	Auto	Auto	0.189027755	0.189027755	NON	NON
MvSl-1064-A1-R4_MC04-1g06069	1	0	0	0	0	3.5	NA	NA	Auto	Auto	0.18665647	0.18665647	NON	NON
MvSl-1064-A1-R4_MC04-1g06070	1	0	0	0	0	3.5	NA	NA	Auto	Auto	-0.674837893	0.674837893	NON	NON
MvSl-1064-A1-R4_MC04-1g06073	1	0	0	0	0	3.5	NA	NA	Auto	Auto	-2.404658963	2.404658963	Down	DE
MvSl-1064-A1-R4_MC04-2g06086	1	0	0	0	0	3	NA	NA	Auto	Auto	2.668295191	2.668295191	Up	DE
MvSl-1064-A1-R4_MC04-2g06091	1	0	0	0	0	3	NA	NA	Auto	Auto	0.262130638	0.262130638	NON	NON
MvSl-1064-A1-R4_MC04-2g06092	1	0	0	0	0	3	0	0	Auto	Auto	0.02304038	0.02304038	NON	NON
MvSl-1064-A1-R4_MC04-2g06093	1	0	0	0	0	3	0	0	Auto	Auto	-0.070088219	0.070088219	NON	NON
MvSl-1064-A1-R4_MC04-2g06094	1	0	0	0	0	3	0	0	Auto	Auto	0.354912696	0.354912696	NON	NON
MvSl-1064-A1-R4_MC04-2g06095	1	0	0	0	0	3	0	0	Auto	Auto	0.027441989	0.027441989	NON	NON
MvSl-1064-A1-R4_MC04-2g06096	1	0	0.6	3	0	3	0	0	Auto	Auto	-0.098656403	0.098656403	NON	NON
MvSl-1064-A1-R4_MC04-2g06097	1	0	0	0	0	3	NA	NA	Auto	Auto	-0.176967375	0.176967375	NON	NON
MvSl-1064-A1-R4_MC04-2g06098	1	0	0	0	0	2	0	0	Auto	Auto	0.279133916	0.279133916	NON	NON
MvSl-1064-A1-R4_MC04-2g06099	1	0	0	0	0	1	0	0	Auto	Auto	0.451007313	0.451007313	NON	NON
MvSl-1064-A1-R4_MC04-2g06100	1	0	0	0	0	0	0	0	Auto	Auto	0.232436264	0.232436264	NON	NON
MvSl-1064-A1-R4_MC04-2g06101	1	0	0	0	0	0	0	0	Auto	Auto	0.18905185	0.18905185	NON	NON
MvSl-1064-A1-R4_MC04-2g06102	1	0	0	0	0	0	0	0	Auto	Auto	0.030143839	0.030143839	NON	NON
MvSl-1064-A1-R4_MC04-2g06103	1	0	0	0	0	0	0	0	Auto	Auto	0.15457151	0.15457151	NON	NON
MvSl-1064-A1-R4_MC04-2g06105	1	0	0	0	0	0	NA	NA	Auto	Auto	-1.159394986	1.159394986	NON	NON
MvSl-1064-A1-R4_MC04-2g06106	1	0	0	0	0	0	NA	NA	Auto	Auto	-0.138989256	0.138989256	NON	NON
MvSl-1064-A1-R4_MC04-2g06108	1	0	0	0	0	0	0	0	Auto	Auto	0.097839476	0.097839476	NON	NON
MvSl-1064-A1-R4_MC04-2g06109	1	0	0	0	0	0	NA	NA	Auto	Auto	0.139553634	0.139553634	NON	NON
MvSl-1064-A1-R4_MC05-1g06112	1.006825939	0	0	0	0.04	0.5	NA	NA	Auto	Auto	0.111828342	0.111828342	NON	NON
MvSl-1064-A1-R4_MC05-1g06116	1	0	0	0	0	1	NA	NA	Auto	Auto	-0.239772248	0.239772248	NON	NON
MvSl-1064-A1-R4_MC05-1g06117	1	0	0	0	0	1	0	0	Auto	Auto	-0.183709104	0.183709104	NON	NON
MvSl-1064-A1-R4_MC05-1g06118	1	0	0	0	0	1	0	0	Auto	Auto	0.034892555	0.034892555	NON	NON
MvSl-1064-A1-R4_MC05-1g06119	1	0	0	0	0	1	0	0	Auto	Auto	-0.037620031	0.037620031	NON	NON
MvSl-1064-A1-R4_MC05-1g06120	1	0	0	0	0	1	0	0	Auto	Auto	0.24183635	0.24183635	NON	NON
MvSl-1064-A1-R4_MC05-1g06121	1	0	0	0	0	1	NA	NA	Auto	Auto	0.16375974	0.16375974	NON	NON
MvSl-1064-A1-R4_MC05-1g06122	1	0	0	0	0	1	0	0	Auto	Auto	-0.055251806	0.055251806	NON	NON
MvSl-1064-A1-R4_MC05-1g06124	1	0	0	0	0	0	0	0	Auto	Auto	-0.270333833	0.270333833	NON	NON
MvSl-1064-A1-R4_MC05-1g06125	1	0	0	0	0	0	NA	NA	Auto	Auto	0.998850301	0.998850301	Up	DE
MvSl-1064-A1-R4_MC05-1g06126	1	0	0	0	0	0	NA	NA	Auto	Auto	0.020663652	0.020663652	NON	NON
MvSl-1064-A1-R4_MC05-1g06127	1	0	0	0	0	0	NA	NA	Auto	Auto	0.245307384	0.245307384	NON	NON
MvSl-1064-A1-R4_MC05-1g06128	1	0	0	0	0	0	0	0	Auto	Auto	0.563640384	0.563640384	NON	NON
MvSl-1064-A1-R4_MC05-1g06129	1	0	0	0	0	0	0	0	Auto	Auto	-0.093419405	0.093419405	NON	NON
MvSl-1064-A1-R4_MC05-1g06131	1	0	0	0	0	0	0	0	Auto	Auto	-0.017821287	0.017821287	NON	NON
MvSl-1064-A1-R4_MC05-1g06133	1	0	0	0	0	0	NA	NA	Auto	Auto	-0.034325725	0.034325725	NON	NON
MvSl-1064-A1-R4_MC05-1g06134	1	0	0	0	0	0	0	0	Auto	Auto	-0.12528132	0.12528132	NON	NON
MvSl-1064-A1-R4_MC05-1g06135	1	0	0	0	0	0	0	0	Auto	Auto	0.136514108	0.136514108	NON	NON
MvSl-1064-A1-R4_MC05-1g06136	1	0	0	0	0	0	0	0	Auto	Auto	-0.006138529	0.006138529	NON	NON
MvSl-1064-A1-R4_MC05-1g06137	1	0	0	0	0	0	NA	NA	Auto	Auto	0.322846469	0.322846469	NON	NON
MvSl-1064-A1-R4_MC05-1g06139	1	0	0	0	0	0	0	0	Auto	Auto	-0.031205238	0.031205238	NON	NON
MvSl-1064-A1-R4_MC05-1g06141	1	0	0	0	0	0	0	0	Auto	Auto	-0.224283323	0.224283323	NON	NON
MvSl-1064-A1-R4_MC05-1g06142	1	0	0	0	0	0	0	0	Auto	Auto	0.368304697	0.368304697	NON	NON
MvSl-1064-A1-R4_MC05-1g06147	1	0	0	0	0	0	0	0	Auto	Auto	-0.016836374	0.016836374	NON	NON
MvSl-1064-A1-R4_MC05-1g06148	1	0	0	0	0	0	0	0	Auto	Auto	0.007201457	0.007201457	NON	NON
MvSl-1064-A1-R4_MC05-1g06149	1	0	0	0	0	0	0	0	Auto	Auto	-0.678128307	0.678128307	Down	DE
MvSl-1064-A1-R4_MC05-1g06150	1	0	0	0	0	0	0	0	Auto	Auto	-0.500063968	0.500063968	NON	NON
MvSl-1064-A1-R4_MC05-1g06151	1	0	0	0	0	0	0	0	Auto	Auto	-0.125978395	0.125978395	NON	NON
MvSl-1064-A1-R4_MC05-1g06152	1	0	0	0	0	0	NA	NA	Auto	Auto	-0.385100257	0.385100257	NON	NON
MvSl-1064-A1-R4_MC05-1g06153	1	0	0	0	0	0	0	0	Auto	Auto	0.110585889	0.110585889	NON	NON
MvSl-1064-A1-R4_MC05-1g06154	1	0	0	0	0	0	0	0	Auto	Auto	-0.318025926	0.318025926	NON	NON
MvSl-1064-A1-R4_MC05-1g06155	1	0	0	0	0	0	0	0	Auto	Auto	-0.059170004	0.059170004	NON	NON
MvSl-1064-A1-R4_MC05-1g06156	1	0	1	2	0	0	0	0	Auto	Auto	0.037694583	0.037694583	NON	NON
MvSl-1064-A1-R4_MC05-1g06157	1	0	0	0	0	0	0	0	Auto	Auto	-0.143974755	0.143974755	NON	NON
MvSl-1064-A1-R4_MC05-1g06158	1	0	0	0	0	0	0	0	Auto	Auto	0.200793825	0.200793825	NON	NON
MvSl-1064-A1-R4_MC05-1g06159	1	0	0	0	0	0	0	0	Auto	Auto	0.219419503	0.219419503	NON	NON
MvSl-1064-A1-R4_MC05-1g06160	1	0	0	0	0	0	0	0	Auto	Auto	-0.254605268	0.254605268	NON	NON
MvSl-1064-A1-R4_MC05-1g06161	1	0	0	0	0	0	0	0	Auto	Auto	-0.398897747	0.398897747	NON	NON
MvSl-1064-A1-R4_MC05-1g06162	1	0	0	0	0	0	0	0	Auto	Auto	-0.461014699	0.461014699	NON	NON
MvSl-1064-A1-R4_MC05-1g06163	1	0	0	0	0	0	NA	NA	Auto	Auto	0.053427996	0.053427996	NON	NON
MvSl-1064-A1-R4_MC05-1g06164	1	0	0	0	0	0	NA	NA	Auto	Auto	2.787799389	2.787799389	Up	DE
MvSl-1064-A1-R4_MC05-1g06165	1	0	0	0	0	0	NA	NA	Auto	Auto	-0.193783116	0.193783116	NON	NON
MvSl-1064-A1-R4_MC05-1g06168	1	0	0	0	0	6	0	0	Auto	Auto	-0.033653642	0.033653642	NON	NON
MvSl-1064-A1-R4_MC05-1g06170	1	0	0	0	0	6	0	0	Auto	Auto	0.070963866	0.070963866	NON	NON
MvSl-1064-A1-R4_MC05-1g06171	1	0	0	0	0	6	0	0	Auto	Auto	-0.069339339	0.069339339	NON	NON
MvSl-1064-A1-R4_MC05-1g06172	1	0	0	0	0	6	0	0	Auto	Auto	-0.179328005	0.179328005	NON	NON
MvSl-1064-A1-R4_MC05-1g06174	1	0	0	0	0	6	NA	NA	Auto	Auto	-0.301132555	0.301132555	NON	NON
MvSl-1064-A1-R4_MC05-1g06175	1	0	0	0	0	6	NA	NA	Auto	Auto	0.231660837	0.231660837	NON	NON
MvSl-1064-A1-R4_MC05-1g06176	1	0	0	0	0	6	0	0	Auto	Auto	-0.195072643	0.195072643	NON	NON
MvSl-1064-A1-R4_MC05-1g06177	1	0	0	0	0	6	0	0	Auto	Auto	0.161975644	0.161975644	NON	NON
MvSl-1064-A1-R4_MC05-1g06178	1	0	0	0	0	6	0	0	Auto	Auto	-0.016140793	0.016140793	NON	NON
MvSl-1064-A1-R4_MC05-1g06179	1	0	0	0	0	6	0	0	Auto	Auto	-0.120339093	0.120339093	NON	NON
MvSl-1064-A1-R4_MC05-1g06180	1	0	0	0	0	6	0	0	Auto	Auto	-0.093389165	0.093389165	NON	NON
MvSl-1064-A1-R4_MC05-1g06181	1	0	0	0	0	6	NA	NA	Auto	Auto	-0.082714279	0.082714279	NON	NON
MvSl-1064-A1-R4_MC05-1g06183	1	0	0	0	0	6	NA	NA	Auto	Auto	0.34531667	0.34531667	NON	NON
MvSl-1064-A1-R4_MC05-1g06184	1	0	0	0	0	0	NA	NA	Auto	Auto	0.36749615	0.36749615	NON	NON
MvSl-1064-A1-R4_MC05-1g06185	1	0	0	0	0	0	NA	NA	Auto	Auto	-0.005211183	0.005211183	NON	NON
MvSl-1064-A1-R4_MC05-1g06186	1	0	0	0	0	0	0	0	Auto	Auto	-0.080933637	0.080933637	NON	NON
MvSl-1064-A1-R4_MC05-1g06187	1	0	0	0	0	0	0	0	Auto	Auto	0.010281504	0.010281504	NON	NON
MvSl-1064-A1-R4_MC05-1g06188	1	0	0	0	0	0	0	0	Auto	Auto	-0.186758277	0.186758277	NON	NON
MvSl-1064-A1-R4_MC05-1g06189	1	0	0	0	0	0	0	0	Auto	Auto	0.260391813	0.260391813	NON	NON
MvSl-1064-A1-R4_MC05-1g06190	1	0	0	0	0	0	NA	NA	Auto	Auto	0.405779686	0.405779686	NON	NON
MvSl-1064-A1-R4_MC05-1g06191	1	0	0	0	0	0	0	0	Auto	Auto	-0.174334545	0.174334545	NON	NON
MvSl-1064-A1-R4_MC05-1g06192	1	0	0	0	0	0	0	0	Auto	Auto	0.198897199	0.198897199	NON	NON
MvSl-1064-A1-R4_MC05-1g06193	1	0	0	0	0	0	0	0	Auto	Auto	-0.144680263	0.144680263	NON	NON
MvSl-1064-A1-R4_MC05-1g06194	1	0	0	0	0	0	0	0	Auto	Auto	-0.180102626	0.180102626	NON	NON
MvSl-1064-A1-R4_MC05-1g06195	1	0	0	0	0	0	0	0	Auto	Auto	-0.36748919	0.36748919	NON	NON
MvSl-1064-A1-R4_MC05-1g06196	1	0	0.286	2	0	0	0	0	Auto	Auto	-0.648873345	0.648873345	NON	NON
MvSl-1064-A1-R4_MC05-1g06197	1	0	0	0	0	0	0	0	Auto	Auto	-0.256597182	0.256597182	NON	NON
MvSl-1064-A1-R4_MC05-1g06198	1	0	0	0	0	0	NA	NA	Auto	Auto	-0.109219384	0.109219384	NON	NON
MvSl-1064-A1-R4_MC05-1g06202	1	0	0	0	0	4	0	0	Auto	Auto	0.263652314	0.263652314	NON	NON
MvSl-1064-A1-R4_MC05-1g06203	1	0	0	0	0	4	0	0	Auto	Auto	-0.365978278	0.365978278	NON	NON
MvSl-1064-A1-R4_MC05-1g06204	1	0	0	0	0	4	0	0	Auto	Auto	-0.138440003	0.138440003	NON	NON
MvSl-1064-A1-R4_MC05-1g06205	1	0	0	0	0	4	0	0	Auto	Auto	-0.181769115	0.181769115	NON	NON
MvSl-1064-A1-R4_MC05-1g06206	1	0	0	0	0	4	0	0	Auto	Auto	-0.25179581	0.25179581	NON	NON
MvSl-1064-A1-R4_MC05-1g06207	1	0	0	0	0	4	0	0	Auto	Auto	0.727265492	0.727265492	NON	NON
MvSl-1064-A1-R4_MC05-1g06211	1	0	0	0	0	4	NA	NA	Auto	Auto	0.74389555	0.74389555	NON	NON
MvSl-1064-A1-R4_MC05-1g06213	1	0	0	0	0	4	NA	NA	Auto	Auto	-0.917599892	0.917599892	NON	NON
MvSl-1064-A1-R4_MC05-1g06215	1	0	0	0	0	4	NA	NA	Auto	Auto	0.969286676	0.969286676	Up	DE
MvSl-1064-A1-R4_MC05-1g06216	1	0	0	0	0	4	0	0	Auto	Auto	0.004296652	0.004296652	NON	NON
MvSl-1064-A1-R4_MC05-1g06217	1	0	0	0	0	4	0	0	Auto	Auto	0.070879076	0.070879076	NON	NON
MvSl-1064-A1-R4_MC05-1g06218	1	0	0	0	0	4	0	0	Auto	Auto	-0.04556757	0.04556757	NON	NON
MvSl-1064-A1-R4_MC05-1g06219	1	0	0	0	0	4	0	0	Auto	Auto	-0.242738207	0.242738207	NON	NON
MvSl-1064-A1-R4_MC05-1g06220	1	0	0	0	0	1	0	0	Auto	Auto	0.012897226	0.012897226	NON	NON
MvSl-1064-A1-R4_MC05-1g06222	1	0	0	0	0	0	0	0	Auto	Auto	0.022437638	0.022437638	NON	NON
MvSl-1064-A1-R4_MC05-1g06223	1	0	0	0	0	0	0	0	Auto	Auto	0.514678049	0.514678049	NON	NON
MvSl-1064-A1-R4_MC05-1g06224	1	0	0	0	0	0	0	0	Auto	Auto	0.32640767	0.32640767	NON	NON
MvSl-1064-A1-R4_MC05-1g06225	1	0	0	0	0	0	0	0	Auto	Auto	0.009678385	0.009678385	NON	NON
MvSl-1064-A1-R4_MC05-1g06227	1	0	0	0	0	0	0	0	Auto	Auto	0.229662852	0.229662852	NON	NON
MvSl-1064-A1-R4_MC05-1g06228	1	0	0	0	0	0	0	0	Auto	Auto	0.060693721	0.060693721	NON	NON
MvSl-1064-A1-R4_MC05-1g06229	1	0	0	0	0	0	0	0	Auto	Auto	-0.483699862	0.483699862	NON	NON
MvSl-1064-A1-R4_MC05-1g06230	1	0	0	0	0	0	0	0	Auto	Auto	-0.109073765	0.109073765	NON	NON
MvSl-1064-A1-R4_MC05-1g06231	1	0	0	0	0	0	NA	NA	Auto	Auto	-0.388470348	0.388470348	NON	NON
MvSl-1064-A1-R4_MC05-1g06232	1	0	0	0	0	0	NA	NA	Auto	Auto	-0.336160287	0.336160287	NON	NON
MvSl-1064-A1-R4_MC05-1g06233	1	0	0	0	0	0	0	0	Auto	Auto	-0.110347271	0.110347271	NON	NON
MvSl-1064-A1-R4_MC05-1g06235	1	0	0	0	0	0	0	0	Auto	Auto	-0.074718683	0.074718683	NON	NON
MvSl-1064-A1-R4_MC05-1g06236	1	0	0	0	0	0	0	0	Auto	Auto	0.064142366	0.064142366	NON	NON
MvSl-1064-A1-R4_MC05-1g06237	1	0	0	0	0	0	NA	NA	Auto	Auto	0.757418811	0.757418811	NON	NON
MvSl-1064-A1-R4_MC05-1g06238	1	0	0	0	0	0	NA	NA	Auto	Auto	1.053587644	1.053587644	NON	NON
MvSl-1064-A1-R4_MC05-1g06239	1	0	0	0	0	0	0	0	Auto	Auto	0.000355612	0.000355612	NON	NON
MvSl-1064-A1-R4_MC05-1g06240	1	0	0	0	0	0	0	0	Auto	Auto	-0.081692962	0.081692962	NON	NON
MvSl-1064-A1-R4_MC05-1g06241	1	0	0	0	0	1.5	0	0	Auto	Auto	-0.335849098	0.335849098	NON	NON
MvSl-1064-A1-R4_MC05-1g06242	1	0	0	0	0	2	0	0	Auto	Auto	0.121866964	0.121866964	NON	NON
MvSl-1064-A1-R4_MC05-1g06243	1	0	0	0	0	2	0	0	Auto	Auto	-0.063759806	0.063759806	NON	NON
MvSl-1064-A1-R4_MC05-1g06246	1	0	0	0	0	4.5	0	0	Auto	Auto	0.172050013	0.172050013	NON	NON
MvSl-1064-A1-R4_MC05-1g06247	1	0	0	0	0	4.5	0	0	Auto	Auto	0.12302029	0.12302029	NON	NON
MvSl-1064-A1-R4_MC05-1g06248	1	0	0	0	0	4.5	0	0	Auto	Auto	0.024752501	0.024752501	NON	NON
MvSl-1064-A1-R4_MC05-1g06249	1	0	0	0	0	4.5	NA	NA	Auto	Auto	-0.29073029	0.29073029	NON	NON
MvSl-1064-A1-R4_MC05-1g06250	1	0	0	0	0	5.5	NA	NA	Auto	Auto	-0.541950355	0.541950355	NON	NON
MvSl-1064-A1-R4_MC05-1g06251	1	0	0	0	0	5.5	NA	NA	Auto	Auto	-0.518628745	0.518628745	NON	NON
MvSl-1064-A1-R4_MC05-1g06252	1	0	0	0	0	8	NA	NA	Auto	Auto	0.296472153	0.296472153	NON	NON
MvSl-1064-A1-R4_MC05-1g06253	1	0	0	0	0	9	0	0	Auto	Auto	0.033959503	0.033959503	NON	NON
MvSl-1064-A1-R4_MC05-1g06255	1	0	0	0	0	11.5	0	0	Auto	Auto	0.046659064	0.046659064	NON	NON
MvSl-1064-A1-R4_MC05-1g06257	1	0	0	0	0	12.5	NA	NA	Auto	Auto	0.846373477	0.846373477	NON	NON
MvSl-1064-A1-R4_MC05-1g06260	1	0	0	0	0	13	NA	NA	Auto	Auto	-0.100113339	0.100113339	NON	NON
MvSl-1064-A1-R4_MC05-1g06264	1	0	0	0	0	19	NA	NA	Auto	Auto	1.525133551	1.525133551	Up	DE
MvSl-1064-A1-R4_MC05-1g06266	1	0	0	0	0	17.5	NA	NA	Auto	Auto	-0.079831542	0.079831542	NON	NON
MvSl-1064-A1-R4_MC05-1g06267	1	0	0	0	0	18	NA	NA	Auto	Auto	0.091579909	0.091579909	NON	NON
MvSl-1064-A1-R4_MC05-1g06279	1	0	0	0	0	22.5	NA	NA	Auto	Auto	0.345620317	0.345620317	NON	NON
MvSl-1064-A1-R4_MC05-1g06292	1.006229037	0	12.666	38	0.08	19.5	NA	NA	Auto	Auto	-0.427482219	0.427482219	NON	NON
MvSl-1064-A1-R4_MC05-2g06302	1	0	0	0	0	14.5	NA	NA	Auto	Auto	0.183920788	0.183920788	NON	NON
MvSl-1064-A1-R4_MC05-2g06305	1	0	0	0	0	14	NA	NA	Auto	Auto	1.529982122	1.529982122	Up	DE
MvSl-1064-A1-R4_MC05-2g06306	1	0	0	0	0	14.5	NA	NA	Auto	Auto	1.066954713	1.066954713	Up	DE
MvSl-1064-A1-R4_MC05-2g06309	1	0	0	0	0	10	NA	NA	Auto	Auto	0.681884862	0.681884862	NON	NON
MvSl-1064-A1-R4_MC05-2g06311	1	0	0	0	0	10	NA	NA	Auto	Auto	0.541139691	0.541139691	NON	NON
MvSl-1064-A1-R4_MC05-2g06312	1.015873016	1	4.4667	46	0.43	10	NA	NA	Auto	Auto	1.524409022	1.524409022	Up	DE
MvSl-1064-A1-R4_MC05-2g06314	1	0	0	0	0	8	NA	NA	Auto	Auto	0.193530545	0.193530545	NON	NON
MvSl-1064-A1-R4_MC05-2g06316	1	0	0	0	0	7	NA	NA	Auto	Auto	0.243595517	0.243595517	NON	NON
MvSl-1064-A1-R4_MC05-2g06317	1	0	0	0	0	7	NA	NA	Auto	Auto	0.403712847	0.403712847	NON	NON
MvSl-1064-A1-R4_MC05-2g06318	1	0	0	0	0	7	NA	NA	Auto	Auto	2.561929224	2.561929224	Up	DE
MvSl-1064-A1-R4_MC05-2g06319	1	0	0	0	0	5	0	0	Auto	Auto	-0.10778263	0.10778263	NON	NON
MvSl-1064-A1-R4_MC05-2g06320	1	0	0	0	0	7	0	0	Auto	Auto	0.298462565	0.298462565	NON	NON
MvSl-1064-A1-R4_MC05-2g06321	1	0	0	0	0	6	0	0	Auto	Auto	0.093858794	0.093858794	NON	NON
MvSl-1064-A1-R4_MC05-2g06322	1	0	0	0	0	10	0	0	Auto	Auto	0.209957068	0.209957068	NON	NON
MvSl-1064-A1-R4_MC05-2g06323	1	0	0	0	0	9	0	0	Auto	Auto	-0.098788233	0.098788233	NON	NON
MvSl-1064-A1-R4_MC05-2g06324	1	0	0	0	0	11	0	0	Auto	Auto	0.077586769	0.077586769	NON	NON
MvSl-1064-A1-R4_MC05-2g06325	1	0	0	0	0	13	0	0	Auto	Auto	0.320738867	0.320738867	NON	NON
MvSl-1064-A1-R4_MC05-2g06326	1	0	0	0	0	13	NA	NA	Auto	Auto	0.124783006	0.124783006	NON	NON
MvSl-1064-A1-R4_MC05-2g06327	1	0	0	0	0	13	NA	NA	Auto	Auto	0.341316599	0.341316599	NON	NON
MvSl-1064-A1-R4_MC05-2g06333	1	0	0	0	0	12.5	NA	NA	Auto	Auto	-0.478471041	0.478471041	NON	NON
MvSl-1064-A1-R4_MC05-2g06334	1	0	0	0	0	12.5	NA	NA	Auto	Auto	0.271372246	0.271372246	NON	NON
MvSl-1064-A1-R4_MC05-2g06335	1	0	0	0	0	12.5	NA	NA	Auto	Auto	3.089655278	3.089655278	Up	DE
