gida1	youngold	logFC.A1.A2	abs	DE	DE2	genediff	upk5diff	upk10diff	upk15diff	upk20diff	down5kdiff	down10kdiff	down15kdiff	down20kdiff	ratioprot	ratiocds	intron_nr_diff	intron_mean_diff	intron_total_diff	GC0diff	GC3diff	dn	ds	dnds
MvSl-1064-A1-R4_MC08g08618	Auto	-0.078642581	0.078642581	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08619	Auto	-0.038770705	0.038770705	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08620	Auto	0.038270259	0.038270259	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08621	Auto	-0.163728428	0.163728428	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08622	Auto	-0.008697611	0.008697611	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08623	Auto	0.160545968	0.160545968	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08624	Auto	-0.211873948	0.211873948	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08625	Auto	0.178698305	0.178698305	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08626	Auto	-0.124960137	0.124960137	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08627	Auto	-0.045413004	0.045413004	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08628	Auto	0.764719389	0.764719389	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08629	Auto	-0.417920099	0.417920099	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08630	Auto	-0.430380436	0.430380436	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08631	Auto	0.244089583	0.244089583	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08632	Auto	-0.483722359	0.483722359	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08633	Auto	-0.043981362	0.043981362	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08634	Auto	-0.085308838	0.085308838	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08635	Auto	-0.126819863	0.126819863	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08636	Auto	-0.186379763	0.186379763	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08637	Auto	-0.31410591	0.31410591	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08641	Auto	-0.091645194	0.091645194	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08642	Auto	-0.146717812	0.146717812	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08653	Auto	-0.304487145	0.304487145	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08654	Auto	-0.225150291	0.225150291	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08655	Auto	-0.079804678	0.079804678	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08656	Auto	-0.34410237	0.34410237	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08657	Auto	-0.225449973	0.225449973	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08659	Auto	-0.056557084	0.056557084	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08660	Auto	0.058023105	0.058023105	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08661	Auto	-0.077240375	0.077240375	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08662	Auto	0.068446404	0.068446404	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08663	Auto	-0.304581195	0.304581195	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08664	Auto	-0.020811581	0.020811581	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08666	Auto	-0.308383517	0.308383517	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08667	Auto	0.848450928	0.848450928	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08668	Auto	-0.020202109	0.020202109	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08672	Auto	0.297851135	0.297851135	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08673	Auto	0.217939712	0.217939712	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08674	Auto	0.295283539	0.295283539	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08675	Auto	-0.101383585	0.101383585	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08676	Auto	-0.081560189	0.081560189	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08678	Auto	-0.209733059	0.209733059	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08679	Auto	-0.200078527	0.200078527	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08680	Auto	0.173698758	0.173698758	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08681	Auto	-0.108230485	0.108230485	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08682	Auto	-0.128409388	0.128409388	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08683	Auto	-0.015680543	0.015680543	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08685	Auto	0.011836223	0.011836223	NON	NON	0	0	0	0	0	0	0	0	0	1.04950495	0.952919021	0	-0.143	-1	-0.49	-0.03	0.0133	0.0133	0.999992481
MvSl-1064-A1-R4_MC08g08686	Auto	-0.054091584	0.054091584	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08687	Auto	0.15930341	0.15930341	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08688	Auto	0.306795814	0.306795814	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08689	Auto	0.185011038	0.185011038	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08691	Auto	0.053043409	0.053043409	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08698	Auto	-0.136986343	0.136986343	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08699	Auto	-0.201721595	0.201721595	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08700	Auto	-0.278244075	0.278244075	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08704	Auto	0.12209771	0.12209771	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08705	Auto	-0.256911111	0.256911111	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08706	Auto	0.029131834	0.029131834	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08708	Auto	-0.271636297	0.271636297	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08709	Auto	-0.090519332	0.090519332	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08710	Auto	-0.059561085	0.059561085	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08713	Auto	-0.588615428	0.588615428	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08714	Auto	0.328825111	0.328825111	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08715	Auto	0.063547552	0.063547552	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08716	Auto	0.117505466	0.117505466	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08717	Auto	0.124187573	0.124187573	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08720	Auto	0.165344982	0.165344982	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08721	Auto	-0.090879025	0.090879025	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08722	Auto	0.25609432	0.25609432	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08723	Auto	-0.059814152	0.059814152	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08724	Auto	-0.027896745	0.027896745	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08725	Auto	-0.043044786	0.043044786	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08726	Auto	-0.190456533	0.190456533	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08727	Auto	-0.002936911	0.002936911	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08728	Auto	0.057992861	0.057992861	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08729	Auto	-0.167461015	0.167461015	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08730	Auto	-0.029915848	0.029915848	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08731	Auto	-0.170077049	0.170077049	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08732	Auto	-0.057713386	0.057713386	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08733	Auto	-0.160452084	0.160452084	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08735	Auto	0.069379953	0.069379953	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08736	Auto	-0.326390061	0.326390061	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08737	Auto	-0.55863781	0.55863781	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08738	Auto	0.344108772	0.344108772	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08739	Auto	-0.07164928	0.07164928	NON	NON	0	0	0	0	0	0	0	0	-2	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08740	Auto	0.426265633	0.426265633	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08741	Auto	0.029646958	0.029646958	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08761	Auto	0.514894622	0.514894622	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08763	Auto	0.134146317	0.134146317	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08767	Auto	-0.023038418	0.023038418	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0.25	1	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08772	Auto	-0.091573371	0.091573371	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08773	Auto	0.035127428	0.035127428	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08774	Auto	-0.156396125	0.156396125	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08776	Auto	0.562332064	0.562332064	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08778	Auto	-0.103620018	0.103620018	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08779	Auto	-0.054994002	0.054994002	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08780	Auto	-0.028272604	0.028272604	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08784	Auto	-0.287752955	0.287752955	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08785	Auto	-0.023978694	0.023978694	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08787	Auto	-0.121790384	0.121790384	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08788	Auto	0.371684332	0.371684332	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08789	Auto	-0.134593188	0.134593188	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08790	Auto	0.001075753	0.001075753	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08793	Auto	0.137727218	0.137727218	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08794	Auto	-0.082260668	0.082260668	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08795	Auto	0.024376774	0.024376774	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08796	Auto	0.199393355	0.199393355	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08797	Auto	0.043469851	0.043469851	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08798	Auto	-0.096389872	0.096389872	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08799	Auto	-0.310398528	0.310398528	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08803	Auto	-0.177414578	0.177414578	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	-0.5	-1	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08806	Auto	-0.003937253	0.003937253	NON	NON	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08816	Auto	-0.192055402	0.192055402	NON	NON	0	2	-2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08817	Auto	0.079702496	0.079702496	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08819	Auto	0.238020097	0.238020097	NON	NON	0	0	0	2	-2	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08820	Auto	0.234942719	0.234942719	NON	NON	0	0	0	2	-2	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08821	Auto	0.016993953	0.016993953	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08822	Auto	0.103829137	0.103829137	NON	NON	0	0	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08823	Auto	0.065741081	0.065741081	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08824	Auto	-0.240414635	0.240414635	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08825	Auto	-0.136819279	0.136819279	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08826	Auto	0.156098335	0.156098335	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08827	Auto	0.007448047	0.007448047	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08828	Auto	0.182030887	0.182030887	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08833	Auto	-0.025976182	0.025976182	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08834	Auto	0.111480185	0.111480185	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08839	Auto	0.207228534	0.207228534	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08841	Auto	0.02416227	0.02416227	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08842	Auto	0.222238335	0.222238335	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08843	Auto	0.064509694	0.064509694	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08846	Auto	0.113169978	0.113169978	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08848	Auto	0.260728499	0.260728499	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0.01	0	0	0.0002	0
MvSl-1064-A1-R4_MC08g08849	Auto	-0.039706165	0.039706165	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08850	Auto	0.402501398	0.402501398	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08851	Auto	0.367183681	0.367183681	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08852	Auto	-0.037134733	0.037134733	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08853	Auto	0.167018203	0.167018203	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08856	Auto	-0.375920193	0.375920193	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08857	Auto	-1.219054381	1.219054381	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08858	Auto	0.032702957	0.032702957	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08859	Auto	0.018640242	0.018640242	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08862	Auto	-0.038869136	0.038869136	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08863	Auto	-0.324477982	0.324477982	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08865	Auto	-0.18198707	0.18198707	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08868	Auto	0.019065798	0.019065798	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08869	Auto	0.01938778	0.01938778	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08870	Auto	0.104134923	0.104134923	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08871	Auto	-0.145653034	0.145653034	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08872	Auto	-0.070547377	0.070547377	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08873	Auto	0.116353325	0.116353325	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08874	Auto	0.081121189	0.081121189	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08875	Auto	-0.137747557	0.137747557	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC09-2g08932	Auto	-0.04279309	0.04279309	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC09-2g08933	Auto	-0.364644043	0.364644043	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC09-2g08934	Auto	0.125565747	0.125565747	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC09-2g08935	Auto	-0.066536625	0.066536625	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC09-2g08936	Auto	0.274360053	0.274360053	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC09-2g08937	Auto	0.215580364	0.215580364	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC09-2g08940	Auto	0.241593455	0.241593455	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC09-2g08949	Auto	0.100941648	0.100941648	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC09-2g08950	Auto	-0.458202438	0.458202438	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC09-2g08951	Auto	-0.04784437	0.04784437	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC09-2g08953	Auto	0.193792893	0.193792893	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC09-2g08954	Auto	-0.082249448	0.082249448	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC09-2g08956	Auto	0.023285482	0.023285482	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0.25	1	0	0	0	0	0
MvSl-1064-A1-R4_MC09-2g08957	Auto	0.029121057	0.029121057	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_MC09-2g08958	Auto	0.085490665	0.085490665	NON	NON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
