gid	youngold	logFC.A1.A2	ratioprot	DE	DE2	ratiocds
MvSl-1064-A1-R4_MC06g06921	Auto	-0.346196741	1	NON	NON	1
MvSl-1064-A1-R4_MC06g06923	Auto	0.131050241	1.056300268	NON	NON	0.946835443
MvSl-1064-A1-R4_MC06g06924	Auto	-0.131700315	1	NON	NON	1
MvSl-1064-A1-R4_MC06g06926	Auto	-0.097023609	1	NON	NON	1
MvSl-1064-A1-R4_MC06g06930	Auto	-0.034804408	1	NON	NON	1
MvSl-1064-A1-R4_MC06g06931	Auto	-0.075964139	1	NON	NON	1
MvSl-1064-A1-R4_MC06g06934	Auto	0.003066287	1	NON	NON	1
MvSl-1064-A1-R4_MC06g06935	Auto	0.04143936	1	NON	NON	1
MvSl-1064-A1-R4_MC06g06936	Auto	-0.186659686	1	NON	NON	1
MvSl-1064-A1-R4_MC06g06937	Auto	-0.281975729	1	NON	NON	1
MvSl-1064-A1-R4_MC06g06938	Auto	-0.144521413	1	NON	NON	1
MvSl-1064-A1-R4_MC06g06940	Auto	0.944300363	1	NON	NON	1
MvSl-1064-A1-R4_MC06g06941	Auto	-0.088451629	1	NON	NON	1
MvSl-1064-A1-R4_MC06g06948	Auto	-0.095906262	1	NON	NON	1
MvSl-1064-A1-R4_MC06g06949	Auto	0.073442111	1	NON	NON	1
MvSl-1064-A1-R4_MC06g06950	Auto	0.105400927	1	NON	NON	1
MvSl-1064-A1-R4_MC06g06951	Auto	-0.075615621	1	NON	NON	1
MvSl-1064-A1-R4_MC06g06952	Auto	0.069328861	1	NON	NON	1
MvSl-1064-A1-R4_MC06g06953	Auto	0.118273414	1	NON	NON	1
MvSl-1064-A1-R4_MC06g06954	Auto	0.21662414	1	NON	NON	1
MvSl-1064-A1-R4_MC06g06956	Auto	0.281064878	1.034759358	NON	NON	0.966451613
MvSl-1064-A1-R4_MC06g06957	Auto	-0.178367138	1	NON	NON	1
MvSl-1064-A1-R4_MC06g06958	Auto	-0.753619992	1	NON	NON	1
MvSl-1064-A1-R4_MC06g06959	Auto	-0.142526803	1	NON	NON	1
MvSl-1064-A1-R4_MC06g06960	Auto	0.031649631	1	NON	NON	1
MvSl-1064-A1-R4_MC06g06962	Auto	0.042138764	1	NON	NON	1
MvSl-1064-A1-R4_MC06g06963	Auto	-0.046401986	1	NON	NON	1
MvSl-1064-A1-R4_MC06g06964	Auto	0.0966752	1	NON	NON	1
MvSl-1064-A1-R4_MC06g06965	Auto	0.058097698	1	NON	NON	1
MvSl-1064-A1-R4_MC06g06966	Auto	-0.121199313	1	NON	NON	1
MvSl-1064-A1-R4_MC06g06968	Auto	-0.280614692	1	NON	NON	1
MvSl-1064-A1-R4_MC06g06969	Auto	-0.068696708	1	NON	NON	1
MvSl-1064-A1-R4_MC06g06970	Auto	0.352995243	1	NON	NON	1
MvSl-1064-A1-R4_MC06g06973	Auto	-0.015541021	1	NON	NON	1
MvSl-1064-A1-R4_MC06g06974	Auto	0.005828178	1	NON	NON	1
MvSl-1064-A1-R4_MC06g06975	Auto	0.189985184	1	NON	NON	1
MvSl-1064-A1-R4_MC06g06977	Auto	0.2146212	1	NON	NON	1
MvSl-1064-A1-R4_MC06g06978	Auto	0.176978857	1	NON	NON	1
MvSl-1064-A1-R4_MC06g06979	Auto	0.065257337	1	NON	NON	1
MvSl-1064-A1-R4_MC06g06980	Auto	-0.030493849	1	NON	NON	1
MvSl-1064-A1-R4_MC06g06981	Auto	-0.242535363	1	NON	NON	1
MvSl-1064-A1-R4_MC06g06982	Auto	-0.149343076	1	NON	NON	1
MvSl-1064-A1-R4_MC06g06983	Auto	-0.270887274	1	NON	NON	1
MvSl-1064-A1-R4_MC06g06984	Auto	0.074525399	1	NON	NON	1
MvSl-1064-A1-R4_MC06g06986	Auto	-0.002870502	1	NON	NON	1
MvSl-1064-A1-R4_MC06g06987	Auto	0.035345751	1	NON	NON	1
MvSl-1064-A1-R4_MC06g06988	Auto	-0.20026079	1	NON	NON	1
MvSl-1064-A1-R4_MC06g06989	Auto	-0.047066442	1	NON	NON	1
MvSl-1064-A1-R4_MC06g06991	Auto	-0.525265697	1	NON	NON	1
MvSl-1064-A1-R4_MC06g06993	Auto	-0.17991034	1	NON	NON	1
MvSl-1064-A1-R4_MC06g06994	Auto	-0.293070647	1	NON	NON	1
MvSl-1064-A1-R4_MC06g06995	Auto	0.146692291	1	NON	NON	1
MvSl-1064-A1-R4_MC06g06999	Auto	0.153954592	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07000	Auto	0.018594538	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07001	Auto	-0.018378241	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07002	Auto	0.220556373	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07005	Auto	0.172632575	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07006	Auto	0.151882127	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07010	Auto	-0.225584423	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07011	Auto	0.032988041	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07012	Auto	0.084357935	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07014	Auto	-0.382207326	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07015	Auto	-0.254083102	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07016	Auto	-0.010961956	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07017	Auto	-0.06818499	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07018	Auto	0.421859253	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07020	Auto	0.242156825	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07021	Auto	0.259190641	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07023	Auto	-0.047221022	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07025	Auto	-0.137867153	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07026	Auto	0.008548968	0.963235294	NON	NON	1.038109756
MvSl-1064-A1-R4_MC06g07027	Auto	-0.080979763	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07028	Auto	-0.049162055	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07029	Auto	0.18807022	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07030	Auto	0.293138175	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07038	Auto	-0.213936717	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07039	Auto	0.056825195	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07040	Auto	0.18268086	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07041	Auto	0.021937072	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07042	Auto	-0.372234776	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07043	Auto	-0.110694353	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07044	Auto	-0.254006642	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07046	Auto	-0.229293743	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07047	Auto	0.41135508	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07054	Auto	-0.066196129	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07055	Auto	-0.29320721	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07056	Auto	-0.103558878	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07057	Auto	0.133195705	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07118	Auto	-0.144631333	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07119	Auto	0.272634904	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07120	Auto	-0.102055625	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07131	Auto	-0.058254543	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07132	Auto	0.183117698	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07133	Auto	0.014961702	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07134	Auto	-0.039718921	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07139	Auto	-0.182160203	1.002155172	NON	NON	1.002150538
MvSl-1064-A1-R4_MC06g07144	Auto	0.060836856	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07145	Auto	-0.118442402	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07147	Auto	0.086982183	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07154	Auto	-0.26970335	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07155	Auto	-0.140888129	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07156	Auto	-0.021348592	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07157	Auto	-0.111342988	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07158	Auto	0.137801866	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07159	Auto	-0.054818895	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07160	Auto	-0.268795165	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07161	Auto	0.23465645	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07162	Auto	0.091616826	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07167	Auto	-0.023222387	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07168	Auto	-0.006228593	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07169	Auto	-0.29701132	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07170	Auto	-0.383751776	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07171	Auto	-0.000594676	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07172	Auto	-0.046304145	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07173	Auto	0.318535882	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07177	Auto	0.010011938	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07182	Auto	-0.005599961	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07183	Auto	0.036949069	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07184	Auto	-0.060300088	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07185	Auto	-0.316786593	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07186	Auto	0.045583714	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07187	Auto	-0.129522048	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07188	Auto	-0.2630312	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07192	Auto	-0.158123673	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07193	Auto	0.139509082	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07194	Auto	-0.115726997	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07196	Auto	-0.035256697	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07201	Auto	0.124847071	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07202	Auto	-0.517471055	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07203	Auto	-0.236374913	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07204	Auto	-0.006778194	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07205	Auto	0.206573851	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07206	Auto	0.191957216	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07207	Auto	0.033560382	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07208	Auto	0.244144742	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07210	Auto	-0.103442918	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07212	Auto	-0.091263997	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07213	Auto	0.587198327	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07218	Auto	-0.355127617	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07219	Auto	0.123612973	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07220	Auto	-0.089039654	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07221	Auto	0.201913112	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07222	Auto	-0.235902686	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07225	Auto	-0.202609671	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07226	Auto	0.113599083	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07227	Auto	-0.014332531	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07228	Auto	-0.154232676	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07229	Auto	-0.151524614	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07230	Auto	0.078811021	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07231	Auto	-0.078076772	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07232	Auto	-0.565036979	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07233	Auto	-0.445649173	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07234	Auto	-0.140375352	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07235	Auto	0.863243515	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07237	Auto	0.139285619	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07240	Auto	-0.281443212	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07241	Auto	-0.166201663	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07242	Auto	-0.474864445	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07243	Auto	-0.174404325	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07244	Auto	-0.093776769	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07245	Auto	-0.144566632	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07246	Auto	-0.083528104	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07250	Auto	-0.018103039	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07251	Auto	-0.125901191	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07253	Auto	-0.017034116	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07254	Auto	-0.037357299	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07255	Auto	0.045865774	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07256	Auto	-0.077921164	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07257	Auto	0.110446242	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07258	Auto	0.094572562	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07260	Auto	-0.275537602	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07261	Auto	0.194731595	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07262	Auto	-0.128487608	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07264	Auto	-0.114025087	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07265	Auto	-0.116374662	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07266	Auto	-0.127744316	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07267	Auto	0.20715708	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07269	Auto	-0.003297615	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07270	Auto	-0.130692429	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07271	Auto	0.006581577	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07272	Auto	0.089904351	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07273	Auto	-0.079575992	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07274	Auto	0.061602951	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07275	Auto	-0.25187063	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07276	Auto	0.412357824	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07278	Auto	-0.106322542	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07279	Auto	-0.021763222	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07280	Auto	0.02974285	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07281	Auto	-0.131063334	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07282	Auto	-0.302670871	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07283	Auto	0.310303033	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07284	Auto	0.038041022	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07285	Auto	-0.020237031	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07286	Auto	0.558260904	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07288	Auto	0.170788371	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07289	Auto	-0.414788955	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07290	Auto	-0.174674784	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07291	Auto	-0.04529709	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07292	Auto	-0.106779264	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07293	Auto	0.016493394	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07299	Auto	0.171997817	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07300	Auto	-0.019375304	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07301	Auto	-0.453574272	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07303	Auto	0.267998117	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07304	Auto	-0.124503939	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07305	Auto	-0.097778298	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07306	Auto	0.195127454	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07307	Auto	-0.118017764	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07308	Auto	-0.153936158	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07309	Auto	0.015075543	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07310	Auto	0.199494442	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07311	Auto	-0.331198347	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07312	Auto	-0.130659215	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07313	Auto	-0.18575261	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07314	Auto	-0.187093161	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07315	Auto	-0.070837659	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07316	Auto	0.090753131	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07317	Auto	0.193397113	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07319	Auto	0.17784299	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07326	Auto	0.028615646	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07327	Auto	-0.193023178	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07328	Auto	0.004428716	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07330	Auto	-0.299341843	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07331	Auto	0.067593226	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07332	Auto	0.138097835	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07333	Auto	0.296068881	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07334	Auto	-0.049406432	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07335	Auto	-0.396738531	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07338	Auto	-0.039883087	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07339	Auto	-0.232891586	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07340	Auto	-0.200908646	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07341	Auto	-0.293883643	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07342	Auto	0.524739379	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07343	Auto	0.027315323	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07345	Auto	-0.119246336	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07346	Auto	-0.196215785	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07351	Auto	-0.120703209	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07352	Auto	0.181304219	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07353	Auto	0.119943484	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07356	Auto	0.243716548	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07357	Auto	-0.011651666	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07358	Auto	-0.257253727	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07359	Auto	-0.188318105	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07360	Auto	0.350386132	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07361	Auto	-0.196954424	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07362	Auto	0.027157317	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07363	Auto	-0.074759017	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07364	Auto	0.140312225	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07367	Auto	0.193328958	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07368	Auto	-0.023853519	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07369	Auto	-0.015376978	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07370	Auto	-0.103740713	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07371	Auto	-0.0864605	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07372	Auto	-0.176818143	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07376	Auto	-0.371365686	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07377	Auto	-0.259202356	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07380	Auto	0.046523918	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07381	Auto	-0.026800986	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07382	Auto	0.059685165	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07383	Auto	-0.159627653	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07384	Auto	-0.080932513	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07385	Auto	-0.127233722	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07386	Auto	-0.12459682	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07387	Auto	-0.174350545	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07388	Auto	0.11382377	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07389	Auto	0.206214856	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07390	Auto	-0.202909558	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07391	Auto	-0.071086209	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07393	Auto	-0.177411154	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07394	Auto	-0.057088423	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07395	Auto	-0.064440546	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07396	Auto	-0.343292685	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07397	Auto	0.988825175	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07398	Auto	-0.011905888	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07399	Auto	-0.655801063	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07400	Auto	-0.2383868	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07401	Auto	-0.269614617	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07402	Auto	-0.278473075	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07403	Auto	-0.205952591	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07404	Auto	-0.172560492	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07405	Auto	-0.470021713	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07406	Auto	-0.027921733	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07414	Auto	0.190650894	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07415	Auto	-0.03971333	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07421	Auto	0.231070652	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07422	Auto	-0.118779739	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07423	Auto	-0.09165918	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07424	Auto	0.081261	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07425	Auto	-0.07189867	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07426	Auto	0.479984859	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07427	Auto	-0.022031923	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07428	Auto	0.233333446	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07429	Auto	-0.155128846	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07430	Auto	-0.20788937	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07431	Auto	0.291918589	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07432	Auto	0.255094597	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07437	Auto	0.489892709	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07440	Auto	-0.41426187	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07441	Auto	-0.027024359	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07442	Auto	-0.036180869	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07444	Auto	-0.500855646	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07447	Auto	0.096182036	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07451	Auto	-0.12459016	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07452	Auto	0.346160571	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07454	Auto	0.531604229	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07455	Auto	-0.349503943	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07456	Auto	-0.202794756	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07457	Auto	-0.536034444	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07460	Auto	-0.20865797	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07462	Auto	0.19777853	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07463	Auto	-0.011299671	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07464	Auto	0.180563256	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07465	Auto	0.030027835	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07466	Auto	-0.186244592	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07467	Auto	-0.566864488	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07468	Auto	-0.004093801	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07472	Auto	-0.13994897	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07474	Auto	0.024315809	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07475	Auto	-0.061363499	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07476	Auto	0.031708449	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07477	Auto	-0.400840157	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07479	Auto	-0.301704005	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07480	Auto	-0.202908393	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07481	Auto	-0.18509013	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07482	Auto	-0.029827557	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07488	Auto	0.243004656	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07489	Auto	0.011274068	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07490	Auto	0.141907511	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07492	Auto	-0.002997694	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07493	Auto	-0.111281846	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07494	Auto	-0.053277566	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07495	Auto	-0.209393178	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07496	Auto	0.023109772	1	NON	NON	1
MvSl-1064-A1-R4_MC06g07497	Auto	-0.263208297	1	NON	NON	1
